date,EXPE,dcf,Deviation
2015-12-08,125.63,135.99524170072849,-0.07621767917099831
2015-12-09,125.02,136.5852417007285,-0.08467416799004579
2015-12-10,125.61,134.18524170072848,-0.06390599735143543
2015-12-11,123.21,135.2752417007285,-0.08919031708271208
2015-12-14,124.3,141.21524170072848,-0.11978339941927973
2015-12-15,130.24,142.1352417007285,-0.0836896012445274
2015-12-16,131.16,139.6452417007285,-0.06076284159336476
2015-12-17,128.67,136.3352417007285,-0.05622347974821207
2015-12-18,125.36,136.5552417007285,-0.08198324400658119
2015-12-21,125.58,138.49524170072849,-0.09325404643602675
2015-12-22,127.52,137.2552417007285,-0.0709280139694427
2015-12-23,126.28,137.4452417007285,-0.08123410867172509
2015-12-24,126.47,137.0752417007285,-0.07736803210518894
2015-12-28,126.1,138.6752417007285,-0.09068123153422591
2015-12-29,127.7,137.24524170072849,-0.0695487987958261
2015-12-30,126.27,135.2752417007285,-0.06656976980792184
2015-12-31,124.3,133.30801384888596,-0.06757293570585476
2016-01-04,120.8,132.43801384888596,-0.08787517654987742
2016-01-05,119.93,131.54801384888597,-0.08831766827154075
2016-01-06,119.04,127.31801384888597,-0.06501840233473288
2016-01-07,114.81,123.91801384888598,-0.07350032143020713
2016-01-08,111.41,123.70801384888597,-0.09941161826353839
2016-01-11,111.2,124.40801384888597,-0.10616690549315644
2016-01-12,111.9,118.87801384888597,-0.05869894375722162
2016-01-13,106.37,120.17801384888597,-0.11489633924428488
2016-01-14,107.67,115.26801384888597,-0.06591606461482724
2016-01-15,102.76,117.82801384888597,-0.12788142103634748
2016-01-19,105.32,118.78801384888597,-0.11337855910293326
2016-01-20,106.28,118.90801384888597,-0.106199855166484
2016-01-21,106.4,119.62801384888597,-0.11057622226843611
2016-01-22,107.12,117.71801384888597,-0.09002881973943755
2016-01-25,105.21,117.43801384888597,-0.1041231322646553
2016-01-26,104.93,112.03801384888597,-0.06344287625870515
2016-01-27,99.53,111.19801384888596,-0.10493005625750085
2016-01-28,98.69,113.54801384888597,-0.13085225663796807
2016-01-29,101.04,114.65801384888597,-0.118770711193671
2016-02-01,102.15,111.21801384888597,-0.08153367907834475
2016-02-02,98.71,108.80801384888598,-0.09280579151927393
2016-02-03,96.3,112.40801384888597,-0.1432995148418914
2016-02-04,99.9,106.04801384888597,-0.05797387075675586
2016-02-05,93.54,104.03801384888597,-0.100905558079321
2016-02-08,91.53,105.14801384888597,-0.12951280153001432
2016-02-09,92.64,106.85801384888597,-0.13305519480263295
2016-02-10,94.35,115.87801384888597,-0.18578169519681442
2016-02-11,103.37,114.75801384888597,-0.09923502043074539
2016-02-12,102.25,117.94801384888596,-0.13309265104708023
2016-02-16,105.44,123.38801384888598,-0.14545994614085467
2016-02-17,110.88,119.97801384888596,-0.07583067561315904
2016-02-18,107.47,121.17801384888597,-0.11312294543777912
2016-02-19,108.67,119.46801384888597,-0.09038414133631023
2016-02-22,106.96,116.66801384888598,-0.08321058642054424
2016-02-23,104.16,116.90801384888597,-0.10904311371985087
2016-02-24,104.4,117.63801384888598,-0.11253176941503873
2016-02-25,105.13,117.95801384888597,-0.1087506768749068
2016-02-26,105.45,116.61801384888597,-0.09576576962936034
2016-02-29,104.11,120.69801384888596,-0.13743402496791846
2016-03-01,108.19,119.23801384888597,-0.0926551314657712
2016-03-02,106.73,121.01801384888597,-0.11806518215318984
2016-03-03,108.51,121.03801384888597,-0.103504787054148
2016-03-04,108.53,117.89801384888597,-0.07945862311890406
2016-03-07,105.39,117.36801384888597,-0.10205518059041141
2016-03-08,104.86,118.19801384888596,-0.11284465292232726
2016-03-09,105.69,121.88801384888598,-0.13289258998811737
2016-03-10,109.38,127.43801384888597,-0.14170037105489486
2016-03-11,114.93,128.89801384888597,-0.10836484932391133
2016-03-14,116.39,128.77801384888596,-0.0961966525079555
2016-03-15,116.27,126.80801384888598,-0.08310211262707634
2016-03-16,114.3,123.98801384888597,-0.07813669683178825
2016-03-17,111.48,122.69801384888596,-0.09142783568364843
2016-03-18,110.19,123.38801384888598,-0.1069635002395748
2016-03-21,110.88,121.42801384888597,-0.086866395278545
2016-03-22,108.92,121.49801384888598,-0.10352444003348049
2016-03-23,108.99,120.19801384888596,-0.09324624833632267
2016-03-24,107.69,119.10801384888597,-0.09586268362573969
2016-03-28,106.6,119.74801384888598,-0.10979734382465745
2016-03-29,107.24,120.30801384888598,-0.10862130818068516
2016-03-30,107.8,120.32801384888597,-0.10411552096770493
2016-03-31,107.82,121.85972645181792,-0.11521219405796956
2016-04-01,108.2,118.79972645181792,-0.08922349207695257
2016-04-04,105.14,117.70972645181791,-0.10678579273534439
2016-04-05,104.05,119.39972645181791,-0.12855746749145258
2016-04-06,105.74,117.22972645181791,-0.09801034941884179
2016-04-07,103.57,116.62972645181792,-0.11197596744096938
2016-04-08,102.97,115.61972645181791,-0.10940802958126195
2016-04-11,101.96,118.22972645181791,-0.1376111316509584
2016-04-12,104.57,120.57972645181792,-0.13277295382002052
2016-04-13,106.92,122.47972645181791,-0.12703919989516732
2016-04-14,108.82,122.81972645181791,-0.11398597648977826
2016-04-15,109.16,124.68972645181792,-0.12454696063367221
2016-04-18,111.03,121.21972645181792,-0.08405996903373725
2016-04-19,107.56,121.94972645181792,-0.11799720155586635
2016-04-20,108.29,121.99972645181792,-0.11237505894927047
2016-04-21,108.34,121.16972645181792,-0.10588227627071145
2016-04-22,107.51,120.08972645181791,-0.10475272801012758
2016-04-25,106.43,120.29972645181792,-0.11529308387391035
2016-04-26,106.64,121.42972645181791,-0.12179658872645427
2016-04-27,107.77,120.64972645181791,-0.10675305142081282
2016-04-28,106.99,129.4297264518179,-0.17337382274520552
2016-04-29,115.77,130.1797264518179,-0.11069101806072112
2016-05-02,116.52,129.62972645181793,-0.10113209994846895
2016-05-03,115.97,127.76972645181792,-0.09235150437821127
2016-05-04,114.11,126.20972645181791,-0.09586999981682975
2016-05-05,112.55,126.81972645181791,-0.11251976999997204
2016-05-06,113.16,126.25972645181791,-0.10375221632384035
2016-05-09,112.6,128.6797264518179,-0.12495928375973597
2016-05-10,115.02,126.30972645181792,-0.08938129128261951
2016-05-11,112.65,126.59972645181792,-0.11018765081713644
2016-05-12,112.94,125.57972645181792,-0.10065101118585007
2016-05-13,111.92,125.57972645181792,-0.10877334134868377
2016-05-16,111.92,125.27972645181792,-0.10663917323411476
2016-05-17,111.62,124.42972645181791,-0.10294747740025079
2016-05-18,110.77,122.21972645181792,-0.09368149303076445
2016-05-19,108.56,124.14972645181791,-0.1255719758502104
2016-05-20,110.49,123.85972645181792,-0.10794248328183431
2016-05-23,110.2,126.82972645181792,-0.1311185233702722
2016-05-24,113.17,126.66972645181792,-0.10657421334965056
2016-05-25,113.01,125.47972645181791,-0.09937642362175592
2016-05-26,111.82,125.94972645181792,-0.1121854477168972
2016-05-27,112.29,124.89972645181791,-0.10095879959098475
2016-05-31,111.24,124.25972645181791,-0.10477832861531655
2016-06-01,110.6,124.75972645181791,-0.11349597225420649
2016-06-02,111.1,123.64972645181791,-0.10149417076719636
2016-06-03,109.99,123.41972645181792,-0.10881345177070045
2016-06-06,109.76,124.31972645181791,-0.11711517445673247
2016-06-07,110.66,123.68972645181792,-0.10534202658208258
2016-06-08,110.03,122.76972645181792,-0.10376928270519314
2016-06-09,109.11,120.45972645181791,-0.09422009152874533
2016-06-10,106.8,117.98972645181792,-0.0948364471070059
2016-06-13,104.33,118.65972645181792,-0.12076318461459234
2016-06-14,105.0,117.99972645181792,-0.11016742871116758
2016-06-15,104.34,118.00972645181791,-0.11583559137728461
2016-06-16,104.35,117.79972645181792,-0.11417451344693141
2016-06-17,104.14,120.84972645181792,-0.1382686328088627
2016-06-20,107.19,121.02972645181792,-0.11434981188136073
2016-06-21,107.37,121.63972645181792,-0.11731139873510177
2016-06-22,107.98,123.55972645181792,-0.12609065185890667
2016-06-23,109.9,115.41972645181792,-0.04782307688211451
2016-06-24,101.76,112.09972645181792,-0.09223685711902319
2016-06-27,98.44,114.84972645181792,-0.14287997854920598
2016-06-28,101.19,117.83972645181791,-0.14129128565675708
2016-06-29,104.18,119.95972645181791,-0.13154186757966535
2016-06-30,106.3,122.98634834898758,-0.13567642728636997
2016-07-01,107.71,121.20634834898758,-0.11135017705613692
2016-07-05,105.93,121.47634834898757,-0.12797839711418302
2016-07-06,106.2,122.84634834898758,-0.13550543888938282
2016-07-07,107.57,124.70634834898758,-0.13741360063749075
2016-07-08,109.43,126.55634834898757,-0.13532587319729328
2016-07-11,111.28,128.67634834898757,-0.13519460702915143
2016-07-12,113.4,129.5363483489876,-0.12457004195852572
2016-07-13,114.26,130.40634834898756,-0.12381566199352068
2016-07-14,115.13,129.89634834898757,-0.1136779327261409
2016-07-15,114.62,130.80634834898757,-0.1237428347575521
2016-07-18,115.53,131.40634834898756,-0.1208187317314634
2016-07-19,116.13,132.46634834898757,-0.12332451639678965
2016-07-20,117.19,131.85634834898758,-0.11122974762026461
2016-07-21,116.58,132.47634834898759,-0.1199938596368253
2016-07-22,117.2,132.88634834898758,-0.11804333961974722
2016-07-25,117.61,132.91634834898758,-0.11515775552905616
2016-07-26,117.64,132.47634834898759,-0.11199243135766102
2016-07-27,117.2,134.54634834898758,-0.1289247055891436
2016-07-28,119.27,131.92634834898757,-0.09593495543064279
2016-07-29,116.65,132.64634834898757,-0.12059395941229967
2016-08-01,117.37,128.82634834898758,-0.08892861200996394
2016-08-02,113.55,127.83634834898757,-0.11175497840400195
2016-08-03,112.56,128.7863483489876,-0.1259943197163812
2016-08-04,113.51,128.5063483489876,-0.11669733473603705
2016-08-05,113.23,129.36634834898757,-0.12473373914410135
2016-08-08,114.09,129.05634834898757,-0.11596754859758107
2016-08-09,113.78,129.65634834898756,-0.12244944849329109
2016-08-10,114.38,130.07634834898758,-0.1206702720995454
2016-08-11,114.8,131.35634834898758,-0.12604147844457947
2016-08-12,116.08,132.17634834898757,-0.12177933911813099
2016-08-15,116.9,131.55634834898757,-0.11140738195398803
2016-08-16,116.28,130.69634834898758,-0.11030414033062963
2016-08-17,115.42,130.71634834898757,-0.11701939766668856
2016-08-18,115.44,130.27634834898757,-0.11388366758057711
2016-08-19,115.0,129.26634834898758,-0.11036397740943316
2016-08-22,113.99,128.87634834898756,-0.11550876898433249
2016-08-23,113.6,127.16634834898757,-0.10668190543426559
2016-08-24,111.89,127.52634834898757,-0.12261268789879609
2016-08-25,112.25,126.63634834898757,-0.11360362594585649
2016-08-26,111.36,125.07634834898758,-0.10966380558789801
2016-08-29,109.8,124.36634834898757,-0.1171245159350709
2016-08-30,109.09,124.39634834898757,-0.12304499731813989
2016-08-31,109.12,128.40634834898756,-0.15019777913604704
2016-09-01,113.13,127.32634834898758,-0.1114957629199963
2016-09-02,112.05,129.18634834898756,-0.13264829115453414
2016-09-06,113.91,128.92634834898757,-0.1164723002030601
2016-09-07,113.65,129.34634834898756,-0.12135130639047853
2016-09-08,114.07,126.37634834898758,-0.09737857209644696
2016-09-09,111.1,128.84634834898756,-0.13773264494016224
2016-09-12,113.57,126.83634834898757,-0.10459421547272474
2016-09-13,111.56,126.58634834898757,-0.11870433538031466
2016-09-14,111.31,127.17634834898757,-0.12475864069825593
2016-09-15,111.9,123.10634834898758,-0.0910298168963578
2016-09-16,107.83,121.39634834898757,-0.11175252413678316
2016-09-19,106.12,122.92634834898757,-0.13671884485882868
2016-09-20,107.65,123.29634834898758,-0.12690033856234684
2016-09-21,108.02,124.06634834898757,-0.1293368311594908
2016-09-22,108.79,125.18634834898758,-0.13097553020141417
2016-09-23,109.91,124.36634834898757,-0.11624003229894031
2016-09-26,109.09,128.37634834898756,-0.15023287854050926
2016-09-27,113.1,131.26634834898758,-0.13839303505792766
2016-09-28,115.99,133.67634834898757,-0.132307237349228
2016-09-29,118.4,131.99634834898757,-0.10300548855366765
2016-09-30,116.72,128.97134515200995,-0.0949927686461679
2016-10-03,117.02,131.07134515200994,-0.10720379145963521
2016-10-04,119.12,131.09134515200995,-0.09132063705752891
2016-10-05,119.14,130.48134515200996,-0.0869192844294896
2016-10-06,118.53,129.72134515200995,-0.08627219474864145
2016-10-07,117.77,130.72134515200995,-0.09907597827232739
2016-10-10,118.77,129.67134515200996,-0.08406903729756665
2016-10-11,117.72,130.74134515200996,-0.09959623053342714
2016-10-12,118.79,130.64134515200996,-0.090716649757549
2016-10-13,118.69,132.75134515200995,-0.10592243066093743
2016-10-14,120.8,133.73134515200996,-0.0966964411919371
2016-10-17,121.78,134.78134515200995,-0.09646249736821289
2016-10-18,122.83,136.64134515200996,-0.10107735061188983
2016-10-19,124.69,136.61134515200996,-0.08726467877718991
2016-10-20,124.66,139.53134515200995,-0.10658067644806712
2016-10-21,127.58,139.64134515200996,-0.08637373937411086
2016-10-24,127.69,139.94134515200994,-0.08754628690114452
2016-10-25,127.99,137.49134515200996,-0.06910504178648702
2016-10-26,125.54,138.37134515200995,-0.09273123086224155
2016-10-27,126.42,143.59134515200992,-0.11958481991955605
2016-10-28,131.64,141.18134515200995,-0.06758219467123505
2016-10-31,129.23,137.94134515200994,-0.06315253155179934
2016-11-01,125.99,134.95134515200996,-0.06640426697426294
2016-11-02,123.0,137.24134515200996,-0.10376862115593588
2016-11-03,125.29,137.16134515200994,-0.08655022403617751
2016-11-04,125.21,138.44134515200994,-0.09557365350272928
2016-11-07,126.49,138.96134515200995,-0.08974686549246869
2016-11-08,127.01,136.70134515200996,-0.07089429252677304
2016-11-09,124.75,135.58134515200996,-0.07988816706211432
2016-11-10,123.63,133.15134515200995,-0.0715076902988856
2016-11-11,121.2,131.11134515200996,-0.0755948704554803
2016-11-14,119.16,135.49134515200996,-0.12053423142037267
2016-11-15,123.54,137.15134515200995,-0.09924324939667184
2016-11-16,125.2,138.53134515200995,-0.09623342022256054
2016-11-17,126.58,137.62134515200995,-0.08022988832011646
2016-11-18,125.67,138.41134515200994,-0.09205419641010493
2016-11-21,126.46,139.52134515200996,-0.09361539008801478
2016-11-22,127.57,138.32134515200994,-0.07772730333264632
2016-11-23,126.37,139.23134515200996,-0.09237392009657164
2016-11-25,127.28,137.87134515200995,-0.07682049624113318
2016-11-28,125.92,137.05134515200996,-0.08122025464006699
2016-11-29,125.1,136.00134515200995,-0.08015615683672406
2016-11-30,124.05,133.96134515200995,-0.07398660517153854
2016-12-01,122.01,132.95134515200996,-0.08229585898134517
2016-12-02,121.0,135.64134515200996,-0.10794160980637402
2016-12-05,123.69,135.72134515200995,-0.0886474057454607
2016-12-06,123.77,135.50134515200995,-0.08657733352277308
2016-12-07,123.55,134.95134515200996,-0.08448485740670042
2016-12-08,123.0,136.01134515200997,-0.0956636752431802
2016-12-09,124.06,132.20134515200996,-0.06158292219075945
2016-12-12,120.25,131.98134515200996,-0.0888863887430329
2016-12-13,120.03,128.34134515200995,-0.06475968552585942
2016-12-14,116.39,128.91134515200994,-0.09713144438330856
2016-12-15,116.96,128.61134515200996,-0.09059344755502607
2016-12-16,116.66,128.17134515200996,-0.08981215839123502
2016-12-19,116.22,129.04134515200994,-0.09935842761795821
2016-12-20,117.09,126.81134515200995,-0.0766599008973281
2016-12-21,114.86,126.35134515200996,-0.09094754898085988
2016-12-22,114.4,125.81134515200995,-0.09070203595885828
2016-12-23,113.86,125.58134515200996,-0.0933366746296741
2016-12-27,113.63,125.42134515200995,-0.09401386293313085
2016-12-28,113.47,125.92134515200995,-0.09888192614984304
2016-12-29,113.97,125.23134515200995,-0.08992433274864653
2016-12-30,113.28,124.06856514169962,-0.08695647547287999
2017-01-03,112.44,125.36856514169962,-0.10312445649423307
2017-01-04,113.74,126.31856514169962,-0.09957811923836724
2017-01-05,114.69,128.0785651416996,-0.10453400322596673
2017-01-06,116.45,128.9285651416996,-0.09678665955822108
2017-01-09,117.3,129.24856514169963,-0.09244640455853426
2017-01-10,117.62,128.8285651416996,-0.087003725682819
2017-01-11,117.2,129.63856514169962,-0.09594803157612719
2017-01-12,118.01,130.43856514169963,-0.09528290293747155
2017-01-13,118.81,130.2085651416996,-0.0875408244403516
2017-01-17,118.58,130.96856514169963,-0.09459189789775879
2017-01-18,119.34,130.46856514169963,-0.08529690757013453
2017-01-19,118.84,131.5485651416996,-0.09660740220169162
2017-01-20,119.92,131.6185651416996,-0.0888823330440125
2017-01-23,119.99,131.84856514169962,-0.08994079783086795
2017-01-24,120.22,132.4885651416996,-0.09260093600212282
2017-01-25,120.86,132.85856514169961,-0.0903108138259856
2017-01-26,121.23,133.62856514169962,-0.09278379311004492
2017-01-27,122.0,133.15856514169963,-0.08379907916419294
2017-01-30,121.53,133.21856514169963,-0.08773976156601704
2017-01-31,121.59,132.3985651416996,-0.08163657310131522
2017-02-01,120.77,132.21856514169963,-0.08658818169316929
2017-02-02,120.59,133.15856514169963,-0.09438795865909855
2017-02-03,121.53,133.6785651416996,-0.09087893132920821
2017-02-06,122.05,133.96856514169963,-0.08896538623887829
2017-02-07,122.34,134.46856514169963,-0.09019628586739836
2017-02-08,122.84,134.87856514169962,-0.08925484289555008
2017-02-09,123.25,134.27856514169963,-0.08213198532514521
2017-02-10,122.65,131.12856514169962,-0.06465841468285383
2017-02-13,119.5,131.2985651416996,-0.08986057942801129
2017-02-14,119.67,132.50856514169962,-0.09688856813120383
2017-02-15,120.88,131.47856514169962,-0.08061059329539477
2017-02-16,119.85,131.03856514169962,-0.08538375805321718
2017-02-17,119.41,131.02856514169963,-0.08867200162907107
2017-02-21,119.4,132.18856514169963,-0.09674486691031792
2017-02-22,120.56,131.25856514169962,-0.08150755823172395
2017-02-23,119.63,130.78856514169962,-0.08531758972667192
2017-02-24,119.16,130.31856514169962,-0.08562529160420507
2017-02-27,118.69,130.66856514169962,-0.09167136050441682
2017-02-28,119.04,132.0785651416996,-0.0987182524863991
2017-03-01,120.45,130.5485651416996,-0.07735485358064609
2017-03-02,118.92,131.74856514169963,-0.09737157386042206
2017-03-03,120.12,133.1185651416996,-0.09764652381779448
2017-03-06,121.49,134.0185651416996,-0.09348380299739067
2017-03-07,122.39,136.15856514169963,-0.10112154991770617
2017-03-08,124.53,136.33856514169963,-0.08661206848866809
2017-03-09,124.71,137.38856514169962,-0.09228253551249499
2017-03-10,125.76,138.97856514169962,-0.09511225798181355
2017-03-13,127.35,139.28856514169962,-0.08571102107021067
2017-03-14,127.66,141.10856514169961,-0.09530651189171058
2017-03-15,129.48,142.35856514169961,-0.09046568521451925
2017-03-16,130.73,142.8285651416996,-0.0847069010999073
2017-03-17,131.2,141.49856514169963,-0.07278211712879523
2017-03-20,129.87,139.22856514169962,-0.06721727780628173
2017-03-21,127.6,139.30856514169963,-0.0840477046747995
2017-03-22,127.68,138.66856514169962,-0.07924337524132352
2017-03-23,127.04,139.38856514169962,-0.08859094811074575
2017-03-24,127.76,139.4285651416996,-0.08368848327343092
2017-03-27,127.8,140.65856514169963,-0.09141686557619788
2017-03-28,129.03,141.28856514169962,-0.08676261330423585
2017-03-29,129.66,141.08856514169963,-0.08100277389752719
2017-03-30,129.46,137.7985651416996,-0.06051271385246271
2017-03-31,126.17,142.76933216413894,-0.11626679142166918
2017-04-03,126.14,141.64933216413894,-0.10949103625964995
2017-04-04,125.02,141.59933216413896,-0.117086231345502
2017-04-05,124.97,142.29933216413895,-0.12178083973120812
2017-04-06,125.67,143.11933216413894,-0.12192155944472172
2017-04-07,126.49,145.08933216413894,-0.12819227910634812
2017-04-10,128.46,145.74933216413893,-0.11862374878444149
2017-04-11,129.12,145.90933216413896,-0.11506688376348673
2017-04-12,129.28,144.75933216413895,-0.10693149749121067
2017-04-13,128.13,146.96933216413896,-0.12818546486350457
2017-04-17,130.34,147.09933216413896,-0.11393207513300108
2017-04-18,130.47,147.57933216413895,-0.11593311823033459
2017-04-19,130.95,148.55933216413894,-0.11853400192108365
2017-04-20,131.93,148.60933216413895,-0.1122361020081607
2017-04-21,131.98,150.76933216413892,-0.12462303768569749
2017-04-24,134.14,152.05933216413894,-0.11784434344875394
2017-04-25,135.43,152.37933216413896,-0.1112311750118552
2017-04-26,135.75,152.82933216413895,-0.11175428121216757
2017-04-27,136.2,150.34933216413896,-0.09410971076806585
2017-04-28,133.72,153.22933216413895,-0.12732113289667413
2017-05-01,136.6,155.61933216413894,-0.12221702727832284
2017-05-02,138.99,155.75933216413895,-0.10766181346018766
2017-05-03,139.13,157.72933216413895,-0.11791929826206204
2017-05-04,141.1,157.00933216413895,-0.10132730293704584
2017-05-05,140.38,156.19933216413895,-0.101276567223191
2017-05-08,139.57,156.02933216413894,-0.10548870482137385
2017-05-09,139.4,156.45933216413894,-0.10903365065014003
2017-05-10,139.83,156.48933216413897,-0.10645666342716109
2017-05-11,139.86,156.43933216413896,-0.10597930798338884
2017-05-12,139.81,159.64933216413894,-0.12426818136477824
2017-05-15,143.02,161.99933216413893,-0.11715685435609646
2017-05-16,145.37,157.03933216413895,-0.07430834048594948
2017-05-17,140.41,157.88933216413895,-0.1107062264723987
2017-05-18,141.26,158.21933216413896,-0.10718874825324831
2017-05-19,141.59,159.13933216413895,-0.11027652262633769
2017-05-22,142.51,159.19933216413895,-0.10483292823698398
2017-05-23,142.57,160.31933216413896,-0.11071236340959023
2017-05-24,143.69,162.16933216413895,-0.11395084334092942
2017-05-25,145.54,161.20933216413894,-0.09719866681281741
2017-05-26,144.58,160.77933216413894,-0.10075506562995984
2017-05-30,144.15,160.40933216413896,-0.10136151023620987
2017-05-31,143.78,163.41933216413895,-0.12017753287850386
2017-06-01,146.79,162.99933216413893,-0.0994441630461178
2017-06-02,146.37,164.49933216413893,-0.11020915359127004
2017-06-05,147.87,163.49933216413893,-0.09559263611210633
2017-06-06,146.87,162.98933216413897,-0.09889808093640107
2017-06-07,146.36,165.84933216413896,-0.11751227400090225
2017-06-08,149.22,160.21933216413896,-0.06865171646621604
2017-06-09,143.59,160.90933216413896,-0.1076341063082159
2017-06-12,144.28,162.54933216413895,-0.11239253905817925
2017-06-13,145.92,163.81933216413896,-0.1092626366356122
2017-06-14,147.19,162.31933216413896,-0.09320721051784531
2017-06-15,145.69,162.83933216413894,-0.10531443439508059
2017-06-16,146.21,165.01933216413892,-0.1139825977809068
2017-06-19,148.39,164.31933216413896,-0.09694131514742965
2017-06-20,147.69,166.08933216413894,-0.11077973476319158
2017-06-21,149.46,168.62933216413896,-0.11367732954952392
2017-06-22,152.0,171.05933216413894,-0.11141942344221634
2017-06-23,154.43,168.60933216413895,-0.08409577324187223
2017-06-26,151.98,164.51933216413892,-0.07621798605180685
2017-06-27,147.89,166.69933216413895,-0.11283387833622827
2017-06-28,150.07,164.73933216413897,-0.08904571829587793
2017-06-29,148.11,165.57933216413895,-0.10550430380297449
2017-06-30,148.95,166.76100092678405,-0.10680555302377881
2017-07-03,147.73,169.18100092678407,-0.1267932026012032
2017-07-05,150.15,167.69100092678406,-0.10460311423892488
2017-07-06,148.66,168.81100092678406,-0.11937018805737587
2017-07-07,149.78,169.01100092678405,-0.11378549811153982
2017-07-10,149.98,168.97100092678406,-0.11239207214623148
2017-07-11,149.94,171.37100092678406,-0.12505616942705589
2017-07-12,152.34,171.93100092678407,-0.11394687881289534
2017-07-13,152.9,173.20100092678405,-0.11721064438516571
2017-07-14,154.17,171.76100092678405,-0.1024155706584553
2017-07-17,152.73,172.60100092678405,-0.1151268000769774
2017-07-18,153.57,174.50100092678406,-0.1199477413631923
2017-07-19,155.47,173.66100092678406,-0.10475006380075758
2017-07-20,154.63,172.97100092678406,-0.10603512050293051
2017-07-21,153.94,173.64100092678407,-0.11345823176342451
2017-07-24,154.61,173.60100092678405,-0.10939453589206816
2017-07-25,154.57,175.97100092678406,-0.12161663463906958
2017-07-26,156.94,173.28100092678406,-0.09430347723861876
2017-07-27,154.25,178.53100092678406,-0.1360043958793563
2017-07-28,159.5,175.50100092678406,-0.09117327446730283
2017-07-31,156.47,171.72100092678406,-0.08881267197648446
2017-08-01,152.69,172.16100092678406,-0.11309762851033034
2017-08-02,153.13,172.71100092678407,-0.11337437002686868
2017-08-03,153.68,170.38100092678405,-0.09802149791314341
2017-08-04,151.35,168.15100092678406,-0.09991615175754753
2017-08-07,149.12,164.95100092678405,-0.09597396098136357
2017-08-08,145.92,166.93100092678407,-0.1258663807808803
2017-08-09,147.9,162.58100092678407,-0.09029960969052853
2017-08-10,143.55,163.54100092678405,-0.12223846505460634
2017-08-11,144.51,166.61100092678407,-0.1326503100266242
2017-08-14,147.58,166.09100092678406,-0.11145095654486448
2017-08-15,147.06,167.81100092678406,-0.12365697607535109
2017-08-16,148.78,163.17100092678405,-0.08819582428890893
2017-08-17,144.14,162.74100092678407,-0.11429818435953043
2017-08-18,143.71,164.06100092678406,-0.12404532955315895
2017-08-21,145.03,166.64100092678407,-0.12968597647993696
2017-08-22,147.61,167.12100092678406,-0.11674775054352293
2017-08-23,148.09,168.97100092678406,-0.12357742341735845
2017-08-24,149.94,168.29100092678405,-0.10904326925221486
2017-08-25,149.26,161.56100092678406,-0.07613842979568208
2017-08-28,142.53,163.02100092678407,-0.12569546751824312
2017-08-29,143.99,162.47100092678406,-0.11374953574091862
2017-08-30,143.44,167.39100092678407,-0.1430841610013439
2017-08-31,148.36,167.26100092678405,-0.11300303610557527
2017-09-01,148.23,166.64100092678407,-0.1104830193313181
2017-09-05,147.61,163.42100092678405,-0.09675011679721435
2017-09-06,144.39,163.00100092678406,-0.11417721867329922
2017-09-07,143.97,160.44100092678406,-0.10266079637773184
2017-09-08,141.41,163.15100092678406,-0.13325692642572629
2017-09-11,144.12,164.39100092678407,-0.12330967517992242
2017-09-12,145.36,164.69100092678406,-0.11737739656690738
2017-09-13,145.66,162.41100092678406,-0.103139570787668
2017-09-14,143.38,161.16100092678406,-0.11033066824189075
2017-09-15,142.13,161.19100092678406,-0.11825102404719179
2017-09-18,142.16,160.50100092678406,-0.1142734364326532
2017-09-19,141.47,162.04100092678405,-0.12694935731777401
2017-09-20,143.01,162.15100092678406,-0.1180442970896417
2017-09-21,143.12,164.80100092678407,-0.1315586726103457
2017-09-22,145.77,161.75100092678406,-0.09880001258241233
2017-09-25,142.72,162.42100092678405,-0.12129589655505724
2017-09-26,143.39,164.60100092678405,-0.12886313453354337
2017-09-27,145.57,161.87100092678406,-0.10070365187991381
2017-09-28,142.84,162.97100092678406,-0.12352504931738162
2017-09-29,143.94,167.53950166112958,-0.1408593282607623
2017-10-02,146.84,166.90950166112958,-0.12024181644179832
2017-10-03,146.21,168.29950166112957,-0.13125114122801562
2017-10-04,147.6,169.10950166112957,-0.12719274464087438
2017-10-05,148.41,168.68950166112955,-0.1202179238271025
2017-10-06,147.99,167.15950166112958,-0.11467790625501217
2017-10-09,146.46,167.12950166112958,-0.12367356723793077
2017-10-10,146.43,167.86950166112953,-0.127715287464238
2017-10-11,147.17,168.67950166112956,-0.12751698605525474
2017-10-12,147.98,170.8095016611296,-0.13365475245294745
2017-10-13,150.11,169.18950166112955,-0.112770009213361
2017-10-16,148.49,169.83950166112953,-0.12570398200841926
2017-10-17,149.14,172.97950166112958,-0.13781691721965805
2017-10-18,152.28,174.09950166112958,-0.1253277663229585
2017-10-19,153.4,173.49950166112956,-0.1158476045676885
2017-10-20,152.8,171.37950166112958,-0.10841145808596764
2017-10-23,150.68,171.42950166112956,-0.12103810289401529
2017-10-24,150.73,168.59950166112958,-0.10598786760974976
2017-10-25,147.9,168.04950166112957,-0.11990218038111689
2017-10-26,147.35,144.48950166112957,0.019797274583859714
2017-10-27,123.79,140.90950166112958,-0.12149288344160014
2017-10-30,120.21,145.35950166112957,-0.17301587700651
2017-10-31,124.66,142.74950166112956,-0.12672199517776184
2017-11-01,122.05,144.20950166112956,-0.15366186975114182
2017-11-02,123.51,143.74950166112956,-0.14079702139657846
2017-11-03,123.05,143.67950166112956,-0.14357999173594427
