date,RF,dcf,Deviation
2014-12-29,10.73,11.973381294964028,-0.10384546055398658
2014-12-30,10.7,11.83338129496403,-0.09577831278422233
2014-12-31,10.56,11.664289834174477,-0.09467270188529497
2015-01-02,10.51,11.304289834174478,-0.07026446117590035
2015-01-05,10.15,10.964289834174478,-0.07426744882613612
2015-01-06,9.81,11.024289834174477,-0.1101467625071203
2015-01-07,9.87,11.174289834174477,-0.1167223916266742
2015-01-08,10.02,10.884289834174478,-0.0794070947523634
2015-01-09,9.73,10.694289834174477,-0.09016866469178808
2015-01-12,9.54,10.544289834174478,-0.09524490031747179
2015-01-13,9.39,10.314289834174478,-0.08961255200644203
2015-01-14,9.16,10.144289834174478,-0.0970289542456253
2015-01-15,8.99,10.224289834174478,-0.1207213267809456
2015-01-16,9.07,9.894289834174478,-0.0833096511209338
2015-01-20,8.74,9.864289834174476,-0.11397575021360529
2015-01-21,8.71,10.344289834174477,-0.15798956336038317
2015-01-22,9.19,10.164289834174477,-0.09585419641406823
2015-01-23,9.01,10.234289834174477,-0.11962626171542579
2015-01-26,9.08,10.124289834174478,-0.10314697142010731
2015-01-27,8.97,9.894289834174478,-0.09341649068961144
2015-01-28,8.74,10.004289834174477,-0.126374770736418
2015-01-29,8.85,9.854289834174477,-0.10191397361701504
2015-01-30,8.7,10.084289834174477,-0.13727192067440208
2015-02-02,8.93,10.264289834174477,-0.12999339026183976
2015-02-03,9.11,10.194289834174477,-0.10636246877537225
2015-02-04,9.04,10.354289834174477,-0.12693191471583554
2015-02-05,9.2,10.714289834174478,-0.14133366351024723
2015-02-06,9.56,10.514289834174477,-0.09076122583883495
2015-02-09,9.36,10.504289834174477,-0.1089354780036309
2015-02-10,9.35,10.474289834174478,-0.10733804887719034
2015-02-11,9.32,10.694289834174477,-0.1285068812875092
2015-02-12,9.54,10.674289834174477,-0.10626372824756647
2015-02-13,9.52,10.834289834174477,-0.12130835101243354
2015-02-17,9.68,10.664289834174477,-0.0922977384785858
2015-02-18,9.51,10.684289834174477,-0.1099080848984858
2015-02-19,9.53,10.814289834174478,-0.11875859199889072
2015-02-20,9.66,10.724289834174478,-0.09924105471142397
2015-02-23,9.57,10.824289834174477,-0.11587733268324263
2015-02-24,9.67,10.774289834174477,-0.10249305069479664
2015-02-25,9.62,10.774289834174477,-0.10713372778530961
2015-02-26,9.62,10.764289834174477,-0.10630425711332903
2015-02-27,9.61,10.854289834174477,-0.11463576642820605
2015-03-02,9.7,10.774289834174477,-0.09970864444048888
2015-03-03,9.62,10.704289834174478,-0.1012948874677122
2015-03-04,9.55,10.854289834174477,-0.12016353479597996
2015-03-05,9.7,10.914289834174477,-0.11125687998245493
2015-03-06,9.76,10.914289834174477,-0.10575949985863509
2015-03-09,9.76,10.704289834174478,-0.08821601888616115
2015-03-10,9.55,10.694289834174477,-0.10700007685576318
2015-03-11,9.54,11.044289834174478,-0.136205211630696
2015-03-12,9.89,11.064289834174478,-0.10613332186467372
2015-03-13,9.91,11.034289834174478,-0.10189054765377126
2015-03-16,9.88,11.044289834174478,-0.10542007242256546
2015-03-17,9.89,10.844289834174477,-0.08799929260163686
2015-03-18,9.69,10.654289834174477,-0.09050718998477425
2015-03-19,9.5,10.794289834174478,-0.1199050473961506
2015-03-20,9.64,10.704289834174478,-0.09942647767034762
2015-03-23,9.55,10.584289834174477,-0.09771934162601714
2015-03-24,9.43,10.404289834174477,-0.09364308854356151
2015-03-25,9.25,10.464289834174478,-0.1160413036543414
2015-03-26,9.31,10.384289834174478,-0.10345337537084265
2015-03-27,9.23,10.494289834174477,-0.12047407248629038
2015-03-30,9.34,10.604289834174477,-0.1192243756012823
2015-03-31,9.45,10.739086892488954,-0.12003691797954985
2015-04-01,9.46,10.859086892488955,-0.12884019681771575
2015-04-02,9.58,10.829086892488954,-0.11534554158535004
2015-04-06,9.55,10.899086892488954,-0.12377980887726192
2015-04-07,9.62,10.909086892488954,-0.11816634198564391
2015-04-08,9.63,10.949086892488955,-0.1204746026258906
2015-04-09,9.67,10.869086892488955,-0.11032084887623628
2015-04-10,9.59,10.919086892488954,-0.12172143198193697
2015-04-13,9.64,10.819086892488954,-0.10898210765896732
2015-04-14,9.54,10.989086892488954,-0.13186599638950958
2015-04-15,9.71,10.979086892488954,-0.11559129688254544
2015-04-16,9.7,10.869086892488955,-0.10756072741463218
2015-04-17,9.59,10.869086892488955,-0.1176811727738476
2015-04-20,9.59,10.859086892488955,-0.11686865618201847
2015-04-21,9.58,11.009086892488954,-0.12980975683496154
2015-04-22,9.73,10.899086892488954,-0.10726466391369205
2015-04-23,9.62,10.859086892488955,-0.11410599295839607
2015-04-24,9.58,10.839086892488954,-0.11616171223439953
2015-04-27,9.56,10.919086892488954,-0.1244689144679163
2015-04-28,9.64,11.079086892488954,-0.129892192962633
2015-04-29,9.8,11.109086892488955,-0.11783928824735812
2015-04-30,9.83,11.109086892488955,-0.11513879627260526
2015-05-01,9.83,11.259086892488954,-0.12692742370096743
2015-05-04,9.98,11.189086892488953,-0.10805947832084428
2015-05-05,9.91,11.199086892488955,-0.11510642830653672
2015-05-06,9.92,11.169086892488954,-0.11183428909743254
2015-05-07,9.89,11.209086892488955,-0.11768013801131783
2015-05-08,9.93,11.349086892488954,-0.1250397416049509
2015-05-11,10.07,11.449086892488955,-0.12045387596749657
2015-05-12,10.17,11.539086892488955,-0.118647766954604
2015-05-13,10.26,11.469086892488955,-0.10542137345570024
2015-05-14,10.19,11.259086892488954,-0.09495325000130805
2015-05-15,9.98,11.489086892488954,-0.13134959345424801
2015-05-18,10.21,11.669086892488954,-0.1250386517755836
2015-05-19,10.39,11.539086892488955,-0.09958213359472323
2015-05-20,10.26,11.519086892488954,-0.10930440096861704
2015-05-21,10.24,11.499086892488954,-0.10949451067383198
2015-05-22,10.22,11.459086892488955,-0.10813138115752785
2015-05-26,10.18,11.559086892488954,-0.11930759802360169
2015-05-27,10.28,11.499086892488954,-0.10601597360615178
2015-05-28,10.22,11.369086892488955,-0.10107116810305183
2015-05-29,10.09,11.259086892488954,-0.10383496491788002
2015-06-01,9.98,11.409086892488954,-0.125258656188321
2015-06-02,10.13,11.579086892488954,-0.12514690544631268
2015-06-03,10.3,11.499086892488954,-0.10427670507231146
2015-06-04,10.22,11.799086892488955,-0.13383127922332416
2015-06-05,10.52,11.709086892488955,-0.10155248683411178
2015-06-08,10.43,11.829086892488954,-0.11827513866495687
2015-06-09,10.55,11.929086892488954,-0.11560707914344082
2015-06-10,10.65,11.839086892488954,-0.10043738197777252
2015-06-11,10.56,11.859086892488955,-0.10954358495439831
2015-06-12,10.58,11.779086892488955,-0.10179794948737186
2015-06-15,10.5,11.879086892488955,-0.11609367832479944
2015-06-16,10.6,11.719086892488955,-0.0954926695872701
2015-06-17,10.44,11.779086892488955,-0.11368342085521388
2015-06-18,10.5,11.719086892488955,-0.10402575761003163
2015-06-19,10.44,11.889086892488955,-0.12188378347242379
2015-06-22,10.61,12.039086892488955,-0.11870392707112576
2015-06-23,10.76,11.949086892488955,-0.09951278312624878
2015-06-24,10.67,11.849086892488954,-0.09950867127460838
2015-06-25,10.57,11.809086892488954,-0.1049265623811323
2015-06-26,10.53,11.569086892488954,-0.08981580846830406
2015-06-29,10.29,11.639086892488955,-0.11591002841980336
2015-06-30,10.36,11.638550295857987,-0.10985477257532739
2015-07-01,10.41,11.498550295857989,-0.0946684814911064
2015-07-02,10.27,11.398550295857989,-0.09900823057017016
2015-07-06,10.17,11.268550295857988,-0.09748816547074257
2015-07-07,10.04,11.058550295857987,-0.09210522795555665
2015-07-08,9.83,11.228550295857989,-0.12455305974573483
2015-07-09,10.0,11.368550295857988,-0.12038037042916583
2015-07-10,10.14,11.428550295857988,-0.11274835937196626
2015-07-13,10.2,11.448550295857988,-0.10905750191879804
2015-07-14,10.22,11.538550295857988,-0.11427347994759007
2015-07-15,10.31,11.618550295857988,-0.1126259526822796
2015-07-16,10.39,11.348550295857988,-0.08446455898493399
2015-07-17,10.12,11.428550295857988,-0.11449836260791912
2015-07-20,10.2,11.638550295857987,-0.12360218921509059
2015-07-21,10.41,11.928550295857988,-0.12730384314892662
2015-07-22,10.7,11.848550295857988,-0.0969359345387173
2015-07-23,10.62,11.788550295857988,-0.09912586929951595
2015-07-24,10.56,11.638550295857987,-0.09267050177562319
2015-07-27,10.41,11.628550295857988,-0.10478952791665075
2015-07-28,10.4,11.748550295857989,-0.11478439993855472
2015-07-29,10.52,11.798550295857988,-0.10836503331318914
2015-07-30,10.57,11.618550295857988,-0.09024794566941763
2015-07-31,10.39,11.598550295857988,-0.10419839247406448
2015-08-03,10.37,11.598550295857988,-0.10592274590529838
2015-08-04,10.37,11.708550295857988,-0.114322461964528
2015-08-05,10.48,11.798550295857988,-0.11175528033481186
2015-08-06,10.57,11.848550295857988,-0.10790774094151778
2015-08-07,10.62,12.028550295857988,-0.11710058662206535
2015-08-10,10.8,11.808550295857987,-0.08540847695857723
2015-08-11,10.58,11.578550295857989,-0.08624139208646886
2015-08-12,10.35,11.638550295857987,-0.11071398611531258
2015-08-13,10.41,11.778550295857988,-0.11619004558984214
2015-08-14,10.55,11.778550295857988,-0.10430403275435485
2015-08-17,10.55,11.728550295857989,-0.1004855899602699
2015-08-18,10.5,11.478550295857989,-0.08525033829499329
2015-08-19,10.25,11.158550295857989,-0.08142189368409614
2015-08-20,9.93,10.898550295857989,-0.08886964500462857
2015-08-21,9.67,10.208550295857988,-0.05275482612614435
2015-08-24,8.98,9.998550295857989,-0.10186979769256488
2015-08-25,8.77,10.478550295857989,-0.16305216347850648
2015-08-26,9.25,10.788550295857988,-0.142609549352398
2015-08-27,9.56,10.848550295857988,-0.11877626601869196
2015-08-28,9.62,10.818550295857989,-0.11078658998487712
2015-08-31,9.59,10.438550295857988,-0.08129005195239536
2015-09-01,9.21,10.568550295857989,-0.12854651374374682
2015-09-02,9.34,10.658550295857989,-0.12370822102987022
2015-09-03,9.43,10.488550295857989,-0.10092436666638471
2015-09-04,9.26,10.748550295857989,-0.13848847099237283
2015-09-08,9.52,10.568550295857989,-0.09921420313143003
2015-09-09,9.34,10.748550295857989,-0.1310456068108814
2015-09-10,9.52,10.738550295857989,-0.11347437617608414
2015-09-11,9.51,10.818550295857989,-0.12095431088941588
2015-09-14,9.59,10.958550295857988,-0.12488424644774954
2015-09-15,9.73,10.798550295857988,-0.09895312487157204
2015-09-16,9.57,10.518550295857988,-0.09017880498527531
2015-09-17,9.29,10.168550295857989,-0.08639877566577547
2015-09-18,8.94,10.318550295857989,-0.13359922240349587
2015-09-21,9.09,10.148550295857989,-0.10430556729762908
2015-09-22,8.92,10.178550295857988,-0.12364730332669638
2015-09-23,8.95,10.148550295857989,-0.11810064106862272
2015-09-24,8.92,10.308550295857987,-0.1346988913092767
2015-09-25,9.08,10.028550295857988,-0.09458498665053916
2015-09-28,8.8,10.058550295857987,-0.12512243403269008
2015-09-29,8.83,10.238550295857989,-0.13757321643746956
2015-09-30,9.01,10.315182427401341,-0.12653023216867632
2015-10-01,9.03,10.19518242740134,-0.11428755058562845
2015-10-02,8.91,10.32518242740134,-0.1370612516874935
2015-10-05,9.04,10.37518242740134,-0.1286900193557139
2015-10-06,9.09,10.49518242740134,-0.13388832801349138
2015-10-07,9.21,10.54518242740134,-0.12661539395770982
2015-10-08,9.26,10.37518242740134,-0.1074855729241051
2015-10-09,9.09,10.36518242740134,-0.123025565283856
2015-10-12,9.08,10.26518242740134,-0.11545653823332713
2015-10-13,8.98,10.10518242740134,-0.11134706725830901
2015-10-14,8.82,10.36518242740134,-0.14907431086948397
2015-10-15,9.08,10.30518242740134,-0.11888993096750966
2015-10-16,9.02,10.22518242740134,-0.11786414921769062
2015-10-19,8.94,10.49518242740134,-0.14818059982845022
2015-10-20,9.21,10.315182427401341,-0.10714133610138821
2015-10-21,9.03,10.49518242740134,-0.1396052367394749
2015-10-22,9.21,10.735182427401341,-0.1420732658914433
2015-10-23,9.45,10.60518242740134,-0.10892621935636082
2015-10-26,9.32,10.52518242740134,-0.11450465925072795
2015-10-27,9.24,10.94518242740134,-0.15579296541758902
2015-10-28,9.66,10.92518242740134,-0.11580423812678398
2015-10-29,9.64,10.63518242740134,-0.09357455165388329
2015-10-30,9.35,10.86518242740134,-0.1394530131017534
2015-11-02,9.58,10.82518242740134,-0.11502646128618221
2015-11-03,9.54,10.87518242740134,-0.12277333610856833
2015-11-04,9.59,11.01518242740134,-0.12938346112689525
2015-11-05,9.73,11.41518242740134,-0.1476264122907207
2015-11-06,10.13,11.27518242740134,-0.1015666429146439
2015-11-09,9.99,11.35518242740134,-0.12022549493410162
2015-11-10,10.07,11.235182427401341,-0.10370836743688228
2015-11-11,9.95,11.08518242740134,-0.10240538979271074
2015-11-12,9.8,10.99518242740134,-0.10870055456495198
2015-11-13,9.71,11.09518242740134,-0.12484539451829191
2015-11-16,9.81,11.155182427401341,-0.12058811553785664
2015-11-17,9.87,11.37518242740134,-0.13232160776389412
2015-11-18,10.09,11.42518242740134,-0.11686311670605232
2015-11-19,10.14,11.36518242740134,-0.10780138684333274
2015-11-20,10.08,11.36518242740134,-0.1130806685779876
2015-11-23,10.08,11.41518242740134,-0.11696549186952365
2015-11-24,10.13,11.37518242740134,-0.10946483147398633
2015-11-25,10.09,11.45518242740134,-0.11917596564291799
2015-11-27,10.17,11.42518242740134,-0.10986104032711119
2015-11-30,10.14,11.53518242740134,-0.12095018316200545
2015-12-01,10.25,11.38518242740134,-0.09970700378671438
2015-12-02,10.1,11.25518242740134,-0.10263560229721269
2015-12-03,9.97,11.54518242740134,-0.13643633933949806
2015-12-04,10.26,11.315182427401341,-0.09325368231324893
2015-12-07,10.03,10.92518242740134,-0.08193752675068777
2015-12-08,9.64,10.735182427401341,-0.10201805463556068
2015-12-09,9.45,10.895182427401341,-0.13264416975402937
2015-12-10,9.61,10.655182427401341,-0.0980914624899808
2015-12-11,9.37,10.645182427401341,-0.11978962653744152
2015-12-14,9.36,11.05518242740134,-0.1533382590955411
2015-12-15,9.77,11.22518242740134,-0.12963552590906258
2015-12-16,9.94,11.01518242740134,-0.09760913489065048
2015-12-17,9.73,10.63518242740134,-0.08511207340168936
2015-12-18,9.35,10.67518242740134,-0.12413674767747551
2015-12-21,9.39,10.78518242740134,-0.1293610411129137
2015-12-22,9.5,10.97518242740134,-0.13441074325273217
2015-12-23,9.69,10.99518242740134,-0.11870493609534538
2015-12-24,9.71,10.91518242740134,-0.1104134021961799
2015-12-28,9.63,11.04518242740134,-0.1281266685003316
2015-12-29,9.76,10.93518242740134,-0.10746802215723195
2015-12-30,9.65,10.88518242740134,-0.11347374613511363
2015-12-31,9.6,10.475982008995503,-0.08361812842398131
2016-01-04,9.44,10.455982008995502,-0.09716753606896333
2016-01-05,9.42,10.295982008995502,-0.08507998637042724
2016-01-06,9.26,9.995982008995503,-0.07362778447712126
2016-01-07,8.96,9.795982008995502,-0.0853392756568796
2016-01-08,8.76,9.715982008995502,-0.09839273149234018
2016-01-11,8.68,9.775982008995502,-0.11210965895671854
2016-01-12,8.74,9.365982008995502,-0.0668357048299133
2016-01-13,8.33,9.395982008995503,-0.11345083547147661
2016-01-14,8.36,9.235982008995503,-0.09484449061749245
2016-01-15,8.2,9.115982008995502,-0.10048089257872894
2016-01-19,8.08,8.935982008995502,-0.09579048034494908
2016-01-20,7.9,8.865982008995502,-0.10895375244562955
2016-01-21,7.83,8.965982008995502,-0.12669911760427133
2016-01-22,7.93,8.605982008995502,-0.07854792262973875
2016-01-25,7.57,8.855982008995502,-0.14521054894750918
2016-01-26,7.82,8.985982008995503,-0.12975565807145895
2016-01-27,7.95,9.045982008995502,-0.12115677522966939
2016-01-28,8.01,9.155982008995503,-0.1251621079933979
2016-01-29,8.12,8.975982008995503,-0.09536360569101632
2016-02-01,7.94,8.665982008995503,-0.08377377292520516
2016-02-02,7.63,8.855982008995502,-0.13843546743322266
2016-02-03,7.82,8.935982008995502,-0.12488633122493831
2016-02-04,7.9,8.835982008995503,-0.10592846477534956
2016-02-05,7.8,8.565982008995503,-0.08942138895355056
2016-02-08,7.53,8.685982008995502,-0.1330859317689499
2016-02-09,7.65,8.545982008995502,-0.10484248715389177
2016-02-10,7.51,8.115982008995502,-0.0746652725848641
2016-02-11,7.08,8.635982008995502,-0.1801742995034894
2016-02-12,7.6,8.875982008995502,-0.143756714209463
2016-02-16,7.84,8.855982008995502,-0.11472268213321957
2016-02-17,7.82,8.655982008995503,-0.096578528944114
2016-02-18,7.62,8.685982008995502,-0.12272440904108883
2016-02-19,7.65,8.935982008995502,-0.14391054141570048
2016-02-22,7.9,8.605982008995502,-0.0820338699590083
2016-02-23,7.57,8.455982008995502,-0.10477576797739052
2016-02-24,7.42,8.545982008995502,-0.13175571956625853
2016-02-25,7.51,8.785982008995502,-0.14522929909133564
2016-02-26,7.75,8.555982008995501,-0.0942009938950451
2016-02-29,7.52,9.015982008995502,-0.16592557610506753
2016-03-01,7.98,9.155982008995503,-0.12843865440540758
2016-03-02,8.12,9.315982008995503,-0.12837959625090134
2016-03-03,8.28,9.425982008995502,-0.12157693574015493
2016-03-04,8.39,9.415982008995503,-0.10896176394722679
2016-03-07,8.38,9.085982008995503,-0.07770013283061206
2016-03-08,8.05,8.905982008995503,-0.09611315272486698
2016-03-09,7.87,9.005982008995502,-0.12613638444545439
2016-03-10,7.97,9.275982008995502,-0.14079177899752393
2016-03-11,8.24,9.245982008995503,-0.10880207294549926
2016-03-14,8.21,9.145982008995503,-0.10233805490486636
2016-03-15,8.11,9.055982008995501,-0.10445935162590181
2016-03-16,8.02,9.155982008995503,-0.12406992585606136
2016-03-17,8.12,9.265982008995502,-0.12367626096003348
2016-03-18,8.23,9.245982008995503,-0.10988362382784689
2016-03-21,8.21,9.215982008995502,-0.10915624705143578
2016-03-22,8.18,9.115982008995502,-0.10267484162121976
2016-03-23,8.08,9.095982008995502,-0.1116956924486816
2016-03-24,8.06,9.085982008995503,-0.11291922083708039
2016-03-28,8.05,8.935982008995502,-0.09914769390802469
2016-03-29,7.9,8.935982008995502,-0.1159337617234032
2016-03-30,7.9,8.885982008995502,-0.11095926235247455
2016-03-31,7.85,9.213005422153369,-0.14794362530992544
2016-04-01,7.89,9.19300542215337,-0.1417387853392731
2016-04-04,7.87,8.983005422153369,-0.12390123013936283
2016-04-05,7.66,9.133005422153369,-0.161283756448933
2016-04-06,7.81,8.92300542215337,-0.12473436577658958
2016-04-07,7.6,8.99300542215337,-0.15489876373496236
2016-04-08,7.67,9.08300542215337,-0.15556584593763012
2016-04-11,7.76,9.293005422153369,-0.16496336249830168
2016-04-12,7.97,9.723005422153369,-0.18029460501577388
2016-04-13,8.4,9.803005422153369,-0.1431199271789425
2016-04-14,8.48,10.063005422153369,-0.15730940765155854
2016-04-15,8.74,10.08300542215337,-0.13319495189426878
2016-04-18,8.76,10.303005422153369,-0.14976265263683375
2016-04-19,8.98,10.483005422153369,-0.14337543115041407
2016-04-20,9.16,10.49300542215337,-0.12703752342861285
2016-04-21,9.17,10.66300542215337,-0.14001731810541096
2016-04-22,9.34,10.62300542215337,-0.12077612419153727
2016-04-25,9.3,10.723005422153369,-0.13270583816114523
2016-04-26,9.4,10.91300542215337,-0.13864241458929116
2016-04-27,9.59,10.74300542215337,-0.10732615100200305
2016-04-28,9.42,10.70300542215337,-0.11987337869583525
2016-04-29,9.38,10.77300542215337,-0.12930518156881488
2016-05-02,9.45,10.563005422153369,-0.10536825246904713
2016-05-03,9.24,10.36300542215337,-0.10836676971650328
2016-05-04,9.04,10.36300542215337,-0.12766619028541026
2016-05-05,9.04,10.40300542215337,-0.13102035102767795
2016-05-06,9.08,10.37300542215337,-0.12465099260354473
2016-05-09,9.05,10.553005422153369,-0.14242439589751255
2016-05-10,9.23,10.543005422153369,-0.12453805813230745
2016-05-11,9.22,10.45300542215337,-0.11795702502365712
2016-05-12,9.13,10.313005422153369,-0.11471005528729328
2016-05-13,8.99,10.37300542215337,-0.13332735941694573
2016-05-16,9.05,10.49300542215337,-0.13752069727390237
2016-05-17,9.17,10.963005422153369,-0.16355053683820808
2016-05-18,9.64,10.793005422153369,-0.1068289486621351
2016-05-19,9.47,10.83300542215337,-0.12581969352346478
2016-05-20,9.51,10.793005422153369,-0.11887378649138025
2016-05-23,9.47,10.973005422153369,-0.13697299548571762
2016-05-24,9.65,11.17300542215337,-0.13631116826754763
2016-05-25,9.85,11.053005422153369,-0.108839666335656
2016-05-26,9.73,11.19300542215337,-0.1307071127882924
2016-05-27,9.87,11.15300542215337,-0.11503674333421554
2016-05-31,9.83,11.25300542215337,-0.1264555884201346
2016-06-01,9.93,11.32300542215337,-0.12302435353673558
2016-06-02,10.0,11.053005422153369,-0.09526869678746797
2016-06-03,9.73,11.27300542215337,-0.136876135899048
2016-06-06,9.95,11.15300542215337,-0.10786378887289205
2016-06-07,9.83,11.143005422153369,-0.1178322519293572
2016-06-08,9.82,11.02300542215337,-0.10913588228267057
2016-06-09,9.7,10.84300542215337,-0.10541407826081994
2016-06-10,9.52,10.68300542215337,-0.1088650034513362
2016-06-13,9.36,10.41300542215337,-0.10112406355931902
2016-06-14,9.09,10.42300542215337,-0.1278906964127794
2016-06-15,9.1,10.293005422153369,-0.11590447816006144
2016-06-16,8.97,10.41300542215337,-0.13857722757768054
2016-06-17,9.09,10.49300542215337,-0.1337086340574335
2016-06-20,9.17,10.49300542215337,-0.12608450762449563
2016-06-21,9.17,10.44300542215337,-0.12190029313332229
2016-06-22,9.12,10.77300542215337,-0.15343957952106535
2016-06-23,9.45,9.85300542215337,-0.04090177614712953
2016-06-24,8.53,9.233005422153369,-0.07614047539348356
2016-06-27,7.91,9.553005422153369,-0.1719883271858349
2016-06-28,8.23,9.74300542215337,-0.1552914482335338
2016-06-29,8.42,9.83300542215337,-0.14370025861776958
2016-06-30,8.51,9.819734167318217,-0.13337776206582452
2016-07-01,8.36,9.479734167318217,-0.11811873071067203
2016-07-05,8.02,9.649734167318217,-0.16888902212848633
2016-07-06,8.19,9.709734167318217,-0.15651655762455963
2016-07-07,8.25,9.899734167318217,-0.16664428957743627
2016-07-08,8.44,10.029734167318217,-0.1585021238646932
2016-07-11,8.57,10.289734167318217,-0.16713105891310176
2016-07-12,8.83,10.319734167318217,-0.1443578044903605
2016-07-13,8.86,10.539734167318217,-0.1593715876180981
2016-07-14,9.08,10.579734167318218,-0.14175537339596267
2016-07-15,9.12,10.619734167318217,-0.14122144148707472
2016-07-18,9.16,10.339734167318218,-0.11409714681515859
2016-07-19,8.88,10.379734167318217,-0.14448676075349798
2016-07-20,8.92,10.399734167318217,-0.14228576841592444
2016-07-21,8.94,10.489734167318217,-0.14773817358942842
2016-07-22,9.03,10.429734167318218,-0.13420612115928265
2016-07-25,8.97,10.609734167318218,-0.15454997660254166
2016-07-26,9.15,10.559734167318217,-0.13350091441518142
2016-07-27,9.1,10.619734167318217,-0.14310472779960304
2016-07-28,9.16,10.629734167318217,-0.13826631448950122
2016-07-29,9.17,10.479734167318217,-0.12497780443732187
2016-08-01,9.02,10.359734167318218,-0.12932128814122168
2016-08-02,8.9,10.499734167318218,-0.1523594923286341
2016-08-03,9.04,10.499734167318218,-0.13902582142144426
2016-08-04,9.04,10.849734167318218,-0.1667998625044229
2016-08-05,9.39,10.849734167318218,-0.13454100762350996
2016-08-08,9.39,10.829734167318218,-0.13294270617122095
2016-08-09,9.37,10.719734167318217,-0.12591116031899552
2016-08-10,9.26,10.759734167318218,-0.1393839423908384
2016-08-11,9.3,10.689734167318218,-0.13000642911842075
2016-08-12,9.23,11.019734167318218,-0.16241173699326816
2016-08-15,9.56,10.999734167318218,-0.13088808742268276
2016-08-16,9.54,11.009734167318218,-0.13349406488678384
2016-08-17,9.55,11.089734167318218,-0.13884319895204167
2016-08-18,9.63,11.149734167318217,-0.1363022781092681
2016-08-19,9.69,11.119734167318217,-0.12857629020667782
2016-08-22,9.66,11.129734167318217,-0.13205474140020357
2016-08-23,9.67,11.089734167318218,-0.12802238050955428
2016-08-24,9.63,11.109734167318218,-0.13319258094142228
2016-08-25,9.65,11.249734167318218,-0.1422019528217503
2016-08-26,9.79,11.319734167318217,-0.13513870067150435
2016-08-29,9.86,11.429734167318218,-0.1373377669453294
2016-08-30,9.97,11.429734167318218,-0.12771374608974984
2016-08-31,9.97,11.309734167318217,-0.11845850198580721
2016-09-01,9.85,11.389734167318217,-0.13518613733201446
2016-09-02,9.93,11.349734167318218,-0.12508964054914784
2016-09-06,9.89,11.419734167318218,-0.13395532198079674
2016-09-07,9.96,11.389734167318217,-0.12552831754587435
2016-09-08,9.93,11.289734167318217,-0.12043987459460359
2016-09-09,9.83,11.379734167318217,-0.13618368799588854
2016-09-12,9.92,11.069734167318217,-0.10386285252564054
2016-09-13,9.61,10.979734167318217,-0.12475112297302304
2016-09-14,9.52,11.089734167318218,-0.14154840356266363
2016-09-15,9.63,11.019734167318218,-0.12611322071995368
2016-09-16,9.56,11.119734167318217,-0.14026721716984925
2016-09-19,9.66,11.109734167318218,-0.13049224630261058
2016-09-20,9.65,11.139734167318217,-0.13373157249019485
2016-09-21,9.68,11.229734167318217,-0.13800274736942508
2016-09-22,9.77,11.239734167318217,-0.13076236016255294
2016-09-23,9.78,11.019734167318218,-0.11250127711746083
2016-09-26,9.56,11.169734167318218,-0.1441157097568334
2016-09-27,9.71,11.289734167318217,-0.1399266044625982
2016-09-28,9.83,11.129734167318217,-0.11678034243933755
2016-09-29,9.67,11.329734167318218,-0.146493654909035
2016-09-30,9.87,11.438110236220473,-0.13709521973785666
2016-10-03,9.92,11.598110236220473,-0.14468824679556813
2016-10-04,10.08,11.828110236220473,-0.14779285966302091
2016-10-05,10.31,11.838110236220473,-0.1290839674346831
2016-10-06,10.32,11.848110236220473,-0.1289750184420918
2016-10-07,10.33,11.888110236220472,-0.13106458514097985
2016-10-10,10.37,11.778110236220472,-0.11955315479135198
2016-10-11,10.26,11.758110236220473,-0.12741080038572805
2016-10-12,10.24,11.468110236220472,-0.10708915513749173
2016-10-13,9.95,11.568110236220473,-0.13987679950992082
2016-10-14,10.05,11.528110236220472,-0.12821791307792652
2016-10-17,10.01,11.768110236220473,-0.1493961393061457
2016-10-18,10.25,12.058110236220472,-0.14994971855450634
2016-10-19,10.54,12.128110236220472,-0.13094457465249598
2016-10-20,10.61,12.158110236220473,-0.1273314854152635
2016-10-21,10.64,12.128110236220472,-0.1226992670116277
2016-10-24,10.61,12.138110236220472,-0.12589358693254793
2016-10-25,10.62,12.268110236220473,-0.13434100317704833
2016-10-26,10.75,12.358110236220472,-0.13012590157249537
2016-10-27,10.84,12.168110236220473,-0.10914679522438286
2016-10-28,10.65,12.228110236220472,-0.12905593797690873
2016-10-31,10.71,12.358110236220472,-0.13336264240385343
2016-11-01,10.84,12.028110236220472,-0.09877779741681236
2016-11-02,10.51,11.978110236220472,-0.12256609826323606
2016-11-03,10.46,12.038110236220472,-0.1310928547133774
2016-11-04,10.52,12.478110236220472,-0.15692362057650566
2016-11-07,10.96,12.408110236220473,-0.11670675136277386
2016-11-08,10.89,13.058110236220472,-0.16603552864843996
2016-11-09,11.54,13.698110236220472,-0.1575480266258925
2016-11-10,12.18,13.968110236220472,-0.12801375461540632
2016-11-11,12.45,14.788110236220472,-0.15810743894062584
2016-11-14,13.27,15.048110236220472,-0.11816169660563758
2016-11-15,13.53,14.408110236220473,-0.06094555231906795
2016-11-16,12.89,14.688110236220473,-0.12241944043872854
2016-11-17,13.17,14.778110236220472,-0.10881704159162842
2016-11-18,13.26,14.628110236220472,-0.0935261092600268
2016-11-21,13.11,14.668110236220473,-0.10622433368226114
2016-11-22,13.15,14.818110236220473,-0.11257240023380632
2016-11-23,13.3,14.878110236220472,-0.10606926626868196
