date,WDC,dcf,Deviation
2014-01-03,83.28,102.04637860082305,-0.18390048581960838
2014-01-06,82.89,104.80637860082305,-0.2091130224458585
2014-01-07,85.65,105.56637860082304,-0.18866213717657787
2014-01-08,86.41,104.07637860082305,-0.1697443631141422
2014-01-09,84.92,104.61637860082304,-0.18827241837510977
2014-01-10,85.46,103.76637860082305,-0.1764191720638678
2014-01-13,84.61,107.04637860082305,-0.20959493346793645
2014-01-14,87.89,108.13637860082305,-0.18723004101664031
2014-01-15,88.98,108.10637860082305,-0.1769218324428956
2014-01-16,88.95,107.97637860082304,-0.1762087120106287
2014-01-17,88.82,108.01637860082305,-0.1777172948165917
2014-01-21,88.86,107.23637860082304,-0.17136328959062785
2014-01-22,88.08,106.20637860082304,-0.17067128019637212
2014-01-23,87.05,104.15637860082305,-0.16423745555116553
2014-01-24,85.0,103.74637860082305,-0.18069429365772893
2014-01-27,84.59,102.52637860082305,-0.17494403728680086
2014-01-28,83.37,103.35637860082305,-0.19337344120785482
2014-01-29,84.2,106.09637860082304,-0.20638196034198264
2014-01-30,86.94,105.32637860082305,-0.17456575309121447
2014-01-31,86.17,102.65637860082305,-0.16059770299252374
2014-02-03,83.5,102.65637860082305,-0.18660680283016973
2014-02-04,83.5,101.89637860082304,-0.18054006288967805
2014-02-05,82.74,102.50637860082304,-0.1928307181526393
2014-02-06,83.35,103.83637860082304,-0.19729481013179961
2014-02-07,84.68,103.84637860082304,-0.18456472781296518
2014-02-10,84.69,104.02637860082305,-0.1858795707483185
2014-02-11,84.87,105.22637860082304,-0.1934531898892491
2014-02-12,86.07,105.82637860082305,-0.1866867114043852
2014-02-13,86.67,105.86637860082304,-0.18132648773416904
2014-02-14,86.71,105.49637860082305,-0.17807605199328136
2014-02-18,86.34,104.60637860082305,-0.17462012207235822
2014-02-19,85.45,105.39637860082304,-0.1892510811625484
2014-02-20,86.24,107.16637860082305,-0.1952699986137475
2014-02-21,88.01,107.75637860082304,-0.183250206226513
2014-02-24,88.6,106.94637860082304,-0.17154745060887788
2014-02-25,87.79,108.43637860082305,-0.19040084948637648
2014-02-26,89.28,107.57637860082305,-0.17007803050067594
2014-02-27,88.42,106.14637860082304,-0.1669993723241877
2014-02-28,86.99,107.05637860082305,-0.18743748726681464
2014-03-03,87.9,107.91637860082305,-0.1854804512562691
2014-03-04,88.76,107.48637860082304,-0.17422094636165975
2014-03-05,88.33,105.87637860082305,-0.16572514882641298
2014-03-06,86.72,103.40637860082305,-0.16136701455562075
2014-03-07,84.25,104.26637860082305,-0.1919734709254115
2014-03-10,85.11,102.36637860082304,-0.16857467106572332
2014-03-11,83.21,103.31637860082304,-0.19460978862322298
2014-03-12,84.16,103.36637860082304,-0.18580875968378097
2014-03-13,84.21,104.17637860082304,-0.19165936528979421
2014-03-14,85.02,104.29637860082305,-0.18482308647168055
2014-03-17,85.14,105.47637860082304,-0.19280505143039062
2014-03-18,86.32,105.02637860082305,-0.17811124071906692
2014-03-19,85.87,107.14637860082304,-0.19857300712036952
2014-03-20,87.99,107.77637860082305,-0.18358733943090522
2014-03-21,88.62,107.13637860082305,-0.1728299840132994
2014-03-24,87.98,109.00637860082304,-0.19289126811395862
2014-03-25,89.85,108.48637860082304,-0.1717854245038064
2014-03-26,89.33,108.85637860082305,-0.17937744073249384
2014-03-27,89.7,108.56637860082304,-0.17377735947323947
2014-03-28,89.41,110.7001652892562,-0.19232279584791623
2014-03-31,91.82,112.4201652892562,-0.1832426169829242
2014-04-01,93.54,113.0201652892562,-0.17236008494059418
2014-04-02,94.14,112.34016528925619,-0.1620094223859646
2014-04-03,93.46,109.3801652892562,-0.14554892330940694
2014-04-04,90.5,108.48016528925619,-0.16574610889753993
2014-04-07,89.6,109.8601652892562,-0.1844177572090141
2014-04-08,90.98,110.1301652892562,-0.17388664803106768
2014-04-09,91.25,107.0501652892562,-0.14759589811527307
2014-04-10,88.17,107.09016528925619,-0.17667509652405355
2014-04-11,88.21,109.23016528925619,-0.19243919693421652
2014-04-14,90.35,108.2501652892562,-0.16535924209838404
2014-04-15,89.37,109.1601652892562,-0.18129475378509696
2014-04-16,90.28,109.9301652892562,-0.17875134852705132
2014-04-17,91.05,111.1401652892562,-0.1807642200006544
2014-04-21,92.26,110.9701652892562,-0.16860536559971817
2014-04-22,92.09,109.3201652892562,-0.15761195790059368
2014-04-23,90.44,108.6801652892562,-0.16783343345779178
2014-04-24,89.8,106.6501652892562,-0.1579947414385645
2014-04-25,87.77,106.4101652892562,-0.17517278766165234
2014-04-28,87.53,106.3301652892562,-0.17680933005335786
2014-04-29,87.45,106.9601652892562,-0.18240590070606333
2014-04-30,88.08,101.1601652892562,-0.12930154129201876
2014-05-01,82.28,102.5601652892562,-0.19773920246773113
2014-05-02,83.68,102.7801652892562,-0.18583512913704925
2014-05-05,83.9,103.2901652892562,-0.1877251840478279
2014-05-06,84.41,102.23016528925619,-0.17431415902375536
2014-05-07,83.35,102.4701652892562,-0.186592509490769
2014-05-08,83.59,100.8301652892562,-0.17098221786901302
2014-05-09,81.95,101.34016528925619,-0.19133741526778303
2014-05-12,82.46,101.48016528925619,-0.18742741731885892
2014-05-13,82.6,104.2101652892562,-0.20737099139294957
2014-05-14,85.33,104.1801652892562,-0.18093813958653948
2014-05-15,85.3,104.7901652892562,-0.18599231364371616
2014-05-16,85.91,104.1901652892562,-0.17545000757515072
2014-05-19,85.31,102.7201652892562,-0.16949121178134607
2014-05-20,83.84,102.5401652892562,-0.18236917442550227
2014-05-21,83.66,102.5201652892562,-0.18396542022774798
2014-05-22,83.64,103.7101652892562,-0.19352167874073722
2014-05-23,84.83,106.3001652892562,-0.2019767817936422
2014-05-27,87.42,106.0801652892562,-0.17590626144269494
2014-05-28,87.2,106.0101652892562,-0.17743737346254795
2014-05-29,87.13,106.73016528925619,-0.1836422274446643
2014-05-30,87.85,106.5401652892562,-0.1754283489096573
2014-06-02,87.66,106.7701652892562,-0.17898413135808056
2014-06-03,87.89,108.0301652892562,-0.186430940240903
2014-06-04,89.15,110.8301652892562,-0.19561610535067797
2014-06-05,91.95,111.0401652892562,-0.1719212614600032
2014-06-06,92.16,110.5201652892562,-0.16612502561142128
2014-06-09,91.64,109.6601652892562,-0.16432735845075097
2014-06-10,90.78,109.5801652892562,-0.1715654036442621
2014-06-11,90.7,108.62016528925619,-0.1649800959291
2014-06-12,89.74,111.0001652892562,-0.19153273541398952
2014-06-13,92.12,110.34016528925619,-0.16512722490030818
2014-06-16,91.46,111.2001652892562,-0.1775192081586181
2014-06-17,92.32,111.87016528925619,-0.174757632999884
2014-06-18,92.99,110.1601652892562,-0.1558654641101087
2014-06-19,91.28,110.34016528925619,-0.1727400465577522
2014-06-20,91.46,110.4701652892562,-0.17208415719737358
2014-06-23,91.59,109.5001652892562,-0.16356290642981786
2014-06-24,90.62,110.8201652892562,-0.18227878686636967
2014-06-25,91.94,110.7701652892562,-0.16999311357967772
2014-06-26,91.89,111.7801652892562,-0.17794002395492925
2014-06-27,92.9,112.15123966942149,-0.17165427440808234
2014-06-30,92.3,114.31123966942148,-0.19255534042913136
2014-07-01,94.46,115.77123966942149,-0.1840806035270468
2014-07-02,95.92,116.39123966942148,-0.17588299366485505
2014-07-03,96.54,115.58123966942149,-0.16474334177312944
2014-07-07,95.73,114.21123966942149,-0.16181629516424545
2014-07-08,94.36,114.15123966942149,-0.17337735207025617
2014-07-09,94.3,115.26123966942149,-0.18185853049594136
2014-07-10,95.41,117.62123966942148,-0.18883697988430437
2014-07-11,97.77,118.28123966942148,-0.1734107600389323
2014-07-14,98.43,118.56123966942148,-0.1697961300468216
2014-07-15,98.71,121.08123966942149,-0.18476222848807888
2014-07-16,101.23,118.0012396694215,-0.1421276565941666
2014-07-17,98.15,119.31123966942148,-0.1773616612152672
2014-07-18,99.46,118.88123966942149,-0.16336673240813293
2014-07-21,99.03,120.01123966942149,-0.1748272889040695
2014-07-22,100.16,119.45123966942148,-0.1614988653345879
2014-07-23,99.6,119.45123966942148,-0.16618697072009747
2014-07-24,99.6,119.21123966942149,-0.1645083108254256
2014-07-25,99.36,120.66123966942149,-0.17653755031674634
2014-07-28,100.81,120.64123966942148,-0.16438192879783575
2014-07-29,100.79,121.02123966942149,-0.16717098357845794
2014-07-30,101.17,119.74123966942149,-0.1550947670217252
2014-07-31,99.89,120.15123966942149,-0.16863113293851406
2014-08-01,100.3,121.95123966942148,-0.17754013594377915
2014-08-04,102.1,121.5012396694215,-0.15967935571857594
2014-08-05,101.65,121.73123966942148,-0.16496373259612684
2014-08-06,101.88,121.45123966942148,-0.16114483246686084
2014-08-07,101.6,121.15123966942149,-0.16137878343440681
2014-08-08,101.3,120.79123966942149,-0.16136302369910793
2014-08-11,100.94,119.3612396694215,-0.15433183938471384
2014-08-12,99.51,120.2512396694215,-0.17248254343523206
2014-08-13,100.4,120.21123966942149,-0.16480355517422496
2014-08-14,100.36,120.4712396694215,-0.16693809845908147
2014-08-15,100.62,120.69123966942149,-0.16630237392869174
2014-08-18,100.84,119.8612396694215,-0.15869383398571768
2014-08-19,100.01,120.09123966942148,-0.16721652407535859
2014-08-20,100.24,120.55123966942149,-0.16848636086297797
2014-08-21,100.7,120.85123966942149,-0.16674417014292553
2014-08-22,101.0,121.76123966942149,-0.17050778824022894
2014-08-25,101.91,121.80123966942149,-0.16330900837633466
2014-08-26,101.95,122.56123966942148,-0.16817094641842056
2014-08-27,102.71,121.92123966942148,-0.15757090168629395
2014-08-28,102.07,122.8612396694215,-0.16922537755083522
2014-08-29,103.01,121.85123966942149,-0.1546249321758003
2014-09-02,102.0,121.59123966942148,-0.16112377604410932
2014-09-03,101.74,120.80123966942149,-0.15779009984983194
2014-09-04,100.95,120.77123966942149,-0.1641221844180515
2014-09-05,100.92,120.29123966942149,-0.16103616292139455
2014-09-08,100.44,119.70123966942148,-0.16091094563945363
2014-09-09,99.85,119.74123966942149,-0.16611853797686338
2014-09-10,99.89,119.91123966942149,-0.16696716441775805
2014-09-11,100.06,119.74123966942149,-0.1643647562340005
2014-09-12,99.89,117.40123966942149,-0.1491571956031269
2014-09-15,97.55,117.95123966942148,-0.17296333405735664
2014-09-16,98.1,117.67123966942148,-0.1663213519667487
2014-09-17,97.82,119.43123966942149,-0.1809513133183588
2014-09-18,99.58,118.37123966942148,-0.1587483557822008
2014-09-19,98.52,118.05123966942149,-0.16544713739656414
2014-09-22,98.2,116.87123966942148,-0.15975906238553128
2014-09-23,97.02,118.20123966942148,-0.17919642576219996
2014-09-24,98.35,116.04123966942149,-0.1524564863303799
2014-09-25,96.19,117.14123966942148,-0.17885451552798093
2014-09-26,97.29,116.10123966942149,-0.16202445144413002
2014-09-29,96.25,117.17123966942148,-0.17855268689182746
2014-09-30,97.32,114.43123966942149,-0.14953293977111382
2014-10-01,94.58,114.96123966942149,-0.17728792528707127
2014-10-02,95.11,115.2512396694215,-0.1747594188764755
2014-10-03,95.4,116.19583333333334,-0.17897228099114282
2014-10-06,94.7,114.80583333333334,-0.175129022189639
2014-10-07,93.31,117.15583333333333,-0.20353944532567025
2014-10-08,95.66,114.88583333333334,-0.16734729405279158
2014-10-09,93.39,111.95583333333333,-0.16583176401408295
2014-10-10,90.46,107.96583333333334,-0.16214234441451392
2014-10-13,86.47,107.36583333333333,-0.19462274621814823
2014-10-14,85.87,106.59583333333333,-0.19443380369776797
2014-10-15,85.1,107.07583333333334,-0.20523616440061954
2014-10-16,85.58,108.33583333333333,-0.21004899886925688
2014-10-17,86.84,109.32583333333334,-0.20567721871164946
2014-10-20,87.83,112.17583333333333,-0.21703278335351495
2014-10-21,90.68,110.76583333333333,-0.18133600162504981
2014-10-22,89.27,112.08583333333333,-0.20355679798963588
2014-10-23,90.59,113.17583333333333,-0.19956410010971126
2014-10-24,91.68,114.44583333333334,-0.19892234317544688
2014-10-27,92.95,114.57583333333334,-0.1887468997970776
2014-10-28,93.08,117.28583333333333,-0.20638326595283596
2014-10-29,95.79,116.68583333333333,-0.17907772294551605
2014-10-30,95.19,119.86583333333333,-0.20586210971989516
2014-10-31,98.37,122.24583333333334,-0.1953099969324108
2014-11-03,100.75,121.49583333333334,-0.1707534551939367
2014-11-04,100.0,122.77583333333334,-0.18550746278787222
2014-11-05,101.28,119.36583333333333,-0.15151599773804614
2014-11-06,97.87,119.19583333333334,-0.17891425175656306
2014-11-07,97.7,119.13583333333334,-0.17992767359386697
2014-11-10,97.64,118.44583333333334,-0.17565694586132907
2014-11-11,96.95,119.12583333333333,-0.18615469636448845
2014-11-12,97.63,119.32583333333334,-0.18182008645794778
2014-11-13,97.83,119.90583333333333,-0.1841097527921216
2014-11-14,98.41,120.03583333333333,-0.1801614795581875
2014-11-17,98.54,121.88583333333334,-0.19153852990845255
2014-11-18,100.39,121.40583333333333,-0.1731039831968535
2014-11-19,99.91,123.26583333333333,-0.1894753209526836
2014-11-20,101.77,123.19583333333334,-0.17391686677715024
2014-11-21,101.7,124.25583333333333,-0.1815273595471708
2014-11-24,102.76,124.12583333333333,-0.17213043215554102
2014-11-25,102.63,125.16583333333334,-0.18004780324769143
2014-11-26,103.67,124.76583333333333,-0.1690834162664725
2014-11-28,103.27,123.64583333333333,-0.1647919123841618
2014-12-01,102.15,124.21583333333334,-0.17764106830181337
2014-12-02,102.72,124.63583333333334,-0.1758389441238809
2014-12-03,103.14,125.21583333333334,-0.1763022514458369
2014-12-04,103.72,126.56583333333333,-0.18050553401062686
2014-12-05,105.07,126.54583333333333,-0.1697079450791874
2014-12-08,105.05,129.29583333333332,-0.18752215526409066
2014-12-09,107.8,128.72583333333333,-0.1625612574528552
2014-12-10,107.23,129.53583333333333,-0.17219816910378716
2014-12-11,108.04,127.12583333333333,-0.15013339801115688
2014-12-12,105.63,126.89583333333333,-0.16758496141848633
2014-12-15,105.4,125.98583333333333,-0.16339800109800695
2014-12-16,104.49,129.44583333333333,-0.1927897769337239
2014-12-17,107.95,133.85583333333332,-0.19353533341219087
2014-12-18,112.36,135.37583333333333,-0.17001434278644023
2014-12-19,113.88,135.77583333333334,-0.1612645843946211
2014-12-22,114.28,134.79583333333332,-0.15219931377700835
2014-12-23,113.3,134.60583333333332,-0.15828313532722083
2014-12-24,113.11,134.58583333333334,-0.15956979127322712
2014-12-26,113.09,134.53583333333333,-0.15940610617989004
2014-12-29,113.04,133.80583333333334,-0.15519378203491374
2014-12-30,112.31,132.19583333333333,-0.1504270810350805
2014-12-31,110.7,131.92583333333334,-0.16089216794790007
2015-01-02,110.43,129.48046025104603,-0.14713000103729645
2015-01-05,108.97,127.05046025104602,-0.1423092857382794
2015-01-06,106.54,128.650460251046,-0.17186460279971083
2015-01-07,108.14,130.89046025104602,-0.17381297466149148
2015-01-08,110.38,132.73046025104603,-0.16838983462253077
2015-01-09,112.22,130.83046025104602,-0.14224867982070122
2015-01-12,110.32,129.89046025104602,-0.15066895762183907
2015-01-13,109.38,129.28046025104604,-0.15393246753919276
2015-01-14,108.77,125.21046025104603,-0.13130261016598
2015-01-15,104.7,126.88046025104603,-0.1748138382155906
2015-01-16,106.37,127.10046025104603,-0.16310295187050994
2015-01-20,106.59,127.14046025104602,-0.16163588058803602
2015-01-21,106.63,125.80046025104602,-0.1523878387470894
2015-01-22,105.29,126.61046025104602,-0.16839414538712938
2015-01-23,106.1,121.49046025104603,-0.12668040123680024
2015-01-26,100.98,118.14046025104602,-0.14525472657360905
2015-01-27,97.63,120.34046025104603,-0.1887184094498976
2015-01-28,99.83,121.57046025104603,-0.17883012210492122
2015-01-29,101.06,117.74046025104603,-0.14167143746066535
2015-01-30,97.23,118.93046025104603,-0.182463434558643
2015-02-02,98.42,121.20046025104602,-0.18795687907339786
2015-02-03,100.69,124.55046025104602,-0.19157263813359238
2015-02-04,104.04,124.62046025104603,-0.1651451150925538
2015-02-05,104.11,123.91046025104602,-0.15979651928440697
2015-02-06,103.4,123.11046025104602,-0.16010386291183198
2015-02-09,102.6,124.59046025104603,-0.17650195855072626
2015-02-10,104.08,126.60046025104603,-0.17788608514051563
2015-02-11,106.09,127.70046025104602,-0.16922773973219885
2015-02-12,107.19,128.120460251046,-0.16336547816042624
2015-02-13,107.61,127.28046025104602,-0.15454422628774522
2015-02-17,106.77,129.51046025104603,-0.1755878267050044
2015-02-18,109.0,130.35046025104603,-0.16379274925402265
2015-02-19,109.84,131.82046025104603,-0.16674543700716293
2015-02-20,111.31,131.60046025104603,-0.15418228942618573
2015-02-23,111.09,129.48046025104603,-0.14203270682996705
2015-02-24,108.97,126.66046025104602,-0.1396683717711339
2015-02-25,106.15,127.85046025104603,-0.16973314142503038
2015-02-26,107.34,127.49046025104603,-0.15805465139404973
2015-02-27,106.98,129.29046025104603,-0.1725607613100404
2015-03-02,108.78,126.08046025104602,-0.13721761656483555
2015-03-03,105.57,125.87046025104603,-0.16128057536738316
2015-03-04,105.36,125.89046025104602,-0.16308193813975225
2015-03-05,105.38,123.04046025104603,-0.1435337629184128
2015-03-06,102.53,123.09046025104603,-0.1670353673965672
2015-03-09,102.58,119.90046025104603,-0.14445699553430136
2015-03-10,99.39,118.40046025104603,-0.1605606955474489
2015-03-11,97.89,119.07046025104603,-0.17788173663215479
2015-03-12,98.56,117.70046025104602,-0.16262009689869428
2015-03-13,97.19,118.71046025104603,-0.18128529032349028
2015-03-16,98.2,117.13046025104603,-0.16161859357909392
2015-03-17,96.62,118.39046025104602,-0.1838869466752805
2015-03-18,97.88,119.81046025104602,-0.18304295138415982
2015-03-19,99.3,120.95046025104602,-0.17900271074709517
2015-03-20,100.44,120.15046025104603,-0.16404814604839957
2015-03-23,99.64,118.45046025104602,-0.15880445049499003
2015-03-24,97.94,115.13046025104603,-0.14931287700545648
2015-03-25,94.62,114.15046025104603,-0.17109401230703358
2015-03-26,93.64,113.24046025104603,-0.17308707689454106
2015-03-27,92.73,113.44046025104602,-0.18256678618204958
2015-03-30,92.93,111.52046025104603,-0.16669999576038919
2015-03-31,91.01,112.86046025104602,-0.19360598213441627
2015-04-01,92.35,113.51046025104603,-0.18641859264993188
2015-04-02,93.0,113.40848739495799,-0.17995555591781331
2015-04-06,93.19,114.32848739495799,-0.18489256594406955
2015-04-07,94.11,114.12848739495799,-0.17540307290397306
2015-04-08,93.91,114.23848739495799,-0.1779477990169468
2015-04-09,94.02,116.10848739495799,-0.19024007538588594
2015-04-10,95.89,115.71848739495799,-0.1713510765767402
2015-04-13,95.5,116.37848739495799,-0.17940160473216915
2015-04-14,96.16,119.25848739495798,-0.19368422239383987
2015-04-15,99.04,118.04848739495799,-0.16102271036612925
2015-04-16,97.83,119.65848739495799,-0.18242322688660173
2015-04-17,99.44,121.79848739495799,-0.18356949969711656
2015-04-20,101.58,119.89848739495798,-0.15278330688705855
2015-04-21,99.68,120.52848739495798,-0.1729755997570921
2015-04-22,100.31,120.48848739495799,-0.16747232728396244
2015-04-23,100.27,119.96848739495799,-0.16419718063216893
2015-04-24,99.75,119.11848739495798,-0.16259850018694755
2015-04-27,98.9,118.11848739495798,-0.16270516003727908
2015-04-28,97.9,116.04848739495799,-0.15638710854706483
2015-04-29,95.83,117.95848739495798,-0.18759555063524702
2015-04-30,97.74,119.54848739495799,-0.1824237836059629
2015-05-01,99.33,119.72848739495798,-0.170372881498685
2015-05-04,99.51,117.00848739495798,-0.14954887277443774
2015-05-05,96.79,115.08848739495798,-0.1589949421453568
2015-05-06,94.87,115.05848739495798,-0.1754628263594109
2015-05-07,94.84,116.74848739495798,-0.18765542820989167
2015-05-08,96.53,116.26848739495799,-0.16976644176944844
2015-05-11,96.05,116.17848739495798,-0.17325485850516886
2015-05-12,95.96,116.17848739495798,-0.17402952860131182
2015-05-13,95.96,118.62848739495799,-0.1910880589709134
2015-05-14,98.41,117.88848739495798,-0.16522807125092576
2015-05-15,97.67,118.08848739495798,-0.17290836596684012
2015-05-18,97.87,115.80848739495798,-0.15489786455616006
2015-05-19,95.59,115.04848739495799,-0.16913292678205827
2015-05-20,94.83,115.46848739495799,-0.178736968506086
2015-05-21,95.25,115.44848739495798,-0.17495670883809356
2015-05-22,95.23,113.41848739495798,-0.16036616086776112
2015-05-26,93.2,114.58848739495798,-0.18665476681996152
2015-05-27,94.37,119.44848739495798,-0.2099523228957737
2015-05-28,99.23,117.57848739495799,-0.15605309952086355
2015-05-29,97.36,117.34848739495798,-0.17033442730014103
2015-06-01,97.13,117.16848739495798,-0.17102283933572637
2015-06-02,96.95,118.35848739495799,-0.18087834566116612
2015-06-03,98.14,115.61848739495798,-0.15117381128893925
2015-06-04,95.4,115.08848739495798,-0.1710726054413374
2015-06-05,94.87,112.81848739495798,-0.15909172166192442
2015-06-08,92.6,112.25848739495798,-0.17511804987888102
2015-06-09,92.04,113.81848739495798,-0.19134402409852036
2015-06-10,93.6,114.67848739495798,-0.18380506992878887
2015-06-11,94.46,113.22848739495798,-0.16575764480091204
2015-06-12,93.01,111.96848739495799,-0.16931984914723153
2015-06-15,91.75,111.26848739495799,-0.1754179269614341
2015-06-16,91.05,112.23848739495799,-0.18878094214150842
2015-06-17,92.02,112.63848739495798,-0.18305010899747687
2015-06-18,92.42,111.23848739495799,-0.16917244953306465
2015-06-19,91.02,111.81848739495798,-0.1860022244934768
2015-06-22,91.6,108.83848739495798,-0.1583859515834889
2015-06-23,88.62,107.94848739495798,-0.17905287847378182
2015-06-24,87.73,106.16848739495798,-0.17367194209299464
2015-06-25,85.95,104.66848739495798,-0.17883594060479058
2015-06-26,84.45,102.17848739495798,-0.17350508748902072
2015-06-29,81.96,98.63848739495798,-0.1690870149719117
2015-06-30,78.42,99.65848739495799,-0.2131126806168293
2015-07-01,79.44,101.08848739495798,-0.21415383643417485
2015-07-02,80.87,101.01831223628692,-0.19945207745264038
2015-07-06,79.82,101.01831223628692,-0.20984623249993528
2015-07-07,79.82,99.50831223628693,-0.19785595588774696
2015-07-08,78.31,98.54831223628692,-0.20536437181960054
2015-07-09,77.35,98.29831223628692,-0.2131095820438088
2015-07-10,77.1,98.90831223628692,-0.22049018675182708
2015-07-13,77.71,99.55831223628692,-0.219452416835203
2015-07-14,78.36,99.88831223628692,-0.21552383611569548
2015-07-15,78.69,100.08831223628692,-0.21379431582151298
2015-07-16,78.89,100.12831223628692,-0.21211095804918667
2015-07-17,78.93,99.57831223628692,-0.20735752366731264
2015-07-20,78.38,99.88831223628692,-0.215323612490406
2015-07-21,78.69,99.71831223628692,-0.21087713745554992
2015-07-22,78.52,99.09831223628692,-0.20765552683905086
2015-07-23,77.9,98.45831223628691,-0.20880220033580998
2015-07-24,77.26,97.68831223628692,-0.2091172604853203
2015-07-27,76.49,98.93831223628692,-0.22689200703843937
2015-07-28,77.74,99.94831223628692,-0.22219797152536658
2015-07-29,78.75,107.63831223628692,-0.2683831772916644
2015-07-30,86.44,107.25831223628693,-0.1940950943776254
2015-07-31,86.06,107.04831223628692,-0.19606392476286383
2015-08-03,85.85,105.58831223628692,-0.18693652562715724
2015-08-04,84.39,105.88831223628692,-0.2030281886853954
2015-08-05,84.69,105.38831223628692,-0.19640045273597384
2015-08-06,84.19,104.70831223628691,-0.1959568614761441
2015-08-07,83.51,106.15831223628692,-0.21334469020076685
2015-08-10,84.96,104.38831223628692,-0.1861157807811875
2015-08-11,83.19,104.35831223628692,-0.2028426081514031
2015-08-12,83.16,102.76831223628692,-0.19080115075941995
2015-08-13,81.57,103.69831223628692,-0.21339124773665907
2015-08-14,82.5,104.79831223628692,-0.2127735815631392
2015-08-17,83.6,104.50831223628693,-0.20006362928352062
2015-08-18,83.31,102.90831223628692,-0.1904444044450695
2015-08-19,81.71,100.98831223628692,-0.1908964691991345
2015-08-20,79.79,100.63831223628692,-0.20716078969346718
2015-08-21,79.44,98.11831223628693,-0.19036520105753674
2015-08-24,76.92,96.35831223628692,-0.20172948015756942
2015-08-25,75.16,99.82831223628692,-0.24710737548981776
2015-08-26,78.63,102.60831223628692,-0.23368781450248932
2015-08-27,81.41,102.47831223628692,-0.20558800956546952
2015-08-28,81.28,103.15831223628692,-0.21208482149430719
2015-08-31,81.96,101.64831223628693,-0.19369049818082962
2015-09-01,80.45,102.34831223628692,-0.21395870393769922
2015-09-02,81.15,102.99831223628692,-0.2121230121340728
2015-09-03,81.8,101.21831223628692,-0.19184584100707247
2015-09-04,80.02,105.09831223628692,-0.23861764953850728
2015-09-08,83.9,103.58831223628692,-0.19006306610515578
2015-09-09,82.39,102.43831223628692,-0.19571107526686837
2015-09-10,81.24,101.72831223628692,-0.20140226241735149
2015-09-11,80.53,101.83831223628692,-0.2092366985309716
2015-09-14,80.64,101.93831223628692,-0.20893334183244772
2015-09-15,80.74,102.35831223628692,-0.21120231238653664
2015-09-16,81.16,101.92831223628691,-0.20375410698592245
2015-09-17,80.73,97.06831223628691,-0.1683176709255606
2015-09-18,75.87,97.45831223628691,-0.22151329877277393
2015-09-21,76.26,93.24831223628692,-0.18218358948137647
2015-09-22,72.05,92.63831223628692,-0.222244034236867
2015-09-23,71.44,92.59831223628692,-0.22849565748343648
2015-09-24,71.4,91.66831223628692,-0.22110489155775792
2015-09-25,70.47,89.44831223628692,-0.21217071358656558
2015-09-28,68.25,90.56831223628691,-0.24642517548587928
2015-09-29,69.37,100.63831223628692,-0.3106998869662341
2015-09-30,79.44,99.08831223628692,-0.19829091638409757
2015-10-01,77.89,100.63831223628692,-0.22604027959925
2015-10-02,79.44,103.85367521367522,-0.23507762400747934
2015-10-05,82.14,104.73367521367521,-0.2157250298681882
2015-10-06,83.02,106.20367521367521,-0.21829447207953112
2015-10-07,84.49,106.98367521367521,-0.2102533416313217
2015-10-08,85.27,107.71367521367522,-0.20836421344971245
2015-10-09,86.0,106.72367521367521,-0.19418067427104257
2015-10-12,85.01,106.0836752136752,-0.19865144350653685
2015-10-13,84.37,104.90367521367521,-0.19573837781994552
2015-10-14,83.19,102.8336752136752,-0.19102375921951797
2015-10-15,81.12,101.23367521367521,-0.1986856169275789
2015-10-16,79.52,102.19367521367522,-0.22186965256183588
2015-10-19,80.48,96.57367521367522,-0.16664660610737825
2015-10-20,74.86,93.15367521367521,-0.19638167975351828
2015-10-21,71.44,91.67367521367521,-0.22071412721824535
2015-10-22,69.96,91.05367521367522,-0.23166198579216934
2015-10-23,69.34,88.87367521367521,-0.2197914643083143
2015-10-26,67.16,88.88367521367522,-0.2444056814870873
2015-10-27,67.17,89.23367521367521,-0.24725727323056523
2015-10-28,67.52,89.53367521367521,-0.2458703405298489
2015-10-29,67.82,88.53367521367521,-0.23396380149906748
2015-10-30,66.82,89.55367521367522,-0.25385530140926815
2015-11-02,67.84,90.24367521367522,-0.24825756664529375
2015-11-03,68.53,90.26367521367521,-0.24077986146948394
2015-11-04,68.55,89.56367521367521,-0.23462274369092329
2015-11-05,67.85,89.60367521367522,-0.24277659551128772
2015-11-06,67.89,88.32367521367522,-0.23134992021382117
2015-11-09,66.61,85.29367521367521,-0.21905112151480655
2015-11-10,63.58,84.31367521367521,-0.24591117824160902
2015-11-11,62.6,84.11367521367521,-0.2557690549012833
2015-11-12,62.4,81.94367521367522,-0.238501326218447
2015-11-13,60.23,83.36367521367521,-0.2775030629873225
2015-11-16,61.65,84.17367521367521,-0.2675857405120873
2015-11-17,62.46,85.95367521367521,-0.2733295016794973
2015-11-18,64.24,83.72367521367521,-0.2327140461040439
2015-11-19,62.01,83.42367521367521,-0.25668582879893287
2015-11-20,61.71,83.03367521367521,-0.25680755619695017
2015-11-23,61.32,83.54367521367521,-0.2660126593286075
2015-11-24,61.83,83.34367521367521,-0.2581320677126223
2015-11-25,61.63,83.44367521367522,-0.2614179583751156
2015-11-27,61.73,84.12367521367521,-0.266199439774772
2015-11-30,62.41,85.64367521367521,-0.27128302417789474
2015-12-01,63.93,84.11367521367521,-0.23995711948624665
