date,AAP,dcf,Deviation
2015-06-30,159.29,1.680866082943053,93.7666215746925
2015-07-01,162.65,1.680866082943053,95.76559105482914
2015-07-02,162.11,1.680866082943053,95.44432810266433
2015-07-06,163.42,1.680866082943053,96.22368822736046
2015-07-07,163.53,1.680866082943053,96.28913068057922
2015-07-08,159.99,1.680866082943053,94.18307354972097
2015-07-09,162.07,1.680866082943053,95.42053084694841
2015-07-10,164.11,1.680866082943053,96.63419088845995
2015-07-13,169.31,1.680866082943053,99.72783413152858
2015-07-14,167.21,1.680866082943053,98.47847820644317
2015-07-15,168.47,1.680866082943053,99.22809176149441
2015-07-16,169.36,1.680866082943053,99.75758070117347
2015-07-17,169.7,170.17551869190584,-0.0027942837815981836
2015-07-20,168.69,169.01599090847412,-0.001928757786301194
2015-07-21,167.53,169.70571002103264,-0.012820488012825204
2015-07-22,168.22,169.87564081688035,-0.00974619320886072
2015-07-23,168.39,169.79567338354028,-0.008278617208137606
2015-07-24,168.31,169.8256611710428,-0.008924806537430663
2015-07-27,168.34,171.7848632878757,-0.0200533575656362
2015-07-28,170.3,174.54373973810976,-0.024313331113892556
2015-07-29,173.06,174.023951421399,-0.0055391882182056484
2015-07-30,172.54,175.69327159237397,-0.017947594485518414
2015-07-31,174.21,175.29343442567338,-0.00618069027641055
2015-08-03,173.81,176.5829092882828,-0.015703157794029976
2015-08-04,175.1,176.75284008413053,-0.009351137347178184
2015-08-05,175.27,174.2238700047493,0.006004515886498085
2015-08-06,172.74,175.23345885066828,-0.014229353612161266
2015-08-07,173.75,175.14349548816065,-0.007956307393984008
2015-08-10,173.66,173.40420381301308,0.001475144093177505
2015-08-11,171.92,173.4841712463532,-0.009016218800342646
2015-08-12,172.0,189.267743401859,-0.09123447604695967
2015-08-13,187.79,188.5080527851279,-0.00380913586724263
2015-08-14,187.03,186.16900535992943,0.004624801203648055
2015-08-17,184.69,187.24856571002104,-0.013664006986218058
2015-08-18,185.77,189.31772304769657,-0.018739518892284313
2015-08-19,187.84,185.9291030599091,0.010277556921657327
2015-08-20,184.45,179.02191600515638,0.030320779242957396
2015-08-21,177.54,175.23345885066828,0.013162675464263529
2015-08-24,173.75,172.70448877128706,0.006053758278961263
2015-08-25,171.22,172.94439107130742,-0.009970783444468223
2015-08-26,171.46,177.71244928421194,-0.035182956002212995
2015-08-27,176.23,177.96234751339983,-0.009734348515881508
2015-08-28,176.48,176.73284822579552,-0.001430680421516728
2015-08-31,175.25,174.10391885473913,0.006582741806157033
2015-09-01,172.62,176.73284822579552,-0.023271555158444035
2015-09-02,175.25,174.72366646312506,0.003012376900790592
2015-09-03,173.24,173.6141183255309,-0.0021548842291121417
2015-09-04,172.13,176.80281972996812,-0.02642955433123151
2015-09-08,175.32,176.40298256326753,-0.006139253132407374
2015-09-09,174.92,176.36299884659746,-0.008181981799099569
2015-09-10,174.88,176.3230151299274,-0.008183929527657452
2015-09-11,174.84,176.48294999660763,-0.009309397857635626
2015-09-14,175.0,178.33219689259786,-0.01868533529368621
2015-09-15,176.85,180.07148856774543,-0.01789005351912487
2015-09-16,178.59,179.76161476355247,-0.006517602576576409
2015-09-17,178.28,175.18347920483072,0.017675872229645062
2015-09-18,173.7,176.23305176741977,-0.014373307061394613
2015-09-21,174.75,175.9231779632268,-0.006668694692816612
2015-09-22,174.44,177.35259583418141,-0.016422628721513566
2015-09-23,175.87,176.28303141325733,-0.002343001535349498
2015-09-24,174.8,178.32220096343036,-0.019751892610122446
2015-09-25,176.84,172.88441549630232,0.022879936819882207
2015-09-28,171.4,172.01476965872854,-0.003573935307696008
2015-09-29,170.53,191.00703507700658,-0.10720565904156898
2015-09-30,189.53,193.5160132980528,-0.020597847331184638
2015-10-01,192.04,193.16615577718977,-0.00582998493011766
2015-10-02,191.69,192.646367460479,-0.004964367992431606
2015-10-05,191.17,192.57639595630638,-0.007303054714065227
2015-10-06,191.1,191.8267012687428,-0.003788321771350911
2015-10-07,190.35,188.82792251848835,0.008060658938630283
2015-10-08,187.35,190.99703914783908,-0.01909474180390902
2015-10-09,189.52,192.6101691237302,-0.016043644724412776
2015-10-12,191.28,192.18039073413533,-0.004685133226630445
2015-10-13,190.85,188.40233884420815,0.012991670755297058
2015-10-14,187.07,191.88054534604586,-0.025070521544382274
2015-10-15,190.55,192.13041650278709,-0.008225748590745097
2015-10-16,190.8,192.730107278966,-0.010014560289598462
2015-10-19,191.4,194.91897861201903,-0.018053545309322905
2015-10-20,193.59,193.47972074918965,0.0005699783438972705
2015-10-21,192.15,193.19986505363948,-0.005434087924171105
2015-10-22,191.87,193.26982897752703,-0.007242873783935511
2015-10-23,191.94,193.7795661372791,-0.00949308626264489
2015-10-26,192.45,194.5991435313903,-0.01104395164536598
2015-10-27,193.27,195.6086230046248,-0.011955623268047333
2015-10-28,194.28,198.80697381091235,-0.02277069925735109
2015-10-29,197.48,199.75648420652897,-0.011396296924085392
2015-10-30,198.43,201.70547922911044,-0.016238920438001236
2015-11-02,200.38,200.0263450558095,0.0017680418251497798
2015-11-03,198.7,200.66601521706698,-0.009797449831952298
2015-11-04,199.34,201.66549984403184,-0.011531470905188912
2015-11-05,200.34,200.04633474834878,0.0014679861644084635
2015-11-06,198.72,196.228303473343,0.012697946639463664
2015-11-09,194.9,195.4387106180408,-0.0027564171721007336
2015-11-10,194.11,195.99842200914108,-0.00963488373928334
2015-11-11,194.67,165.98389866138632,0.1728246026871223
2015-11-12,164.64,162.96545508795248,0.01027545936740859
2015-11-13,161.62,165.56411511806112,-0.023822282474971312
2015-11-16,164.22,165.4341821165557,-0.0073393666352473685
2015-11-17,164.09,165.78400173599337,-0.010218125502188258
2015-11-18,164.44,163.7150685581761,0.004428006830454301
2015-11-19,162.37,164.1648366403103,-0.010933136943588218
2015-11-20,162.82,163.96493971491734,-0.006982832530588734
2015-11-23,162.62,164.53464595228732,-0.011636734264724669
2015-11-24,163.19,165.6440738882183,-0.014815343710239626
2015-11-25,164.3,166.18379558677933,-0.011335615365672735
2015-11-27,164.84,164.07488302388347,0.004663218172187511
2015-11-30,162.73,163.68508401936717,-0.005834887308694414
2015-12-01,162.34,159.27735681445213,0.019228365203948217
2015-12-02,157.93,156.12898023951283,0.011535460986962676
2015-12-03,154.78,157.17843909782593,-0.015259339077245637
2015-12-04,155.83,152.57081496751795,0.021361785562828306
2015-12-07,151.22,151.23150556738503,-7.60791697593799e-05
2015-12-08,149.88,154.559789375178,-0.03027818162858842
2015-12-09,153.21,153.11053666607896,0.0006496178257018315
2015-12-10,151.76,150.20203640161122,0.010372453235075074
2015-12-11,148.85,148.96267546417482,-0.0007564006475025975
2015-12-14,147.61,157.518263870994,-0.0629023176582797
2015-12-15,156.17,162.1658673863806,-0.03697367074228208
2015-12-16,160.82,154.41986152740293,0.04144634251897261
2015-12-17,153.07,150.9216653330259,0.014234766507734475
2015-12-18,149.57,151.0016241031831,-0.009480852352984237
2015-12-21,149.65,149.18256208210707,0.003133328127423285
2015-12-22,147.83,150.41192817327385,-0.01716571421316715
2015-12-23,149.06,150.4818920971614,-0.00944892489950433
2015-12-24,149.13,151.90116026745147,-0.01824318038501027
2015-12-28,150.55,153.5503099019435,-0.019539588711084188
2015-12-29,152.2,152.7507222003716,-0.0036053656076937557
2015-12-30,151.4,151.86118088237288,-0.003036858265510811
2015-12-31,150.51,,
2016-01-04,152.24,,
2016-01-05,151.2,,
2016-01-06,147.2,,
2016-01-07,148.83,,
2016-01-08,145.56,,
2016-01-11,147.05,,
2016-01-12,148.07,,
2016-01-13,142.16,,
2016-01-14,141.32,,
2016-01-15,144.29,,
2016-01-19,144.62,,
2016-01-20,143.39,,
2016-01-21,143.8,,
2016-01-22,144.43,,
2016-01-25,144.72,,
2016-01-26,151.47,,
2016-01-27,151.52,,
2016-01-28,148.56,,
2016-01-29,152.05,,
2016-02-01,154.89,,
2016-02-02,151.86,,
2016-02-03,147.94,,
2016-02-04,147.85,,
2016-02-05,143.94,,
2016-02-08,141.45,,
2016-02-09,141.5,,
2016-02-10,138.57,,
2016-02-11,138.41,,
2016-02-12,140.77,,
2016-02-16,146.0,,
2016-02-17,143.41,,
2016-02-18,143.32,,
2016-02-19,143.63,,
2016-02-22,147.87,,
2016-02-23,147.55,,
2016-02-24,150.42,,
2016-02-25,150.08,,
2016-02-26,150.05,,
2016-02-29,148.44,,
2016-03-01,153.35,,
2016-03-02,152.17,,
2016-03-03,153.88,,
2016-03-04,152.37,,
2016-03-07,151.52,,
2016-03-08,149.68,,
2016-03-09,153.77,,
2016-03-10,156.15,,
2016-03-11,158.57,,
2016-03-14,159.34,,
2016-03-15,158.58,,
2016-03-16,158.96,,
2016-03-17,157.94,,
2016-03-18,157.47,,
2016-03-21,158.61,,
2016-03-22,158.19,,
2016-03-23,161.09,,
2016-03-24,161.82,,
2016-03-28,161.76,,
2016-03-29,163.03,,
2016-03-30,163.79,,
2016-03-31,160.34,,
2016-04-01,160.42,,
2016-04-04,159.23,,
2016-04-05,160.47,,
2016-04-06,159.88,,
2016-04-07,155.83,,
2016-04-08,156.11,,
2016-04-11,154.77,,
2016-04-12,156.5,,
2016-04-13,160.49,,
2016-04-14,160.94,,
2016-04-15,161.19,,
2016-04-18,160.94,,
2016-04-19,160.79,,
2016-04-20,158.39,,
2016-04-21,157.13,,
2016-04-22,158.4,1.404458167438585,111.78370810352143
2016-04-25,157.39,1.404458167438585,111.06456956068963
2016-04-26,158.28,1.404458167438585,111.69826590041271
2016-04-27,159.27,1.404458167438585,112.40316407605972
2016-04-28,155.87,1.404458167438585,109.98230165464575
2016-04-29,156.1,1.404458167438585,110.1460658772708
2016-05-02,155.46,1.404458167438585,109.6903741273576
2016-05-03,156.01,1.404458167438585,110.08198422493925
2016-05-04,155.84,1.404458167438585,109.96094110386856
2016-05-05,148.74,1.404458167438585,104.9056107532688
2016-05-06,150.52,1.404458167438585,106.17300343271495
2016-05-09,151.53,1.404458167438585,106.89214197554674
2016-05-10,152.29,1.404458167438585,107.43327592856868
2016-05-11,148.13,1.404458167438585,104.47127955413276
2016-05-12,150.0,1.404458167438585,105.80275388591045
2016-05-13,145.56,1.404458167438585,102.6413923708875
2016-05-16,148.14,1.404458167438585,104.47839973772516
2016-05-17,144.08,1.404458167438585,101.58760519921319
2016-05-18,143.81,1.404458167438585,101.39536024221854
2016-05-19,143.54,1.404458167438585,101.2031152852239
2016-05-20,146.39,1.404458167438585,103.2323676090562
2016-05-23,145.87,1.404458167438585,102.86211806225172
2016-05-24,149.34,1.404458167438585,105.33282176881245
2016-05-25,153.53,1.404458167438585,108.31617869402554
2016-05-26,156.66,1.404458167438585,110.54479615844487
2016-05-27,156.31,1.404458167438585,110.29558973271108
2016-05-31,153.84,1.404458167438585,108.53690438538976
2016-06-01,153.34,1.404458167438585,108.18089520577006
2016-06-02,152.15,1.404458167438585,107.33359335827517
2016-06-03,150.71,1.404458167438585,106.30828692097043
2016-06-06,150.24,1.404458167438585,105.97363829212792
2016-06-07,151.71,1.404458167438585,107.02030528020984
2016-06-08,153.52,1.404458167438585,108.30905851043316
2016-06-09,156.78,1.404458167438585,110.63023836155361
2016-06-10,153.02,1.404458167438585,107.95304933081346
2016-06-13,152.55,1.404458167438585,107.61840070197094
2016-06-14,152.63,1.404458167438585,107.67536217071007
2016-06-15,153.64,1.404458167438585,108.39450071354186
2016-06-16,153.94,1.404458167438585,108.60810622131369
2016-06-17,154.55,1.404458167438585,109.04243742044974
2016-06-20,155.58,1.404458167438585,109.77581633046633
2016-06-21,154.44,1.404458167438585,108.9641154009334
2016-06-22,153.16,1.404458167438585,108.05273190110697
2016-06-23,154.93,1.404458167438585,109.31300439696071
2016-06-24,154.52,1.404458167438585,109.02107686967256
2016-06-27,153.78,1.404458167438585,108.4941832838354
2016-06-28,156.98,1.404458167438585,110.77264203340147
2016-06-29,161.01,1.404458167438585,113.64207602113628
2016-06-30,161.63,1.404458167438585,114.08352740386471
2016-07-01,164.33,1.404458167438585,116.0059769738111
2016-07-05,161.19,1.404458167438585,113.77023932579937
2016-07-06,161.45,1.404458167438585,113.9553640992016
2016-07-07,161.13,1.404458167438585,113.727518224245
2016-07-08,164.85,1.404458167438585,116.37622652061557
2016-07-11,163.69,1.404458167438585,115.55028522389787
2016-07-12,163.55,1.404458167438585,115.45060265360436
2016-07-13,162.91,1.404458167438585,114.99491090369114
2016-07-14,164.96,1.404458167438585,116.45454854013192
2016-07-15,164.59,165.80838490392298,-0.007348150122980623
2016-07-18,164.4,165.10843229921323,-0.004290709380181057
2016-07-19,163.7,165.15842891383537,-0.008830484301810881
2016-07-20,163.75,165.4984058932658,-0.010564487819860968
2016-07-21,164.09,167.43827454060423,-0.019997067873464336
2016-07-22,166.03,168.0782312077674,-0.012186177787863017
2016-07-25,166.67,167.63826099909272,-0.005775895033282241
2016-07-26,166.23,166.138362560429,0.0005515730271969943
2016-07-27,164.73,171.74798272103132,-0.04086209695068488
2016-07-28,170.34,171.26801522065895,-0.005418496964907926
2016-07-29,169.86,169.90810730293717,-0.00028313718339156857
2016-08-01,168.5,168.01823527022088,0.0028673359710289503
2016-08-02,166.61,170.05809714680353,-0.02027599511375766
2016-08-03,168.65,171.5879935542405,-0.017122372570384847
2016-08-04,170.18,171.89797256489769,-0.009994140938742513
2016-08-05,170.49,170.2880815740653,0.0011857460843311962
2016-08-08,168.88,167.90824271805218,0.005787430481180023
2016-08-09,166.5,168.05823256191857,-0.009271979945073339
2016-08-10,166.65,168.11822849946512,-0.008733309365496766
2016-08-11,166.71,167.40827657183095,-0.004171099458940564
2016-08-12,166.0,169.16815740652973,-0.018727859043332296
2016-08-15,167.76,161.80865573415304,0.036780135394146374
2016-08-16,160.4,159.4588148469132,0.0059023714304560215
2016-08-17,158.05,158.83885682559887,-0.004966397022518221
2016-08-18,157.43,159.4488155239888,-0.012661213677595873
2016-08-19,158.04,159.87878640973906,-0.01150112814233284
2016-08-22,158.47,159.34882229474454,-0.005515084969495376
2016-08-23,157.94,161.76865844245538,-0.023667492079853747
2016-08-24,160.36,161.5886706298157,-0.007603692913783933
2016-08-25,160.18,158.23889745013338,0.012266911493606258
2016-08-26,156.83,159.07884057578508,-0.014136641728374477
2016-08-29,157.67,158.06890896041816,-0.002523639614151141
2016-08-30,156.66,158.78886021097674,-0.013406861212733712
2016-08-31,157.38,160.16876677454738,-0.01741142690118125
2016-09-01,158.76,159.9787796389833,-0.007618383148900509
2016-09-02,158.57,161.54867333811796,-0.018438240788791083
2016-09-06,160.14,163.2885555269679,-0.019282156773368753
2016-09-07,161.88,160.27875932671606,0.009990348565276364
2016-09-08,158.87,154.36915947838096,0.029156345327185473
2016-09-09,152.96,154.7791317182824,-0.011753081297764645
2016-09-12,153.37,152.58927999783336,0.005116480018633851
2016-09-13,151.18,152.12931114330982,-0.0062401593498017105
2016-09-14,150.72,150.34943166276219,0.0024647139210276503
2016-09-15,148.94,149.51948786003496,-0.0038756677696583086
2016-09-16,148.11,149.84946551654096,-0.011608086225365577
2016-09-19,148.44,147.2996381708126,0.007741782962596311
2016-09-20,145.89,147.73960837948732,-0.01251938054916446
2016-09-21,146.33,150.55941744417512,-0.028091351015909094
2016-09-22,149.15,150.64941135049494,-0.00995298512654963
2016-09-23,149.24,151.50935312199547,-0.014978303815792682
2016-09-26,150.1,152.41929150811814,-0.015216522037137303
2016-09-27,151.01,150.40942760030876,0.003992917261058659
2016-09-28,149.0,148.14958061938873,0.005740275315365695
2016-09-29,146.74,150.52941947540185,-0.02517394598748901
2016-09-30,149.12,148.34956707787723,0.005193361445526401
2016-10-03,146.94,147.94959416090023,-0.006823906254195378
2016-10-04,146.54,150.33943233983777,-0.02527236055574078
2016-10-05,148.93,150.11944723550042,-0.007923338763927479
2016-10-06,148.71,149.5394865058838,-0.005546939642935955
2016-10-07,148.13,149.6598897855286,-0.0102224436201378
2016-10-10,148.06,148.3600482019064,-0.0020224326261882863
2016-10-11,146.76,149.5599019714038,-0.018720940135004582
2016-10-12,147.96,148.38004576473136,-0.0028308777138226215
2016-10-13,146.78,148.24006282495665,-0.009849313317417452
2016-10-14,146.64,144.87047348895146,0.01221454219367546
2016-10-17,143.27,144.59050760940207,-0.009132740670426909
2016-10-18,142.99,143.83060022205373,-0.005844376792949135
2016-10-19,142.23,142.90071355069324,-0.004693563342182516
2016-10-20,141.3,143.53063677967938,-0.015541189182511683
2016-10-21,141.93,142.70073792244366,-0.005401078744684207
2016-10-24,141.1,145.4104076852253,-0.029643047934754363
2016-10-25,143.81,145.56038940641247,-0.01202517672253045
2016-10-26,143.96,140.82096701689775,0.022290948923292087
2016-10-27,139.22,141.80084759532062,-0.018200508946787042
2016-10-28,140.2,141.6808622183709,-0.010452097729956367
2016-10-31,140.08,141.390897557409,-0.009271442363372295
2016-11-01,139.79,139.74109862435006,0.00034994268780863536
2016-11-02,138.14,140.45101210463605,-0.016454221795955126
2016-11-03,138.85,137.79133624891682,0.00768309372637721
2016-11-04,136.19,139.1411717396014,-0.021209910069784566
2016-11-07,137.54,139.2711558979636,-0.012430110792158167
2016-11-08,137.67,141.93083175368284,-0.030020480406099614
2016-11-09,140.33,147.42016274913345,-0.04809493231396611
2016-11-10,145.82,146.62026023613518,-0.005458046758656354
2016-11-11,145.02,144.50051857668979,0.003595014249270889
2016-11-14,142.9,165.92790714363085,-0.13878260468684978
2016-11-15,164.33,164.57807165294628,-0.0015073189912528928
2016-11-16,162.98,167.91766464471405,-0.029405272251501025
2016-11-17,166.32,164.16812161503466,0.013107772470049683
2016-11-18,162.57,168.4975939666378,-0.03517910153548809
2016-11-21,166.9,171.88718086546794,-0.02901426878000446
2016-11-22,170.29,172.6370894714038,-0.013595511130258031
2016-11-23,171.04,172.45711140597922,-0.00821718161939533
2016-11-25,170.86,172.3671223732669,-0.00874367659282016
2016-11-28,170.77,171.3972405762565,-0.003659572197006522
2016-11-29,169.8,171.31725032495666,-0.008856377989249209
2016-11-30,169.72,172.35712359185442,-0.015300345798872739
2016-12-01,170.76,171.73719914428074,-0.005690084321567257
2016-12-02,170.14,172.12715161936742,-0.011544672648518106
2016-12-05,170.53,174.90681285203638,-0.025023684216000097
2016-12-06,173.31,178.37639000216637,-0.028402806010957127
2016-12-07,176.78,178.11642168544194,-0.007503079574560978
2016-12-08,176.52,177.17653623266898,-0.003705548413063031
2016-12-09,175.58,174.59685062824957,0.005630968532438052
2016-12-12,173.0,173.4669883286395,-0.0026920876020213313
2016-12-13,171.87,173.1070321977903,-0.007146053988013934
2016-12-14,171.51,174.51686037694975,-0.01722962681344975
2016-12-15,172.92,173.50698345428944,-0.0033830537688075424
2016-12-16,171.91,175.4167507040728,-0.019990968308315482
2016-12-19,173.82,177.22653013973138,-0.01922133292936201
2016-12-20,175.63,175.10678848028596,0.0029879568019886005
2016-12-21,173.51,171.98716867959268,0.008854331006775906
2016-12-22,170.39,172.4871077502166,-0.012158055042893468
2016-12-23,170.89,173.43699198440208,-0.014685402204341558
2016-12-27,171.84,172.01716502383016,-0.0010299264251076856
2016-12-28,170.42,171.87718208405545,-0.00847804267202168
2016-12-29,170.28,170.71732344020796,-0.002561681681713668
2016-12-30,169.12,,
2017-01-03,170.6,,
2017-01-04,172.0,,
2017-01-05,171.88,,
2017-01-06,169.63,,
2017-01-09,169.53,,
2017-01-10,169.92,,
2017-01-11,173.43,,
2017-01-12,174.47,,
2017-01-13,174.79,,
2017-01-17,173.0,,
2017-01-18,173.98,,
2017-01-19,171.72,,
2017-01-20,171.5,,
2017-01-23,167.78,,
2017-01-24,168.29,,
2017-01-25,167.5,,
2017-01-26,165.5,,
2017-01-27,164.37,,
2017-01-30,164.63,,
2017-01-31,164.24,,
2017-02-01,160.59,,
2017-02-02,162.34,,
2017-02-03,162.75,,
2017-02-06,160.27,,
2017-02-07,159.18,,
2017-02-08,162.73,,
2017-02-09,164.83,,
2017-02-10,164.05,,
2017-02-13,162.39,,
2017-02-14,164.37,,
2017-02-15,163.88,,
2017-02-16,160.99,,
2017-02-17,161.58,,
2017-02-21,161.15,,
2017-02-22,159.68,,
2017-02-23,157.72,,
2017-02-24,157.33,,
2017-02-27,156.94,,
2017-02-28,156.61,,
2017-03-01,156.68,,
2017-03-02,157.36,,
2017-03-03,155.35,,
2017-03-06,154.25,,
2017-03-07,151.99,,
2017-03-08,155.21,,
2017-03-09,155.15,,
2017-03-10,153.97,,
2017-03-13,154.35,,
2017-03-14,153.71,,
2017-03-15,152.92,,
2017-03-16,153.41,,
2017-03-17,152.4,,
2017-03-20,152.44,,
2017-03-21,151.22,,
2017-03-22,151.27,,
2017-03-23,150.78,,
2017-03-24,149.73,,
2017-03-27,147.8,,
2017-03-28,148.36,,
2017-03-29,149.67,,
2017-03-30,148.67,,
2017-03-31,148.26,,
2017-04-03,145.5,,
2017-04-04,143.04,,
2017-04-05,142.74,,
2017-04-06,142.56,,
2017-04-07,142.05,,
2017-04-10,142.84,,
2017-04-11,143.46,,
2017-04-12,141.74,,
2017-04-13,140.89,,
2017-04-17,140.84,,
2017-04-18,140.91,,
2017-04-19,142.42,,
2017-04-20,146.56,,
2017-04-21,146.84,1.7017397055052434,85.28816705925274
2017-04-24,147.1,1.7017397055052434,85.44095188243038
2017-04-25,145.67,1.7017397055052434,84.60063535495331
2017-04-26,145.78,1.7017397055052434,84.66527508783618
2017-04-27,143.19,1.7017397055052434,83.14330319541268
2017-04-28,142.14,1.7017397055052434,82.5262875633491
2017-05-01,140.53,1.7017397055052434,81.5801969275183
2017-05-02,142.55,1.7017397055052434,82.76721747682157
2017-05-03,142.82,1.7017397055052434,82.92587863935219
2017-05-04,144.81,1.7017397055052434,84.09527017059649
2017-05-05,144.98,1.7017397055052434,84.19516793959725
2017-05-08,146.97,1.7017397055052434,85.36455947084156
2017-05-09,146.12,1.7017397055052434,84.86507062583772
2017-05-10,146.16,1.7017397055052434,84.88857598324965
2017-05-11,145.95,1.7017397055052434,84.76517285683694
2017-05-12,145.02,1.7017397055052434,84.21867329700922
2017-05-15,145.85,1.7017397055052434,84.70640946330708
2017-05-16,145.25,1.7017397055052434,84.35382910212789
2017-05-17,144.56,1.7017397055052434,83.94836168677183
2017-05-18,148.51,1.7017397055052434,86.26951573120147
2017-05-19,151.47,1.7017397055052434,88.00891217968545
2017-05-22,147.37,1.7017397055052434,85.59961304496102
2017-05-23,140.66,1.7017397055052434,81.65658933910711
2017-05-24,133.02,1.7017397055052434,77.1670660734255
2017-05-25,131.97,1.7017397055052434,76.55005044136192
2017-05-26,134.16,1.7017397055052434,77.83696875966594
2017-05-30,132.99,1.7017397055052434,77.14943705536653
2017-05-31,133.63,1.7017397055052434,77.52552277395766
2017-06-01,137.1,1.7017397055052434,79.56461252944395
2017-06-02,137.8,1.7017397055052434,79.97595628415301
2017-06-05,135.57,1.7017397055052434,78.66553260843702
2017-06-06,131.3,1.7017397055052434,76.15633570471184
2017-06-07,130.62,1.7017397055052434,75.75674462870874
2017-06-08,125.92,1.7017397055052434,72.99486513280513
2017-06-09,128.36,1.7017397055052434,74.42869193493382
2017-06-12,130.95,1.7017397055052434,75.95066382735729
2017-06-13,131.63,1.7017397055052434,76.35025490336038
2017-06-14,130.59,1.7017397055052434,75.73911561064979
2017-06-15,131.15,1.7017397055052434,76.06819061441703
2017-06-16,130.16,1.7017397055052434,75.48643301847137
2017-06-19,129.6,1.7017397055052434,75.15735801470413
2017-06-20,123.58,1.7017397055052434,71.6198017242063
2017-06-21,120.11,1.7017397055052434,69.58071196872001
2017-06-22,120.7,1.7017397055052434,69.92741599054621
2017-06-23,119.74,1.7017397055052434,69.3632874126595
2017-06-26,121.79,1.7017397055052434,70.56793698002173
2017-06-27,121.96,1.7017397055052434,70.66783474902249
2017-06-28,116.71,1.7017397055052434,67.58275658870463
2017-06-29,116.05,1.7017397055052434,67.19491819140752
2017-06-30,116.59,1.7017397055052434,67.5122405164688
2017-07-03,118.41,1.7017397055052434,68.58173427871232
2017-07-05,105.21,1.7017397055052434,60.824966332770224
2017-07-06,103.16,1.7017397055052434,59.620316765408006
2017-07-07,101.93,1.7017397055052434,58.89752702499069
2017-07-10,101.17,1.7017397055052434,58.45092523416371
2017-07-11,100.25,1.7017397055052434,57.91030201368896
2017-07-12,100.94,1.7017397055052434,58.31576942904502
2017-07-13,103.22,1.7017397055052434,59.65557480152593
2017-07-14,102.04,105.2060383011458,-0.030093693786693132
2017-07-17,101.74,103.76611603708652,-0.019525796227762626
2017-07-18,100.3,104.33608526660998,-0.038683502992244545
2017-07-19,100.87,106.69595786604046,-0.054603360638601606
2017-07-20,103.23,108.73584774012443,-0.050635074398677093
2017-07-21,105.27,106.63596110503799,-0.012809572782792378
2017-07-24,103.17,108.75584666045859,-0.05136134591363983
2017-07-25,105.29,110.16577054401662,-0.044258489001976375
2017-07-26,106.7,113.80557404483312,-0.062436081048489855
2017-07-27,110.34,113.67558106266111,-0.029342986694938844
2017-07-28,110.21,115.4754838927352,-0.045598283854140775
2017-07-31,112.01,117.51537376681917,-0.04684811518996013
2017-08-01,114.05,117.94535055400354,-0.033026741077173516
2017-08-02,114.48,113.99556378800762,0.004249605825830782
2017-08-03,110.53,114.47553787602737,-0.034466209543389414
2017-08-04,111.01,112.95561993063147,-0.017224640366068633
2017-08-07,109.49,112.85562532896068,-0.029822397591172778
2017-08-08,109.39,112.64563666545205,-0.028901578097702996
2017-08-09,109.18,109.59580131449316,-0.003793952957193869
2017-08-10,106.13,110.80573599470964,-0.0421975988222566
2017-08-11,107.34,112.78562910779114,-0.048283005121039446
2017-08-14,109.32,90.54682969620902,0.20733106136102486
2017-08-15,87.08,94.9765905502247,-0.08314249337102597
2017-08-16,91.51,96.31651821261319,-0.049903363429345204
2017-08-17,92.85,96.7264960794634,-0.04007687899992529
2017-08-18,93.26,98.65639189170952,-0.05469885719754353
2017-08-21,95.19,99.26635896190129,-0.04106485827152995
2017-08-22,95.8,97.0064809641416,-0.012437117109604046
2017-08-23,93.54,96.56650471679015,-0.031341143864182186
2017-08-24,93.1,99.26635896190129,-0.06211932246117702
2017-08-25,95.8,98.12642050285437,-0.02370840076436609
2017-08-28,94.66,98.58639567053997,-0.039826952226363566
2017-08-29,95.12,100.2763044387762,-0.05142096597630774
2017-08-30,96.81,101.36624559698774,-0.04494835110202733
2017-08-31,97.9,101.52623695966099,-0.03571723988058162
2017-09-01,98.06,100.19630875743957,-0.02132123212853332
2017-09-05,96.73,99.07636921872681,-0.023682430404235233
2017-09-06,95.61,96.99648150397452,-0.014294142245950492
2017-09-07,93.53,97.49645451232844,-0.04068306413980294
2017-09-08,94.03,97.86643453851033,-0.03920071837296468
2017-09-11,94.4,100.72628014629473,-0.06280664923897161
2017-09-12,97.26,103.56612683374496,-0.060889858745690084
2017-09-13,100.1,103.48613115240833,-0.032720627534345126
2017-09-14,100.02,102.97615868388733,-0.02870721457927028
2017-09-15,99.51,102.04620888834906,-0.024853533668496852
2017-09-18,98.58,98.31641024602885,0.002681035173187629
2017-09-19,94.85,98.21641564435807,-0.034275488697814716
2017-09-20,94.75,97.14647340648071,-0.024668660862791958
2017-09-21,93.68,99.05637029839265,-0.05427586617798652
2017-09-22,95.59,101.40624343765604,-0.0573558712016764
2017-09-25,97.94,101.0562623318083,-0.03083690470934264
2017-09-26,97.59,102.79616840087992,-0.05064554916655195
2017-09-27,99.33,102.96615922372025,-0.03531411923231764
2017-09-28,99.5,102.66617541870791,-0.03083951852491984
2017-09-29,99.2,102.82616678138116,-0.03526501954595618
2017-10-02,99.36,102.44618729503219,-0.03012496000602105
2017-10-03,98.98,98.39640592736549,0.00593105070387745
2017-10-04,94.93,97.79643831734079,-0.02931025267034204
2017-10-05,94.33,97.75644047667247,-0.03505079010615286
2017-10-06,94.29,96.00621562542167,-0.01787608869114954
