date,VZ,dcf,Deviation
2004-05-11,32.52,32.846606498194944,-0.009943386334685389
2004-05-12,32.63,32.81660649819494,-0.005686343534795579
2004-05-13,32.6,32.91660649819495,-0.009618442843198682
2004-05-14,32.7,32.39660649819495,0.009364977835624844
2004-05-17,32.18,32.68660649819495,-0.015498901613507199
2004-05-18,32.47,32.67660649819494,-0.00632276482585048
2004-05-19,32.46,32.41660649819495,0.001338619506871197
2004-05-20,32.2,32.38660649819494,-0.005761841649119415
2004-05-21,32.17,32.016606498194946,0.004791060595809915
2004-05-24,31.8,32.096606498194944,-0.009241054757973433
2004-05-25,31.88,31.156606498194947,0.023217981131769427
2004-05-26,30.94,31.766606498194946,-0.026021240205242435
2004-05-27,31.55,31.316606498194947,0.007452707298235106
2004-05-28,31.1,31.576606498194945,-0.015093657965500107
2004-06-01,31.36,31.856606498194946,-0.015588807245463632
2004-06-02,31.64,31.626606498194946,0.0004234884259814997
2004-06-03,31.41,31.656606498194947,-0.007790048444043074
2004-06-04,31.44,32.086606498194946,-0.020151912862188204
2004-06-07,31.87,32.18660649819495,-0.009836591447212717
2004-06-08,31.97,32.46660649819495,-0.01529591638173089
2004-06-09,32.25,32.82660649819495,-0.017565217965087365
2004-06-10,32.61,32.596606498194944,0.00041088638493080865
2004-06-14,32.38,32.53660649819495,-0.0048132400717215695
2004-06-15,32.32,32.35660649819494,-0.0011313454084557195
2004-06-16,32.14,32.48660649819495,-0.01066921219408401
2004-06-17,32.27,32.74660649819494,-0.014554378274927893
2004-06-18,32.53,32.346606498194944,0.0056696365294235385
2004-06-21,32.13,32.026606498194944,0.003228362699335241
2004-06-22,31.81,32.096606498194944,-0.008929495341230664
2004-06-23,31.88,32.15660649819495,-0.00860185598907881
2004-06-24,31.94,32.38660649819494,-0.0137898516233812
2004-06-25,32.17,32.55660649819495,-0.011874901587681896
2004-06-28,32.34,32.62660649819494,-0.008784440950387884
2004-06-29,32.41,32.76660649819494,-0.010883229492031354
2004-06-30,32.55,32.63949458483754,-0.0027419108652227964
2004-07-01,32.42,32.659494584837546,-0.0073330768856640915
2004-07-02,32.44,32.64949458483755,-0.006416472521287964
2004-07-06,32.43,32.659494584837546,-0.007026887211662225
2004-07-07,32.44,32.129494584837545,0.009664186106089101
2004-07-08,31.91,32.089494584837546,-0.005593562228379811
2004-07-09,31.87,32.36949458483755,-0.015431028233339084
2004-07-12,32.15,32.059494584837545,0.002823045601138663
2004-07-13,31.84,31.839494584837546,1.5873843760561e-05
2004-07-14,31.62,31.529494584837543,0.0028705000303423933
2004-07-15,31.31,31.339494584837546,-0.0009411314773345447
2004-07-16,31.12,31.229494584837546,-0.0035061273418977024
2004-07-19,31.01,31.449494584837545,-0.013974615193003248
2004-07-20,31.23,30.909494584837546,0.010369157421282305
2004-07-21,30.69,31.349494584837544,-0.021036849032855298
2004-07-22,31.13,31.979494584837546,-0.026563727659420833
2004-07-23,31.76,33.04949458483755,-0.03901707427105827
2004-07-26,32.83,34.26949458483754,-0.04200513028500985
2004-07-27,34.05,35.019494584837545,-0.027684425384520317
2004-07-28,34.8,35.17949458483754,-0.010787380242839206
2004-07-29,34.96,34.879494584837545,0.002308101539907348
2004-07-30,34.66,35.019494584837545,-0.010265556059544045
2004-08-02,34.8,35.32949458483755,-0.01498732407750869
2004-08-03,35.11,35.449494584837545,-0.009576852612808606
2004-08-04,35.23,34.96949458483755,0.007449504725624445
2004-08-05,34.75,34.70949458483754,0.0011669837215131373
2004-08-06,34.49,34.69949458483754,-0.006037395856741901
2004-08-09,34.48,35.36949458483755,-0.02514863713146931
2004-08-10,35.15,35.64949458483755,-0.014011266938129152
2004-08-11,35.43,35.28949458483755,0.003981508287818292
2004-08-12,35.07,35.35949458483754,-0.008187181073614047
2004-08-13,35.14,35.43949458483755,-0.008450870655635212
2004-08-16,35.22,35.21949458483755,1.43504376881598e-05
2004-08-17,35.0,35.409494584837546,-0.011564541929748207
2004-08-18,35.19,35.519494584837545,-0.009276443504863452
2004-08-19,35.3,35.82949458483755,-0.014778176219701011
2004-08-20,35.61,35.70949458483754,-0.0027862221516792296
2004-08-23,35.49,35.54949458483755,-0.001673570483416098
2004-08-24,35.33,35.449494584837545,-0.003370840296511801
2004-08-25,35.23,35.29949458483755,-0.0019687133103429844
2004-08-26,35.08,35.25949458483755,-0.005090673787330302
2004-08-27,35.04,35.31949458483754,-0.007913323452752086
2004-08-30,35.1,35.519494584837545,-0.011810263342446836
2004-08-31,35.3,35.739494584837544,-0.012297168439085904
2004-09-01,35.52,36.14949458483755,-0.01741364829763281
2004-09-02,35.93,36.24949458483754,-0.00881376660548483
2004-09-03,36.03,36.54949458483755,-0.014213454679426807
2004-09-07,36.33,36.56949458483754,-0.0065490263826846196
2004-09-08,36.35,36.449494584837545,-0.0027296560890841537
2004-09-09,36.23,36.49949458483754,-0.007383515522691564
2004-09-10,36.28,36.68949458483755,-0.011161085467957799
2004-09-13,36.47,36.919494584837544,-0.01217499291071411
2004-09-14,36.7,36.14949458483755,0.015228578476263355
2004-09-15,35.93,36.349494584837544,-0.011540589205675689
2004-09-16,36.13,36.70949458483754,-0.015785959229111635
2004-09-17,36.49,36.35949458483754,0.003589307735231362
2004-09-20,36.14,36.68949458483755,-0.014976891643109003
2004-09-21,36.47,36.599494584837544,-0.003538152269763617
2004-09-22,36.38,36.31949458483754,0.0016659211768799143
2004-09-23,36.1,36.46949458483755,-0.010131606951064409
2004-09-24,36.25,36.00949458483755,0.006678944482151117
2004-09-27,35.79,36.06949458483754,-0.007748780182659787
2004-09-28,35.85,35.99949458483754,-0.00415268565743987
2004-09-29,35.78,35.63949458483754,0.003942407623878985
2004-09-30,35.42,36.232462983026366,-0.02242362003949261
2004-10-01,36.01,37.022462983026365,-0.027347261674366408
2004-10-04,36.8,37.25246298302636,-0.012145854174327342
2004-10-05,37.03,37.522462983026365,-0.013124484478781007
2004-10-06,37.3,37.19246298302636,0.0028913658399745135
2004-10-07,36.97,36.85246298302636,0.0031893938005655986
2004-10-08,36.63,36.96246298302636,-0.008994611186463164
2004-10-11,36.74,37.40246298302636,-0.017711747574671532
2004-10-12,37.18,37.162462983026366,0.0004719013640630543
2004-10-13,36.94,36.89246298302636,0.001288529231445068
2004-10-14,36.67,36.982462983026366,-0.00844895006505575
2004-10-15,36.76,36.94246298302636,-0.004939112562965753
2004-10-18,36.72,36.47246298302636,0.0067869564248741465
2004-10-19,36.25,36.232462983026366,0.00048401393473729293
2004-10-20,36.01,36.00246298302636,0.00020934725985810587
2004-10-21,35.78,35.272462983026365,0.014389043861719353
2004-10-22,35.05,35.19246298302636,-0.004048110616613365
2004-10-25,34.97,35.29246298302636,-0.00913687954228215
2004-10-26,35.07,35.65246298302636,-0.01633724388981661
2004-10-27,35.43,35.64246298302636,-0.005960951215058907
2004-10-28,35.42,35.382462983026365,0.0010608932733608967
2004-10-29,35.16,36.172462983026364,-0.027989882345071604
2004-11-01,35.95,36.19246298302636,-0.0066992672794904395
2004-11-02,35.97,36.702462983026365,-0.019956780103970284
2004-11-03,36.48,37.162462983026366,-0.0183643097966375
2004-11-04,36.94,37.10246298302636,-0.0043787654501721285
2004-11-05,36.88,37.18246298302636,-0.008134560186731865
2004-11-08,36.96,37.342462983026365,-0.010242039556957128
2004-11-09,37.12,37.25246298302636,-0.003555818123669341
2004-11-10,37.03,37.672462983026364,-0.017053915039105028
2004-11-11,37.45,38.19246298302636,-0.019440039343792126
2004-11-12,37.97,37.87246298302637,0.002575407282524589
2004-11-15,37.65,37.64246298302636,0.00020022645641004644
2004-11-16,37.42,37.43246298302636,-0.000332945845214927
2004-11-17,37.21,37.57246298302636,-0.009647038129762975
2004-11-18,37.35,37.18246298302636,0.004505807403079265
2004-11-19,36.96,37.08246298302636,-0.0033024500848936045
2004-11-22,36.86,37.07246298302636,-0.005731018819106759
2004-11-23,36.85,36.992462983026364,-0.0038511353810566362
2004-11-24,36.77,37.12246298302637,-0.009494601238811184
2004-11-26,36.9,37.26246298302636,-0.009727295353274656
2004-11-29,37.04,37.302462983026366,-0.007036076495694044
2004-11-30,37.08,37.632462983026365,-0.01468048964202917
2004-12-01,37.41,37.922462983026364,-0.013513441446451946
2004-12-02,37.7,38.01246298302636,-0.008220014134992515
2004-12-03,37.79,37.94246298302636,-0.004018267952045296
2004-12-06,37.72,37.44246298302636,0.0074123600549316215
2004-12-07,37.22,37.412462983026366,-0.005144354786630445
2004-12-08,37.19,37.272462983026365,-0.0022124371835561263
2004-12-09,37.05,36.912462983026366,0.003726031964783161
2004-12-10,36.69,37.342462983026365,-0.01747241426798596
2004-12-13,37.12,37.132462983026365,-0.0003356357759533024
2004-12-14,36.91,36.82246298302636,0.002377272183394785
2004-12-15,36.6,36.552462983026366,0.0013005147422133767
2004-12-16,36.33,37.00246298302636,-0.018173465461875704
2004-12-17,36.78,36.86246298302636,-0.0022370448514069663
2004-12-20,36.64,37.242462983026364,-0.016176776044617203
2004-12-21,37.02,37.01246298302636,0.00020363456971494998
2004-12-22,36.79,36.87246298302637,-0.0022364381534352162
2004-12-23,36.65,36.742462983026364,-0.0025165156475513983
2004-12-27,36.52,37.03246298302636,-0.013838209553095226
2004-12-28,36.81,36.952462983026365,-0.003855304126596404
2004-12-29,36.73,36.89246298302636,-0.004403690344586431
2004-12-30,36.67,36.65246298302636,0.00047846762663028564
2004-12-31,36.43,37.236714801444045,-0.021664499828882855
2005-01-03,36.41,36.86671480144404,-0.01238826957877337
2005-01-04,36.04,36.81671480144404,-0.021096798169878528
2005-01-05,35.99,36.39671480144404,-0.011174492084321419
2005-01-06,35.57,36.266714801444046,-0.019210860571697075
2005-01-07,35.44,35.92671480144404,-0.013547434106735534
2005-01-10,35.1,35.53671480144404,-0.012289115746464407
2005-01-11,34.71,35.20671480144404,-0.01410852458814671
2005-01-12,34.38,34.18671480144404,0.005653810249933722
2005-01-13,33.36,33.95671480144404,-0.01757280717328602
2005-01-14,33.13,34.71671480144404,-0.045704635663799564
2005-01-18,33.89,33.78671480144404,0.0030569766597001724
2005-01-19,32.96,33.446714801444045,-0.014551946411879957
2005-01-20,32.62,33.656714801444046,-0.030802614205221457
2005-01-21,32.83,33.96671480144404,-0.033465550262626986
2005-01-24,33.14,33.20671480144404,-0.0020090756295212397
2005-01-25,32.38,33.66671480144405,-0.03821919688430242
2005-01-26,32.84,33.086714801444046,-0.007456612205974378
2005-01-27,32.26,32.91671480144405,-0.019950800236457455
2005-01-28,32.09,32.836714801444046,-0.02274024079324788
2005-01-31,32.01,33.09671480144405,-0.03283452173315515
2005-02-01,32.27,33.09671480144405,-0.024978757148669595
2005-02-02,32.27,33.11671480144404,-0.025567596499853185
2005-02-03,32.29,33.96671480144404,-0.04936346688943727
2005-02-04,33.14,33.80671480144404,-0.019721372081251687
2005-02-07,32.98,33.60671480144404,-0.018648499418845832
2005-02-08,32.78,33.25671480144404,-0.014334392446464395
2005-02-09,32.43,33.23671480144404,-0.024271797205690948
2005-02-10,32.41,33.47671480144405,-0.03186438119065482
2005-02-11,32.65,33.37671480144404,-0.02177310756217976
2005-02-14,32.55,33.43671480144404,-0.02651919624010879
2005-02-15,32.61,33.30671480144404,-0.02091814835529293
2005-02-16,32.48,32.91671480144405,-0.013267265706142006
2005-02-17,32.09,32.586714801444046,-0.015242862143993507
2005-02-18,31.76,32.64671480144404,-0.027160919769018133
2005-02-22,31.82,32.79671480144405,-0.029780873095284544
2005-02-23,31.97,32.75671480144404,-0.024016901762363596
2005-02-24,31.93,33.38671480144404,-0.04363157052460387
2005-02-25,32.56,33.17671480144404,-0.018588784487401866
2005-02-28,32.35,33.42671480144404,-0.03221120615171935
2005-03-01,32.6,33.62671480144404,-0.030532712086401848
2005-03-02,32.8,33.53671480144404,-0.02196741111363487
2005-03-03,32.71,33.57671480144404,-0.025812972072144613
2005-03-04,32.75,33.656714801444046,-0.026940086303525512
2005-03-07,32.83,33.29671480144405,-0.014016842328955725
2005-03-08,32.47,33.32671480144404,-0.025706548231598347
2005-03-09,32.5,33.35671480144404,-0.025683428555348997
2005-03-10,32.53,33.266714801444046,-0.02214570347090794
2005-03-11,32.44,33.27671480144405,-0.025144152793825203
2005-03-14,32.45,32.91671480144405,-0.014178656778457532
2005-03-15,32.09,32.60671480144404,-0.015846883213796015
2005-03-16,31.78,32.49671480144404,-0.022054992506879256
2005-03-17,31.67,32.43671480144404,-0.023637251988598562
2005-03-18,31.61,32.25671480144404,-0.02004899771799107
2005-03-21,31.43,31.816714801444043,-0.012154454155854366
2005-03-22,30.99,32.22671480144405,-0.03837545369001227
2005-03-23,31.4,32.086714801444046,-0.02140184203005857
2005-03-24,31.26,32.04671480144405,-0.024548999993241005
2005-03-28,31.22,32.17671480144404,-0.029733141103674976
2005-03-29,31.35,32.68671480144404,-0.04089474300381468
2005-03-30,31.86,32.75671480144404,-0.027374991872033183
2005-03-31,31.93,31.899909714698445,0.0009432718014148467
2005-04-01,31.65,32.30990971469845,-0.020424375076425694
2005-04-04,32.06,32.41990971469845,-0.011101502683558362
2005-04-05,32.17,32.17990971469845,-0.0003079472498929148
2005-04-06,31.93,32.09990971469845,-0.00529315241720596
2005-04-07,31.85,31.789909714698446,0.0018902313923141456
2005-04-08,31.54,31.639909714698447,-0.0031577117507397556
2005-04-11,31.39,31.899909714698445,-0.015984675795602477
2005-04-12,31.65,31.639909714698447,0.00031891005355388913
2005-04-13,31.39,31.629909714698446,-0.007584900395304017
2005-04-14,31.38,30.959909714698448,0.013568847234141312
2005-04-15,30.71,30.82990971469845,-0.003889395583966948
2005-04-18,30.58,30.969909714698446,-0.012589953225255801
2005-04-19,30.72,30.629909714698446,0.00294125206834428
2005-04-20,30.38,31.059909714698446,-0.02189026693714735
2005-04-21,30.81,30.879909714698446,-0.002263922250561823
2005-04-22,30.63,30.879909714698446,-0.008092954837218724
2005-04-25,30.63,30.82990971469845,-0.00648427830468612
2005-04-26,30.58,31.91990971469845,-0.041977240119869474
2005-04-27,31.67,31.769909714698446,-0.0031447906398116565
2005-04-28,31.52,32.44990971469845,-0.028656773558825677
2005-04-29,32.2,31.699909714698446,0.01577576371044609
2005-05-02,31.45,31.429909714698447,0.0006392091318085935
2005-05-03,31.18,31.459909714698448,-0.00889734640807538
2005-05-04,31.21,31.09990971469845,0.0035398908328510004
2005-05-05,30.85,31.32990971469845,-0.015317941196405616
2005-05-06,31.08,31.309909714698446,-0.0073430334610806725
2005-05-09,31.06,31.119909714698448,-0.001925124952086632
2005-05-10,30.87,31.16990971469845,-0.009621770401119334
2005-05-11,30.92,31.089909714698447,-0.005465108012781328
2005-05-12,30.84,30.909909714698447,-0.0022617249724674604
2005-05-13,30.66,31.279909714698448,-0.01981814271053195
2005-05-16,31.03,31.32990971469845,-0.00957263258750296
2005-05-17,31.08,31.529909714698448,-0.014269299175592387
2005-05-18,31.28,31.779909714698448,-0.01573036925486404
2005-05-19,31.53,31.909909714698447,-0.011905696947912436
2005-05-20,31.66,32.039909714698446,-0.011857390301076909
2005-05-23,31.79,31.909909714698447,-0.00375775788056254
2005-05-24,31.66,32.08990971469845,-0.013397037215768015
2005-05-25,31.84,32.039909714698446,-0.006239396942081199
2005-05-26,31.79,32.13990971469845,-0.010887078333590483
2005-05-27,31.89,32.06990971469845,-0.005609922706330206
2005-05-31,31.82,32.049909714698444,-0.007173490245216074
2005-06-01,31.8,31.879909714698446,-0.0025065853515138237
2005-06-02,31.63,31.879909714698446,-0.007839097316615806
2005-06-03,31.63,31.73990971469845,-0.0034628237977486487
2005-06-06,31.49,31.75990971469845,-0.0084984408684744
2005-06-07,31.51,31.789909714698446,-0.008804986148451488
2005-06-08,31.54,31.559909714698446,-0.0006308546151884142
2005-06-09,31.31,31.589909714698447,-0.008860731709157355
2005-06-10,31.34,31.649909714698445,-0.009791804068070453
2005-06-13,31.4,31.73990971469845,-0.010709221221919307
2005-06-14,31.49,31.869909714698448,-0.011920639816661693
2005-06-15,31.62,31.66990971469845,-0.0015759348589264865
2005-06-16,31.42,31.749909714698447,-0.0103908867037098
2005-06-17,31.5,31.84990971469845,-0.010986207428304473
2005-06-20,31.6,31.729909714698447,-0.0040942352457519204
2005-06-21,31.48,31.749909714698447,-0.008501117550375081
2005-06-22,31.5,31.469909714698446,0.0009561605220462788
2005-06-23,31.22,31.249909714698447,-0.0009571136355757126
2005-06-24,31.0,31.16990971469845,-0.005451081387583434
2005-06-27,30.92,31.409909714698447,-0.015597297768391472
2005-06-28,31.16,31.479909714698447,-0.010162345368769476
2005-06-29,31.23,31.319909714698447,-0.0028706888211830206
2005-06-30,31.07,31.59758670520231,-0.01669705696591839
2005-07-01,31.09,31.907586705202313,-0.025623583279929196
2005-07-05,31.4,31.457586705202313,-0.0018306142089656863
2005-07-06,30.95,31.367586705202314,-0.01331268194543822
2005-07-07,30.86,31.447586705202312,-0.018684635826287765
2005-07-08,30.94,31.357586705202312,-0.013316927387560518
2005-07-11,30.85,31.30758670520231,-0.014615840866657237
2005-07-12,30.8,31.607586705202312,-0.025550407018875343
2005-07-13,31.1,31.80758670520231,-0.02224584693457987
2005-07-14,31.3,31.707586705202313,-0.01285454831336752
2005-07-15,31.2,31.407586705202313,-0.006609444627209471
2005-07-18,30.9,31.537586705202312,-0.020216724607439285
2005-07-19,31.03,31.48758670520231,-0.014532288850409358
2005-07-20,30.98,31.247586705202313,-0.008563435881522419
2005-07-21,30.74,31.23758670520231,-0.01592910201092601
2005-07-22,30.73,31.09758670520231,-0.01182042544609474
2005-07-25,30.59,31.197586705202312,-0.019475439268544226
2005-07-26,30.69,31.357586705202312,-0.021289479687273127
2005-07-27,30.85,31.677586705202312,-0.02612530786843048
2005-07-28,31.17,31.287586705202312,-0.0037582542338671088
2005-07-29,30.78,31.067586705202313,-0.009256808645331738
2005-08-01,30.56,30.977586705202313,-0.013480285251923352
2005-08-02,30.47,31.277586705202314,-0.025819981343637055
2005-08-03,30.77,30.817586705202313,-0.0015441411963085239
2005-08-04,30.31,30.477586705202313,-0.005498686848906864
2005-08-05,29.97,30.297586705202313,-0.010812303580141736
2005-08-08,29.79,30.457586705202313,-0.021918568652988135
2005-08-09,29.95,30.317586705202313,-0.012124537113609946
2005-08-10,29.81,30.277586705202314,-0.015443328088033281
2005-08-11,29.77,30.227586705202313,-0.015138049546097543
2005-08-12,29.72,30.177586705202312,-0.01516313115665513
2005-08-15,29.67,30.267586705202312,-0.01974345398008226
2005-08-16,29.76,30.227586705202313,-0.015468873177422293
2005-08-17,29.72,30.087586705202312,-0.012217221301393244
2005-08-18,29.58,30.247586705202313,-0.022070742757388184
2005-08-19,29.74,30.297586705202313,-0.01840366728306364
2005-08-22,29.79,30.39758670520231,-0.019987991517047887
2005-08-23,29.89,29.997586705202313,-0.0035865120171034715
2005-08-24,29.49,29.907586705202313,-0.013962567736355513
2005-08-25,29.4,29.82758670520231,-0.014335276582323586
2005-08-26,29.32,29.66758670520231,-0.011716042449160802
2005-08-29,29.16,29.59758670520231,-0.014784540022156456
2005-08-30,29.09,29.927586705202312,-0.02798711147186206
2005-08-31,29.42,29.84758670520231,-0.014325670930299461
2005-09-01,29.34,29.71758670520231,-0.012705833382365861
2005-09-02,29.21,30.09758670520231,-0.029490294816523988
2005-09-06,29.59,29.937586705202314,-0.011610378238734675
2005-09-07,29.43,29.71758670520231,-0.009677323668814797
2005-09-08,29.21,29.937586705202314,-0.024303452124144642
2005-09-09,29.43,29.817586705202313,-0.01299859405237147
2005-09-12,29.31,29.73758670520231,-0.01437866190828152
2005-09-13,29.23,29.75758670520231,-0.017729485607449358
2005-09-14,29.25,29.637586705202313,-0.013077539310387909
2005-09-15,29.13,30.017586705202312,-0.02956888952863379
2005-09-16,29.51,29.80758670520231,-0.009983589350773259
2005-09-19,29.3,29.517586705202312,-0.007371425969724066
2005-09-20,29.01,29.23758670520231,-0.0077840454992755825
