CHRW,dcf,Deviation
47.49,47.64965046429115,-0.0033505065144348034
46.0,46.81965046429115,-0.01750654813017649
45.17,48.04965046429115,-0.05993072658106435
46.4,48.16965046429116,-0.03673787223353486
46.52,48.41965046429116,-0.0392330478653935
46.77,48.26965046429115,-0.03106818569984382
46.62,47.49965046429115,-0.018519093418433608
45.85,47.559650464291146,-0.03594749851189061
45.91,48.04965046429115,-0.0445299902000591
46.4,48.53965046429115,-0.04408046707846014
46.89,48.089650464291154,-0.0249461256779554
46.44,49.839650464291154,-0.06821176377885951
48.19,52.229650464291154,-0.07734400725222201
50.58,51.91965046429115,-0.025802378334818132
50.27,53.19965046429115,-0.055068979565149556
51.55,52.86965046429115,-0.024960453732949528
51.22,54.67965046429115,-0.06327126151895379
53.03,55.10965046429115,-0.0377365932603525
53.46,54.68965046429115,-0.02248415292202366
53.04,55.52965046429115,-0.04483461436322467
53.88,55.89965046429115,-0.036129930107189234
54.25,53.92965046429115,0.005940137437400406
52.28,54.339650464291154,-0.03790327038714825
52.69,54.14965046429115,-0.02695586124334659
52.5,53.16965046429115,-0.012594599709488175
51.52,53.14965046429115,-0.030661546220064673
51.5,53.589650464291154,-0.03899354532427057
51.94,53.32965046429115,-0.0260577455916694
51.68,54.59965046429115,-0.05347379405296082
52.95,55.64965046429115,-0.04851154394983015
54.0,55.74965046429115,-0.031384061598948354
54.1,56.13965046429115,-0.03633172717362243
54.49,55.41965046429115,-0.016774744273967523
53.77,55.66965046429115,-0.03412362837646454
54.02,55.76965046429115,-0.03137280670983289
54.12,53.86767691342167,0.004684127867327081
51.88,53.93767691342167,-0.03814915716011569
51.95,51.957676913421665,-0.00014775320756654775
49.97,52.60767691342166,-0.05013863124506679
50.62,49.347676913421665,0.025782836521576646
47.36,50.07767691342167,-0.05426922894446984
48.09,50.417676913421666,-0.04616787317310955
48.43,49.43767691342167,-0.020382772337510402
47.45,50.347676913421665,-0.05755333892375081
48.36,49.817676913421664,-0.029260234594137513
47.83,50.987676913421666,-0.061930197737454895
49.0,49.35767691342166,-0.007246631847140361
47.37,50.54767691342167,-0.06286494469101744
48.56,49.39767691342166,-0.016957819998090984
47.41,52.997676913421664,-0.10543248758902846
51.01,51.72767691342167,-0.013874137719791069
49.74,51.60767691342166,-0.0361899047801536
49.62,52.28767691342166,-0.05101922806474701
50.3,52.79767691342167,-0.04730656838401048
50.81,55.93767691342167,-0.09166767725013147
53.95,57.527676913421665,-0.06219053341587244
55.54,58.25767691342166,-0.04664924963383754
56.27,56.83767691342167,-0.00998768676429862
54.85,56.737676913421666,-0.03327025384388138
54.75,56.127676913421666,-0.024545411269145667
54.14,57.58767691342167,-0.05986831034363416
55.6,56.04767691342167,-0.007987430310683608
54.06,56.427676913421664,-0.0419594965260478
54.44,56.627676913421666,-0.038632644541756855
54.64,56.987676913421666,-0.041196220666941175
55.0,56.01767691342167,-0.018167067423994432
54.03,55.817676913421664,-0.03202707479557976
53.83,55.877676913421666,-0.03664570587990612
53.89,56.277676913421665,-0.04242671418535804
54.29,54.637676913421664,-0.0063633180080586715
52.65,54.44767691342167,-0.03301659529533629
52.46,55.00767691342166,-0.04631493377608964
53.02,55.497676913421664,-0.044644695980462834
53.51,55.83767691342167,-0.041686492742719516
53.85,54.93767691342167,-0.01979837835399878
52.95,52.75767691342166,0.003645404760599158
50.77,53.387676913421664,-0.0490314818842319
51.4,53.627676913421666,-0.041539686998154024
51.64,54.78767691342166,-0.05745227924877683
52.8,54.067676913421664,-0.02344611394071161
52.08,53.97767691342167,-0.03515669850826442
51.99,51.847676913421665,0.0027450234041535015
49.86,54.667676913421666,-0.08794368418170917
52.68,54.78767691342166,-0.038469908420324606
52.8,55.65767691342167,-0.051343805057960545
53.67,54.64767691342166,-0.017890548485173352
52.66,53.51767691342167,-0.016026049015714583
51.53,56.487676913421666,-0.08776563640633106
54.5,55.18767691342167,-0.01246069687804574
53.2,57.00767691342166,-0.06679235358431512
55.02,59.83767691342167,-0.08051243233242988
57.85,59.01767691342167,-0.0197852063058096
57.03,58.22767691342167,-0.020568859637015602
56.24,57.04767691342167,-0.014157928194822644
55.06,56.57767691342166,-0.02682465941017853
54.59,56.387676913421664,-0.031880669887887625
54.4,59.476256166915896,-0.0853492888434293
57.24,60.85625616691589,-0.059422915484601324
58.62,59.67625616691589,-0.01769977265265299
57.44,61.186256166915896,-0.06122708597656512
58.95,62.06625616691589,-0.05020854099102234
59.83,60.906256166915895,-0.01767069977124147
58.67,60.196256166915894,-0.025354669278497943
57.96,59.986256166915894,-0.03377867358945852
57.75,59.626256166915894,-0.03146694573047759
57.39,59.81625616691589,-0.04056181918416091
57.58,60.486256166915894,-0.04804820716454805
58.25,62.06625616691589,-0.06148681107255394
59.83,60.796256166915896,-0.015893349818499436
58.56,62.446256166915894,-0.06223361343757927
60.21,61.476256166915896,-0.020597483416651907
59.24,61.59625616691589,-0.038253236698847726
59.36,64.56625616691589,-0.0806343200921662
62.33,65.36625616691589,-0.04644990160003448
63.13,64.5562561669159,-0.022093229248427715
62.32,64.70625616691589,-0.036878291347289816
62.47,64.9062561669159,-0.0375349975609548
62.67,64.9162561669159,-0.03460236772034753
62.68,67.8462561669159,-0.07614651800691596
65.61,67.69625616691589,-0.030817895775091197
65.46,67.9862561669159,-0.037158336248337975
65.75,69.50625616691589,-0.05404198663636006
67.27,66.0262561669159,0.018837109739190394
63.79,66.5762561669159,-0.04185059850662631
64.34,66.1562561669159,-0.027454034918986014
63.92,67.1562561669159,-0.04818994315097358
64.92,67.31625616691589,-0.035596991029539504
65.08,67.92625616691589,-0.041902149883275785
65.69,67.70625616691589,-0.029779466198001425
65.47,66.3862561669159,-0.013801895449747081
64.15,67.80625616691589,-0.05392210650762708
65.57,67.05625616691589,-0.022164317721769522
64.82,65.8062561669159,-0.01498727057826077
63.57,66.3262561669159,-0.04155603415907472
64.09,64.61625616691589,-0.00814433082530297
62.38,65.5262561669159,-0.04801519804368792
63.29,65.78625616691589,-0.03794494948279592
63.55,66.9662561669159,-0.05101459096654226
64.73,66.7362561669159,-0.030062462028106363
64.5,65.4462561669159,-0.014458522493670856
63.21,64.9962561669159,-0.02748244702477387
62.76,65.7462561669159,-0.04542093103118183
63.51,66.28625616691589,-0.041882832542616155
64.05,63.306256166915894,0.011748346500275009
61.07,63.546256166915896,-0.03896777428416165
61.31,63.81625616691589,-0.0392730053038618
61.58,61.056256166915894,0.008578053519237905
58.82,61.5062561669159,-0.043674519216808205
59.27,62.38625616691589,-0.049951004570273794
60.15,62.17625616691589,-0.03258890598810393
59.94,61.74625616691589,-0.029252885584400867
59.51,61.296256166915896,-0.02914135835721743
59.06,63.616256166915896,-0.07162094158702492
61.38,61.116256166915896,0.0043154448525739575
58.88,59.7562561669159,-0.014663839790569622
57.52,59.20625616691589,-0.028481047039386365
56.97,59.616256166915896,-0.0443881641864059
57.38,58.116256166915896,-0.012668678532926969
55.88,57.49625616691589,-0.028110633190164158
55.26,57.0762561669159,-0.03182157150609832
54.84,56.22705690424868,-0.02466885127227536
54.35,54.38705690424868,-0.0006813552039397486
52.51,54.24705690424868,-0.032021219276738955
52.37,55.13705690424868,-0.05018506716914484
53.26,57.57705690424868,-0.07497876995394182
55.7,57.237056904248675,-0.026854226743698528
55.36,57.11705690424868,-0.03076238516970886
55.24,56.52705690424868,-0.02276886458866645
54.65,56.49705690424868,-0.03269297562489104
54.62,55.667056904248675,-0.018809273607722554
53.79,58.77705690424868,-0.08484699927001949
56.9,57.71705690424868,-0.014156246837120579
55.84,58.97705690424868,-0.053191140231731104
57.1,58.79705690424868,-0.028862956644451487
56.92,60.627056904248676,-0.06114525582370611
58.75,51.43705690424868,0.14217265792178857
49.56,49.897056904248686,-0.006755045791488001
48.02,51.68705690424868,-0.07094729558779045
49.81,49.717056904248686,0.0018694408224990688
47.84,51.35705690424868,-0.06848244654684865
49.48,50.45705690424868,-0.019364127917782192
48.58,50.077056904248685,-0.02989506566073119
48.2,49.67705690424867,-0.029733180592716346
47.8,49.86705690424868,-0.04145135150481616
47.99,52.96705690424868,-0.09396513975178877
51.09,52.347056904248674,-0.024013898365824682
50.47,52.087056904248676,-0.031045273055479106
50.21,53.85705690424868,-0.06771734502189197
51.98,53.447056904248676,-0.02744878743981982
51.57,53.377056904248676,-0.033854562410405964
51.5,53.42705690424868,-0.03606893240820519
51.55,54.39705690424868,-0.05233843642056146
52.52,53.75705690424868,-0.023011990899206136
51.88,53.36705690424868,-0.027864697633912194
51.49,52.667056904248675,-0.022349016129544097
50.79,52.11705690424868,-0.025463005454947174
50.24,51.697056904248676,-0.028184523288189878
49.82,53.15705690424868,-0.06277730744686805
51.28,52.47705690424868,-0.022811052579279845
50.6,52.71705690424868,-0.0401588599320698
50.84,53.36705690424868,-0.04735237524495173
51.49,54.88705690424868,-0.061891766399041925
53.01,53.987056904248675,-0.018097984225767028
52.11,53.917056904248675,-0.033515495985951715
52.04,53.52705690424868,-0.0277814060823256
51.65,52.27705690424868,-0.01199487770318075
50.4,51.72705690424868,-0.02565498568196478
49.85,52.377056904248676,-0.048247401698580106
50.5,52.72705690424868,-0.042237459001229105
50.85,54.85705690424868,-0.0730454226015601
52.98,57.13705690424868,-0.07275588085006124
55.26,57.40705690424868,-0.03740057442467104
55.53,56.49705690424868,-0.017116943027450926
54.62,56.987056904248675,-0.04153674593558809
55.11,54.21705690424868,0.016469781776025316
52.34,57.88705690424868,-0.09582551266035333
56.01,58.167056904248675,-0.037083824058685044
56.29,55.24705690424868,0.01887780370923453
53.37,54.67705690424868,-0.023905033998768865
52.8,54.79705690424868,-0.03644460153650764
52.92,54.56705690424868,-0.030184089040001694
52.69,54.06705690424868,-0.02546942598868318
52.19,50.577056904248685,0.03189080572254133
48.7,52.837056904248676,-0.07829839787908421
50.96,52.83095684404363,-0.0354140253330385
50.99,48.680956844043635,0.04743216455982391
46.84,48.60095684404363,-0.03623296655854713
46.76,48.71095684404363,-0.04005170438942407
46.87,47.14095684404362,-0.005747801109341699
45.3,46.03095684404363,-0.015879679549572923
44.19,41.72095684404363,0.059179926414100636
39.88,43.230956844043625,-0.07751290021482182
41.39,45.790956844043635,-0.09610973754124774
43.95,47.180956844043635,-0.06848010426587026
45.34,41.840956844043625,0.08362722604548889
40.0,44.340956844043625,-0.09789948510384372
42.5,42.49095684404363,0.0002128254251736461
40.65,43.980956844043625,-0.07573634325090273
42.14,41.910956844043625,0.0054649946745113365
40.07,45.730956844043625,-0.12378828773142003
43.89,46.99095684404363,-0.06599050226483505
45.15,46.00095684404362,-0.018498677036840938
44.16,46.590956844043625,-0.05217658122328117
44.75,50.480956844043625,-0.11352710412658973
48.64,50.480956844043625,-0.03646834289871115
48.64,52.68095684404363,-0.07670621579646797
50.84,53.620956844043626,-0.051863245412274606
51.78,55.42095684404363,-0.06569639088493906
53.58,57.49095684404363,-0.06802733958060447
55.65,53.93095684404363,0.03187488701391783
52.09,52.38095684404363,-0.005554630185735432
50.54,53.60095684404363,-0.05710638436828164
51.76,54.190956844043626,-0.04485908693289342
52.35,54.29095684404363,-0.03575101558108884
52.45,52.71095684404363,-0.004950713469605961
50.87,55.480956844043625,-0.08310881978847229
53.64,52.620956844043626,0.019365728353754275
50.78,53.24095684404363,-0.04622300180014416
51.4,53.22095684404363,-0.0342150339269488
51.38,49.090956844043625,0.04662861152265596
47.25,45.85095684404363,0.0305128453636212
44.01,49.980956844043625,-0.1194646365549763
48.14,52.14095684404363,-0.07673347568228761
50.3,51.550956844043625,-0.024266413673525555
49.71,53.160956844043625,-0.06491525075757332
51.32,52.92095684404363,-0.030251849919524343
51.08,47.590956844043625,0.0733131541647718
45.75,48.64095684404362,-0.05943462118380671
46.8,51.090956844043625,-0.08398662129468193
49.25,48.88095684404363,0.007549834941525724
47.04,50.230956844043625,-0.06352570296343074
48.39,52.60095684404363,-0.08005475749288515
50.76,52.02095684404363,-0.02423940120563184
50.18,53.04095684404363,-0.05393863561805079
51.2,50.65095684404363,0.010839739072391108
48.81,51.00095684404363,-0.04295913213439062
49.16,50.510956844043626,-0.026745817708716313
48.67,53.24095684404363,-0.08585414528580182
51.4,53.590956844043625,-0.04088295811585496
51.75,52.54095684404363,-0.01505410048757605
50.7,53.620956844043626,-0.05447416487809453
51.78,53.58095684404363,-0.033611882842734864
51.74,53.31095684404363,-0.029467804313460744
51.47,53.38095684404363,-0.035798474906072464
51.54,53.74095684404363,-0.04095492475935647
51.9,52.70095684404363,-0.01519814614398518
50.86,55.15095684404363,-0.07780385127637279
53.31,56.870956844043626,-0.06261468140599047
55.03,58.776503643763014,-0.06374151934028094
55.85,56.67650364376301,-0.014582826932267312
53.75,56.42650364376301,-0.04743344830756413
53.5,54.736503643763015,-0.022590110099294014
51.81,54.236503643763015,-0.044739308044279724
51.31,52.21650364376301,-0.017360481466692113
49.29,51.386503643763014,-0.04079872135876428
48.46,51.54650364376301,-0.059878040712397884
48.62,49.93650364376301,-0.026363552665895185
47.01,51.706503643763014,-0.09083003709011217
48.78,50.166503643763015,-0.02763803620058325
47.24,47.85650364376301,-0.012882337756058737
44.93,48.986503643763015,-0.08280859710385746
46.06,48.056503643763016,-0.041544920923978323
45.13,46.71650364376301,-0.03396023931630032
43.79,46.56650364376301,-0.05962448168759804
43.64,47.49650364376301,-0.08119552699474186
44.57,49.236503643763015,-0.09477731557720259
46.31,48.136503643763014,-0.03794425239689525
45.21,48.90650364376301,-0.07558306908808066
45.98,47.92650364376301,-0.04061434688061849
45.0,50.016503643763016,-0.10029696756679563
47.09,49.86650364376301,-0.055678731029506934
46.94,51.276503643763014,-0.08457096985181212
48.35,52.92650364376301,-0.08646903401302453
50.0,52.626503643763016,-0.04990838193512204
49.7,50.93650364376301,-0.024275392995381062
48.01,49.99650364376301,-0.039732851279307924
47.07,50.376503643763016,-0.0656358302899488
47.45,50.22650364376301,-0.05527965202307661
47.3,48.25650364376301,-0.019821237999836705
45.33,47.96650364376301,-0.05496551642253866
45.04,47.86650364376301,-0.05904972012994114
44.94,47.64650364376301,-0.0568038247674717
44.72,45.56650364376301,-0.018577322727698076
42.64,46.07650364376301,-0.07458256100185201
43.15,44.696503643763016,-0.0346001033120813
41.77,43.65650364376301,-0.043212430824897785
40.73,44.306503643763016,-0.08072186585786889
41.38,42.61650364376301,-0.029014666573755177
39.69,42.10650364376301,-0.05739027073365088
39.18,43.00650364376301,-0.08897499958283517
40.08,41.31650364376301,-0.029927596352884334
38.39,40.986503643763015,-0.06335021075060954
38.06,40.97650364376301,-0.07117502432902001
38.05,43.386503643763014,-0.122999163232416
40.46,43.65650364376301,-0.07321941467980286
40.73,45.416503643763015,-0.10318944145332964
42.49,45.64650364376301,-0.06915104973640851
42.72,46.956503643763014,-0.09022187162620499
44.03,48.136503643763014,-0.08530955372565963
45.21,48.92650364376301,-0.07596094891274296
46.0,48.28650364376301,-0.04735285165047043
45.36,46.74650364376301,-0.029660050178918596
43.82,50.706503643763014,-0.13581105280190353
47.78,48.11650364376301,-0.006993518196050985
45.19,47.416503643763015,-0.046956301554635704
44.49,50.666503643763015,-0.12190506941608026
47.74,49.22650364376301,-0.030197221694239662
46.3,47.60650364376301,-0.027443805861894766
44.68,48.53650364376301,-0.07945573649202431
45.61,48.00874423554452,-0.04996473608590135
45.35,50.74874423554453,-0.10638182908500882
48.09,50.97874423554452,-0.056665660931097706
48.32,50.01874423554452,-0.033962152819049574
47.36,47.75874423554452,-0.008349135680325359
45.1,48.68874423554452,-0.07370788242520754
