date,PXD,dcf,Deviation
2006-04-13,42.26,,
2006-04-17,43.39,,
2006-04-18,44.79,,
2006-04-19,44.84,,
2006-04-20,44.46,,
2006-04-21,45.2,,
2006-04-24,44.47,,
2006-04-25,44.32,,
2006-04-26,42.75,,
2006-04-27,41.99,,
2006-04-28,42.82,,
2006-05-01,43.04,,
2006-05-02,42.75,,
2006-05-03,42.01,,
2006-05-04,41.81,,
2006-05-05,42.42,,
2006-05-08,41.78,,
2006-05-09,41.69,,
2006-05-10,41.4,,
2006-05-11,41.58,,
2006-05-12,40.3,,
2006-05-15,39.3,,
2006-05-16,40.34,,
2006-05-17,39.38,,
2006-05-18,39.69,,
2006-05-19,40.02,,
2006-05-22,39.76,,
2006-05-23,39.52,,
2006-05-24,39.2,,
2006-05-25,39.74,,
2006-05-26,40.15,,
2006-05-30,39.5,,
2006-05-31,40.81,,
2006-06-01,40.47,,
2006-06-02,40.75,,
2006-06-05,39.4,,
2006-06-06,39.78,,
2006-06-07,38.8,,
2006-06-08,38.66,,
2006-06-09,38.65,,
2006-06-12,38.26,,
2006-06-13,36.53,,
2006-06-14,37.63,,
2006-06-15,39.62,,
2006-06-16,44.31,,
2006-06-19,42.6,,
2006-06-20,41.3,,
2006-06-21,41.27,,
2006-06-22,41.57,,
2006-06-23,43.53,,
2006-06-26,43.93,,
2006-06-27,44.13,,
2006-06-28,44.9,,
2006-06-29,46.64,,
2006-06-30,46.41,,
2006-07-03,46.66,,
2006-07-05,46.0,,
2006-07-06,46.2,,
2006-07-07,45.03,,
2006-07-10,45.26,,
2006-07-11,45.17,,
2006-07-12,44.99,,
2006-07-13,44.7,,
2006-07-14,44.65,,
2006-07-17,43.4,,
2006-07-18,43.02,,
2006-07-19,43.64,,
2006-07-20,42.5,,
2006-07-21,41.73,,
2006-07-24,42.98,,
2006-07-25,43.73,,
2006-07-26,44.67,,
2006-07-27,44.39,,
2006-07-28,44.33,,
2006-07-31,45.35,,
2006-08-01,45.3,,
2006-08-02,45.51,,
2006-08-03,44.92,,
2006-08-04,44.4,,
2006-08-07,44.71,,
2006-08-08,44.09,,
2006-08-09,44.57,,
2006-08-10,43.9,,
2006-08-11,43.3,,
2006-08-14,42.72,,
2006-08-15,42.0,,
2006-08-16,42.17,,
2006-08-17,41.8,,
2006-08-18,41.75,,
2006-08-21,42.01,,
2006-08-22,42.62,,
2006-08-23,41.78,,
2006-08-24,42.37,,
2006-08-25,42.91,,
2006-08-28,42.17,,
2006-08-29,41.95,,
2006-08-30,41.7,,
2006-08-31,41.71,,
2006-09-01,42.44,,
2006-09-05,42.51,,
2006-09-06,41.6,,
2006-09-07,41.5,,
2006-09-08,40.0,,
2006-09-11,39.24,,
2006-09-12,39.04,,
2006-09-13,39.34,,
2006-09-14,38.29,,
2006-09-15,38.57,,
2006-09-18,38.95,,
2006-09-19,38.19,,
2006-09-20,37.43,,
2006-09-21,38.07,,
2006-09-22,37.87,,
2006-09-25,37.85,,
2006-09-26,38.7,,
2006-09-27,39.03,,
2006-09-28,38.8,,
2006-09-29,39.12,,
2006-10-02,38.29,,
2006-10-03,37.01,,
2006-10-04,37.12,,
2006-10-05,37.42,,
2006-10-06,37.72,,
2006-10-09,37.75,,
2006-10-10,38.32,,
2006-10-11,37.99,,
2006-10-12,39.05,,
2006-10-13,39.53,,
2006-10-16,40.34,,
2006-10-17,40.01,,
2006-10-18,40.52,,
2006-10-19,41.36,,
2006-10-20,40.73,,
2006-10-23,40.96,,
2006-10-24,41.47,,
2006-10-25,42.52,,
2006-10-26,42.13,,
2006-10-27,41.52,,
2006-10-30,40.88,,
2006-10-31,40.73,,
2006-11-01,40.4,,
2006-11-02,40.88,,
2006-11-03,41.83,,
2006-11-06,41.94,,
2006-11-07,41.66,,
2006-11-08,42.07,,
2006-11-09,42.1,,
2006-11-10,41.25,,
2006-11-13,40.69,,
2006-11-14,40.84,,
2006-11-15,40.98,,
2006-11-16,40.26,,
2006-11-17,41.17,,
2006-11-20,41.45,,
2006-11-21,41.76,,
2006-11-22,41.64,,
2006-11-24,41.55,,
2006-11-27,41.65,,
2006-11-28,42.2,,
2006-11-29,44.3,,
2006-11-30,43.55,,
2006-12-01,44.28,,
2006-12-04,43.34,,
2006-12-05,43.54,,
2006-12-06,43.45,,
2006-12-07,43.59,,
2006-12-08,43.0,,
2006-12-11,42.81,,
2006-12-12,42.52,,
2006-12-13,43.2,,
2006-12-14,43.19,,
2006-12-15,41.95,,
2006-12-18,40.8,,
2006-12-19,40.99,,
2006-12-20,40.71,,
2006-12-21,40.39,,
2006-12-22,40.12,,
2006-12-26,39.71,,
2006-12-27,40.11,,
2006-12-28,39.91,,
2006-12-29,39.69,,
2007-01-03,38.72,,
2007-01-04,38.16,,
2007-01-05,38.01,,
2007-01-08,38.45,,
2007-01-09,38.69,,
2007-01-10,37.88,,
2007-01-11,37.6,,
2007-01-12,38.51,,
2007-01-16,38.23,,
2007-01-17,38.69,,
2007-01-18,38.43,,
2007-01-19,39.38,,
2007-01-22,39.31,,
2007-01-23,40.36,,
2007-01-24,40.63,,
2007-01-25,39.77,,
2007-01-26,39.35,,
2007-01-29,39.27,,
2007-01-30,40.4,,
2007-01-31,41.0,,
2007-02-01,41.2,,
2007-02-02,41.18,,
2007-02-05,41.08,,
2007-02-06,41.06,,
2007-02-07,39.95,,
2007-02-08,40.42,,
2007-02-09,40.25,,
2007-02-12,39.6,,
2007-02-13,40.34,,
2007-02-14,39.99,,
2007-02-15,39.77,,
2007-02-16,40.35,,
2007-02-20,39.56,,
2007-02-21,39.97,,
2007-02-22,40.39,,
2007-02-23,39.92,,
2007-02-26,39.91,,
2007-02-27,38.7,,
