date,TDY,dcf,Deviation
2002-12-05,14.2,14.25,-0.0035087719298245723
2002-12-06,14.0,14.2,-0.014084507042253502
2002-12-09,13.95,14.25,-0.021052631578947434
2002-12-10,14.0,14.9,-0.06040268456375841
2002-12-11,14.65,15.6,-0.0608974358974359
2002-12-12,15.35,15.05,0.019933554817275656
2002-12-13,14.8,15.59,-0.050673508659397015
2002-12-16,15.34,15.3,0.002614379084967311
2002-12-17,15.05,15.1,-0.0033112582781456013
2002-12-18,14.85,15.19,-0.022383146807109955
2002-12-19,14.94,15.4,-0.029870129870129936
2002-12-20,15.15,15.36,-0.013671874999999889
2002-12-23,15.11,15.03,0.005322687957418415
2002-12-24,14.78,15.28,-0.0327225130890052
2002-12-26,15.03,15.3,-0.01764705882352946
2002-12-27,15.05,15.63040001176784,-0.037132767640678854
2002-12-30,15.03,16.280400011767842,-0.07680401039679774
2002-12-31,15.68,16.38040001176784,-0.04275841928552815
2003-01-02,15.78,16.150400011767843,-0.022934417196970647
2003-01-03,15.55,16.800400011767838,-0.07442680001023749
2003-01-06,16.2,16.300400011767838,-0.006159358770052026
2003-01-07,15.7,16.02040001176784,-0.01999950135655104
2003-01-08,15.42,15.800400011767838,-0.02407534059166372
2003-01-09,15.2,16.00040001176784,-0.05002375010494553
2003-01-10,15.4,15.85040001176784,-0.02841568739170297
2003-01-13,15.25,15.95040001176784,-0.043911125191286815
2003-01-14,15.35,15.930400011767839,-0.03643348637442223
2003-01-15,15.33,15.930400011767839,-0.037688947629960445
2003-01-16,15.33,15.570400011767841,-0.015439552714519245
2003-01-17,14.97,15.11040001176784,-0.00929161449455329
2003-01-21,14.51,14.84040001176784,-0.022263551622991762
2003-01-22,14.24,14.22040001176784,0.0013783007662189206
2003-01-23,13.62,13.96040001176784,-0.02438325631650262
2003-01-24,13.36,13.10040001176784,0.01981618790258044
2003-01-27,12.5,13.00040001176784,-0.038491124220399686
2003-01-28,12.4,13.050400011767838,-0.04983755372872534
2003-01-29,12.45,13.400400011767841,-0.07092325683809653
2003-01-30,12.8,13.150400011767841,-0.026645578191863306
2003-01-31,12.55,13.810400011767841,-0.09126455502330522
2003-02-03,13.21,14.310400011767841,-0.07689512598270842
2003-02-04,13.71,14.150400011767841,-0.03112279592107592
2003-02-05,13.55,14.78040001176784,-0.0832453797453534
2003-02-06,14.18,14.20040001176784,-0.0014365800787959904
2003-02-07,13.6,14.37040001176784,-0.05361019951685164
2003-02-10,13.77,14.150400011767841,-0.02688263310234984
2003-02-11,13.55,14.00040001176784,-0.03217051022751227
2003-02-12,13.4,14.240400011767841,-0.05901519697995561
2003-02-13,13.64,14.550400011767838,-0.0625687273911053
2003-02-14,13.95,14.11040001176784,-0.011367502808855123
2003-02-18,13.51,14.20040001176784,-0.04861834956731548
2003-02-19,13.6,13.76040001176784,-0.011656638733660962
2003-02-20,13.16,13.50040001176784,-0.02521406858101427
2003-02-21,12.9,13.84040001176784,-0.06794601391348964
2003-02-24,13.24,13.62040001176784,-0.0279286960323617
2003-02-25,13.02,13.50040001176784,-0.035584131681216324
2003-02-26,12.9,13.60040001176784,-0.05149848615936403
2003-02-27,13.0,13.35040001176784,-0.026246405460433886
2003-02-28,12.75,13.10040001176784,-0.026747275766624168
2003-03-03,12.5,13.38040001176784,-0.06579773482059903
2003-03-04,12.78,13.10040001176784,-0.024457269356663258
2003-03-05,12.5,12.650400011767841,-0.011888953047171191
2003-03-06,12.05,12.77040001176784,-0.05641170293052655
2003-03-07,12.17,12.02040001176784,0.012445508309682163
2003-03-10,11.42,12.040400011767838,-0.05152652828489768
2003-03-11,11.44,11.550400011767838,-0.0095581115507134
2003-03-12,10.95,12.10040001176784,-0.09507123819452734
2003-03-13,11.5,12.900400011767841,-0.10855477430857852
2003-03-14,12.3,13.28040001176784,-0.07382307843883473
2003-03-17,12.68,13.63040001176784,-0.06972649452307411
2003-03-18,13.03,13.45040001176784,-0.031255576889908876
2003-03-19,12.85,13.22040001176784,-0.0280173074519785
2003-03-20,12.62,13.50040001176784,-0.06521288339607911
2003-03-21,12.9,13.10040001176784,-0.01529724371681973
2003-03-24,12.5,13.13040001176784,-0.048010724060413845
2003-03-25,12.53,13.00040001176784,-0.036183502918528676
2003-03-26,12.4,13.300400011767838,-0.06769721293879793
2003-03-27,12.7,13.300400011767838,-0.045141500348607644
2003-03-28,12.7,13.12875,-0.03265733599923837
2003-03-31,12.66,13.51875,-0.06352288488210822
2003-04-01,13.05,13.51875,-0.03467406380027738
2003-04-02,13.05,13.49875,-0.03324381887211769
2003-04-03,13.03,13.51875,-0.03615349052242267
2003-04-04,13.05,13.68875,-0.04666240525979359
2003-04-07,13.22,13.68875,-0.03424344808693269
2003-04-08,13.22,13.36875,-0.011126694717157548
2003-04-09,12.9,13.38875,-0.03650452805527027
2003-04-10,12.92,13.16875,-0.01888941623160889
2003-04-11,12.7,13.65875,-0.0701930996613892
2003-04-14,13.19,13.78875,-0.0434230804097544
2003-04-15,13.32,13.82875,-0.03678929765886285
2003-04-16,13.36,13.95875,-0.04289424196292657
2003-04-17,13.49,14.24875,-0.05325028511272911
2003-04-21,13.78,14.56875,-0.054139854139854116
2003-04-22,14.1,14.77875,-0.04592742958639939
2003-04-23,14.31,14.39875,-0.0061637294904071105
2003-04-24,13.93,14.11875,-0.013368747233289069
2003-04-25,13.65,14.67875,-0.07008430554372824
2003-04-28,14.21,14.38875,-0.012422899834940382
2003-04-29,13.92,14.54875,-0.043216771200274895
2003-04-30,14.08,14.46875,-0.026868250539956784
2003-05-01,14.0,14.75875,-0.05141018040145673
2003-05-02,14.29,14.65875,-0.025155623774196334
2003-05-05,14.19,15.15875,-0.06390698441494191
2003-05-06,14.69,15.25875,-0.03727369542066028
2003-05-07,14.79,14.98875,-0.013259944958719072
2003-05-08,14.52,15.35875,-0.05461056401074316
2003-05-09,14.89,14.98875,-0.006588274539237715
2003-05-12,14.52,14.77875,-0.017508246637909175
2003-05-13,14.31,15.03875,-0.048458149779735615
2003-05-14,14.57,15.46875,-0.0581010101010101
2003-05-15,15.0,14.36875,0.04393214441061333
2003-05-16,13.9,14.31875,-0.02924487123526842
2003-05-19,13.85,14.36875,-0.03610265332753371
2003-05-20,13.9,14.32875,-0.029922358893832213
2003-05-21,13.86,14.19875,-0.023857733955453875
2003-05-22,13.73,14.57875,-0.05821829717911342
2003-05-23,14.11,14.84875,-0.0497516625978619
2003-05-27,14.38,15.19875,-0.0538695616415823
2003-05-28,14.73,15.33875,-0.03968706706869851
2003-05-29,14.87,15.50875,-0.04118642701700648
2003-05-30,15.04,15.27875,-0.015626278327742882
2003-06-02,14.81,15.11875,-0.02042166184373706
2003-06-03,14.65,15.22875,-0.038003775753098545
2003-06-04,14.76,15.46875,-0.04581818181818187
2003-06-05,15.0,15.36875,-0.02399349328995526
2003-06-06,14.9,14.82875,0.004804855432858579
2003-06-09,14.36,15.21875,-0.056427104722792665
2003-06-10,14.75,15.18875,-0.028886511398238834
2003-06-11,14.72,14.63875,0.005550337289727647
2003-06-12,14.17,14.30875,-0.00969686380711099
2003-06-13,13.84,15.05875,-0.08093301236822448
2003-06-16,14.59,14.66875,-0.005368555602897285
2003-06-17,14.2,14.86875,-0.0449768810424549
2003-06-18,14.4,14.77875,-0.025628013194620713
2003-06-19,14.31,14.55875,-0.01708594487850945
2003-06-20,14.09,14.35875,-0.018716810307303988
2003-06-23,13.89,14.24875,-0.025177647162031636
2003-06-24,13.78,14.07875,-0.02121992364378944
2003-06-25,13.61,14.23875,-0.04415766833465018
2003-06-26,13.77,14.15875,-0.027456519819899383
2003-06-27,13.69,13.225,0.03516068052930055
2003-06-30,13.1,13.505,-0.029988893002591666
2003-07-01,13.38,14.555,-0.08072827207145306
2003-07-02,14.43,14.355,0.005224660397074032
2003-07-03,14.23,14.565,-0.023000343288705705
2003-07-07,14.44,14.375,0.004521739130434854
2003-07-08,14.25,14.625,-0.02564102564102566
2003-07-09,14.5,14.625,-0.008547008547008517
2003-07-10,14.5,14.725,-0.015280135823429464
2003-07-11,14.6,14.645,-0.003072721065209949
2003-07-14,14.52,14.515,0.00034447123665160007
2003-07-15,14.39,14.775,-0.026057529610829078
2003-07-16,14.65,14.475,0.012089810017271274
2003-07-17,14.35,14.625,-0.018803418803418848
2003-07-18,14.5,14.475,0.0017271157167531026
2003-07-21,14.35,14.625,-0.018803418803418848
2003-07-22,14.5,14.675,-0.011925042589437829
2003-07-23,14.55,14.625,-0.00512820512820511
2003-07-24,14.5,15.145,-0.04258831297457899
2003-07-25,15.02,15.245,-0.014758937356510349
2003-07-28,15.12,15.115,0.0003307972213033583
2003-07-29,14.99,15.355,-0.023770758710517814
2003-07-30,15.23,15.305,-0.004900359359686357
2003-07-31,15.18,14.965,0.014366855997327121
2003-08-01,14.84,15.325,-0.031647634584012985
2003-08-04,15.2,14.785,0.0280689888400405
2003-08-05,14.66,14.755,-0.006438495425279633
2003-08-06,14.63,14.705,-0.005100306018361089
2003-08-07,14.58,14.775,-0.013197969543147225
2003-08-08,14.65,14.685,-0.0023833844058562814
2003-08-11,14.56,14.875,-0.02117647058823524
2003-08-12,14.75,14.975,-0.015025041736226985
2003-08-13,14.85,14.925,-0.005025125628140725
2003-08-14,14.8,15.025,-0.014975041597337757
2003-08-15,14.9,15.085,-0.01226383824991717
2003-08-18,14.96,15.025,-0.004326123128119752
2003-08-19,14.9,15.015,-0.007659007659007622
2003-08-20,14.89,15.355,-0.030283295343536243
2003-08-21,15.23,14.925,0.020435510887772068
2003-08-22,14.8,15.005,-0.013662112629123646
2003-08-25,14.88,15.175,-0.01943986820428334
2003-08-26,15.05,15.125,-0.0049586776859503745
2003-08-27,15.0,15.125,-0.008264462809917328
2003-08-28,15.0,15.375,-0.024390243902439046
2003-08-29,15.25,15.405,-0.010061668289516379
2003-09-02,15.28,15.435,-0.01004211208292849
2003-09-03,15.31,15.425,-0.007455429497568944
2003-09-04,15.3,15.445,-0.009388151505341558
2003-09-05,15.32,15.855,-0.03374329864396086
2003-09-08,15.73,15.665,0.004149377593360981
2003-09-09,15.54,15.475,0.0042003231017770926
2003-09-10,15.35,15.645,-0.018855864493448338
2003-09-11,15.52,15.345,0.011404366243075836
2003-09-12,15.22,15.845,-0.039444619753865595
2003-09-15,15.72,15.725,-0.00031796502384728864
2003-09-16,15.6,15.675,-0.004784688995215336
2003-09-17,15.55,15.625,-0.0047999999999999154
2003-09-18,15.5,15.415,0.005514109633473874
2003-09-19,15.29,15.325,-0.002283849918433889
2003-09-22,15.2,15.325,-0.00815660685154973
2003-09-23,15.2,15.225,-0.0016420361247947435
2003-09-24,15.1,14.595,0.03460089071599848
2003-09-25,14.47,14.885,-0.0278804165267047
2003-09-26,14.76,15.7825,-0.06478694756850945
2003-09-29,14.97,15.3625,-0.025549227013832443
2003-09-30,14.55,16.1025,-0.09641360037261282
2003-10-01,15.29,15.4725,-0.011795120374858636
2003-10-02,14.66,15.8425,-0.07464099731734253
2003-10-03,15.03,15.9925,-0.0601844614663124
2003-10-06,15.18,16.1125,-0.057874321179208765
2003-10-07,15.3,15.5925,-0.018759018759018642
2003-10-08,14.78,15.7625,-0.06233148295003965
2003-10-09,14.95,15.7525,-0.05094429455641958
2003-10-10,14.94,16.2125,-0.07848882035466453
2003-10-13,15.4,16.3125,-0.0559386973180076
2003-10-14,15.5,16.2625,-0.046887009992313544
2003-10-15,15.45,16.2125,-0.04703161141094825
2003-10-16,15.4,15.8625,-0.029156816390858986
2003-10-17,15.05,15.9125,-0.05420267085624497
2003-10-20,15.1,15.7725,-0.04263750198129668
2003-10-21,14.96,15.4025,-0.028729102418438512
2003-10-22,14.59,15.3025,-0.04656101944126778
2003-10-23,14.49,15.4725,-0.06349975763451288
2003-10-24,14.66,16.0125,-0.08446526151444178
2003-10-27,15.2,16.6325,-0.08612655944686609
2003-10-28,15.82,16.7625,-0.05622669649515277
2003-10-29,15.95,17.0125,-0.06245407788390889
2003-10-30,16.2,17.3025,-0.06371911573472033
2003-10-31,16.49,17.4125,-0.0529791816223979
2003-11-03,16.6,16.8925,-0.01731537664644056
2003-11-04,16.08,17.3825,-0.07493168416510865
2003-11-05,16.57,17.6525,-0.061322758816031664
2003-11-06,16.84,17.1925,-0.0205031263632397
2003-11-07,16.38,17.2025,-0.047812817904374416
2003-11-10,16.39,17.1425,-0.0438967478489134
2003-11-11,16.33,17.7625,-0.08064743138634767
2003-11-12,16.95,17.3125,-0.02093862815884484
2003-11-13,16.5,17.2325,-0.04250689104889027
2003-11-14,16.42,17.4225,-0.05754053666236181
2003-11-17,16.61,17.4125,-0.046087580760947655
2003-11-18,16.6,17.8725,-0.07119876905860945
2003-11-19,17.06,18.2125,-0.06328071379547018
2003-11-20,17.4,18.4125,-0.054989816700611094
2003-11-21,17.6,18.4125,-0.04412763068567549
2003-11-24,17.6,17.9425,-0.019088755747526664
2003-11-25,17.13,18.0625,-0.05162629757785475
2003-11-26,17.25,17.9925,-0.04126719466444351
2003-11-28,17.18,18.2625,-0.059274469541410024
2003-12-01,17.45,17.8125,-0.020350877192982453
2003-12-02,17.0,17.7925,-0.04454123928621612
2003-12-03,16.98,18.4625,-0.08029790115098168
2003-12-04,17.65,18.5825,-0.05018162249428226
2003-12-05,17.77,18.6325,-0.04629008452971961
2003-12-08,17.82,18.4925,-0.036366094362579426
2003-12-09,17.68,18.3625,-0.03716814159292037
2003-12-10,17.55,18.6925,-0.06112077036244479
2003-12-11,17.88,18.5125,-0.034166103983794716
2003-12-12,17.7,18.0925,-0.021694072129335495
2003-12-15,17.28,18.6125,-0.0715916722632639
2003-12-16,17.8,19.5325,-0.0886983233073082
2003-12-17,18.72,19.7725,-0.053230496902263336
2003-12-18,18.96,19.8425,-0.04447524253496282
2003-12-19,19.03,19.9625,-0.04671258609893536
2003-12-22,19.15,20.4125,-0.061849357011635187
2003-12-23,19.6,20.0725,-0.023539668700959027
2003-12-24,19.26,20.3125,-0.051815384615384485
2003-12-26,19.5,20.80379310830535,-0.06267093224383424
2003-12-29,19.63,20.67379310830535,-0.050488708232550916
2003-12-30,19.5,20.023793108305355,-0.02615853577153171
2003-12-31,18.85,19.91379310830535,-0.05341991365078891
2004-01-02,18.74,20.01379310830535,-0.06364576177100334
2004-01-05,18.84,20.113793108305355,-0.06332933333093616
2004-01-06,18.94,20.47379310830535,-0.07491494615539296
2004-01-07,19.3,20.21379310830535,-0.045206414422530816
2004-01-08,19.04,20.05379310830535,-0.05055368342687672
2004-01-09,18.88,20.44379310830535,-0.07649231725349714
2004-01-12,19.27,20.62379310830535,-0.06564229485797968
2004-01-13,19.45,20.74379310830535,-0.062370131708812004
2004-01-14,19.57,20.22379310830535,-0.032327917161932174
2004-01-15,19.05,20.28379310830535,-0.060826547663817565
2004-01-16,19.11,20.13379310830535,-0.05084948985012805
2004-01-20,18.96,20.82379310830535,-0.08950305540454073
2004-01-21,19.65,20.32379310830535,-0.033152921047498896
2004-01-22,19.15,20.47379310830535,-0.06465793130283937
2004-01-23,19.3,20.613793108305355,-0.06373369041799604
2004-01-26,19.44,20.273793108305355,-0.0411266458058005
2004-01-27,19.1,20.273793108305355,-0.05789706455199539
2004-01-28,19.1,20.57379310830535,-0.07163448667666428
2004-01-29,19.4,20.42379310830535,-0.050127471565946546
2004-01-30,19.25,21.093793108305352,-0.08740927242618057
2004-02-02,19.92,21.503793108305352,-0.07365180181600828
2004-02-03,20.33,21.32379310830535,-0.04660489356925346
2004-02-04,20.15,21.67379310830535,-0.0703057882250171
2004-02-05,20.5,22.003793108305352,-0.0683424489997474
2004-02-06,20.83,21.88379310830535,-0.04815404272422119
2004-02-09,20.71,22.35379310830535,-0.073535310107823
2004-02-10,21.18,22.92379310830535,-0.07606913480970001
2004-02-11,21.75,22.47379310830535,-0.03220609466400526
2004-02-12,21.3,22.363793108305355,-0.047567651120430376
2004-02-13,21.19,22.51379310830535,-0.05879920375642966
2004-02-17,21.34,22.22379310830535,-0.03976787868741749
2004-02-18,21.05,22.17379310830535,-0.05068113979490618
2004-02-19,21.0,22.26379310830535,-0.056764501096351894
2004-02-20,21.09,21.42379310830535,-0.015580485986673831
2004-02-23,20.25,21.38379310830535,-0.053021140943651957
2004-02-24,20.21,21.80379310830535,-0.07309705702987301
2004-02-25,20.63,21.46379310830535,-0.03884649391177353
2004-02-26,20.29,21.433793108305355,-0.053364008065476254
2004-02-27,20.26,21.433793108305355,-0.05476366699884405
2004-03-01,20.26,21.57379310830535,-0.06089764102723183
2004-03-02,20.4,21.57379310830535,-0.054408286128111216
2004-03-03,20.4,21.62379310830535,-0.05659474737738368
2004-03-04,20.45,21.54379310830535,-0.05077068382557404
2004-03-05,20.37,21.433793108305355,-0.04963158424316161
2004-03-08,20.26,21.42379310830535,-0.054322458325747225
2004-03-09,20.25,21.24379310830535,-0.04678039854929783
2004-03-10,20.07,20.67379310830535,-0.029205724616775175
2004-03-11,19.5,21.05379310830535,-0.07380110084260327
2004-03-12,19.88,20.30379310830535,-0.020872607696736045
2004-03-15,19.13,20.16379310830535,-0.051269773635970184
2004-03-16,18.99,20.47379310830535,-0.07247279976192789
2004-03-17,19.3,20.13379310830535,-0.04141261926255735
2004-03-18,18.96,19.97379310830535,-0.05075616347922429
2004-03-19,18.8,19.57379310830535,-0.039532098046802244
2004-03-22,18.4,19.433793108305355,-0.0531956423814941
2004-03-23,18.26,19.44379310830535,-0.06088282783669896
2004-03-24,18.27,19.45379310830535,-0.060851531714910534
2004-03-25,18.28,19.73379310830535,-0.0736702315832779
2004-03-26,18.56,18.98,-0.02212855637513178
2004-03-29,18.23,19.68,-0.07367886178861782
2004-03-30,18.93,19.45,-0.026735218508997405
2004-03-31,18.7,19.74,-0.05268490374873347
2004-04-01,18.99,19.75,-0.0384810126582279
2004-04-02,19.0,20.39,-0.0681706718979892
2004-04-05,19.64,20.06,-0.02093718843469583
2004-04-06,19.31,20.05,-0.03690773067331676
2004-04-07,19.3,19.6,-0.015306122448979664
2004-04-08,18.85,20.61,-0.08539543910722935
2004-04-12,19.86,20.12,-0.012922465208747624
2004-04-13,19.37,19.9,-0.026633165829145655
2004-04-14,19.15,19.74,-0.02988855116514688
2004-04-15,18.99,20.16,-0.05803571428571441
2004-04-16,19.41,20.46,-0.05131964809384171
2004-04-19,19.71,20.02,-0.01548451548451546
2004-04-20,19.27,20.62,-0.06547041707080514
2004-04-21,19.87,20.97,-0.05245588936576051
2004-04-22,20.22,20.9,-0.032535885167464085
2004-04-23,20.15,20.95,-0.03818615751789978
2004-04-26,20.2,21.05,-0.040380047505938266
2004-04-27,20.3,20.07,0.011459890383657134
2004-04-28,19.32,19.34,-0.0010341261633919352
2004-04-29,18.59,19.73,-0.05778003041054236
2004-04-30,18.98,19.38,-0.02063983488132093
2004-05-03,18.63,19.15,-0.027154046997388992
2004-05-04,18.4,19.24,-0.043659043659043606
2004-05-05,18.49,19.07,-0.030414263240692296
2004-05-06,18.32,18.71,-0.02084446819882424
2004-05-07,17.96,18.37,-0.022318998366902543
2004-05-10,17.62,19.0,-0.07263157894736838
2004-05-11,18.25,19.11,-0.04500261643118786
2004-05-12,18.36,18.57,-0.011308562197092087
2004-05-13,17.82,18.67,-0.04552758435993576
2004-05-14,17.92,18.0,-0.004444444444444362
2004-05-17,17.25,18.25,-0.0547945205479452
2004-05-18,17.5,17.88,-0.021252796420581643
2004-05-19,17.13,18.06,-0.05149501661129563
2004-05-20,17.31,18.17,-0.04733076499724842
2004-05-21,17.42,18.72,-0.06944444444444431
2004-05-24,17.97,19.05,-0.056692913385826826
2004-05-25,18.3,19.44,-0.058641975308642014
2004-05-26,18.69,19.08,-0.020440251572326873
2004-05-27,18.33,19.17,-0.04381846635367781
2004-05-28,18.42,19.52,-0.0563524590163933
2004-06-01,18.77,19.39,-0.03197524497163495
2004-06-02,18.64,18.96,-0.016877637130801704
2004-06-03,18.21,18.95,-0.03905013192612128
2004-06-04,18.2,19.73,-0.07754688291941214
2004-06-07,18.98,20.05,-0.053366583541147095
2004-06-08,19.3,19.49,-0.00974858902001019
2004-06-09,18.74,19.87,-0.056869652742828514
2004-06-10,19.12,19.23,-0.00572022880915235
2004-06-14,18.48,19.78,-0.0657229524772498
2004-06-15,19.03,19.62,-0.030071355759429097
2004-06-16,18.87,19.5,-0.03230769230769226
2004-06-17,18.75,19.42,-0.034500514933058835
2004-06-18,18.67,19.52,-0.04354508196721296
2004-06-21,18.77,19.75,-0.04962025316455698
2004-06-22,19.0,20.46,-0.07135874877810366
2004-06-23,19.71,20.19,-0.02377414561664193
2004-06-24,19.44,20.84,-0.06717850287907867
2004-06-25,20.09,19.96,0.006513026052104243
2004-06-28,19.21,20.81,-0.07688611244593935
2004-06-29,20.06,20.77,-0.0341839191141069
2004-06-30,20.02,20.75,-0.03518072289156626
2004-07-01,20.0,20.9,-0.04306220095693769
2004-07-02,20.15,20.59,-0.021369596891695042
2004-07-06,19.84,20.67,-0.04015481373971952
2004-07-07,19.92,20.32,-0.019685039370078705
2004-07-08,19.57,20.68,-0.053675048355899424
2004-07-09,19.93,20.64,-0.03439922480620161
2004-07-12,19.89,21.05,-0.05510688836104516
2004-07-13,20.3,21.13,-0.039280643634642565
2004-07-14,20.38,21.16,-0.036862003780718355
2004-07-15,20.41,21.13,-0.034074775201135776
2004-07-16,20.38,20.9,-0.024880382775119614
2004-07-19,20.15,21.13,-0.04637955513487935
2004-07-20,20.38,20.68,-0.014506769825918808
2004-07-21,19.93,20.15,-0.010918114143920521
2004-07-22,19.4,19.96,-0.028056112224449037
2004-07-23,19.21,19.79,-0.029307731177362184
2004-07-26,19.04,20.3,-0.0620689655172415
2004-07-27,19.55,20.45,-0.044009779951100225
2004-07-28,19.7,21.42,-0.08029878618113928
2004-07-29,20.67,22.41,-0.07764390896921014
2004-07-30,21.66,23.55,-0.08025477707006368
2004-08-02,22.8,23.45,-0.02771855010660973
2004-08-03,22.7,23.67,-0.04098014364174074
2004-08-04,22.92,23.87,-0.03979891076665265
2004-08-05,23.12,23.35,-0.00985010706638112
2004-08-06,22.6,23.49,-0.0378884631758194
2004-08-09,22.74,23.71,-0.040911008013496564
2004-08-10,22.96,24.1,-0.04730290456431541
2004-08-11,23.35,24.02,-0.02789342214820978
2004-08-12,23.27,24.29,-0.04199258954302176
2004-08-13,23.54,24.82,-0.0515713134568897
2004-08-16,24.07,24.7,-0.025506072874493912
2004-08-17,23.95,25.0,-0.04200000000000004
2004-08-18,24.25,24.38,-0.00533223954060702
2004-08-19,23.63,25.04,-0.056309904153354684
2004-08-20,24.29,25.05,-0.030339321357285454
2004-08-23,24.3,25.0,-0.028000000000000025
2004-08-24,24.25,25.17,-0.036551450139054475
2004-08-25,24.42,25.04,-0.024760383386581375
2004-08-26,24.29,24.85,-0.022535211267605715
2004-08-27,24.1,24.9,-0.032128514056224744
2004-08-30,24.15,24.9,-0.030120481927710885
2004-08-31,24.15,25.36,-0.047712933753943254
2004-09-01,24.61,25.7,-0.042412451361867665
2004-09-02,24.95,25.55,-0.023483365949119483
2004-09-03,24.8,25.51,-0.02783222265778129
2004-09-07,24.76,25.09,-0.013152650458349902
2004-09-08,24.34,25.3,-0.037944664031620556
2004-09-09,24.55,25.15,-0.02385685884691846
2004-09-10,24.4,25.17,-0.030591974572904412
2004-09-13,24.42,24.99,-0.02280912364945964
2004-09-14,24.24,24.95,-0.02845691382765536
2004-09-15,24.2,25.25,-0.04158415841584162
2004-09-16,24.5,25.06,-0.022346368715083775
2004-09-17,24.31,24.9,-0.02369477911646589
2004-09-20,24.15,25.26,-0.04394299287410941
2004-09-21,24.51,24.86,-0.014078841512469742
2004-09-22,24.11,24.84,-0.029388083735909842
2004-09-23,24.09,24.8,-0.02862903225806457
