DVA,dcf,Deviation
65.77,67.98362443973933,-0.03256114186294212
66.01,68.57362443973932,-0.037384992563608166
66.6,68.26362443973932,-0.024370584676585816
66.29,68.80362443973932,-0.03653331434510165
66.83,69.55362443973932,-0.03915862705471307
67.58,70.09362443973933,-0.03586095682497248
68.12,69.89362443973933,-0.02537605473970661
67.92,69.89362443973933,-0.028237546064604824
67.92,70.50362443973933,-0.03664527122215666
68.53,70.06362443973933,-0.021889025182509236
68.09,69.86362443973933,-0.025386951420895087
67.89,69.02362443973932,-0.01642371650200758
67.05,70.33362443973932,-0.04668641017572872
68.36,68.81362443973933,-0.006592073058680037
66.84,69.06362443973933,-0.03219675274470313
67.09,68.88362443973932,-0.026038473647803095
66.91,69.36362443973933,-0.03537335973368794
67.39,70.67362443973933,-0.04646180899550645
68.7,70.91362443973932,-0.031215784797749335
68.94,73.02362443973932,-0.055921963214921266
71.05,74.08362443973932,-0.04094865042958207
72.11,73.73362443973933,-0.022020136024457626
71.76,72.94362443973932,-0.01622656467690531
70.97,73.01362443973932,-0.027989631461536213
71.04,75.44362443973932,-0.05836973597758044
73.47,74.88362443973932,-0.01887761777445618
72.91,74.94362443973932,-0.027135389500337337
72.97,74.41362443973932,-0.01940000168797562
72.44,74.05362443973932,-0.02178994548811586
72.08,73.92362443973933,-0.024939583978897062
71.95,73.28362443973933,-0.018198123386159115
71.31,73.48362443973933,-0.029579711892434246
71.51,72.77362443973932,-0.017363769490217895
70.8,72.12362443973933,-0.01835216199991785
70.15,71.41362443973932,-0.017694444857725977
69.44,71.66749167954173,-0.031080921451832944
69.48,71.35749167954172,-0.026311066089224622
69.17,71.45749167954173,-0.03201192241396067
69.27,72.40749167954172,-0.043331036703046055
70.22,72.80749167954174,-0.035538810908779084
70.62,72.78749167954174,-0.02977835380128857
70.6,71.82749167954174,-0.017089440976418846
69.64,73.68749167954174,-0.054927798290974605
71.5,73.95749167954173,-0.033228434655275474
71.77,73.89749167954173,-0.028789768518364012
71.71,73.50749167954172,-0.024453176655488962
71.32,72.79749167954172,-0.020295914673073123
70.61,72.75749167954172,-0.029515746488351757
70.57,72.16749167954173,-0.022135890306890005
69.98,73.06749167954172,-0.042255339667095604
70.88,72.25749167954172,-0.019063652052175084
70.07,71.66749167954173,-0.022290324973069375
69.48,72.36749167954174,-0.03990039743712759
70.18,71.85749167954172,-0.023344701301608484
69.67,71.99749167954174,-0.03232739954193575
69.81,72.46749167954174,-0.036671500806091384
70.28,72.52749167954174,-0.03098813467136219
70.34,76.28749167954174,-0.07796155763680324
74.1,76.73749167954172,-0.03437031393410639
74.55,75.21749167954174,-0.00887415499556321
73.03,75.02749167954174,-0.02662346341089805
72.84,75.52749167954174,-0.0355829595261099
73.34,74.83749167954173,-0.02000991275808739
72.65,73.97749167954173,-0.017944534876800033
71.79,74.23749167954172,-0.03296840483386365
72.05,74.36749167954174,-0.031162697936997663
72.18,74.07749167954174,-0.025614955859335153
71.89,75.05749167954174,-0.04220087307294196
72.87,74.67749167954173,-0.024203968811621124
72.49,74.64749167954173,-0.028902400214648183
72.46,74.48749167954172,-0.02721922344041805
72.3,74.23749167954172,-0.02609856065591798
72.05,74.20749167954173,-0.02907377180809001
72.02,75.01749167954173,-0.03995723680480234
72.83,74.34749167954172,-0.02041079860612549
72.16,74.40749167954172,-0.03020518000017025
72.22,75.23749167954172,-0.040106223801214536
73.05,68.69749167954173,0.06335760177040717
66.51,71.47749167954173,-0.06949728596818572
69.29,69.86749167954174,-0.00826552758170418
67.68,69.27749167954174,-0.023059317547628355
67.09,70.01749167954173,-0.04181086196204187
67.83,69.42749167954173,-0.023009497259605993
67.24,69.57749167954174,-0.033595515203504345
67.39,68.74749167954174,-0.019746053948695663
66.56,69.74749167954174,-0.04570044890197378
67.56,73.51749167954173,-0.08103502368538462
71.33,72.96749167954174,-0.02244138645649585
70.78,72.54749167954172,-0.024363236255625753
70.36,72.89749167954173,-0.034809039667600294
70.71,72.33749167954173,-0.022498591556804226
70.15,72.60749167954172,-0.03384625501715488
70.42,72.10749167954172,-0.023402445990511334
69.92,72.32749167954174,-0.033285983291229115
70.14,72.12749167954172,-0.027555258518791037
69.94,72.31749167954172,-0.03287574865119802
70.13,73.42749167954173,-0.04490813459804566
71.24,73.81749167954172,-0.03491708565134122
71.63,76.610806662537,-0.06501441349491288
74.04,75.320806662537,-0.01700468594654647
72.75,74.990806662537,-0.02988108492579311
72.42,75.400806662537,-0.03953282192162555
72.83,74.62080666253699,-0.023998757754465028
72.05,75.87080666253699,-0.050359378404020716
73.3,77.410806662537,-0.05310378278910799
74.84,75.580806662537,-0.009801518338440673
73.01,72.740806662537,0.0037007197172265194
70.17,71.500806662537,-0.018612470609150167
68.93,72.53080666253699,-0.04964520357936186
69.96,73.000806662537,-0.04165442549962273
70.43,70.930806662537,-0.007060495800078059
68.36,71.520806662537,-0.0441942255692237
68.95,70.220806662537,-0.018097295131401236
67.65,69.56080666253699,-0.027469587461901535
66.99,70.460806662537,-0.04925868474881345
67.89,67.900806662537,-0.0001591536694210971
65.33,67.910806662537,-0.03800288627642978
65.34,67.650806662537,-0.03415785822132178
65.08,68.660806662537,-0.05215212049774498
66.09,69.330806662537,-0.046744107252514766
66.76,69.910806662537,-0.0450689501802789
67.34,71.100806662537,-0.052894008367398215
68.53,70.23080666253699,-0.024217387544891222
67.66,71.14080666253699,-0.04892841149592975
68.57,71.820806662537,-0.04526274228318683
69.25,78.650806662537,-0.11952587724716612
76.08,72.720806662537,0.04619301533674447
70.15,72.270806662537,-0.02934527453719915
69.7,70.770806662537,-0.01513062678009336
68.2,67.040806662537,0.017290862016294595
64.47,66.92080666253699,-0.036622491341082086
64.35,67.210806662537,-0.042564682743669535
64.64,65.000806662537,-0.005550802844804581
62.43,63.020806662537,-0.009374787373012228
60.45,61.26080666253699,-0.013235324617963728
58.69,62.200806662537,-0.05644310501605643
59.63,62.23080666253699,-0.04179291257850071
59.66,63.350806662536996,-0.05825982109742556
60.78,65.250806662537,-0.06851726271613834
62.68,68.180806662537,-0.0806796946501881
65.61,68.23080666253699,-0.038410899573549706
65.66,68.630806662537,-0.04328678048539758
66.06,68.95080666253699,-0.041925639487951805
66.38,66.64080666253699,-0.003913618030731425
64.07,64.39080666253699,-0.004982181139899344
61.82,61.530806662536996,0.004699976371983494
58.96,60.58080666253699,-0.02675445824889111
58.01,60.140806662536995,-0.03543029734358927
57.57,61.090806662537,-0.0576323485460879
58.52,61.970806662536994,-0.05568439154468996
59.4,60.590806662537,-0.019653256461318436
58.02,59.270806662537,-0.021103250199690393
56.7,57.65080666253699,-0.016492512725842734
55.08,55.950806662537,-0.015563791024304718
53.38,53.790806662536994,-0.0076371166008764035
51.22,52.390806662536995,-0.022347559373889214
49.82,51.30080666253699,-0.02886517306205183
48.73,53.390806662536995,-0.08729605252073047
50.82,53.250806662536995,-0.045648259902269506
50.68,52.94080666253699,-0.04270442414956299
50.37,54.030806662536996,-0.06775406270355144
51.46,53.604150784672065,-0.03999971556839166
51.73,52.854150784672065,-0.021268921512935912
50.98,55.87415078467206,-0.0875923967691814
54.0,56.244150784672065,-0.03990016301008237
54.37,55.93415078467206,-0.027964146460246253
54.06,55.79415078467206,-0.031081229130356602
53.92,57.034150784672065,-0.05460151053058182
55.16,57.94415078467206,-0.0480488668307234
56.07,57.83415078467206,-0.030503616993363347
55.96,58.644150784672064,-0.045770136471540934
56.77,59.144150784672064,-0.04014176808989456
57.27,58.59415078467206,-0.022598685482074554
56.72,59.244150784672065,-0.04260590710205825
57.37,58.72415078467206,-0.023059520939475497
56.85,58.83415078467206,-0.03372447393579081
56.96,58.26415078467206,-0.02238341702587987
56.39,58.964150784672064,-0.04365620042714535
57.09,57.94415078467206,-0.014740931968201476
56.07,58.48415078467206,-0.04127871829002905
56.61,57.714150784672064,-0.019131370204017784
55.84,58.00415078467206,-0.037310274444082525
56.13,58.174150784672065,-0.03513847227849287
56.3,58.47415078467206,-0.037181399909136936
56.6,58.72415078467206,-0.036171673090017675
56.85,58.02415078467206,-0.020235553106659587
56.15,58.90415078467206,-0.04675648062120508
57.03,58.00415078467206,-0.01679450128126847
56.13,57.86415078467206,-0.02996934649789118
55.99,59.23415078467206,-0.05476825010060826
57.36,59.79415078467206,-0.040708844472728045
57.92,59.964150784672064,-0.03408954780352835
58.09,60.97415078467206,-0.04730120465075982
59.1,61.01415078467206,-0.031372243324788385
59.14,60.93415078467206,-0.02944409270611148
59.06,61.08415078467206,-0.0331370864401046
59.21,60.574150784672064,-0.022520345180262136
58.7,60.11415078467206,-0.023524424219806828
58.24,59.86415078467206,-0.027130607607114277
57.99,58.79415078467206,-0.013677394331575332
56.92,58.77415078467206,-0.03154704508560269
56.9,58.924150784672065,-0.034351802405586995
57.05,57.314150784672066,-0.00460882314499389
55.44,54.97415078467206,0.008473968377476382
53.1,52.91415078467206,0.0035122781443517326
51.04,52.41415078467206,-0.0262171715863021
50.54,51.824150784672064,-0.02477900294030244
49.95,52.34415078467206,-0.045738649854515145
50.47,53.20415078467206,-0.051389802193022915
51.33,55.47415078467206,-0.07470417709967225
53.6,55.45415078467206,-0.033435743915215754
53.58,55.40415078467206,-0.03292444264260297
53.53,53.94415078467206,-0.007677399285146214
52.07,55.784150784672065,-0.06658075335786251
53.91,55.58415078467206,-0.03011921134061346
53.71,56.87415078467206,-0.055634251079223485
55.0,55.924150784672065,-0.01652507497575373
54.05,55.11415078467206,-0.019308122678504902
53.24,54.964150784672064,-0.03136864228880032
53.09,55.354150784672065,-0.04090299918934026
53.48,55.394150784672064,-0.034555106587205286
53.52,56.16415078467206,-0.04707897738558309
54.29,57.67356305574376,-0.05866748777899189
54.92,57.35356305574376,-0.04243089576454917
54.6,58.02356305574376,-0.05900297871150573
55.27,57.86356305574376,-0.044822042037840126
55.11,58.70356305574376,-0.06121541638505623
55.95,57.993563055743756,-0.03523775653824668
55.24,57.86356305574376,-0.04534050302461168
55.11,58.65356305574376,-0.06041513713968227
55.9,57.38356305574376,-0.02585344960720881
54.63,57.29356305574376,-0.046489743588686294
54.54,57.92356305574376,-0.05841427697546042
55.17,58.07356305574376,-0.04999801808194004
55.32,53.80356305574376,0.028184693691849283
51.05,54.98356305574376,-0.07154070847965621
52.23,53.85356305574376,-0.030147737004201924
51.1,55.78356305574376,-0.08395955366034147
53.03,56.78356305574376,-0.06610298568370798
54.03,56.64356305574376,-0.046140512968291136
53.89,58.36356305574376,-0.07664993056491431
55.61,58.90356305574376,-0.05591449625257605
56.15,57.993563055743756,-0.03178909793784723
55.24,58.35356305574376,-0.0533568627637947
55.6,59.26356305574376,-0.06181813692669447
56.51,59.743563055743756,-0.05412404099043577
56.99,60.54356305574376,-0.05869431656131496
57.79,59.35356305574376,-0.0263432046071993
56.6,54.51356305574376,0.038273721754762624
51.76,55.13356305574376,-0.06118891776199664
52.38,54.86356305574376,-0.04526798693734768
52.11,53.93356305574376,-0.033811284707056966
51.18,53.993563055743756,-0.05210923111036392
51.24,52.97356305574376,-0.0327250604970547
50.22,52.75356305574376,-0.04802638739428067
50.0,51.98356305574376,-0.038157504779284035
49.23,51.62356305574376,-0.046365708100371994
48.87,52.35356305574376,-0.06653917808869325
49.6,52.00356305574376,-0.0462191995030673
49.25,50.90356305574376,-0.03248423011043389
48.15,50.31356305574376,-0.043001586934852676
47.56,49.67356305574376,-0.04254905277022136
46.92,47.14356305574376,-0.004742175628079104
44.39,47.39356305574376,-0.06337491553886765
44.64,46.17356305574376,-0.033213010958074496
43.42,48.05356305574376,-0.09642496333453288
45.3,49.75356305574376,-0.08951244458118512
47.0,49.37356305574376,-0.0480735622232481
46.62,49.31356305574376,-0.05462114049027389
46.56,50.44356305574376,-0.07698827799797059
47.69,50.743563055743756,-0.060176362712040965
47.99,50.98356305574376,-0.058716238652655406
48.23,50.83356305574376,-0.051217402425415504
48.08,51.78356305574376,-0.07152005071101364
49.03,51.63356305574376,-0.05042385033418939
48.88,52.00356305574376,-0.06006440467157115
49.25,52.493563055743756,-0.06178972938642713
49.74,54.02356305574376,-0.07929064307224232
51.27,55.16356305574376,-0.0705821531471642
52.41,55.84356305574376,-0.061485386459247504
53.09,56.16356305574376,-0.05472521486382842
53.41,57.02356305574376,-0.06336964689862157
54.27,57.59356305574376,-0.05770719641927591
54.84,58.16356305574376,-0.05714166878941829
55.41,59.01356305574376,-0.06106330255537806
56.26,77.52796390670903,-0.2743263570329437
56.09,78.17796390670904,-0.2825343972000466
56.74,78.83796390670904,-0.28029597432092634
57.4,79.70796390670904,-0.2798712050005253
58.27,76.94796390670903,-0.24273499854205383
55.51,73.98796390670904,-0.24974283560509636
52.55,76.08796390670904,-0.3093520012648622
54.65,77.84796390670904,-0.29799063125798475
56.41,78.33796390670904,-0.27991490732159663
56.9,78.38796390670903,-0.2741232561198076
56.95,79.13796390670903,-0.28037066928920584
57.7,78.08796390670904,-0.2610897107147824
56.65,78.17796390670904,-0.27537125336749224
56.74,77.48796390670904,-0.2677572471989117
56.05,80.23796390670904,-0.3014528625730317
58.8,80.73796390670904,-0.2717180722077397
59.3,80.99796390670903,-0.2678828313721575
59.56,80.36796390670904,-0.25890868569051806
58.93,80.83796390670904,-0.27101083263294334
59.4,81.09796390670904,-0.26755251132653923
59.66,81.53796390670904,-0.2683162892286657
60.1,81.28796390670904,-0.2606531507053814
59.85,80.77796390670903,-0.25908011163637235
59.34,81.53796390670904,-0.27224084148221617
60.1,80.06796390670904,-0.24938768181959337
58.63,80.39796390670904,-0.2707526764230972
58.96,81.18796390670903,-0.2737839802492227
59.75,81.22796390670904,-0.2644158843052702
59.79,81.12796390670904,-0.2630161399248978
59.69,80.45796390670904,-0.25812191731311374
59.02,80.82796390670903,-0.2698071663895877
59.39,79.60796390670903,-0.25396911206524586
58.17,79.79796390670903,-0.2710340320461566
58.36,79.25796390670904,-0.2636702089812335
57.82,78.40796390670903,-0.2625749079673194
56.97,77.34796390670904,-0.2634583106969347
55.91,78.01796390670904,-0.2833701727097738
56.58,77.39796390670904,-0.2689730175822428
55.96,76.13796390670903,-0.2650184332671788
54.7,76.48796390670904,-0.28485480321169765
55.05,75.21796390670903,-0.2681269587637716
53.78,75.90796390670903,-0.2915104393249741
54.47,76.94796390670903,-0.2921190212902982
55.51,77.80796390670903,-0.2865768847703568
56.37,79.97796390670904,-0.29518085674507477
58.54,80.58796390670904,-0.27358879462735153
59.15,79.41796390670903,-0.2552062897320999
57.98,80.80796390670903,-0.28249646202029544
59.37,82.60796390670903,-0.2813041601285824
61.17,83.09796390670904,-0.26388088077978344
61.66,81.24796390670903,-0.24108867428604652
59.81,81.73796390670904,-0.268271472136697
60.3,83.29796390670903,-0.2760927497875697
61.86,84.71796390670903,-0.2698124795808372
63.28,83.08796390670904,-0.23839751241165774
61.65,82.73796390670904,-0.25487651509634335
61.3,81.18796390670903,-0.24496197403794695
59.75,81.47796390670904,-0.2666728875501504
60.04,80.78796390670904,-0.2568199878222952
59.35,78.80796390670903,-0.24690352271685256
57.37,79.21796390670903,-0.27579557500920204
57.78,77.43796390670903,-0.25385434888747005
56.0,77.75796390670904,-0.27981653342689616
56.32,78.50796390670904,-0.2826205495925863
57.07,64.41356974931327,-0.11400656380159024
56.66,63.35356974931327,-0.10565418453607867
55.6,63.62356974931327,-0.12611002150503936
55.87,63.75356974931327,-0.1236569149039406
56.0,63.42356974931327,-0.11704749162898787
55.67,61.953569749313274,-0.10142385297148959
54.2,62.96356974931327,-0.139184766432479
55.21,63.57356974931327,-0.13155734029554966
55.82,64.19356974931327,-0.13044250042509664
56.44,63.42356974931327,-0.11011000763464418
55.67,64.47356974931327,-0.1365454058700858
56.72,64.76356974931328,-0.12419898687562025
57.01,65.60356974931327,-0.13099241065922673
57.85,66.44356974931327,-0.12933636440269813
58.69,66.41356974931327,-0.11629505503870519
58.66,66.96356974931327,-0.12400130071319004
59.21,66.87356974931328,-0.11459788640028401
59.12,65.80356974931327,-0.10156849810390445
58.05,65.58356974931327,-0.11486977269016618
