date,NVDA,dcf,Deviation
2016-12-21,105.83,110.1603144654088,-0.03930920573732166
2016-12-22,107.11,112.8303144654088,-0.05069838272198135
2016-12-23,109.78,120.37031446540881,-0.08798111488237559
2016-12-27,117.32,112.3003144654088,0.044698766503787235
2016-12-28,109.25,114.48031446540881,-0.04568745718277345
2016-12-29,111.43,109.7903144654088,0.014934701139851514
2016-12-30,106.74,105.06031446540881,0.015987821311387984
2017-01-03,102.01,107.4403144654088,-0.05054261514803293
2017-01-04,104.39,104.7903144654088,-0.0038201475723306233
2017-01-05,101.74,106.15031446540881,-0.04154782289265857
2017-01-06,103.1,110.3303144654088,-0.06553334412615752
2017-01-09,107.28,109.5203144654088,-0.02045569788896462
2017-01-10,106.47,108.2103144654088,-0.01608270407499024
2017-01-11,105.16,106.4903144654088,-0.012492351741912877
2017-01-12,103.44,106.48031446540881,-0.028552831391162825
2017-01-13,103.43,104.1603144654088,-0.00701144643386542
2017-01-17,101.11,106.0003144654088,-0.046134905260160064
2017-01-18,102.95,108.2103144654088,-0.048611950638867585
2017-01-19,105.16,107.06031446540881,-0.017749942870033397
2017-01-20,104.01,108.1403144654088,-0.038194030467055606
2017-01-23,105.09,110.3803144654088,-0.04792806118582571
2017-01-24,107.33,110.84031446540881,-0.03167001539412195
2017-01-25,107.79,112.70031446540881,-0.04356966072988133
2017-01-26,109.65,114.8203144654088,-0.04502961422359131
2017-01-27,111.77,112.7411093990755,-0.008613622876798344
2017-01-30,110.02,111.9011093990755,-0.016810462462591436
2017-01-31,109.18,116.6711093990755,-0.06420706409375121
2017-02-01,113.95,118.1111093990755,-0.03523046578976652
2017-02-02,115.39,117.1011093990755,-0.014612239011708383
2017-02-03,114.38,120.0311093990755,-0.047080372974700135
2017-02-06,117.31,121.8511093990755,-0.03726769022843179
2017-02-07,119.13,121.3311093990755,-0.018141344045868202
2017-02-08,118.61,119.1011093990755,-0.0041234662007213485
2017-02-09,116.38,116.3411093990755,0.0003342808154862542
2017-02-10,113.62,111.1011093990755,0.02267205624272073
2017-02-13,108.38,111.5011093990755,-0.027991734036517002
2017-02-14,108.78,111.7211093990755,-0.026325458231619026
2017-02-15,109.0,109.9711093990755,-0.008830586545702901
2017-02-16,107.25,109.9511093990755,-0.024566458800080238
2017-02-17,107.23,113.7911093990755,-0.05765924450270632
2017-02-21,111.07,113.4811093990755,-0.021246790869804077
2017-02-22,110.76,103.2111093990755,0.07314029124264154
2017-02-23,100.49,104.1811093990755,-0.03542973788977766
2017-02-24,101.46,107.1311093990755,-0.05293615860870049
2017-02-27,104.41,104.2011093990755,0.0020046869186820526
2017-02-28,101.48,105.5111093990755,-0.038205544629699495
2017-03-01,102.79,101.7211093990755,0.010508050956571813
2017-03-02,99.0,101.15110939907551,-0.02126629566254834
2017-03-03,98.43,100.3911093990755,-0.01953469197436275
2017-03-06,97.67,101.4611093990755,-0.03736514829700888
2017-03-07,98.74,101.2811093990755,-0.025089667897128187
2017-03-08,98.56,101.26110939907551,-0.026674696881211157
2017-03-09,98.54,101.8411093990755,-0.0324143110631262
2017-03-10,99.12,104.5711093990755,-0.05212825445192881
2017-03-13,101.85,104.5011093990755,-0.025369198607751442
2017-03-14,101.78,105.2711093990755,-0.0331630341791207
2017-03-15,102.55,106.5311093990755,-0.03737039275693543
2017-03-16,103.81,108.7911093990755,-0.04578599691270202
2017-03-17,106.07,112.1711093990755,-0.05439109438928125
2017-03-20,109.45,108.6311093990755,0.0075382697042720714
2017-03-21,105.91,110.7911093990755,-0.044056869053395675
2017-03-22,108.07,109.8111093990755,-0.01585549411715692
2017-03-23,107.09,110.1911093990755,-0.02814300914100354
2017-03-24,107.47,110.9711093990755,-0.03154973774736969
2017-03-27,108.25,110.4111093990755,-0.019573296662243278
2017-03-28,107.69,110.0611093990755,-0.021543571675967765
2017-03-29,107.34,112.12110939907551,-0.042642366140509536
2017-03-30,109.4,111.6511093990755,-0.02016199759403492
2017-03-31,108.93,111.1011093990755,-0.019541743649713283
2017-04-03,108.38,103.5011093990755,0.04713853435244508
2017-04-04,100.78,102.7511093990755,-0.019183339339139405
2017-04-05,100.03,103.4811093990755,-0.033350139161789305
2017-04-06,100.76,103.0511093990755,-0.02223274851125523
2017-04-07,100.33,100.4911093990755,-0.0016032204245620685
2017-04-10,97.77,100.8411093990755,-0.030454934672740408
2017-04-11,98.12,100.0311093990755,-0.019105150493244127
2017-04-12,97.31,98.2111093990755,-0.00917522879630539
2017-04-13,95.49,101.9511093990755,-0.06337458647736993
2017-04-17,99.23,102.01110939907551,-0.027262809074995786
2017-04-18,99.29,102.40110939907551,-0.03038159857185674
2017-04-19,99.68,103.9811093990755,-0.04136433457896671
2017-04-20,101.26,104.4011093990755,-0.030086935063769582
2017-04-21,101.68,105.6711093990755,-0.03776916341440828
2017-04-24,102.95,107.4611093990755,-0.04197899523187221
2017-04-25,104.74,106.7411093990755,-0.018747316852346985
2017-04-26,104.02,108.3611093990755,-0.040061507520082085
2017-04-27,105.64,107.0211093990755,-0.012905018522331169
2017-04-28,104.3,109.74296411856474,-0.04959738569375838
2017-05-01,106.64,106.58296411856475,0.0005351313120904866
2017-05-02,103.48,107.35296411856474,-0.03607691832604909
2017-05-03,104.25,106.95296411856474,-0.02527245636285791
2017-05-04,103.85,106.96296411856474,-0.029103196084900307
2017-05-05,103.86,105.87296411856474,-0.019013013712457005
2017-05-08,102.77,106.04296411856474,-0.030864509925479844
2017-05-09,102.94,124.39296411856475,-0.17246123420708048
2017-05-10,121.29,129.60296411856476,-0.06414177465076953
2017-05-11,126.5,130.99296411856474,-0.034299278200148664
2017-05-12,127.89,137.41296411856473,-0.06930178807836485
2017-05-15,134.31,139.91296411856473,-0.04004606831012936
2017-05-16,136.81,130.82296411856476,0.04576441087215555
2017-05-17,127.72,136.17296411856475,-0.06207520100102115
2017-05-18,133.07,139.10296411856476,-0.0433704929064096
2017-05-19,136.0,142.00296411856473,-0.04227351278070923
2017-05-22,138.9,140.13296411856473,-0.008798530212502542
2017-05-23,137.03,141.67296411856475,-0.032772407547562166
2017-05-24,138.57,141.36296411856475,-0.019757396401381522
2017-05-25,138.26,144.94296411856473,-0.04610754415852858
2017-05-26,141.84,147.97296411856473,-0.041446517984532916
2017-05-30,144.87,147.45296411856475,-0.01751720715826255
2017-05-31,144.35,147.46296411856477,-0.021110142042593538
2017-06-01,144.36,146.74296411856471,-0.01623903491985701
2017-06-02,143.64,151.11296411856475,-0.04945283260211475
2017-06-05,148.01,150.44296411856473,-0.01617200334239166
2017-06-06,147.34,152.22296411856473,-0.032077710132890624
2017-06-07,149.12,163.04296411856475,-0.08539444921057726
2017-06-08,159.94,152.70296411856475,0.04739289720542761
2017-06-09,149.6,153.07296411856476,-0.02268829207406431
2017-06-12,149.97,154.50296411856473,-0.029339010707174262
2017-06-13,151.4,154.82296411856476,-0.02210889152040396
2017-06-14,151.72,155.47296411856473,-0.024139014392899227
2017-06-15,152.37,154.72296411856473,-0.015207594631923227
2017-06-16,151.62,160.42296411856475,-0.054873466320312425
2017-06-19,157.32,160.19296411856473,-0.017934396397324637
2017-06-20,157.09,162.57296411856476,-0.03372617426453528
2017-06-21,159.47,161.47296411856473,-0.012404331149170056
2017-06-22,158.37,156.93296411856477,0.009157004645305333
2017-06-23,153.83,155.25296411856473,-0.009165455401405564
2017-06-26,152.15,149.68296411856477,0.016481741231962
2017-06-27,146.58,154.85296411856476,-0.05342464166349736
2017-06-28,151.75,149.78296411856473,0.013132574141597297
2017-06-29,146.68,147.66296411856473,-0.006656808797197544
2017-06-30,144.56,142.43296411856477,0.014933592757815806
2017-07-03,139.33,146.15296411856474,-0.04668372044120628
2017-07-05,143.05,146.58296411856475,-0.02410214679317757
2017-07-06,143.48,149.86296411856475,-0.04259200501008942
2017-07-07,146.76,156.80296411856474,-0.06404830530480843
2017-07-10,153.7,158.98296411856475,-0.03322974979020321
2017-07-11,155.88,165.61296411856475,-0.05876933711298582
2017-07-12,162.51,163.73296411856475,-0.007469260238147091
2017-07-13,160.63,168.05296411856474,-0.04417038495868297
2017-07-14,164.95,167.35296411856476,-0.014358658845518457
2017-07-17,164.25,169.06296411856474,-0.028468471161959386
2017-07-18,165.96,168.20296411856475,-0.013334866780253085
2017-07-19,165.1,170.60296411856476,-0.0322559701526659
2017-07-20,167.5,171.20296411856475,-0.02162908882816017
2017-07-21,168.1,169.25296411856473,-0.006812076376736753
2017-07-24,166.15,168.45296411856475,-0.013671259099625077
2017-07-25,165.35,170.36296411856475,-0.029425198983248246
2017-07-26,167.26,164.84296411856474,0.014662657240843924
2017-07-27,161.74,167.49296411856471,-0.03434749721482211
2017-07-28,164.39,165.63087912087911,-0.007491834417986287
2017-07-31,162.51,167.61087912087913,-0.0304328641889674
2017-08-01,164.49,167.5108791208791,-0.01803392792595382
2017-08-02,164.39,169.6008791208791,-0.030724363858781634
2017-08-03,166.48,170.33087912087913,-0.022608226651294805
2017-08-04,167.21,175.47087912087912,-0.047078348055624164
2017-08-07,172.35,173.4208791208791,-0.006175029940499122
2017-08-08,170.3,175.23087912087914,-0.02813932764371785
2017-08-09,172.11,167.86087912087913,0.02531334818079345
2017-08-10,164.74,159.08087912087913,0.035573859727168866
2017-08-11,155.96,171.52087912087913,-0.09072294405576486
2017-08-14,168.4,170.1008791208791,-0.009999237685717088
2017-08-15,166.98,168.27087912087913,-0.007671435055330189
2017-08-16,165.15,164.59087912087912,0.003397034404988286
2017-08-17,161.47,164.62087912087912,-0.019140215613631106
2017-08-18,161.5,162.27087912087913,-0.004750569695902596
2017-08-21,159.15,165.6708791208791,-0.039360442556239716
2017-08-22,162.55,168.9208791208791,-0.037715166733889194
2017-08-23,165.8,168.31087912087912,-0.014918103535516702
2017-08-24,165.19,166.93087912087913,-0.01042874230368429
2017-08-25,163.81,168.09087912087912,-0.025467646687721945
2017-08-28,164.97,167.8208791208791,-0.01698763071563736
2017-08-29,164.7,168.80087912087913,-0.02429418106254344
2017-08-30,165.68,172.56087912087912,-0.039875081512878996
2017-08-31,169.44,173.58087912087913,-0.023855617864427803
2017-09-01,170.46,169.03087912087912,0.008454791731272282
2017-09-05,165.91,168.93087912087913,-0.01788233824745289
2017-09-06,165.81,169.70087912087914,-0.02292786661468993
2017-09-07,166.58,166.81087912087912,-0.0013840771183263323
2017-09-08,163.69,172.12087912087912,-0.048982315009895916
2017-09-11,169.0,172.73087912087914,-0.021599375513328023
2017-09-12,169.61,173.49087912087913,-0.022369355326023355
2017-09-13,170.37,172.52087912087913,-0.012467355440335282
2017-09-14,169.4,183.23087912087914,-0.07548334203949747
2017-09-15,180.11,190.6708791208791,-0.05538800245518272
2017-09-18,187.55,190.47087912087912,-0.015335042996391213
2017-09-19,187.35,188.96087912087913,-0.008524934517523342
2017-09-20,185.84,183.88087912087911,0.01065429363013326
2017-09-21,180.76,182.12087912087912,-0.007472394859108222
2017-09-22,179.0,174.12087912087912,0.02802145787314614
2017-09-25,171.0,175.08087912087913,-0.02330853683948897
2017-09-26,171.96,178.8508791208791,-0.03852862873669072
2017-09-27,175.73,178.80087912087913,-0.017174854709763765
2017-09-28,175.68,181.89087912087913,-0.03414618232039868
2017-09-29,178.77,182.12087912087912,-0.018399203523803753
2017-10-02,179.0,182.49087912087913,-0.019129060793042885
2017-10-03,179.37,183.99087912087913,-0.02511471841951074
2017-10-04,180.87,183.89087912087913,-0.01642756364709841
2017-10-05,180.77,184.4208791208791,-0.01979645221453541
2017-10-06,181.3,188.5108791208791,-0.03825179297081982
2017-10-09,185.39,192.05087912087913,-0.03468288794807706
2017-10-10,188.93,194.06087912087912,-0.026439533532583437
2017-10-11,190.94,194.15087912087913,-0.016538061199712684
2017-10-12,191.03,197.71087912087913,-0.03379115580581926
2017-10-13,194.59,201.05087912087913,-0.03213554274982611
2017-10-16,197.93,200.87087912087912,-0.014640644446571871
2017-10-17,197.75,200.70087912087914,-0.014702870928143152
2017-10-18,197.58,200.9208791208791,-0.016627834476421577
2017-10-19,197.8,200.02087912087913,-0.011103236475312972
2017-10-20,196.9,199.74087912087913,-0.014222822756076337
2017-10-23,196.62,201.80087912087913,-0.02567322374138803
2017-10-24,198.68,196.78087912087912,0.009650942142372942
2017-10-25,193.66,198.81087912087912,-0.02590843692083533
2017-10-26,195.69,204.98087912087914,-0.04532558919995766
2017-10-27,201.86,208.2665402843602,-0.030761255627586137
2017-10-30,203.84,211.2365402843602,-0.035015439442452445
2017-10-31,206.81,211.6265402843602,-0.022759623050531697
2017-11-01,207.2,210.36654028436018,-0.01505249019202326
2017-11-02,205.94,213.11654028436018,-0.03367425294528792
2017-11-03,208.69,214.05654028436018,-0.025070667204240005
2017-11-06,209.63,216.4565402843602,-0.031537694704868335
2017-11-07,212.03,213.58654028436018,-0.007287632836263325
2017-11-08,209.16,209.74654028436018,-0.002796424120107055
2017-11-09,205.32,220.5665402843602,-0.06912444772767423
2017-11-10,216.14,217.05654028436018,-0.004222587732944927
2017-11-13,212.63,218.6065402843602,-0.027339256531785372
2017-11-14,214.18,214.40654028436018,-0.0010565922292282703
2017-11-15,209.98,216.0365402843602,-0.02803479576366219
2017-11-16,211.61,215.7865402843602,-0.019354961986305597
2017-11-17,211.36,218.5065402843602,-0.03270629920303447
2017-11-20,214.08,220.4765402843602,-0.029012339707935486
2017-11-21,216.05,219.3565402843602,-0.0150738167189991
2017-11-22,214.93,221.3865402843602,-0.029164104900266663
2017-11-24,216.96,218.5665402843602,-0.007350348695962516
2017-11-27,214.14,215.1365402843602,-0.004632129358606463
2017-11-28,210.71,200.84654028436017,0.049109433011268466
2017-11-29,196.42,205.1365402843602,-0.04249140729524514
2017-11-30,200.71,202.1065402843602,-0.006909921284067644
2017-12-01,197.68,191.08654028436018,0.03450509756379461
2017-12-04,186.66,192.1665402843602,-0.028655042007895037
2017-12-05,187.74,193.68654028436018,-0.030701876731495048
2017-12-06,189.26,196.4165402843602,-0.03643552764955227
2017-12-07,191.99,195.9165402843602,-0.02004190293816477
2017-12-08,191.49,199.08654028436018,-0.03815697572276788
2017-12-11,194.66,195.2665402843602,-0.0031062171915214876
2017-12-12,190.84,190.6065402843602,0.0012248253144488963
2017-12-13,186.18,190.89654028436019,-0.024707311496239837
2017-12-14,186.47,195.9865402843602,-0.048557111475882375
2017-12-15,191.56,202.3265402843602,-0.053213682541244145
2017-12-18,197.9,200.5365402843602,-0.01314743079052616
2017-12-19,196.11,201.2265402843602,-0.0254267666537914
2017-12-20,196.8,200.31654028436017,-0.017554917229342326
2017-12-21,195.89,199.6965402843602,-0.019061623596181687
2017-12-22,195.27,201.86654028436018,-0.032677729925266075
2017-12-26,197.44,201.59654028436017,-0.020618113180400854
2017-12-27,197.17,201.8265402843602,-0.02307199180939956
2017-12-28,197.4,197.9265402843602,-0.0026602813528883162
2017-12-29,193.5,203.77654028436018,-0.050430438508867415
2018-01-02,199.35,216.89654028436019,-0.08089820271617043
2018-01-03,212.47,218.0165402843602,-0.025440915066011982
2018-01-04,213.59,219.8265402843602,-0.028370279022236433
2018-01-05,215.4,226.4265402843602,-0.048698091091761486
2018-01-08,222.0,226.36654028436018,-0.01928968954013688
2018-01-09,221.94,228.1065402843602,-0.027033597005473475
2018-01-10,223.68,228.5065402843602,-0.021122110020806883
2018-01-11,224.08,227.40654028436018,-0.01462816452068838
2018-01-12,222.98,224.5365402843602,-0.00693223598434789
2018-01-16,220.11,229.14654028436019,-0.039435639190302574
2018-01-17,224.72,228.86654028436018,-0.01811772170457171
2018-01-18,224.44,234.5365402843602,-0.04304890091803526
2018-01-19,230.11,238.11654028436018,-0.0336244608408921
2018-01-22,233.69,243.33654028436018,-0.03964279377477531
2018-01-23,238.91,240.2265402843602,-0.005480411459956924
2018-01-24,235.8,240.77654028436018,-0.020668709162789733
2018-01-25,236.35,247.7565402843602,-0.046039310491131524
2018-01-26,243.33,253.18227848101264,-0.03891377603567736
2018-01-29,246.85,249.05227848101265,-0.008842635347263261
2018-01-30,242.72,252.13227848101266,-0.03733071599446747
2018-01-31,245.8,246.83227848101265,-0.004182104898780681
2018-02-01,240.5,239.85227848101266,0.0027005018384205215
2018-02-02,233.52,220.03227848101267,0.061298831299205325
2018-02-05,213.7,231.91227848101266,-0.0785308936650535
2018-02-06,225.58,235.13227848101266,-0.040625126174601345
2018-02-07,228.8,223.85227848101266,0.022102618532904517
2018-02-08,217.52,238.41227848101266,-0.08763088299865618
2018-02-09,232.08,234.36227848101265,-0.009738250096410161
2018-02-12,228.03,238.96227848101265,-0.04574897155527957
2018-02-13,232.63,247.75227848101267,-0.06103789871773724
2018-02-14,241.42,252.83227848101265,-0.045137743288065635
2018-02-15,246.5,250.17227848101265,-0.014678998421847056
2018-02-16,243.84,255.41227848101266,-0.04530823087220115
2018-02-20,249.08,247.84227848101267,0.0049939886228174135
2018-02-21,241.51,248.48227848101266,-0.028059459707286294
2018-02-22,242.15,252.26227848101266,-0.040086367814892276
2018-02-23,245.93,252.91227848101266,-0.027607510884596453
2018-02-26,246.58,252.39227848101265,-0.023028749199432763
2018-02-27,246.06,248.33227848101265,-0.009150153556000129
2018-02-28,242.0,238.54227848101266,0.014495214605165119
2018-03-01,232.21,242.87227848101267,-0.04390076359351247
2018-03-02,236.54,241.98227848101266,-0.022490401012732364
2018-03-05,235.65,248.49227848101265,-0.05168079491047006
2018-03-06,242.16,248.17227848101265,-0.024226229125235088
2018-03-07,241.84,247.51227848101266,-0.022917159972117518
2018-03-08,241.18,251.66227848101266,-0.04165216394082483
2018-03-09,245.33,256.09227848101267,-0.04202500186592151
2018-03-12,249.76,254.04227848101266,-0.016856558312331238
2018-03-13,247.71,255.07227848101266,-0.028863499102512957
2018-03-14,248.74,255.67227848101265,-0.027113923035373078
2018-03-15,249.34,256.81227848101264,-0.02909626644492813
2018-03-16,250.48,247.33227848101265,0.012726691147306068
2018-03-19,241.0,255.91227848101266,-0.05827105510343489
2018-03-20,249.58,254.89227848101265,-0.020841268761338183
2018-03-21,248.56,248.18227848101264,0.001521952015668404
2018-03-22,241.85,239.30227848101265,0.010646457422633704
2018-03-23,232.97,250.81227848101267,-0.07113797852748815
2018-03-26,244.48,231.85227848101266,0.05446451336048219
2018-03-27,225.52,227.68227848101264,-0.009496911641249883
2018-03-28,221.35,237.92227848101265,-0.06965416852434525
2018-03-29,231.59,227.38227848101266,0.018505054778658492
2018-04-02,221.05,231.68227848101264,-0.04589163465898838
2018-04-03,225.35,232.57227848101266,-0.03105390946927622
2018-04-04,226.24,227.71227848101265,-0.006465520835475691
2018-04-05,221.38,220.58227848101265,0.003616435211752478
2018-04-06,214.25,221.74227848101265,-0.033788227181286934
2018-04-09,215.41,234.24227848101265,-0.080396581706488
2018-04-10,227.91,232.57227848101266,-0.02004657868712112
2018-04-11,226.24,240.93227848101264,-0.06098094690193412
2018-04-12,234.6,237.83227848101265,-0.013590579469097142
2018-04-13,231.5,237.82227848101266,-0.026584046378638204
2018-04-16,231.49,243.87227848101267,-0.05077362034806554
2018-04-17,237.54,242.70227848101266,-0.021270004193292058
2018-04-18,236.37,235.37227848101267,0.004238908360093108
2018-04-19,229.04,235.04227848101266,-0.025537016233007415
2018-04-20,228.71,230.21227848101265,-0.00652562274664481
2018-04-23,223.88,227.53227848101267,-0.01605169387567773
2018-04-24,221.2,222.99227848101265,-0.008037401533458333
2018-04-25,216.66,231.55227848101265,-0.06431497275132114
2018-04-26,225.22,232.66227848101266,-0.031987473558675816
2018-04-27,226.33,226.12009569377992,0.0009282868272988409
2018-04-30,224.9,228.3600956937799,-0.015151927850037827
2018-05-01,227.14,227.5300956937799,-0.0017144795399063328
2018-05-02,226.31,234.2100956937799,-0.0337308076766637
2018-05-03,232.99,240.2800956937799,-0.03033998997183107
2018-05-04,239.06,249.90009569377992,-0.043377717258112014
2018-05-07,248.68,251.62009569377992,-0.011684661694739917
2018-05-08,250.4,257.0000956937799,-0.025681296639064266
2018-05-09,255.78,261.3500956937799,-0.021312774648096222
2018-05-10,260.13,255.7500956937799,0.01712571912960037
2018-05-11,254.53,256.5800956937799,-0.007990080790314491
2018-05-14,255.36,246.7800956937799,0.03476740813354162
2018-05-15,245.56,247.2300956937799,-0.006755228116921863
2018-05-16,246.01,248.9300956937799,-0.01173058518955472
2018-05-17,247.71,247.1600956937799,0.002224891136558771
2018-05-18,245.94,245.4600956937799,0.0019551214826332153
2018-05-21,244.24,243.9200956937799,0.0013115127120224557
2018-05-22,242.7,248.7600956937799,-0.0243612050271913
2018-05-23,247.54,248.9100956937799,-0.005504379763950906
2018-05-24,247.69,250.5000956937799,-0.011217942595978414
2018-05-25,249.28,249.8100956937799,-0.002121994678828787
2018-05-29,248.59,254.2100956937799,-0.022108074340799644
2018-05-30,252.99,253.4100956937799,-0.001657770155643501
2018-05-31,252.19,258.8400956937799,-0.0256919071056414
2018-06-01,257.62,266.0700956937799,-0.031758908011613185
2018-06-04,264.85,266.2900956937799,-0.005407995704939439
2018-06-05,265.07,266.3700956937799,-0.004880786975706486
2018-06-06,265.15,264.1200956937799,0.0038993788167265286
2018-06-07,262.9,263.5000956937799,-0.0022774021853764204
2018-06-08,262.28,261.8400956937799,0.0016800494403061972
2018-06-11,260.62,263.8000956937799,-0.012054945186492083
2018-06-12,262.58,263.6200956937799,-0.003945434019522076
2018-06-13,262.4,268.13009569377994,-0.021370580124373872
2018-06-14,266.91,266.4800956937799,0.0016132698583017913
2018-06-15,265.26,266.31009569377983,-0.003943131374888997
2018-06-18,265.09,261.3900956937799,0.014154722643181294
2018-06-19,260.17,263.5300956937799,-0.01275033003321302
2018-06-20,262.31,258.3300956937799,0.015406274269095466
2018-06-21,257.11,252.1700956937799,0.019589572239441244
2018-06-22,250.95,240.34009569377992,0.04414537772231841
2018-06-25,239.12,243.2100956937799,-0.016817129577259116
2018-06-26,241.99,236.9400956937799,0.02131300019709026
2018-06-27,235.72,242.0800956937799,-0.026272691588097863
2018-06-28,240.86,238.12009569377992,0.011506396796276963
2018-06-29,236.9,243.4600956937799,-0.02694526047517487
2018-07-02,242.24,238.0600956937799,0.017558189641311284
2018-07-03,236.84,243.9500956937799,-0.029145697498331402
2018-07-05,242.73,248.5500956937799,-0.02341618770064935
2018-07-06,247.33,250.4700956937799,-0.012536808775842512
2018-07-09,249.25,254.4700956937799,-0.020513591899857575
2018-07-10,253.25,248.7500956937799,0.018090060603472624
2018-07-11,247.53,252.4500956937799,-0.0194893793969797
2018-07-12,251.23,250.5400956937799,0.0027536682474302854
2018-07-13,249.32,249.4200956937799,-0.00040131366921936085
2018-07-16,248.2,254.9100956937799,-0.026323381486783703
2018-07-17,253.69,252.9200956937799,0.003044061422277311
2018-07-18,251.7,253.2500956937799,-0.0061208099034807395
2018-07-19,252.03,252.1100956937799,-0.00031770125491992207
2018-07-20,250.89,250.6300956937799,0.0010370035789222243
2018-07-23,249.41,249.9300956937799,-0.002080964648679684
2018-07-24,248.71,253.09009569377992,-0.017306468203637237
2018-07-25,251.87,256.0600956937799,-0.016363719940145516
2018-07-26,254.84,253.2400956937799,0.0063177369359184166
2018-07-27,252.02,245.2751355661882,0.027499177273889286
2018-07-30,244.13,246.0051355661882,-0.007622343175367141
2018-07-31,244.86,247.6151355661882,-0.011126684804175557
2018-08-01,246.47,251.7651355661882,-0.02103204462476549
2018-08-02,250.62,253.2451355661882,-0.01036598614350126
2018-08-03,252.1,255.1751355661882,-0.01205107840685582
2018-08-06,254.03,258.0951355661882,-0.01575053151339123
2018-08-07,256.95,259.5651355661882,-0.01007506482133591
2018-08-08,258.42,257.6051355661882,0.0031632305467079735
2018-08-09,256.46,255.9351355661882,0.0020507713122337456
2018-08-10,254.79,257.2651355661882,-0.00962095217737502
2018-08-13,256.12,262.5751355661882,-0.02458395594948104
2018-08-14,261.43,260.2251355661882,0.004630084757916597
2018-08-15,259.08,258.58513556618817,0.0019137389035464025
2018-08-16,257.44,245.9651355661882,0.046652402208946286
2018-08-17,244.82,248.9851355661882,-0.016728450703359266
2018-08-20,247.84,254.4651355661882,-0.026035533517969722
2018-08-21,253.32,263.9651355661882,-0.040327808986421965
2018-08-22,262.82,267.98513556618815,-0.01927396292065031
2018-08-23,266.84,273.36513556618826,-0.02386966996604578
2018-08-24,272.22,277.0451355661882,-0.017416424065079483
2018-08-27,275.9,275.5251355661882,0.0013605453202714113
2018-08-28,274.38,279.6351355661882,-0.01879283000524201
2018-08-29,278.49,278.9551355661882,-0.001667420695604327
2018-08-30,277.81,281.8251355661882,-0.014246903698358016
2018-08-31,280.68,284.8451355661882,-0.01462245636706816
2018-09-04,283.7,279.5651355661882,0.014790343672281159
2018-09-05,278.42,273.86513556618826,0.01663177908496838
2018-09-06,272.72,273.0051355661882,-0.0010444329759468074
2018-09-07,271.86,275.8751355661882,-0.014554177048061168
2018-09-10,274.73,273.9451355661882,0.0028650424187663948
2018-09-11,272.8,269.3451355661882,0.01282690488005045
2018-09-12,268.2,272.48513556618815,-0.015726125967510884
2018-09-13,271.34,277.5751355661882,-0.02246287497426591
2018-09-14,276.43,275.0751355661882,0.0049254340310442846
2018-09-17,273.93,272.1651355661882,0.006484535317649476
2018-09-18,271.02,273.1251355661882,-0.007707586348009499
2018-09-19,271.98,267.42513556618815,0.017032297372378213
2018-09-20,266.28,264.5951355661882,0.0063677075173980136
2018-09-21,263.45,266.8451355661882,-0.012723243236135717
2018-09-24,265.7,269.55513556618826,-0.014301844251977336
2018-09-25,268.41,268.0651355661882,0.0012864949150639404
2018-09-26,266.92,268.5451355661882,-0.0060516291340069195
2018-09-27,267.4,282.1651355661882,-0.052327994160443425
2018-09-28,281.02,290.5051355661882,-0.03265049186721569
2018-10-01,289.36,287.6251355661882,0.006031685757911021
2018-10-02,286.48,287.8751355661882,-0.0048463218730031565
2018-10-03,286.73,280.4351355661882,0.022446775155697596
2018-10-04,279.29,271.0051355661882,0.03057087614411058
2018-10-05,269.86,266.9151355661882,0.011032961572467803
2018-10-08,265.77,266.6851355661882,-0.003431520711663638
2018-10-09,265.54,246.8351355661882,0.07577877594657156
2018-10-10,245.69,236.2751355661882,0.03984703854364913
2018-10-11,235.13,247.6851355661882,-0.050689903281794346
2018-10-12,246.54,236.5251355661882,0.04234164969333376
2018-10-15,235.38,246.9751355661882,-0.0469485948033046
2018-10-16,245.83,244.2051355661882,0.006653686582162033
2018-10-17,243.06,240.6751355661882,0.009909060311533269
2018-10-18,239.53,230.3151355661882,0.04000980834871637
2018-10-19,229.17,232.3651355661882,-0.013750494704822369
2018-10-22,231.22,222.2051355661882,0.040570009378233074
2018-10-23,221.06,200.5551355661882,0.10224053538157674
2018-10-24,199.41,208.9851355661882,-0.04581730437548581
2018-10-25,207.84,199.4351355661882,0.04214334856268298
2018-10-26,198.29,186.7717571884984,0.06167015283727739
2018-10-29,185.62,204.1517571884984,-0.09077441920515805
2018-10-30,203.0,211.98175718849842,-0.042370425208390294
2018-10-31,210.83,219.2617571884984,-0.038455211235261744
2018-11-01,218.11,216.07175718849837,0.00943317552475631
2018-11-02,214.92,212.9217571884984,0.009384869061232592
2018-11-05,211.77,212.2117571884984,-0.002081681026306237
2018-11-06,211.06,214.9417571884984,-0.018059576879211003
2018-11-07,213.79,207.1417571884984,0.03209513572607059
2018-11-08,205.99,206.82175718849837,-0.0040216135855585255
2018-11-09,205.67,190.6917571884984,0.07854688127235421
2018-11-12,189.54,200.4617571884984,-0.054482996366376546
2018-11-13,199.31,198.3417571884984,0.004881689187524074
2018-11-14,197.19,203.54175718849837,-0.031206162687374528
2018-11-15,202.39,165.58175718849841,0.22229648625844112
2018-11-16,164.43,145.8517571884984,0.12737757274662886
2018-11-19,144.7,150.23175718849842,-0.03682149028955073
2018-11-20,149.08,145.86175718849842,0.02206365035999558
2018-11-21,144.71,146.1517571884984,-0.009864795444360586
