date,AMZN,dcf,Deviation
2012-07-27,237.32,249.65644880174293,-0.04941369975000942
2012-07-30,236.09,246.86644880174293,-0.04365295022491067
2012-07-31,233.3,245.65644880174293,-0.05029971271674283
2012-08-01,232.09,244.37644880174292,-0.05027673027408075
2012-08-02,230.81,248.53644880174292,-0.07132333662610302
2012-08-03,234.97,247.55644880174293,-0.05084274258523913
2012-08-06,233.99,250.12644880174292,-0.06451316475745072
2012-08-07,236.56,247.94644880174292,-0.045923016267304884
2012-08-08,234.38,247.62644880174292,-0.05349367511363223
2012-08-09,234.06,246.31644880174292,-0.049758953822884866
2012-08-10,232.75,246.00644880174292,-0.05388659064147672
2012-08-13,232.44,246.75644880174292,-0.05801853962181758
2012-08-14,233.19,250.9864488017429,-0.07090601459443946
2012-08-15,237.42,255.11644880174293,-0.06936616155038788
2012-08-16,241.55,254.7364488017429,-0.05176506488871446
2012-08-17,241.17,253.91644880174292,-0.05019938196952067
2012-08-20,240.35,253.0164488017429,-0.05006176025997433
2012-08-21,239.45,256.66644880174294,-0.0670771301902473
2012-08-22,243.1,254.7664488017429,-0.04579272057452766
2012-08-23,241.2,259.30644880174293,-0.06982645007639798
2012-08-24,245.74,257.48644880174294,-0.04561967768170727
2012-08-27,243.92,259.67644880174294,-0.06067723459116092
2012-08-28,246.11,260.6864488017429,-0.05591563684550627
2012-08-29,247.12,259.7864488017429,-0.048757157504429105
2012-08-30,246.22,261.8364488017429,-0.05964199741177878
2012-08-31,248.27,261.4464488017429,-0.05039827032316935
2012-09-04,247.88,259.7864488017429,-0.045831677736313914
2012-09-05,246.22,264.9464488017429,-0.0706801275745943
2012-09-06,251.38,272.7064488017429,-0.07820295007855571
2012-09-07,259.14,270.6564488017429,-0.042550062460099625
2012-09-10,257.09,269.23644880174294,-0.0451144295499426
2012-09-11,255.67,269.1964488017429,-0.0502475008936869
2012-09-12,255.63,273.80644880174293,-0.06638429767190801
2012-09-13,260.24,274.8364488017429,-0.05310958159073087
2012-09-14,261.27,271.5664488017429,-0.03791502539129887
2012-09-17,258.0,272.3164488017429,-0.052572838933302446
2012-09-18,258.75,275.24644880174293,-0.059933375611414874
2012-09-19,261.68,274.3764488017429,-0.04627382873854835
2012-09-20,260.81,271.03644880174295,-0.03773089872950397
2012-09-21,257.47,268.36644880174293,-0.04060287286430764
2012-09-24,254.8,266.0264488017429,-0.04220049868090159
2012-09-25,252.46,263.23644880174294,-0.04093828514553177
2012-09-26,249.67,270.1564488017429,-0.07583179632619874
2012-09-27,256.59,267.8864488017429,-0.04216879522003447
2012-09-28,254.32,267.73113289760346,-0.05009179452705892
2012-10-01,252.01,266.3211328976035,-0.05373637736478809
2012-10-02,250.6,271.6411328976035,-0.07745930328428963
2012-10-03,255.92,276.1911328976035,-0.07339530666655736
2012-10-04,260.47,274.23113289760346,-0.050180782729515094
2012-10-05,258.51,274.78113289760347,-0.05921488395517638
2012-10-08,259.06,266.6811328976035,-0.028577698072588253
2012-10-09,250.96,260.7111328976035,-0.03740205793756157
2012-10-10,244.99,259.9411328976035,-0.05751737991960304
2012-10-11,244.22,258.0811328976035,-0.05370843169346684
2012-10-12,242.36,259.9011328976035,-0.06749155997143874
2012-10-15,244.18,259.66113289760347,-0.05962052435359433
2012-10-16,243.94,263.2111328976035,-0.07321549314975406
2012-10-17,247.49,260.5711328976035,-0.050201773128660254
2012-10-18,244.85,255.7211328976035,-0.042511671892039304
2012-10-19,240.0,249.5011328976035,-0.03808052006522478
2012-10-22,233.78,250.0311328976035,-0.06499643748068329
2012-10-23,234.31,244.21113289760348,-0.04054333142033684
2012-10-24,228.49,238.64113289760348,-0.04253723058697989
2012-10-25,222.92,253.96113289760348,-0.1222278879584271
2012-10-26,238.24,248.61113289760348,-0.04171628509442127
2012-10-31,232.89,247.86113289760348,-0.06040129294409535
2012-11-01,232.14,248.14113289760348,-0.06448400033784984
2012-11-02,232.42,250.05113289760348,-0.07051011004546615
2012-11-05,234.33,253.2811328976035,-0.07482252104922893
2012-11-06,237.56,247.7811328976035,-0.04125065043522669
2012-11-07,232.06,243.0711328976035,-0.04530004351541839
2012-11-08,227.35,242.0311328976035,-0.06065803486452581
2012-11-09,226.31,242.1911328976035,-0.06557272641487621
2012-11-12,226.47,242.3211328976035,-0.0654137454214595
2012-11-13,226.6,238.67113289760348,-0.05057642602627754
2012-11-14,222.95,236.3211328976035,-0.0565803520559337
2012-11-15,220.6,240.9511328976035,-0.08446166097194518
2012-11-16,225.23,245.43113289760348,-0.08230876278451449
2012-11-19,229.71,249.5011328976035,-0.07932281776742822
2012-11-20,233.78,253.7511328976035,-0.07870362062841496
2012-11-21,238.03,255.6011328976035,-0.0687443467030433
2012-11-23,239.88,259.3411328976035,-0.07504067202979092
2012-11-26,243.62,259.1211328976035,-0.059821955562879725
2012-11-27,243.4,262.8311328976035,-0.07393010365013974
2012-11-28,247.11,266.9911328976035,-0.07446364484781709
2012-11-29,251.27,267.7711328976035,-0.06162401719349464
2012-11-30,252.05,266.0511328976035,-0.05262572177428837
2012-12-03,250.33,268.2111328976035,-0.06666812337141148
2012-12-04,252.49,269.6811328976035,-0.06374614609814355
2012-12-05,253.96,269.0911328976035,-0.05623051467608664
2012-12-06,253.37,268.9911328976035,-0.058073040286982125
2012-12-07,253.27,263.4911328976035,-0.038791183540797136
2012-12-10,247.77,266.41113289760347,-0.06997129847711081
2012-12-11,250.69,267.48113289760346,-0.0627750178702563
2012-12-12,251.76,266.97113289760347,-0.056976695317233816
2012-12-13,251.25,264.91113289760347,-0.05156873834699849
2012-12-14,249.19,269.5811328976035,-0.07564005937073037
2012-12-17,253.86,276.12113289760345,-0.08062089512670056
2012-12-18,260.4,273.7111328976035,-0.04863204779684005
2012-12-19,257.99,277.22113289760347,-0.06937109266019348
2012-12-20,261.5,272.6411328976035,-0.040863727271071015
2012-12-21,256.92,274.3411328976035,-0.06350171668973104
2012-12-24,258.62,264.35113289760346,-0.021680001272487148
2012-12-26,248.63,264.03113289760347,-0.05833074580480002
2012-12-27,248.31,260.9011328976035,-0.04826016950468803
2012-12-28,245.18,266.5911328976035,-0.08031449757868503
2012-12-31,250.87,275.1554746136865,-0.0882609173878256
2013-01-02,257.31,276.3254746136866,-0.06881549607494908
2013-01-03,258.48,276.9954746136865,-0.06684396068025733
2013-01-04,259.15,286.3054746136865,-0.09484790554678546
2013-01-07,268.46,284.2254746136865,-0.0554681969838019
2013-01-08,266.38,284.19547461368654,-0.06268739724973993
2013-01-09,266.35,283.1854746136865,-0.05945034658522985
2013-01-10,265.34,285.7854746136865,-0.07154133582654587
2013-01-11,267.94,290.5754746136866,-0.07789877877264051
2013-01-14,272.73,289.7454746136865,-0.05872559230259922
2013-01-15,271.9,286.7754746136865,-0.05187150203037838
2013-01-16,268.93,288.3254746136866,-0.06726937548502665
2013-01-17,270.48,289.9654746136865,-0.0671992920524297
2013-01-18,272.12,288.0354746136865,-0.05525525852338975
2013-01-22,270.19,285.95547461368653,-0.055132620331836635
2013-01-23,268.11,291.3054746136865,-0.07962594813725032
2013-01-24,273.46,301.83547461368653,-0.09400974040577492
2013-01-25,283.99,293.88547461368654,-0.03367119326565615
2013-01-28,276.04,278.19547461368654,-0.007748057788070417
2013-01-29,260.35,290.6054746136865,-0.10411185354958064
2013-01-30,272.76,283.3454746136865,-0.03735889774883039
2013-01-31,265.5,282.8454746136865,-0.061324914734369185
2013-02-01,265.0,277.8254746136866,-0.046163781890484645
2013-02-04,259.98,284.7354746136865,-0.08694201046523398
2013-02-05,266.89,280.06547461368655,-0.04704426574485987
2013-02-06,262.22,278.0754746136866,-0.05701860128338765
2013-02-07,260.23,279.7954746136865,-0.06992777363787073
2013-02-08,261.95,275.0554746136865,-0.04764665975870164
2013-02-11,257.21,276.5454746136865,-0.06991788471930971
2013-02-12,258.7,287.31547461368655,-0.09959600906342347
2013-02-13,269.47,287.08547461368653,-0.061359686126198354
2013-02-14,269.24,282.9354746136865,-0.04840493979196481
2013-02-15,265.09,287.5954746136865,-0.07825392469724046
2013-02-19,269.75,284.25547461368654,-0.05102971062703365
2013-02-20,266.41,283.7854746136865,-0.061227498121034896
2013-02-21,265.94,283.26547461368654,-0.06116338264419541
2013-02-22,265.42,277.7154746136865,-0.04427363880529167
2013-02-25,259.87,277.20547461368653,-0.06253655212922915
2013-02-26,259.36,281.0954746136865,-0.07732417123953306
2013-02-27,263.25,282.1154746136865,-0.0668714633237324
2013-02-28,264.27,283.58547461368653,-0.06811165007657394
2013-03-01,265.74,290.95547461368653,-0.08666437587114018
2013-03-04,273.11,293.4354746136865,-0.06926727124743648
2013-03-05,275.59,291.63547461368654,-0.05501893977384309
2013-03-06,273.79,291.7254746136865,-0.061480659642210944
2013-03-07,273.88,292.0354746136865,-0.062168730143840056
2013-03-08,274.19,289.08547461368653,-0.05152619526661373
2013-03-11,271.24,291.9754746136865,-0.07101786422685563
2013-03-12,274.13,292.94547461368654,-0.06422858942777288
2013-03-13,275.1,283.58547461368653,-0.029922105937357446
2013-03-14,265.74,279.6654746136865,-0.049793327663782416
2013-03-15,261.82,275.7354746136865,-0.05046675489681729
2013-03-18,257.89,274.25547461368654,-0.05967237167002337
2013-03-19,256.41,275.1254746136865,-0.06802523335930832
2013-03-20,257.28,271.2354746136865,-0.051451509554799046
2013-03-21,253.39,275.5954746136865,-0.08057271130744381
2013-03-22,257.75,273.8654746136865,-0.05884449157535798
2013-03-25,256.02,278.1554746136865,-0.07957950367300581
2013-03-26,260.31,283.14547461368653,-0.08064926569934561
2013-03-27,265.3,284.33547461368653,-0.06694723772877487
2013-03-28,266.49,271.28818574514037,-0.017686674161505822
2013-04-01,261.61,272.9981857451404,-0.04171524332316234
2013-04-02,263.32,268.7081857451404,-0.020052183115295552
2013-04-03,259.03,268.7581857451404,-0.03619679794373043
2013-04-04,259.08,265.1581857451404,-0.022922866695816446
2013-04-05,255.48,268.6281857451404,-0.048945667070151355
2013-04-08,258.95,270.8181857451404,-0.043823444546332024
2013-04-09,261.14,274.44818574514034,-0.04849070402490718
2013-04-10,264.77,279.52818574514043,-0.052796771480484006
2013-04-11,269.85,282.5481857451404,-0.04494166441611558
2013-04-12,272.87,277.39818574514044,-0.016323775633128035
2013-04-15,267.72,282.01818574514033,-0.050699516796627986
2013-04-16,272.34,277.07818574514033,-0.017100536920285014
2013-04-17,267.4,269.09818574514037,-0.006310654753907241
2013-04-18,259.42,269.9981857451404,-0.03917872898274011
2013-04-19,260.32,273.22818574514037,-0.0472432436278033
2013-04-22,263.55,278.57818574514033,-0.0539460249012067
2013-04-23,268.9,278.4581857451404,-0.03432538971538279
2013-04-24,268.78,284.3781857451404,-0.05485014859444781
2013-04-25,274.7,264.4881857451404,0.03860971795806267
2013-04-26,254.81,259.41818574514036,-0.017763541641863
2013-04-29,249.74,263.4881857451404,-0.05217761739965965
2013-04-30,253.81,257.9081857451404,-0.015890095668348092
2013-05-01,248.23,262.22818574514037,-0.0533816977201117
2013-05-02,252.55,267.72818574514037,-0.05669252082255172
2013-05-03,258.05,265.3981857451404,-0.02768740006458359
2013-05-06,255.72,267.40818574514043,-0.043709154648990944
2013-05-07,257.73,268.35818574514036,-0.03960447755908558
2013-05-08,258.68,269.83818574514044,-0.041351396261162354
2013-05-09,260.16,273.3081857451404,-0.048107544636080024
2013-05-10,263.63,274.1881857451404,-0.038507077598720074
2013-05-13,264.51,278.0081857451404,-0.04855319532754565
2013-05-14,268.33,276.2381857451404,-0.028628141050841438
2013-05-15,266.56,273.7981857451404,-0.02643620784207068
2013-05-16,264.12,279.57818574514033,-0.05529110114203184
2013-05-17,269.9,277.3081857451404,-0.026714630602173828
2013-05-20,267.63,278.53818574514037,-0.03916226321342253
2013-05-21,268.86,272.63818574514033,-0.01385787443829356
2013-05-22,262.96,271.47818574514037,-0.03137705418857162
2013-05-23,261.8,271.41818574514036,-0.03543677708527515
2013-05-24,261.74,276.96818574514043,-0.054981714611630705
2013-05-28,267.29,275.2081857451404,-0.02877162146794965
2013-05-29,265.53,276.5081857451404,-0.039702932177418826
2013-05-30,266.83,278.8781857451404,-0.04320232402885371
2013-05-31,269.2,276.5581857451404,-0.026606284407438507
2013-06-03,266.88,275.3781857451404,-0.03086005422740845
2013-06-04,265.7,276.84818574514037,-0.040268227567158865
2013-06-05,267.17,277.5081857451404,-0.037253624491764836
2013-06-06,267.83,286.5481857451404,-0.06532299514116846
2013-06-07,276.87,290.7481857451404,-0.047732664984900475
2013-06-10,281.07,284.4581857451404,-0.01191101509793091
2013-06-11,274.78,281.34818574514037,-0.02334539932342128
2013-06-12,271.67,285.46818574514043,-0.04833528369938611
2013-06-13,275.79,283.66818574514036,-0.027772538976994943
2013-06-14,273.99,287.7381857451404,-0.04778019194615224
2013-06-17,278.06,291.4381857451404,-0.045904024933916765
2013-06-18,281.76,287.83818574514044,-0.021116676126225364
2013-06-19,278.16,283.1181857451404,-0.017512777330396134
2013-06-20,273.44,283.03818574514037,-0.03391127497468838
2013-06-21,273.36,280.28818574514037,-0.02471807981032781
2013-06-24,270.61,281.76818574514033,-0.03960058768037389
2013-06-25,272.09,287.2481857451404,-0.05277034459179997
2013-06-26,277.57,287.22818574514037,-0.033625480452361134
2013-06-27,277.55,287.3681857451404,-0.03416587580730979
2013-06-28,277.69,290.1,-0.04277835229231308
2013-07-01,282.1,291.73,-0.0330099749768622
2013-07-02,283.73,292.03,-0.028421737492723143
2013-07-03,284.03,293.88,-0.03351708180209623
2013-07-05,285.88,298.59,-0.04256673029907221
2013-07-08,290.59,299.53,-0.02984675992388075
2013-07-09,291.53,300.33,-0.029301102121000233
2013-07-10,292.33,307.66,-0.04982773191185086
2013-07-11,299.66,315.55,-0.050356520361273915
2013-07-12,307.55,314.57,-0.022316177639317147
2013-07-15,306.57,314.87,-0.026360085114491727
2013-07-16,306.87,316.69,-0.03100824149799486
2013-07-17,308.69,312.11,-0.010957675178623005
2013-07-18,304.11,313.23,-0.02911598505890245
2013-07-19,305.23,311.48,-0.020065493771670773
2013-07-22,303.48,309.06,-0.0180547466511356
2013-07-23,301.06,306.94,-0.019156838470059334
2013-07-24,298.94,311.4,-0.040012845215157244
2013-07-25,303.4,320.01,-0.05190462798037565
2013-07-26,312.01,314.1,-0.006653931868831675
2013-07-29,306.1,310.41,-0.013884861956766859
2013-07-30,302.41,309.22,-0.022023155035249986
2013-07-31,301.22,313.57,-0.03938514526262071
2013-08-01,305.57,312.21,-0.02126773645943436
2013-08-02,304.21,308.99,-0.015469756302793014
2013-08-05,300.99,308.75,-0.025133603238866375
2013-08-06,300.75,304.91,-0.013643370174805769
2013-08-07,296.91,303.74,-0.022486336998748913
2013-08-08,295.74,305.26,-0.03118652951582257
2013-08-09,297.26,304.69,-0.024385440939971748
2013-08-12,296.69,301.97,-0.017485180647084264
2013-08-13,293.97,299.34,-0.0179394668270193
2013-08-14,291.34,294.47,-0.010629266139165483
2013-08-15,286.47,292.82,-0.02168567720784087
2013-08-16,284.82,293.57,-0.029805497836972394
2013-08-19,285.57,295.09,-0.03226134399674674
2013-08-20,287.09,292.57,-0.018730560207813607
2013-08-21,284.57,297.73,-0.04420112182178493
2013-08-22,289.73,298.01,-0.02778430254018316
2013-08-23,290.01,294.21,-0.014275517487508882
2013-08-26,286.21,288.93,-0.009414044924376253
2013-08-27,280.93,289.58,-0.029870847434214975
2013-08-28,281.58,291.98,-0.03561887800534291
2013-08-29,283.98,288.98,-0.017302235448820036
2013-08-30,280.98,296.8,-0.053301886792452846
2013-09-03,288.8,301.64,-0.0425672987667417
2013-09-04,293.64,302.1,-0.028003972194637683
2013-09-05,294.1,303.86,-0.03212005528861972
2013-09-06,295.86,307.71,-0.038510285658574506
2013-09-09,299.71,308.36,-0.028051627967311088
2013-09-10,300.36,307.64,-0.023664022883890135
2013-09-11,299.64,306.86,-0.023528644984683655
2013-09-12,298.86,305.92,-0.02307792887029292
2013-09-13,297.92,304.06,-0.020193382884956868
2013-09-16,296.06,312.17,-0.05160649646026205
2013-09-17,304.17,320.03,-0.049557853951191944
2013-09-18,312.03,320.06,-0.025089045803911914
2013-09-19,312.06,324.34,-0.037861503360670845
2013-09-20,316.34,319.49,-0.009859463519985123
2013-09-23,311.49,322.13,-0.03303014310992447
2013-09-24,314.13,320.65,-0.020333697177607912
2013-09-25,312.65,326.12,-0.04130381454679266
2013-09-26,318.12,324.01,-0.018178451282367836
2013-09-27,316.01,320.64,-0.014439870259481014
2013-09-30,312.64,329.2948275862069,-0.05057725233126176
2013-10-01,320.95,328.8548275862069,-0.024037438173641346
2013-10-02,320.51,323.1048275862069,-0.008030915556390461
2013-10-03,314.76,327.3848275862069,-0.038562653252104395
2013-10-04,319.04,318.3748275862069,0.0020892745159415416
2013-10-07,310.03,311.5748275862069,-0.0049581270675003175
2013-10-08,303.23,306.5748275862069,-0.010910313845863051
2013-10-09,298.23,313.5148275862069,-0.04875312502405971
2013-10-10,305.17,319.2348275862069,-0.04405793594813456
2013-10-11,310.89,319.0448275862069,-0.025560130994455532
2013-10-14,310.7,314.7448275862069,-0.01285113282790662
2013-10-15,306.4,318.83482758620687,-0.03900084467041087
2013-10-16,310.49,319.1148275862069,-0.027027348279129892
2013-10-17,310.77,337.2748275862069,-0.0785852527919011
2013-10-18,328.93,334.7848275862069,-0.017488330126607332
2013-10-21,326.44,340.8848275862069,-0.04237451014904414
2013-10-22,332.54,335.1048275862069,-0.007653806734691293
