date,BA,dcf,Deviation
2005-08-22,67.79,73.57745972738539,-0.0786580530073846
2005-08-23,67.43,73.27745972738538,-0.0797988869857077
2005-08-24,67.13,73.35745972738538,-0.08489197622884126
2005-08-25,67.21,72.45745972738538,-0.0724212489249344
2005-08-26,66.31,73.72745972738538,-0.10060647355560837
2005-08-29,67.58,72.88745972738536,-0.07281718621058264
2005-08-30,66.74,73.16745972738538,-0.08784587781690734
2005-08-31,67.02,72.13745972738536,-0.07094039278240116
2005-09-01,65.99,70.48745972738537,-0.06380510440835263
2005-09-02,64.34,71.17745972738538,-0.09606214879785435
2005-09-06,65.03,70.64745972738538,-0.07951396623547469
2005-09-07,64.5,70.73745972738537,-0.08817760422022325
2005-09-08,64.59,71.54745972738539,-0.09724258211116277
2005-09-09,65.4,71.28745972738538,-0.0825875932443092
2005-09-12,65.14,71.54745972738539,-0.08955537697354299
2005-09-13,65.4,70.32745972738539,-0.07006452026684873
2005-09-14,64.18,71.22745972738538,-0.09894301656072935
2005-09-15,65.08,70.94745972738538,-0.08270147726121568
2005-09-16,64.8,70.24745972738536,-0.0775467148353226
2005-09-19,64.1,69.59745972738538,-0.07898937330355227
2005-09-20,63.45,68.55745972738538,-0.07449896404701806
2005-09-21,62.41,68.65745972738537,-0.09099462392275859
2005-09-22,62.51,69.34745972738538,-0.09859711883123623
2005-09-23,63.2,70.81745972738538,-0.10756471294944914
2005-09-26,64.67,72.69745972738538,-0.11042283674681697
2005-09-27,66.55,73.35745972738538,-0.09279846593221186
2005-09-28,67.21,73.42745972738538,-0.08467485802272057
2005-09-29,67.28,74.09745972738538,-0.09200665923592721
2005-09-30,67.95,72.78143920595534,-0.066382847861574
2005-10-03,67.14,73.59143920595534,-0.08766562083260987
2005-10-04,67.95,72.69143920595533,-0.06522692710102351
2005-10-05,67.05,73.57143920595534,-0.08864090843322059
2005-10-06,67.93,72.94143920595533,-0.06870496744388566
2005-10-07,67.3,73.54143920595534,-0.0848696907940023
2005-10-10,67.9,72.34143920595534,-0.06139550518632342
2005-10-11,66.7,73.29143920595534,-0.0899346400803076
2005-10-12,67.65,72.13143920595533,-0.06212879231703072
2005-10-13,66.49,73.14143920595534,-0.0909394083322026
2005-10-14,67.5,72.88143920595533,-0.07383826752855338
2005-10-17,67.24,72.76143920595534,-0.07588413954164108
2005-10-18,67.12,74.01143920595534,-0.0931131630446772
2005-10-19,68.37,72.94143920595533,-0.0626727311075882
2005-10-20,67.3,71.66143920595533,-0.0608617305803828
2005-10-21,66.02,72.96143920595533,-0.09513846329649633
2005-10-24,67.32,72.61143920595534,-0.07287335527046479
2005-10-25,66.97,70.74143920595533,-0.05331301212257267
2005-10-26,65.1,69.69143920595533,-0.06588239901871606
2005-10-27,64.05,71.28143920595534,-0.10144911896435416
2005-10-28,65.64,70.28143920595534,-0.06604075355306671
2005-10-31,64.64,70.69143920595533,-0.08560356492848908
2005-11-01,65.05,70.34143920595534,-0.07522506314467547
2005-11-02,64.7,71.14143920595534,-0.09054412277642132
2005-11-03,65.5,70.92143920595534,-0.07644288196424665
2005-11-04,65.28,71.33143920595533,-0.084835512549845
2005-11-07,65.69,70.65143920595534,-0.07022417747913523
2005-11-08,65.01,70.35143920595533,-0.07592508790499863
2005-11-09,64.71,71.74143920595533,-0.09801084678228267
2005-11-10,66.1,70.99143920595533,-0.06890181774966753
2005-11-11,65.35,71.87143920595534,-0.09073756248664311
2005-11-14,66.23,72.64143920595534,-0.08826145621616077
2005-11-15,67.0,73.08143920595533,-0.0832145517662406
2005-11-16,67.44,73.29143920595534,-0.07983796292377732
2005-11-17,67.65,72.59143920595534,-0.06807192776458881
2005-11-18,66.95,74.64143920595534,-0.10304516214823556
2005-11-21,69.0,74.74143920595533,-0.07681734880879654
2005-11-22,69.1,75.08143920595533,-0.07966601691727959
2005-11-23,69.44,74.70143920595534,-0.07043290279119396
2005-11-25,69.06,74.27143920595533,-0.07016747301077553
2005-11-28,68.63,74.77143920595533,-0.08213616417144187
2005-11-29,69.13,73.83143920595533,-0.06367801110906846
2005-11-30,68.19,75.31143920595534,-0.09455986077334455
2005-12-01,69.67,75.08143920595533,-0.0720742604721688
2005-12-02,69.44,74.84143920595534,-0.07217177092347438
2005-12-05,69.2,75.21143920595533,-0.07992719285019789
2005-12-06,69.57,75.29143920595534,-0.07599056767004664
2005-12-07,69.65,75.71143920595533,-0.0800597541075212
2005-12-08,70.07,75.29143920595534,-0.06934970643438498
2005-12-09,69.65,75.83143920595533,-0.08151552008879548
2005-12-12,70.19,76.23143920595534,-0.07925128095290346
2005-12-13,70.59,77.09143920595534,-0.0843341267580473
2005-12-14,71.45,76.43143920595534,-0.06517526370963844
2005-12-15,70.79,76.39143920595534,-0.07332548338110967
2005-12-16,70.75,75.61143920595534,-0.06429502277708843
2005-12-19,69.97,76.38143920595533,-0.08393975385391061
2005-12-20,70.74,76.03143920595534,-0.06959541028313032
2005-12-21,70.39,76.96143920595533,-0.08538612678967195
2005-12-22,71.32,77.13143920595533,-0.07534462296804434
2005-12-23,71.49,76.17143920595534,-0.06145924581124795
2005-12-27,70.53,76.60143920595533,-0.07926011924699328
2005-12-28,70.96,76.82143920595534,-0.0762995234994368
2005-12-29,71.18,75.88143920595533,-0.061957696838021326
2005-12-30,70.24,77.15464019851116,-0.08962053585786267
2006-01-03,70.44,77.88464019851116,-0.09558547332999656
2006-01-04,71.17,77.04464019851116,-0.07624982326317209
2006-01-05,70.33,76.06464019851116,-0.0753916692900285
2006-01-06,69.35,75.48464019851117,-0.08127004622898337
2006-01-09,68.77,75.81464019851116,-0.09291925913076482
2006-01-10,69.1,76.81464019851116,-0.10043189916107542
2006-01-11,70.1,76.40464019851116,-0.08251645688181675
2006-01-12,69.69,76.19464019851117,-0.08536873698155834
2006-01-13,69.48,75.40464019851116,-0.07857129459027823
2006-01-17,68.69,75.04464019851116,-0.08467813532987312
2006-01-18,68.33,74.88464019851116,-0.08752983497197175
2006-01-19,68.17,73.21464019851116,-0.06890206910575991
2006-01-20,66.5,73.73464019851117,-0.09811725098317159
2006-01-23,67.02,74.37464019851117,-0.09888639701491153
2006-01-24,67.66,73.62464019851117,-0.08101418468638977
2006-01-25,66.91,75.43464019851116,-0.11300697101594204
2006-01-26,68.72,75.27464019851116,-0.0870763404677265
2006-01-27,68.56,75.74464019851116,-0.09485344678754426
2006-01-30,69.03,75.02464019851116,-0.079902285204563
2006-01-31,68.31,78.33464019851117,-0.12797199518766278
2006-02-01,71.62,78.41464019851117,-0.08665014825433281
2006-02-02,71.7,77.58464019851117,-0.07584800526823976
2006-02-03,70.87,77.85464019851116,-0.08971385881049554
2006-02-06,71.14,78.26464019851116,-0.0910326832199082
2006-02-07,71.55,78.47464019851118,-0.08824048356251724
2006-02-08,71.76,78.72464019851117,-0.08846836493566945
2006-02-09,72.01,79.24464019851116,-0.09129500973678573
2006-02-10,72.53,78.82464019851116,-0.07985625031283117
2006-02-13,72.11,79.42464019851117,-0.09209535202462626
2006-02-14,72.71,79.16464019851117,-0.08153438432014204
2006-02-15,72.45,79.26464019851116,-0.08597326855259169
2006-02-16,72.55,79.67464019851117,-0.08942168023300723
2006-02-17,72.96,79.76464019851116,-0.08530898129266784
2006-02-21,73.05,81.10464019851116,-0.09931170619580687
2006-02-22,74.39,80.61464019851117,-0.07721476127888405
2006-02-23,73.9,81.02464019851116,-0.08793177212580916
2006-02-24,74.31,80.84464019851117,-0.08082960332887368
2006-02-27,74.13,79.40464019851116,-0.06642735469016159
2006-02-28,72.69,79.66464019851117,-0.08755001191408773
2006-03-01,72.95,79.51464019851116,-0.08255888704422598
2006-03-02,72.8,80.10464019851116,-0.0911887273996761
2006-03-03,73.39,79.34464019851117,-0.07504779382215798
2006-03-06,72.63,79.87464019851117,-0.09070012935903293
2006-03-07,73.16,79.53464019851117,-0.08014923035548605
2006-03-08,72.82,80.47464019851117,-0.09511866321649975
2006-03-09,73.76,81.50464019851117,-0.0950208500969818
2006-03-10,74.79,81.55464019851117,-0.08294611051002654
2006-03-13,74.84,82.16464019851117,-0.08914589269562556
2006-03-14,75.45,82.76464019851116,-0.0883788074347569
2006-03-15,76.05,83.44464019851117,-0.08861731779200732
2006-03-16,76.73,84.56464019851117,-0.09264676323484322
2006-03-17,77.85,84.89464019851117,-0.08298097715048347
2006-03-20,78.18,84.97464019851117,-0.07996079986497207
2006-03-21,78.26,85.32464019851116,-0.0827971870971268
2006-03-22,78.61,84.61464019851117,-0.07096455394035728
2006-03-23,77.9,85.44464019851117,-0.08829857766365345
2006-03-24,78.73,85.10464019851116,-0.07490355618262368
2006-03-27,78.39,84.22464019851117,-0.06927474174730053
2006-03-28,77.51,85.89464019851117,-0.09761540625973186
2006-03-29,79.18,85.13464019851116,-0.06994379942907536
2006-03-30,78.42,84.64464019851117,-0.07353850384280625
2006-03-31,77.93,86.58269279393173,-0.09993559353166892
2006-04-03,78.01,87.17269279393173,-0.10510966795062182
2006-04-04,78.6,87.68269279393174,-0.1035859244797318
2006-04-05,79.11,88.39269279393173,-0.10501651777452126
2006-04-06,79.82,88.14269279393173,-0.09442294681635499
2006-04-07,79.57,89.36269279393173,-0.10958368070346147
2006-04-10,80.79,89.14269279393173,-0.0937002521703082
2006-04-11,80.57,91.78269279393173,-0.12216565512090827
2006-04-12,83.21,91.50269279393173,-0.09062785521085437
2006-04-13,82.93,90.92269279393173,-0.08790646810303404
2006-04-17,82.35,91.87269279393173,-0.10365095986999007
2006-04-18,83.3,93.53269279393173,-0.109402311515569
2006-04-19,84.96,94.07269279393174,-0.09686862917694183
2006-04-20,85.5,95.03269279393173,-0.10030961465653043
2006-04-21,86.46,94.67269279393173,-0.08674827504703819
2006-04-24,86.1,93.68269279393174,-0.0809401669378883
2006-04-25,85.11,93.48269279393173,-0.08956409516773389
2006-04-26,84.91,92.67269279393173,-0.08376461889580533
2006-04-27,84.1,92.02269279393172,-0.08609498976163599
2006-04-28,83.45,92.43269279393174,-0.09718090561266712
2006-05-01,83.86,93.90269279393173,-0.10694786800172273
2006-05-02,85.33,94.44269279393173,-0.09648912503813367
2006-05-03,85.87,95.21269279393174,-0.09812444664444131
2006-05-04,86.64,97.04269279393174,-0.1071970747557639
2006-05-05,88.47,96.16269279393173,-0.07999664496101933
2006-05-08,87.59,96.56269279393173,-0.09292090489936711
2006-05-09,87.99,97.51269279393173,-0.09765593094691305
2006-05-10,88.94,96.78269279393173,-0.08103404201234898
2006-05-11,88.21,95.58269279393173,-0.0771341817061656
2006-05-12,87.01,94.43269279393174,-0.07860299832950135
2006-05-15,85.86,94.97269279393173,-0.09595066250995021
2006-05-16,86.4,92.34269279393173,-0.06435477041148452
2006-05-17,83.77,91.30269279393173,-0.08250241655996782
2006-05-18,82.73,93.18269279393174,-0.1121741868637266
2006-05-19,84.61,94.28269279393173,-0.10259245368683712
2006-05-22,85.71,93.72269279393173,-0.08549362545044725
2006-05-23,85.15,90.95269279393173,-0.06379902139982463
2006-05-24,82.38,91.56269279393173,-0.10028858385148232
2006-05-25,82.99,92.07269279393174,-0.09864697684317492
2006-05-26,83.5,90.70269279393173,-0.07940991134955155
2006-05-30,82.13,91.82269279393174,-0.10555879487964981
2006-05-31,83.25,92.21269279393174,-0.09719586883728382
2006-06-01,83.64,92.37269279393173,-0.09453760120875687
2006-06-02,83.8,90.70269279393173,-0.07610240204901109
2006-06-05,82.13,89.22269279393173,-0.07949426958355743
2006-06-06,80.65,90.03269279393173,-0.10421428597506222
2006-06-07,81.46,89.76269279393173,-0.09249603076182478
2006-06-08,81.19,89.07269279393174,-0.08849729975232956
2006-06-09,80.5,86.45269279393173,-0.06885491476963645
2006-06-12,77.88,85.55269279393173,-0.08968382576119172
2006-06-13,76.98,90.58269279393173,-0.15016878362047315
2006-06-14,82.01,93.38269279393174,-0.12178587330982127
2006-06-15,84.81,94.11269279393173,-0.09884631411302636
2006-06-16,85.54,93.33269279393173,-0.08349371008867301
2006-06-19,84.76,93.42269279393173,-0.09272578786654728
2006-06-20,84.85,94.42269279393173,-0.10138127298300204
2006-06-21,85.85,92.63269279393174,-0.0732213713037615
2006-06-22,84.06,91.96269279393174,-0.08593368195122275
2006-06-23,83.39,92.46269279393174,-0.09812274031594259
2006-06-26,83.89,90.50269279393173,-0.07306625460292504
2006-06-27,81.93,91.21269279393174,-0.10176974837156982
2006-06-28,82.64,91.57269279393174,-0.09754756053786895
2006-06-29,83.0,90.48269279393173,-0.08269750338855486
2006-06-30,81.91,90.85429292929292,-0.0984465636230728
2006-07-03,81.3,89.72429292929293,-0.0938908812124235
2006-07-05,80.17,90.36429292929293,-0.11281328718268868
2006-07-06,80.81,89.54429292929294,-0.09754159247412686
2006-07-07,79.99,89.90429292929294,-0.11027607922004612
2006-07-10,80.35,91.18429292929292,-0.11881753513945836
2006-07-11,81.63,90.47429292929293,-0.09775476152330786
2006-07-12,80.92,89.14429292929293,-0.09225821035807913
2006-07-13,79.59,86.80429292929293,-0.08310986341619508
2006-07-14,77.25,88.50429292929293,-0.12716098345968496
2006-07-17,78.95,88.72429292929293,-0.11016478809340702
2006-07-18,79.17,91.84429292929293,-0.13799761014057066
2006-07-19,82.29,90.24429292929293,-0.08814178349787916
2006-07-20,80.69,88.63429292929293,-0.08963001414847871
2006-07-21,79.08,90.99429292929293,-0.13093450749214486
2006-07-24,81.44,93.30429292929293,-0.12715698878168258
2006-07-25,83.75,89.45429292929293,-0.06376768227100915
2006-07-26,79.9,88.26429292929294,-0.09476417531598458
2006-07-27,78.71,88.46429292929292,-0.11026248677632311
2006-07-28,78.91,86.97429292929293,-0.09272041953648213
2006-07-31,77.42,87.72429292929293,-0.11746225116454734
2006-08-01,78.17,88.17429292929293,-0.1134604270352968
2006-08-02,78.62,88.95429292929293,-0.11617531418643667
2006-08-03,79.4,89.04429292929294,-0.10830893942805675
2006-08-04,79.49,89.30429292929293,-0.10989721330713009
2006-08-07,79.75,87.70429292929293,-0.09069445364214579
2006-08-08,78.15,86.71429292929292,-0.09876449014323696
2006-08-09,77.16,85.75429292929293,-0.10021997308495323
2006-08-10,76.2,85.51429292929294,-0.10892089041763353
2006-08-11,75.96,84.94429292929293,-0.10576688108724852
2006-08-14,75.39,86.13429292929293,-0.12473885329403989
2006-08-15,76.58,88.38429292929293,-0.13355645599536914
2006-08-16,78.83,88.14429292929293,-0.10567096994883851
2006-08-17,78.59,87.17429292929293,-0.09847275659873311
2006-08-18,77.62,86.18429292929292,-0.09937185348053168
2006-08-21,76.63,86.50429292929293,-0.11414801040410794
2006-08-22,76.95,85.91429292929293,-0.10433994884495523
2006-08-23,76.36,84.79429292929294,-0.09946769573662229
2006-08-24,75.24,83.48429292929293,-0.0987526232781949
2006-08-25,73.93,84.27429292929293,-0.12274553211584815
2006-08-28,74.72,83.33429292929293,-0.10337032482656261
2006-08-29,73.78,84.57429292929292,-0.1276308977045464
2006-08-30,75.02,84.45429292929293,-0.11170886170572225
2006-08-31,74.9,84.98429292929293,-0.11866066753868365
2006-09-01,75.43,84.91429292929293,-0.11169253846570182
2006-09-05,75.36,83.99429292929293,-0.10279618564753379
2006-09-06,74.44,82.42429292929293,-0.0968682004484066
2006-09-07,72.87,82.35429292929292,-0.11516452381463427
2006-09-08,72.8,83.37429292929293,-0.1268291766895181
2006-09-11,73.82,83.81429292929293,-0.11924330063518263
2006-09-12,74.26,85.87429292929293,-0.13524761058418133
2006-09-13,76.32,84.56429292929293,-0.09749141917601412
2006-09-14,75.01,84.56429292929293,-0.11298259109529352
2006-09-15,75.01,84.76429292929294,-0.1150754945532263
2006-09-18,75.21,84.42429292929293,-0.109142672204671
2006-09-19,74.87,85.74429292929293,-0.12682235234314843
2006-09-20,76.19,85.66429292929293,-0.110597923654293
2006-09-21,76.11,86.80429292929293,-0.12320004654613159
2006-09-22,77.25,87.26429292929294,-0.11475819711742985
2006-09-25,77.71,88.55429292929293,-0.12245925714693096
2006-09-26,79.0,88.96429292929292,-0.11200328357819189
2006-09-27,79.41,88.83429292929293,-0.10608845546611301
2006-09-28,79.28,88.40429292929294,-0.10321097117524236
2006-09-29,78.85,86.55808618504436,-0.08905102370870321
2006-10-02,79.97,88.36808618504436,-0.0950352842026998
2006-10-03,81.78,90.54808618504435,-0.09683347881175386
2006-10-04,83.96,90.20808618504437,-0.069263038927881
2006-10-05,83.62,90.26808618504435,-0.07364824564260908
2006-10-06,83.68,89.23808618504437,-0.06228378960883463
2006-10-09,82.65,88.71808618504436,-0.06839739726111538
2006-10-10,82.13,88.22808618504436,-0.06911728961517538
2006-10-11,81.64,90.22808618504436,-0.0951819610518112
2006-10-12,83.64,88.97808618504436,-0.05999326816203876
2006-10-13,82.39,89.24808618504436,-0.07684294956000515
2006-10-16,82.66,88.87808618504435,-0.06996197208947874
2006-10-17,82.29,89.32808618504436,-0.07878917466635138
2006-10-18,82.74,88.99808618504436,-0.07031708717907237
2006-10-19,82.41,88.32808618504436,-0.06700118207753503
2006-10-20,81.74,89.38808618504436,-0.0855604646150705
2006-10-23,82.8,90.17808618504436,-0.0818168415096393
2006-10-24,83.59,87.44808618504436,-0.04411858913504929
2006-10-25,80.86,85.72808618504436,-0.05678519609707122
2006-10-26,79.14,86.32808618504436,-0.08326474618743063
2006-10-27,79.74,86.80808618504436,-0.08142197916882632
2006-10-30,80.22,86.44808618504436,-0.07204423440575636
2006-10-31,79.86,86.64808618504436,-0.07834086687786534
2006-11-01,80.06,85.78808618504436,-0.06677018266486234
2006-11-02,79.2,86.55808618504436,-0.08500749622992121
2006-11-03,79.97,87.06808618504436,-0.08152339733250735
2006-11-06,80.48,91.43808618504436,-0.11984159601578204
2006-11-07,84.85,92.03808618504436,-0.07809904011468238
2006-11-08,85.45,91.69808618504436,-0.06813758547191362
2006-11-09,85.11,92.20808618504437,-0.07697899911727735
2006-11-10,85.62,92.27808618504436,-0.07215240866279948
2006-11-13,85.69,92.32808618504436,-0.07189671593257418
2006-11-14,85.74,93.66808618504436,-0.08464020679767248
2006-11-15,87.08,95.29808618504435,-0.08623558472188986
2006-11-16,88.71,96.10808618504436,-0.07697672983311987
2006-11-17,89.52,95.70808618504437,-0.06465583454547585
2006-11-20,89.12,97.68808618504436,-0.08770860930589186
2006-11-21,91.1,96.68808618504436,-0.05779498183829723
2006-11-22,90.1,96.35808618504436,-0.06494614445773073
2006-11-24,89.77,93.95808618504437,-0.044573983518525484
2006-11-27,87.37,94.52808618504436,-0.0757244378250923
