date,VNO,dcf,Deviation
1993-12-16,12.64,,
1993-12-17,12.46,,
1993-12-20,12.64,,
1993-12-21,12.55,,
1993-12-22,12.28,,
1993-12-23,11.91,,
1993-12-27,11.91,,
1993-12-28,12.19,,
1993-12-29,12.23,,
1993-12-30,12.23,,
1993-12-31,12.1,,
1994-01-03,12.1,,
1994-01-04,12.1,,
1994-01-05,12.14,,
1994-01-06,12.23,,
1994-01-07,12.28,,
1994-01-10,12.1,,
1994-01-11,12.14,,
1994-01-12,12.28,,
1994-01-13,12.23,,
1994-01-14,12.19,,
1994-01-17,12.19,,
1994-01-18,12.23,,
1994-01-19,12.14,,
1994-01-20,12.19,,
1994-01-21,12.23,,
1994-01-24,12.19,,
1994-01-25,12.23,,
1994-01-26,12.23,,
1994-01-27,12.64,,
1994-01-28,12.64,,
1994-01-31,12.64,,
1994-02-01,12.32,,
1994-02-02,12.0,,
1994-02-03,11.73,,
1994-02-04,11.42,,
1994-02-07,11.37,,
1994-02-08,11.55,,
1994-02-09,11.55,,
1994-02-10,11.96,,
1994-02-11,12.1,,
1994-02-14,12.14,,
1994-02-15,12.0,,
1994-02-16,12.23,,
1994-02-17,12.32,,
1994-02-18,12.28,,
1994-02-22,12.55,,
1994-02-23,12.64,,
1994-02-24,12.77,,
1994-02-25,12.95,,
1994-02-28,12.95,,
1994-03-01,13.18,,
1994-03-02,13.0,,
1994-03-03,12.91,,
1994-03-04,12.95,,
1994-03-07,12.91,,
1994-03-08,12.86,,
1994-03-09,12.73,,
1994-03-10,12.82,,
1994-03-11,12.77,,
1994-03-14,12.82,,
1994-03-15,12.86,,
1994-03-16,12.82,,
1994-03-17,12.95,,
1994-03-18,12.73,,
1994-03-21,12.91,,
1994-03-22,13.0,,
1994-03-23,12.95,,
1994-03-24,12.82,,
1994-03-25,12.82,,
1994-03-28,12.64,,
1994-03-29,12.77,,
1994-03-30,12.64,,
1994-03-31,12.64,,
1994-04-04,12.23,,
1994-04-05,12.23,,
1994-04-06,12.19,,
1994-04-07,12.32,,
1994-04-08,12.1,,
1994-04-11,12.0,,
1994-04-12,11.69,,
1994-04-13,11.82,,
1994-04-14,11.73,,
1994-04-15,11.73,,
1994-04-18,11.78,,
1994-04-19,11.73,,
1994-04-20,11.64,,
1994-04-21,11.82,,
1994-04-22,11.91,,
1994-04-25,11.91,,
1994-04-26,11.96,,
1994-04-28,11.96,,
1994-04-29,11.87,,
1994-05-02,11.96,,
1994-05-03,12.1,,
1994-05-04,12.1,,
1994-05-05,12.19,,
1994-05-06,12.1,,
1994-05-09,12.19,,
1994-05-10,12.32,,
1994-05-11,12.32,,
1994-05-12,12.46,,
1994-05-13,12.46,,
1994-05-16,12.41,,
1994-05-17,12.46,,
1994-05-18,12.55,,
1994-05-19,12.55,,
1994-05-20,12.68,,
1994-05-23,12.68,,
1994-05-24,12.91,,
1994-05-25,13.0,,
1994-05-26,13.0,,
1994-05-27,13.04,,
1994-05-31,13.04,,
1994-06-01,13.09,,
1994-06-02,13.18,,
1994-06-03,13.18,,
1994-06-06,13.22,,
1994-06-07,13.27,,
1994-06-08,13.18,,
1994-06-09,13.27,,
1994-06-10,13.31,,
1994-06-13,13.27,,
1994-06-14,13.36,,
1994-06-15,13.36,,
1994-06-16,13.45,,
1994-06-17,13.54,,
1994-06-20,13.54,,
1994-06-21,13.27,,
1994-06-22,13.27,,
1994-06-23,13.27,,
1994-06-24,13.18,,
1994-06-27,13.0,,
1994-06-28,12.95,,
1994-06-29,12.77,,
1994-06-30,13.18,,
1994-07-01,13.18,,
1994-07-05,13.18,,
1994-07-06,13.09,,
1994-07-07,13.04,,
1994-07-08,13.04,,
1994-07-11,13.04,,
1994-07-12,13.13,,
1994-07-13,13.09,,
1994-07-14,13.09,,
1994-07-15,13.18,,
1994-07-18,13.13,,
1994-07-19,13.22,,
1994-07-20,13.13,,
1994-07-21,13.09,,
1994-07-22,13.09,,
1994-07-25,13.18,,
1994-07-26,13.27,,
1994-07-27,13.18,,
1994-07-28,13.27,,
1994-07-29,13.27,,
1994-08-01,13.22,,
1994-08-02,13.04,,
1994-08-03,13.13,,
1994-08-04,13.27,,
1994-08-05,13.36,,
1994-08-08,13.36,,
1994-08-09,13.54,,
1994-08-10,13.49,,
1994-08-11,13.36,,
1994-08-12,13.36,,
1994-08-15,13.36,,
1994-08-16,13.09,,
1994-08-17,12.91,,
1994-08-18,12.82,,
1994-08-19,12.91,,
1994-08-22,12.64,,
1994-08-23,12.59,,
1994-08-24,12.59,,
1994-08-25,12.46,,
1994-08-26,12.59,,
1994-08-29,12.73,,
1994-08-30,12.77,,
1994-08-31,12.91,,
1994-09-01,13.0,,
1994-09-02,12.86,,
1994-09-06,12.86,,
1994-09-07,12.77,,
1994-09-08,12.73,,
1994-09-09,12.68,,
1994-09-12,12.64,,
1994-09-13,12.5,,
1994-09-14,12.5,,
1994-09-15,12.5,,
1994-09-16,12.55,,
1994-09-19,12.64,,
1994-09-20,12.64,,
1994-09-21,12.59,,
1994-09-22,12.55,,
1994-09-23,12.5,,
1994-09-26,12.59,,
1994-09-27,12.46,,
1994-09-28,12.28,,
1994-09-29,12.32,,
1994-09-30,12.37,,
1994-10-03,12.28,,
1994-10-04,12.19,,
1994-10-05,12.23,,
1994-10-06,12.23,,
1994-10-07,12.23,,
1994-10-10,12.28,,
1994-10-11,12.28,,
1994-10-12,12.23,,
1994-10-13,12.28,,
1994-10-14,12.32,,
1994-10-17,12.32,,
1994-10-18,12.23,,
1994-10-19,12.1,,
1994-10-20,12.1,,
1994-10-21,11.87,,
1994-10-24,11.73,,
1994-10-25,11.64,,
1994-10-26,11.55,,
1994-10-27,11.42,,
1994-10-28,11.19,,
1994-10-31,11.37,,
1994-11-01,11.1,,
1994-11-02,11.01,,
1994-11-03,11.06,,
1994-11-04,11.24,,
1994-11-07,11.28,,
1994-11-08,11.19,,
1994-11-09,11.28,,
1994-11-10,11.33,,
1994-11-11,11.37,,
1994-11-14,11.33,,
1994-11-15,11.33,,
1994-11-16,11.33,,
1994-11-17,11.42,,
1994-11-18,11.46,,
1994-11-21,11.46,,
1994-11-22,11.46,,
1994-11-23,11.46,,
1994-11-25,11.55,,
1994-11-28,11.64,,
1994-11-29,11.46,,
1994-11-30,11.37,,
1994-12-01,11.42,,
1994-12-02,11.37,,
1994-12-05,11.46,,
1994-12-06,11.51,,
1994-12-07,11.46,,
1994-12-08,11.37,,
1994-12-09,11.28,,
1994-12-12,11.24,,
1994-12-13,11.37,,
1994-12-14,12.19,,
1994-12-15,12.23,,
1994-12-16,12.46,,
1994-12-19,12.46,,
1994-12-20,12.46,,
1994-12-21,12.55,,
1994-12-22,12.59,,
1994-12-23,12.59,,
1994-12-27,12.64,,
1994-12-28,12.64,,
1994-12-29,12.86,,
1994-12-30,12.95,,
1995-01-03,13.09,,
1995-01-04,13.04,,
1995-01-05,12.86,,
1995-01-06,12.64,,
1995-01-09,12.59,,
1995-01-10,12.46,,
1995-01-11,12.41,,
1995-01-12,12.5,,
1995-01-13,12.64,,
1995-01-16,12.68,,
1995-01-17,12.77,,
1995-01-18,12.73,,
1995-01-19,12.77,,
1995-01-20,12.95,,
1995-01-23,12.82,,
1995-01-24,12.86,,
1995-01-25,12.82,,
1995-01-26,12.86,,
1995-01-27,12.95,,
1995-01-30,12.95,,
1995-01-31,12.5,,
1995-02-01,12.55,,
1995-02-02,12.55,,
1995-02-03,12.46,,
1995-02-06,12.86,,
1995-02-07,12.95,,
1995-02-08,12.91,,
1995-02-09,12.91,,
1995-02-10,12.77,,
1995-02-13,12.82,,
1995-02-14,12.64,,
1995-02-15,12.64,,
1995-02-16,12.55,,
1995-02-17,12.5,,
1995-02-21,12.55,,
1995-02-22,12.59,,
1995-02-23,12.59,,
1995-02-24,12.46,,
1995-02-27,12.37,,
1995-02-28,12.37,,
1995-03-01,12.59,,
1995-03-02,12.68,,
1995-03-03,12.59,,
1995-03-06,12.73,,
1995-03-07,12.82,,
1995-03-08,12.82,,
1995-03-09,12.77,,
1995-03-10,12.82,,
1995-03-13,12.82,,
1995-03-14,12.77,,
1995-03-15,12.73,,
1995-03-16,12.82,,
1995-03-17,12.77,,
1995-03-20,12.86,,
1995-03-21,12.77,,
1995-03-22,12.82,,
1995-03-23,12.86,,
1995-03-24,12.86,,
1995-03-27,13.0,,
1995-03-28,13.0,,
1995-03-29,12.95,,
1995-03-30,13.0,,
1995-03-31,12.95,,
1995-04-03,13.0,,
1995-04-04,12.91,,
1995-04-05,12.86,,
1995-04-06,12.73,,
1995-04-07,12.77,,
1995-04-10,12.68,,
1995-04-11,12.59,,
1995-04-12,12.55,,
1995-04-13,12.55,,
1995-04-17,12.59,,
1995-04-18,12.55,,
1995-04-19,12.5,,
1995-04-20,12.46,,
1995-04-21,12.59,,
1995-04-24,12.55,,
1995-04-25,12.37,,
1995-04-26,12.28,,
1995-04-27,12.14,,
1995-04-28,12.19,,
1995-05-01,12.14,,
1995-05-02,11.91,,
1995-05-03,11.87,,
1995-05-04,11.78,,
1995-05-05,11.96,,
1995-05-08,12.0,,
1995-05-09,12.19,,
1995-05-10,12.5,,
1995-05-11,12.37,,
1995-05-12,12.37,,
1995-05-15,12.32,,
1995-05-16,12.37,,
1995-05-17,12.32,,
1995-05-18,12.37,,
1995-05-19,12.41,,
1995-05-22,12.46,,
1995-05-23,12.32,,
1995-05-24,12.28,,
1995-05-25,12.32,,
1995-05-26,12.19,,
1995-05-30,12.14,,
1995-05-31,12.28,,
1995-06-01,12.28,,
1995-06-02,12.37,,
1995-06-05,12.55,,
1995-06-06,12.77,,
1995-06-07,12.77,,
1995-06-08,12.68,,
1995-06-09,12.64,,
1995-06-12,12.64,,
1995-06-13,12.64,,
1995-06-14,12.64,,
1995-06-15,12.68,,
1995-06-16,12.68,,
1995-06-19,12.64,,
1995-06-20,12.68,,
1995-06-21,12.73,,
1995-06-22,12.7,,
1995-06-23,12.64,,
1995-06-26,12.64,,
1995-06-27,12.5,,
1995-06-28,12.55,,
1995-06-29,12.55,,
1995-06-30,12.59,,
1995-07-03,12.59,,
1995-07-05,12.64,,
1995-07-06,12.68,,
1995-07-07,12.68,,
1995-07-10,12.95,,
1995-07-11,12.86,,
1995-07-12,12.91,,
1995-07-13,12.86,,
1995-07-14,12.95,,
1995-07-17,12.95,,
1995-07-18,12.95,,
1995-07-19,12.86,,
1995-07-20,12.86,,
1995-07-21,12.73,,
1995-07-24,12.91,,
1995-07-25,13.0,,
1995-07-26,12.95,,
1995-07-27,12.91,,
1995-07-28,13.04,,
1995-07-31,13.31,,
1995-08-01,13.36,,
1995-08-02,13.45,,
1995-08-03,13.18,,
1995-08-04,13.0,,
1995-08-07,13.04,,
1995-08-08,12.93,,
1995-08-09,12.86,,
1995-08-10,12.91,,
1995-08-11,12.82,,
1995-08-14,12.91,,
1995-08-15,13.0,,
1995-08-16,13.09,,
1995-08-17,13.0,,
1995-08-18,13.0,,
1995-08-21,13.04,,
1995-08-22,13.13,,
1995-08-23,13.18,,
1995-08-24,13.27,,
1995-08-25,13.27,,
1995-08-28,13.22,,
1995-08-29,13.27,,
1995-08-30,13.45,,
1995-08-31,13.4,,
1995-09-01,13.49,,
1995-09-05,13.4,,
1995-09-06,13.54,,
1995-09-07,13.58,,
1995-09-08,13.67,,
1995-09-11,13.76,,
1995-09-12,13.95,,
1995-09-13,14.04,,
1995-09-14,13.99,,
1995-09-15,14.04,,
1995-09-18,13.9,,
1995-09-19,13.9,,
1995-09-20,13.72,,
1995-09-21,13.67,,
1995-09-22,13.67,,
1995-09-25,13.76,,
1995-09-26,13.58,,
1995-09-27,13.58,,
1995-09-28,13.58,,
1995-09-29,13.54,,
1995-10-02,13.54,,
1995-10-03,13.54,,
1995-10-04,13.49,,
1995-10-05,13.45,,
1995-10-06,13.45,,
1995-10-09,13.36,,
1995-10-10,13.31,,
1995-10-11,13.4,,
1995-10-12,13.54,,
1995-10-13,13.45,,
1995-10-16,13.45,,
1995-10-17,13.4,,
1995-10-18,13.45,,
1995-10-19,13.4,,
1995-10-20,13.4,,
1995-10-23,13.36,,
1995-10-24,13.31,,
1995-10-25,13.18,,
1995-10-26,12.86,,
1995-10-27,13.0,,
1995-10-30,13.0,,
1995-10-31,12.95,,
1995-11-01,12.91,,
1995-11-02,12.46,,
1995-11-03,12.55,,
1995-11-06,12.55,,
1995-11-07,12.46,,
1995-11-08,12.5,,
1995-11-09,12.55,,
1995-11-10,12.73,,
1995-11-13,12.68,,
1995-11-14,12.73,,
1995-11-15,12.73,,
1995-11-16,12.91,,
1995-11-17,12.86,,
1995-11-20,12.73,,
1995-11-21,12.73,,
1995-11-22,12.77,,
1995-11-24,12.82,,
1995-11-27,12.77,,
1995-11-28,12.86,,
1995-11-29,12.82,,
1995-11-30,12.82,,
1995-12-01,12.95,,
1995-12-04,13.09,,
1995-12-05,13.13,,
1995-12-06,13.31,,
1995-12-07,13.36,,
1995-12-08,13.27,,
1995-12-11,13.31,,
1995-12-12,13.22,,
1995-12-13,13.22,,
1995-12-14,13.49,,
1995-12-15,13.4,,
1995-12-18,13.31,,
1995-12-19,13.22,,
1995-12-20,13.22,,
1995-12-21,13.22,,
1995-12-22,13.4,,
1995-12-26,13.4,,
1995-12-27,13.67,,
1995-12-28,13.54,,
1995-12-29,13.54,,
1996-01-02,13.54,,
1996-01-03,13.63,,
1996-01-04,13.58,,
1996-01-05,13.54,,
1996-01-08,13.58,,
1996-01-09,13.54,,
1996-01-10,13.49,,
1996-01-11,13.27,,
1996-01-12,13.18,,
1996-01-15,13.18,,
1996-01-16,13.13,,
1996-01-17,13.09,,
1996-01-18,12.95,,
1996-01-19,13.09,,
1996-01-22,13.13,,
1996-01-23,13.0,,
1996-01-24,13.09,,
1996-01-25,13.13,,
1996-01-26,13.27,,
1996-01-29,13.22,,
1996-01-30,13.4,,
1996-01-31,13.31,,
1996-02-01,13.27,,
1996-02-02,13.36,,
1996-02-05,13.45,,
1996-02-06,13.4,,
1996-02-07,13.4,,
1996-02-08,13.45,,
1996-02-09,13.58,,
1996-02-12,13.63,,
1996-02-13,13.54,,
1996-02-14,13.58,,
1996-02-15,13.58,,
1996-02-16,13.67,,
1996-02-20,13.54,,
1996-02-21,13.54,,
1996-02-22,13.49,,
1996-02-23,13.54,,
1996-02-26,13.54,,
1996-02-27,13.58,,
1996-02-28,13.54,,
1996-02-29,13.58,,
1996-03-01,13.58,,
1996-03-04,13.58,,
1996-03-05,13.63,,
1996-03-06,13.67,,
1996-03-07,13.63,,
1996-03-08,13.49,,
1996-03-11,13.54,,
1996-03-12,13.49,,
1996-03-13,13.58,,
1996-03-14,13.54,,
1996-03-15,13.54,,
1996-03-18,13.58,,
1996-03-19,13.63,,
1996-03-20,13.67,,
1996-03-21,13.72,,
1996-03-22,13.67,,
1996-03-25,13.76,,
1996-03-26,13.86,,
1996-03-27,13.72,,
1996-03-28,13.76,,
1996-03-29,13.72,,
1996-04-01,13.72,,
1996-04-02,13.67,,
1996-04-03,13.63,,
1996-04-04,13.63,,
1996-04-08,13.63,,
1996-04-09,13.63,,
1996-04-10,13.58,,
1996-04-11,13.67,,
1996-04-12,13.81,,
1996-04-15,13.63,,
1996-04-16,13.54,,
1996-04-17,13.58,,
1996-04-18,13.67,,
1996-04-19,13.67,,
1996-04-22,13.72,,
1996-04-23,13.72,,
1996-04-24,13.67,,
1996-04-25,13.67,,
1996-04-26,13.72,,
1996-04-29,13.72,,
1996-04-30,13.63,,
1996-05-01,13.72,,
1996-05-02,13.54,,
1996-05-03,13.54,,
1996-05-06,13.54,,
1996-05-07,13.49,,
1996-05-08,13.45,,
1996-05-09,13.49,,
1996-05-10,13.58,,
1996-05-13,13.86,,
1996-05-14,13.81,,
1996-05-15,13.99,,
1996-05-16,13.9,,
1996-05-17,13.81,,
1996-05-20,13.72,,
1996-05-21,13.81,,
1996-05-22,13.72,,
1996-05-23,13.67,,
1996-05-24,13.67,,
1996-05-28,13.76,,
1996-05-29,13.81,,
1996-05-30,13.81,,
1996-05-31,13.9,,
1996-06-03,14.08,,
1996-06-04,14.08,,
1996-06-05,14.13,,
1996-06-06,14.13,,
1996-06-07,14.08,,
1996-06-10,14.08,,
1996-06-11,14.08,,
1996-06-12,14.04,,
1996-06-13,14.13,,
1996-06-14,14.44,,
1996-06-17,14.71,,
1996-06-18,14.8,,
1996-06-19,14.85,,
1996-06-20,14.89,,
1996-06-21,14.67,,
1996-06-24,14.53,,
1996-06-25,14.62,,
1996-06-26,14.67,,
1996-06-27,14.71,,
1996-06-28,14.76,,
1996-07-01,14.76,,
1996-07-02,14.85,,
1996-07-03,14.89,,
1996-07-05,14.8,,
1996-07-08,14.8,,
1996-07-09,14.71,,
1996-07-10,14.71,,
1996-07-11,14.8,,
1996-07-12,14.85,,
1996-07-15,14.8,,
1996-07-16,14.94,,
1996-07-17,14.89,,
1996-07-18,14.8,,
1996-07-19,14.89,,
1996-07-22,14.98,,
1996-07-23,14.98,,
1996-07-24,14.94,,
1996-07-25,15.12,,
1996-07-26,15.07,,
1996-07-29,15.03,,
1996-07-30,15.07,,
1996-07-31,15.21,,
1996-08-01,14.98,,
1996-08-02,14.98,,
1996-08-05,14.94,,
1996-08-06,14.8,,
1996-08-07,14.76,,
1996-08-08,14.76,,
1996-08-09,14.76,,
1996-08-12,14.76,,
1996-08-13,14.85,,
1996-08-14,14.94,,
1996-08-15,14.89,,
1996-08-16,14.98,,
1996-08-19,15.03,,
1996-08-20,14.94,,
1996-08-21,14.89,,
1996-08-22,14.85,,
1996-08-23,14.94,,
1996-08-26,14.89,,
1996-08-27,14.89,,
1996-08-28,14.94,,
1996-08-29,14.94,,
1996-08-30,15.03,,
1996-09-03,15.03,,
1996-09-04,15.12,,
1996-09-05,14.98,,
1996-09-06,14.98,,
1996-09-09,15.07,,
1996-09-10,15.03,,
1996-09-11,15.07,,
1996-09-12,15.07,,
1996-09-13,15.03,,
1996-09-16,15.07,,
1996-09-17,15.03,,
1996-09-18,15.03,,
1996-09-19,14.94,,
1996-09-20,14.89,,
1996-09-23,14.76,,
1996-09-24,14.8,,
1996-09-25,14.8,,
1996-09-26,14.98,,
1996-09-27,14.8,,
1996-09-30,14.62,,
1996-10-01,14.8,,
1996-10-02,14.8,,
1996-10-03,14.85,,
1996-10-04,14.89,,
1996-10-07,14.71,,
1996-10-08,14.76,,
1996-10-09,14.8,,
1996-10-10,14.71,,
1996-10-11,14.71,,
1996-10-14,14.8,,
1996-10-15,15.07,,
1996-10-16,14.98,,
1996-10-17,15.03,,
1996-10-18,14.98,,
1996-10-21,15.12,,
1996-10-22,15.12,,
1996-10-23,15.21,,
1996-10-24,15.25,,
1996-10-25,15.3,,
1996-10-28,15.3,,
1996-10-29,15.48,,
1996-10-30,15.43,,
1996-10-31,15.53,,
1996-11-01,15.8,,
1996-11-04,15.62,,
1996-11-05,15.62,,
1996-11-06,15.71,,
1996-11-07,15.89,,
1996-11-08,16.2,,
1996-11-11,16.16,,
1996-11-12,16.16,,
1996-11-13,16.16,,
1996-11-14,16.02,,
1996-11-15,15.93,,
1996-11-18,16.16,,
1996-11-19,16.11,,
1996-11-20,16.16,,
1996-11-21,16.02,,
1996-11-22,15.75,,
1996-11-25,15.8,,
1996-11-26,15.71,,
1996-11-27,16.02,,
1996-11-29,16.29,,
1996-12-02,16.25,,
1996-12-03,17.38,,
1996-12-04,17.51,,
1996-12-05,17.47,,
1996-12-06,17.24,,
1996-12-09,18.05,,
1996-12-10,18.5,,
1996-12-11,18.37,,
1996-12-12,19.0,,
1996-12-13,18.96,,
1996-12-16,18.82,,
1996-12-17,18.64,,
1996-12-18,18.46,,
1996-12-19,18.68,,
1996-12-20,18.46,,
1996-12-23,18.55,,
1996-12-24,18.41,,
1996-12-26,18.5,,
1996-12-27,18.5,,
1996-12-30,18.68,,
1996-12-31,18.96,,
1997-01-02,18.46,,
1997-01-03,18.5,,
1997-01-06,18.5,,
1997-01-07,18.59,,
1997-01-08,18.5,,
1997-01-09,18.55,,
1997-01-10,18.46,,
1997-01-13,18.55,,
1997-01-14,18.73,,
1997-01-15,18.68,,
1997-01-16,18.64,,
1997-01-17,18.64,,
1997-01-20,18.96,,
1997-01-21,19.23,,
1997-01-22,18.82,,
1997-01-23,18.86,,
1997-01-24,18.82,,
1997-01-27,18.64,,
1997-01-28,18.73,,
1997-01-29,18.73,,
1997-01-30,19.18,,
1997-01-31,19.81,,
1997-02-03,20.53,,
1997-02-04,20.4,,
1997-02-05,20.9,,
1997-02-06,21.3,,
1997-02-07,21.08,,
1997-02-10,20.76,,
1997-02-11,20.58,,
1997-02-12,20.35,,
1997-02-13,20.62,,
1997-02-14,20.4,,
1997-02-18,20.53,,
1997-02-19,20.58,,
1997-02-20,20.72,,
1997-02-21,20.72,,
1997-02-24,20.58,,
1997-02-25,20.62,,
1997-02-26,20.81,,
1997-02-27,20.67,,
1997-02-28,20.9,,
1997-03-03,22.02,,
1997-03-04,21.8,,
1997-03-05,21.75,,
1997-03-06,21.75,,
1997-03-07,21.89,,
1997-03-10,21.48,,
1997-03-11,21.75,,
1997-03-12,22.02,,
1997-03-13,22.79,,
1997-03-14,23.06,,
1997-03-17,23.33,,
1997-03-18,23.11,,
1997-03-19,24.05,,
1997-03-20,24.15,,
1997-03-21,23.92,,
1997-03-24,25.05,,
1997-03-25,25.09,,
1997-03-26,25.09,,
1997-03-27,25.05,,
1997-03-31,24.1,,
1997-04-01,24.1,,
1997-04-02,23.2,,
1997-04-03,22.84,,
1997-04-04,23.42,,
1997-04-07,24.01,,
1997-04-08,23.92,,
1997-04-09,23.83,,
1997-04-10,23.83,,
1997-04-11,23.74,,
1997-04-14,23.69,,
1997-04-15,23.69,,
1997-04-16,24.15,,
1997-04-17,24.01,,
1997-04-18,23.69,,
1997-04-21,23.65,,
1997-04-22,23.15,,
1997-04-23,23.06,,
1997-04-24,23.56,,
1997-04-25,23.11,,
1997-04-28,22.79,,
1997-04-29,22.84,,
1997-04-30,22.97,,
1997-05-01,22.16,,
1997-05-02,22.7,,
1997-05-05,23.15,,
1997-05-06,23.15,,
1997-05-07,22.93,,
1997-05-08,23.38,,
1997-05-09,23.24,,
1997-05-12,23.29,,
1997-05-13,23.29,,
1997-05-14,23.6,,
1997-05-15,23.83,,
1997-05-16,23.6,,
1997-05-19,23.78,,
1997-05-20,23.69,,
1997-05-21,23.65,,
1997-05-22,23.56,,
1997-05-23,23.78,,
1997-05-27,23.74,,
1997-05-28,24.55,,
1997-05-29,24.73,,
1997-05-30,24.73,,
1997-06-02,24.73,,
1997-06-03,24.91,,
1997-06-04,25.0,,
1997-06-05,25.23,,
1997-06-06,25.81,,
1997-06-09,25.63,,
1997-06-10,25.77,,
1997-06-11,25.95,,
1997-06-12,26.04,,
1997-06-13,26.58,,
1997-06-16,26.4,,
1997-06-17,25.81,,
1997-06-18,25.72,,
1997-06-19,25.72,,
1997-06-20,24.91,,
1997-06-23,24.91,,
1997-06-24,24.82,,
1997-06-25,24.8,,
1997-06-26,24.82,,
1997-06-27,25.0,,
1997-06-30,26.04,,
1997-07-01,26.2,,
1997-07-02,26.11,,
1997-07-03,26.15,,
1997-07-07,25.88,,
1997-07-08,25.63,,
1997-07-09,25.18,,
1997-07-10,25.5,,
1997-07-11,25.32,,
1997-07-14,25.32,,
1997-07-15,25.66,,
1997-07-16,25.68,,
1997-07-17,25.68,,
1997-07-18,25.39,,
1997-07-21,24.91,,
1997-07-22,25.14,,
1997-07-23,25.03,,
1997-07-24,24.93,,
1997-07-25,24.91,,
1997-07-28,24.82,,
1997-07-29,24.69,,
1997-07-30,24.73,,
1997-07-31,24.21,,
1997-08-01,24.24,,
1997-08-04,24.28,,
1997-08-05,24.66,,
1997-08-06,24.87,,
1997-08-07,24.71,,
1997-08-08,24.37,,
1997-08-11,24.24,,
1997-08-12,24.12,,
1997-08-13,23.78,,
1997-08-14,24.15,,
1997-08-15,23.81,,
1997-08-18,23.67,,
1997-08-19,23.69,,
1997-08-20,23.96,,
1997-08-21,24.51,,
1997-08-22,24.64,,
1997-08-25,24.66,,
1997-08-26,24.91,,
1997-08-27,24.84,,
1997-08-28,24.98,,
1997-08-29,25.09,,
1997-09-02,25.36,,
1997-09-03,25.39,,
1997-09-04,25.25,,
1997-09-05,24.96,,
1997-09-08,25.05,,
1997-09-09,25.03,,
1997-09-10,25.25,,
1997-09-11,25.09,,
1997-09-12,25.27,,
1997-09-15,25.79,,
1997-09-16,25.75,,
1997-09-17,25.72,,
1997-09-18,25.81,,
1997-09-19,25.75,,
1997-09-22,25.66,,
1997-09-23,25.63,,
1997-09-24,25.52,,
1997-09-25,25.81,,
1997-09-26,25.93,,
1997-09-29,31.37,,
1997-09-30,30.67,,
1997-10-01,30.28,,
1997-10-02,30.76,,
1997-10-03,31.95,,
1997-10-06,32.47,,
1997-10-07,32.92,,
1997-10-08,33.62,,
1997-10-09,32.86,,
1997-10-10,32.67,,
1997-10-13,32.99,,
1997-10-14,32.67,,
1997-10-15,32.77,,
1997-10-16,33.13,,
1997-10-17,32.61,,
1997-10-20,32.58,,
1997-10-21,33.22,,
1997-10-22,33.22,,
1997-10-23,32.81,,
1997-10-24,32.67,,
1997-10-27,29.43,,
1997-10-28,31.05,,
1997-10-29,31.86,,
1997-10-30,31.28,,
1997-10-31,32.22,,
1997-11-03,32.54,,
1997-11-04,32.99,,
1997-11-05,32.4,,
1997-11-06,32.95,,
1997-11-07,32.31,,
1997-11-10,31.91,,
1997-11-11,31.41,,
1997-11-12,31.46,,
1997-11-13,31.23,,
1997-11-14,32.04,,
1997-11-17,32.22,,
1997-11-18,32.04,,
1997-11-19,32.31,,
1997-11-20,32.36,,
1997-11-21,32.31,,
1997-11-24,32.18,,
1997-11-25,32.63,,
1997-11-26,32.36,,
1997-11-28,32.36,,
1997-12-01,32.4,,
1997-12-02,32.49,,
1997-12-03,32.54,,
1997-12-04,32.58,,
1997-12-05,32.54,,
1997-12-08,32.4,,
1997-12-09,31.77,,
1997-12-10,31.32,,
1997-12-11,30.69,,
1997-12-12,31.77,,
1997-12-15,31.59,,
1997-12-16,31.73,,
1997-12-17,31.77,,
1997-12-18,31.95,,
1997-12-19,31.64,,
1997-12-22,31.77,,
1997-12-23,32.45,,
1997-12-24,32.22,,
1997-12-26,31.77,,
1997-12-29,32.49,,
1997-12-30,33.71,,
1997-12-31,33.89,,
1998-01-02,33.17,,
1998-01-05,32.86,,
1998-01-06,32.81,,
1998-01-07,32.99,,
1998-01-08,32.9,,
1998-01-09,32.9,,
1998-01-12,33.76,,
1998-01-13,33.26,,
1998-01-14,33.89,,
1998-01-15,33.94,,
1998-01-16,33.98,,
1998-01-20,35.92,,
1998-01-21,35.11,,
1998-01-22,34.62,,
1998-01-23,34.39,,
1998-01-26,33.76,,
1998-01-27,33.89,,
1998-01-28,33.71,,
1998-01-29,33.08,,
1998-01-30,32.86,,
1998-02-02,33.04,,
1998-02-03,33.04,,
1998-02-04,32.95,,
1998-02-05,32.18,,
1998-02-06,31.32,,
1998-02-09,30.69,,
1998-02-10,31.86,,
1998-02-11,32.45,,
1998-02-12,32.13,,
1998-02-13,32.18,,
1998-02-17,32.13,,
1998-02-18,32.13,,
1998-02-19,32.0,,
1998-02-20,31.73,,
1998-02-23,31.32,,
1998-02-24,31.32,,
1998-02-25,31.5,,
1998-02-26,31.28,,
1998-02-27,30.64,,
1998-03-02,29.43,,
1998-03-03,29.61,,
1998-03-04,29.79,,
1998-03-05,29.11,,
1998-03-06,28.88,,
1998-03-09,28.3,,
1998-03-10,29.24,,
1998-03-11,28.61,,
1998-03-12,29.61,,
1998-03-13,30.33,,
1998-03-16,30.19,,
1998-03-17,30.15,,
1998-03-18,29.38,,
1998-03-19,28.97,,
