date,CCL,dcf,Deviation
2006-06-12,36.41,,
2006-06-13,37.01,,
2006-06-14,37.6,,
2006-06-15,38.17,,
2006-06-16,40.19,,
2006-06-19,41.45,,
2006-06-20,40.64,,
2006-06-21,41.5,,
2006-06-22,40.95,,
2006-06-23,40.79,,
2006-06-26,41.07,,
2006-06-27,40.91,,
2006-06-28,40.7,,
2006-06-29,41.07,,
2006-06-30,41.74,,
2006-07-03,42.07,,
2006-07-05,41.7,,
2006-07-06,41.93,,
2006-07-07,41.71,,
2006-07-10,41.86,,
2006-07-11,41.67,,
2006-07-12,40.45,,
2006-07-13,39.64,,
2006-07-14,39.72,,
2006-07-17,39.24,,
2006-07-18,39.09,,
2006-07-19,40.49,,
2006-07-20,39.75,,
2006-07-21,39.57,,
2006-07-24,39.81,,
2006-07-25,40.76,,
2006-07-26,40.01,,
2006-07-27,39.62,,
2006-07-28,39.7,,
2006-07-31,38.96,,
2006-08-01,38.1,,
2006-08-02,38.52,,
2006-08-03,38.31,,
2006-08-04,38.5,,
2006-08-07,37.96,,
2006-08-08,37.79,,
2006-08-09,37.6,,
2006-08-10,37.91,,
2006-08-11,37.59,,
2006-08-14,36.74,,
2006-08-15,37.18,,
2006-08-16,38.26,,
2006-08-17,39.78,,
2006-08-18,39.88,,
2006-08-21,39.7,,
2006-08-22,39.48,,
2006-08-23,39.22,,
2006-08-24,38.95,,
2006-08-25,39.02,,
2006-08-28,39.73,,
2006-08-29,40.6,,
2006-08-30,40.59,,
2006-08-31,41.9,,
2006-09-01,42.03,,
2006-09-05,41.78,,
2006-09-06,42.03,,
2006-09-07,42.1,,
2006-09-08,42.69,,
2006-09-11,43.02,,
2006-09-12,44.76,,
2006-09-13,43.85,,
2006-09-14,43.58,,
2006-09-15,43.81,,
2006-09-18,42.76,,
2006-09-19,42.82,,
2006-09-20,43.58,,
2006-09-21,44.75,,
2006-09-22,44.7,,
2006-09-25,46.07,,
2006-09-26,46.33,,
2006-09-27,46.36,,
2006-09-28,46.93,,
2006-09-29,47.03,,
2006-10-02,47.14,,
2006-10-03,48.03,,
2006-10-04,48.74,,
2006-10-05,48.27,,
2006-10-06,48.37,,
2006-10-09,48.3,,
2006-10-10,47.95,,
2006-10-11,47.03,,
2006-10-12,47.44,,
2006-10-13,47.95,,
2006-10-16,47.77,,
2006-10-17,47.54,,
2006-10-18,48.14,,
2006-10-19,48.01,,
2006-10-20,48.08,,
2006-10-23,48.4,,
2006-10-24,48.13,,
2006-10-25,48.43,,
2006-10-26,49.46,,
2006-10-27,48.81,,
2006-10-30,49.29,,
2006-10-31,48.82,,
2006-11-01,48.96,,
2006-11-02,48.19,,
2006-11-03,47.37,,
2006-11-06,48.14,,
2006-11-07,48.36,,
2006-11-08,48.89,,
2006-11-09,48.17,,
2006-11-10,48.28,,
2006-11-13,48.73,,
2006-11-14,49.16,,
2006-11-15,49.69,,
2006-11-16,49.9,,
2006-11-17,49.86,,
2006-11-20,49.91,,
2006-11-21,50.37,,
2006-11-22,50.58,,
2006-11-24,50.51,,
2006-11-27,49.67,,
2006-11-28,48.88,,
2006-11-29,48.67,,
2006-11-30,48.99,,
2006-12-01,47.09,,
2006-12-04,47.55,,
2006-12-05,47.69,,
2006-12-06,48.02,,
2006-12-07,47.38,,
2006-12-08,47.29,,
2006-12-11,47.55,,
2006-12-12,47.45,,
2006-12-13,47.74,,
2006-12-14,47.8,,
2006-12-15,47.69,,
2006-12-18,48.07,,
2006-12-19,48.09,,
2006-12-20,48.05,,
2006-12-21,49.06,,
2006-12-22,48.87,,
2006-12-26,48.8,,
2006-12-27,49.92,,
2006-12-28,49.66,,
2006-12-29,49.05,,
2007-01-03,50.95,,
2007-01-04,50.87,,
2007-01-05,49.88,,
2007-01-08,49.86,,
2007-01-09,50.43,,
2007-01-10,50.25,,
2007-01-11,50.8,,
2007-01-12,50.91,,
2007-01-16,50.95,,
2007-01-17,51.33,,
2007-01-18,51.95,,
2007-01-19,52.39,,
2007-01-22,52.18,,
2007-01-23,51.99,,
2007-01-24,52.26,,
2007-01-25,51.68,,
2007-01-26,51.96,,
2007-01-29,51.99,,
2007-01-30,52.15,,
2007-01-31,51.56,,
2007-02-01,52.15,,
2007-02-02,51.77,,
2007-02-05,50.78,,
2007-02-06,49.27,,
2007-02-07,49.89,,
2007-02-08,49.57,,
2007-02-09,48.45,,
2007-02-12,48.66,,
2007-02-13,48.76,,
2007-02-14,48.93,,
2007-02-15,48.66,,
2007-02-16,48.36,,
2007-02-20,48.9,,
2007-02-21,48.66,,
2007-02-22,48.63,,
2007-02-23,47.61,,
2007-02-26,47.35,,
2007-02-27,46.23,,
2007-02-28,46.44,,
2007-03-01,46.09,,
2007-03-02,45.7,,
2007-03-05,44.99,,
2007-03-06,45.97,,
2007-03-07,45.46,,
2007-03-08,46.25,,
2007-03-09,46.26,,
2007-03-12,46.4,,
2007-03-13,45.29,,
2007-03-14,45.14,,
2007-03-15,45.61,,
2007-03-16,45.55,,
2007-03-19,45.92,,
2007-03-20,45.93,,
2007-03-21,47.6,,
2007-03-22,47.84,,
2007-03-23,48.12,,
2007-03-26,48.06,,
2007-03-27,47.38,,
2007-03-28,46.43,,
2007-03-29,46.89,,
2007-03-30,46.86,,
2007-04-02,47.19,,
2007-04-03,47.42,,
2007-04-04,47.0,,
2007-04-05,46.75,,
2007-04-09,46.49,,
2007-04-10,46.04,,
2007-04-11,45.11,,
2007-04-12,45.34,,
2007-04-13,45.25,,
2007-04-16,46.78,,
2007-04-17,46.7,,
2007-04-18,46.41,,
2007-04-19,46.55,,
2007-04-20,47.2,,
2007-04-23,47.42,,
2007-04-24,47.72,,
2007-04-25,48.55,,
2007-04-26,48.47,,
2007-04-27,48.68,,
2007-04-30,48.89,,
2007-05-01,48.5,,
2007-05-02,48.9,,
2007-05-03,48.15,,
2007-05-04,47.95,,
2007-05-07,47.72,,
2007-05-08,47.3,,
2007-05-09,48.19,,
2007-05-10,48.13,,
2007-05-11,48.79,,
2007-05-14,48.2,,
2007-05-15,47.9,,
2007-05-16,47.89,,
2007-05-17,47.46,,
2007-05-18,49.18,,
2007-05-21,49.42,,
2007-05-22,49.88,,
2007-05-23,49.73,,
2007-05-24,49.57,,
2007-05-25,49.95,,
2007-05-29,50.38,,
2007-05-30,50.42,,
2007-05-31,50.44,,
2007-06-01,50.54,,
2007-06-04,50.73,,
2007-06-05,51.26,,
2007-06-06,50.18,,
2007-06-07,48.93,,
2007-06-08,49.0,,
2007-06-11,48.92,,
2007-06-12,49.7,,
2007-06-13,49.88,,
2007-06-14,49.78,,
2007-06-15,49.71,,
2007-06-18,49.66,,
2007-06-19,49.71,,
2007-06-20,49.39,,
2007-06-21,48.33,,
2007-06-22,49.32,,
2007-06-25,48.49,,
2007-06-26,48.75,,
2007-06-27,48.5,,
2007-06-28,48.54,,
2007-06-29,48.77,,
2007-07-02,47.98,,
2007-07-03,47.67,,
2007-07-05,48.06,,
2007-07-06,48.15,,
2007-07-09,47.44,,
2007-07-10,46.82,,
2007-07-11,46.59,,
2007-07-12,46.86,,
2007-07-13,47.73,,
2007-07-16,47.71,,
2007-07-17,47.64,,
2007-07-18,47.54,,
2007-07-19,47.41,,
2007-07-20,46.86,,
2007-07-23,46.9,,
2007-07-24,45.77,,
2007-07-25,45.67,,
2007-07-26,45.05,,
2007-07-27,44.32,,
2007-07-30,44.77,,
2007-07-31,44.31,,
2007-08-01,44.8,,
2007-08-02,44.9,,
2007-08-03,43.61,,
2007-08-06,44.44,,
2007-08-07,45.58,,
2007-08-08,46.81,,
2007-08-09,47.4,,
2007-08-10,47.67,,
2007-08-13,46.53,,
2007-08-14,44.43,,
2007-08-15,43.11,,
2007-08-16,43.49,,
2007-08-17,45.1,,
2007-08-20,44.53,,
2007-08-21,44.55,,
2007-08-22,45.12,,
2007-08-23,45.14,,
2007-08-24,45.85,,
2007-08-27,45.7,,
2007-08-28,44.47,,
2007-08-29,45.08,,
2007-08-30,45.0,,
2007-08-31,45.59,,
2007-09-04,46.28,,
2007-09-05,46.05,,
2007-09-06,46.16,,
2007-09-07,44.72,,
2007-09-10,44.2,,
2007-09-11,44.98,,
2007-09-12,44.59,,
2007-09-13,44.95,,
2007-09-14,44.54,,
2007-09-17,44.38,,
2007-09-18,46.7,,
2007-09-19,47.3,,
2007-09-20,48.53,,
2007-09-21,49.21,,
2007-09-24,49.19,,
2007-09-25,48.64,,
2007-09-26,48.87,,
2007-09-27,49.09,,
2007-09-28,48.43,,
2007-10-01,49.44,,
2007-10-02,50.01,,
2007-10-03,49.96,,
2007-10-04,50.0,,
2007-10-05,50.8,,
2007-10-08,50.75,,
2007-10-09,51.33,,
2007-10-10,51.04,,
2007-10-11,50.25,,
2007-10-12,50.23,,
2007-10-15,49.32,,
2007-10-16,48.45,,
2007-10-17,48.73,,
2007-10-18,48.24,,
2007-10-19,47.25,,
2007-10-22,48.52,,
2007-10-23,48.62,,
2007-10-24,47.9,,
2007-10-25,47.43,,
2007-10-26,47.67,,
2007-10-29,47.93,,
2007-10-30,47.71,,
2007-10-31,47.98,,
2007-11-01,46.8,,
2007-11-02,46.1,,
2007-11-05,45.66,,
2007-11-06,45.55,,
2007-11-07,44.63,,
2007-11-08,44.79,,
2007-11-09,43.89,,
2007-11-12,44.23,,
2007-11-13,45.31,,
2007-11-14,44.9,,
2007-11-15,44.7,,
2007-11-16,44.91,,
2007-11-19,43.9,,
2007-11-20,43.51,,
2007-11-21,42.34,,
2007-11-23,42.73,,
2007-11-26,42.23,,
2007-11-27,43.72,,
2007-11-28,44.8,,
2007-11-29,44.61,,
2007-11-30,45.12,,
2007-12-03,44.95,,
2007-12-04,44.29,,
2007-12-05,44.09,,
2007-12-06,45.26,,
2007-12-07,45.0,,
2007-12-10,45.54,,
2007-12-11,44.13,,
2007-12-12,44.62,,
2007-12-13,44.79,,
2007-12-14,45.02,,
2007-12-17,44.05,,
2007-12-18,44.5,,
2007-12-19,44.25,,
2007-12-20,44.01,,
2007-12-21,45.33,,
2007-12-24,45.8,,
2007-12-26,45.41,,
2007-12-27,44.49,,
2007-12-28,44.61,,
2007-12-31,44.49,,
2008-01-02,43.66,,
2008-01-03,42.95,,
2008-01-04,41.71,,
2008-01-07,41.23,,
2008-01-08,40.62,,
2008-01-09,40.26,,
2008-01-10,40.46,,
2008-01-11,39.56,,
2008-01-14,39.44,,
2008-01-15,38.99,,
2008-01-16,39.53,,
2008-01-17,38.13,,
2008-01-18,38.26,,
2008-01-22,39.84,,
2008-01-23,42.25,,
2008-01-24,42.81,,
2008-01-25,41.41,,
2008-01-28,43.13,,
2008-01-29,41.76,,
2008-01-30,41.84,,
2008-01-31,44.4,,
2008-02-01,44.78,,
2008-02-04,42.03,,
2008-02-05,40.72,,
2008-02-06,40.6,,
2008-02-07,40.86,,
2008-02-08,40.81,,
2008-02-11,41.37,,
2008-02-12,42.36,,
2008-02-13,42.67,,
2008-02-14,42.07,,
2008-02-15,41.35,,
2008-02-19,41.88,,
2008-02-20,41.68,,
2008-02-21,40.87,,
2008-02-22,41.85,,
2008-02-25,42.12,,
2008-02-26,42.5,,
2008-02-27,42.35,,
2008-02-28,40.6,,
2008-02-29,39.35,,
2008-03-03,39.47,,
2008-03-04,40.05,,
2008-03-05,39.76,,
2008-03-06,38.54,,
2008-03-07,38.42,,
2008-03-10,37.82,,
2008-03-11,38.97,,
2008-03-12,38.45,,
2008-03-13,39.23,,
2008-03-14,37.85,,
2008-03-17,36.48,,
2008-03-18,38.38,,
2008-03-19,37.6,,
2008-03-20,40.89,,
2008-03-24,42.35,,
2008-03-25,42.11,,
2008-03-26,41.2,,
2008-03-27,40.77,,
2008-03-28,39.7,,
2008-03-31,40.48,,
2008-04-01,43.14,,
2008-04-02,42.64,,
2008-04-03,42.1,,
2008-04-04,41.66,,
2008-04-07,42.05,,
2008-04-08,41.55,,
2008-04-09,40.02,,
2008-04-10,40.26,,
2008-04-11,39.72,,
2008-04-14,39.8,,
2008-04-15,39.26,,
2008-04-16,40.81,,
2008-04-17,41.4,,
2008-04-18,42.48,,
2008-04-21,41.25,,
2008-04-22,40.32,,
2008-04-23,39.38,,
2008-04-24,39.75,,
2008-04-25,39.45,,
2008-04-28,39.53,,
2008-04-29,39.71,,
2008-04-30,40.17,,
2008-05-01,41.55,,
2008-05-02,41.94,,
2008-05-05,40.97,,
2008-05-06,40.55,,
2008-05-07,39.88,,
2008-05-08,40.46,,
2008-05-09,39.72,,
2008-05-12,40.72,,
2008-05-13,39.91,,
2008-05-14,39.62,,
2008-05-15,40.36,,
2008-05-16,39.65,,
2008-05-19,40.0,,
2008-05-20,39.22,,
2008-05-21,37.43,,
2008-05-22,37.95,,
2008-05-23,36.99,,
2008-05-27,38.08,,
2008-05-28,38.83,,
2008-05-29,39.02,,
2008-05-30,40.06,,
2008-06-02,39.28,,
2008-06-03,38.23,,
2008-06-04,38.58,,
2008-06-05,39.35,,
2008-06-06,37.23,,
2008-06-09,36.95,,
2008-06-10,37.47,,
2008-06-11,36.21,,
2008-06-12,36.65,,
2008-06-13,36.99,,
2008-06-16,36.22,,
2008-06-17,35.51,,
2008-06-18,34.97,,
2008-06-19,36.84,,
2008-06-20,35.47,,
2008-06-23,34.4,,
2008-06-24,34.48,,
2008-06-25,35.53,,
2008-06-26,33.47,,
2008-06-27,32.93,,
2008-06-30,32.96,,
2008-07-01,32.3,,
2008-07-02,32.23,,
2008-07-03,31.89,,
2008-07-07,32.35,,
2008-07-08,34.26,,
2008-07-09,32.4,,
2008-07-10,30.88,,
2008-07-11,30.29,,
2008-07-14,29.97,,
2008-07-15,30.25,,
2008-07-16,33.21,,
2008-07-17,36.41,,
2008-07-18,36.64,,
2008-07-21,35.42,,
2008-07-22,39.73,,
2008-07-23,39.9,,
2008-07-24,37.63,,
2008-07-25,37.91,,
2008-07-28,36.13,,
2008-07-29,38.21,,
2008-07-30,37.51,,
2008-07-31,36.94,,
2008-08-01,36.56,,
2008-08-04,37.36,,
2008-08-05,40.18,,
2008-08-06,39.78,,
2008-08-07,37.63,,
2008-08-08,39.9,,
2008-08-11,40.82,,
2008-08-12,39.19,,
2008-08-13,37.69,,
2008-08-14,39.28,,
2008-08-15,39.47,,
2008-08-18,38.21,,
2008-08-19,36.82,,
2008-08-20,35.76,,
2008-08-21,36.01,,
2008-08-22,37.26,,
2008-08-25,36.36,,
2008-08-26,36.0,,
2008-08-27,36.23,,
2008-08-28,37.78,,
2008-08-29,37.06,,
2008-09-02,39.13,,
2008-09-03,39.05,,
2008-09-04,37.9,,
2008-09-05,38.99,,
2008-09-08,40.71,,
2008-09-09,40.02,,
2008-09-10,39.6,,
2008-09-11,40.25,,
2008-09-12,41.1,,
2008-09-15,41.02,,
2008-09-16,40.97,,
2008-09-17,38.93,,
2008-09-18,39.23,,
2008-09-19,39.76,,
2008-09-22,37.39,,
2008-09-23,37.22,,
2008-09-24,36.88,,
2008-09-25,36.26,,
2008-09-26,35.5,,
2008-09-29,33.23,,
2008-09-30,35.35,,
2008-10-01,35.97,,
2008-10-02,34.68,,
2008-10-03,32.74,,
2008-10-06,30.95,,
2008-10-07,29.59,,
2008-10-08,29.59,,
2008-10-09,27.92,,
2008-10-10,28.02,,
2008-10-13,30.97,,
2008-10-14,30.35,,
2008-10-15,27.82,,
2008-10-16,29.32,,
2008-10-17,29.59,,
2008-10-20,30.07,,
2008-10-21,29.92,,
2008-10-22,28.16,,
2008-10-23,27.31,,
2008-10-24,26.52,,
2008-10-27,25.04,,
2008-10-28,27.72,,
2008-10-29,28.4,,
2008-10-30,28.71,,
2008-10-31,25.4,,
2008-11-03,24.07,,
2008-11-04,24.95,,
2008-11-05,23.46,,
2008-11-06,21.88,,
2008-11-07,22.03,,
2008-11-10,20.85,,
2008-11-11,20.92,,
2008-11-12,19.24,,
2008-11-13,20.06,,
2008-11-14,18.97,,
2008-11-17,18.54,,
2008-11-18,18.8,,
2008-11-19,16.47,,
2008-11-20,15.02,,
2008-11-21,15.77,,
2008-11-24,17.75,,
2008-11-25,17.84,,
2008-11-26,19.47,,
2008-11-28,21.0,,
2008-12-01,19.59,,
2008-12-02,20.09,,
2008-12-03,21.19,,
2008-12-04,21.08,,
2008-12-05,21.48,,
2008-12-08,21.93,,
2008-12-09,21.9,,
2008-12-10,22.74,,
2008-12-11,21.83,,
2008-12-12,21.72,,
2008-12-15,20.81,,
2008-12-16,22.87,,
2008-12-17,23.47,,
2008-12-18,24.24,,
2008-12-19,24.2,,
2008-12-22,23.13,,
2008-12-23,23.13,,
2008-12-24,23.2,,
2008-12-26,23.34,,
2008-12-29,23.04,,
2008-12-30,24.17,,
2008-12-31,24.32,,
2009-01-02,25.55,,
2009-01-05,25.08,,
2009-01-06,25.22,,
2009-01-07,24.21,,
2009-01-08,24.13,,
2009-01-09,23.61,,
2009-01-12,22.49,,
2009-01-13,22.7,,
2009-01-14,21.72,,
2009-01-15,20.95,,
2009-01-16,21.11,,
2009-01-20,19.11,,
2009-01-21,19.88,,
2009-01-22,19.44,,
2009-01-23,19.38,,
2009-01-26,19.04,,
2009-01-27,19.58,,
2009-01-28,19.97,,
2009-01-29,18.6,,
2009-01-30,18.19,,
2009-02-02,18.01,,
2009-02-03,18.89,,
2009-02-04,18.48,,
2009-02-05,19.33,,
2009-02-06,20.7,,
2009-02-09,21.45,,
2009-02-10,21.21,,
2009-02-11,21.64,,
2009-02-12,21.2,,
2009-02-13,20.87,,
2009-02-17,20.02,,
2009-02-18,19.72,,
2009-02-19,19.39,,
2009-02-20,19.4,,
2009-02-23,18.57,,
2009-02-24,20.25,,
2009-02-25,19.79,,
2009-02-26,19.99,,
2009-02-27,19.56,,
2009-03-02,18.21,18.870423077782394,-0.03499778860602021
2009-03-03,18.1,20.290423077782393,-0.10795354386576894
2009-03-04,19.52,18.870423077782394,0.034423018473942024
2009-03-05,18.1,18.070423077782394,0.0016367587017911411
2009-03-06,17.3,17.750423077782397,-0.025375343213434487
2009-03-09,16.98,19.950423077782396,-0.14889022985634726
2009-03-10,19.18,20.440423077782395,-0.06166325779980575
2009-03-11,19.67,21.51042307778239,-0.08555959458014195
2009-03-12,20.74,21.310423077782396,-0.026767327692198806
2009-03-13,20.54,21.270423077782397,-0.03433984717235583
2009-03-16,20.5,22.350423077782395,-0.08279141165886128
2009-03-17,21.58,22.840423077782397,-0.05518387612567699
2009-03-18,22.07,23.160423077782394,-0.04708131082581246
2009-03-19,22.39,22.070423077782394,0.014479872954466178
2009-03-20,21.3,24.08042307778239,-0.1154640459929347
2009-03-23,23.31,23.600423077782395,-0.01230584201076479
2009-03-24,22.83,23.480423077782394,-0.027700654099279798
2009-03-25,22.71,23.910423077782394,-0.050205012009922445
2009-03-26,23.14,22.940423077782395,0.008699792568816811
2009-03-27,22.17,21.690423077782395,0.02211007689881539
2009-03-30,20.92,22.370423077782394,-0.06483664044883031
2009-03-31,21.6,23.810423077782396,-0.09283426298480812
2009-04-01,23.04,24.960423077782398,-0.07693872302556415
2009-04-02,24.19,26.290423077782393,-0.07989308774408521
2009-04-03,25.52,25.520423077782397,-1.657800817433941e-05
2009-04-06,24.75,24.270423077782397,0.019759726506647368
2009-04-07,23.5,24.76042307778239,-0.05090474721788474
2009-04-08,23.99,26.370423077782394,-0.09026867224545787
2009-04-09,25.6,26.970423077782392,-0.05081207194377735
2009-04-13,26.2,26.050423077782394,0.005741823147017211
2009-04-14,25.28,26.590423077782397,-0.04928176862583722
2009-04-15,25.82,28.180423077782397,-0.0837610944046957
2009-04-16,27.41,28.020423077782397,-0.021784934370473685
2009-04-17,27.25,26.020423077782397,0.0472543016899476
2009-04-20,25.25,26.340423077782397,-0.04139732587295253
2009-04-21,25.57,27.360423077782393,-0.06543842807885081
2009-04-22,26.59,28.490423077782395,-0.06670392617877263
2009-04-23,27.72,29.200423077782396,-0.050698685900506746
2009-04-24,28.43,25.360423077782393,0.12103808019302265
2009-04-27,24.59,26.320423077782397,-0.06574450086416284
2009-04-28,25.55,27.300423077782394,-0.06411706781229043
2009-04-29,26.53,27.650423077782392,-0.04052101028004418
2009-04-30,26.88,26.910423077782394,-0.0011305313816307727
2009-05-01,26.14,30.340423077782397,-0.1384431280675934
2009-05-04,29.57,30.090423077782397,-0.01729530609912422
2009-05-05,29.32,30.240423077782395,-0.030436845258908773
2009-05-06,29.47,28.900423077782392,0.01970825550493327
2009-05-07,28.13,28.640423077782398,-0.017821771570768252
2009-05-08,27.87,28.030423077782398,-0.005723177182778705
2009-05-11,27.26,27.630423077782396,-0.013406348384156663
2009-05-12,26.86,26.050423077782394,0.031077304188125376
2009-05-13,25.28,26.33042307778239,-0.039893892881225246
2009-05-14,25.56,25.770423077782397,-0.008165293877686164
2009-05-15,25.0,27.26042307778239,-0.08291958900757734
2009-05-18,26.49,27.310423077782396,-0.030040657936560078
2009-05-19,26.54,25.820423077782397,0.027868517880203614
2009-05-20,25.05,25.450423077782396,-0.015733454668262703
2009-05-21,24.68,25.720423077782392,-0.04045124275895451
2009-05-22,24.95,26.680423077782397,-0.06485740772316961
2009-05-26,25.91,25.570423077782397,0.013280066629505871
2009-05-27,24.8,25.160423077782394,-0.014325000683341416
2009-05-28,24.39,26.210423077782398,-0.06945416609186683
2009-05-29,25.44,27.290877863318215,-0.06782038571965421
2009-06-01,26.68,27.410877863318216,-0.02666378898781241
2009-06-02,26.8,26.850877863318214,-0.0018948305369084206
2009-06-03,26.24,26.600877863318214,-0.013566389243711896
2009-06-04,25.99,26.17087786331821,-0.006911417502419193
2009-06-05,25.56,25.610877863318215,-0.001986572408401832
2009-06-08,25.0,25.640877863318217,-0.024994380720289366
2009-06-09,25.03,24.460877863318213,0.02326662762726306
2009-06-10,23.85,24.340877863318212,-0.02016681017318467
2009-06-11,23.73,24.780877863318217,-0.0424068053244302
2009-06-12,24.17,23.770877863318216,0.016790382710168528
2009-06-15,23.16,23.140877863318217,0.0008263358371591867
2009-06-16,22.53,23.660877863318216,-0.04779526228278408
2009-06-17,23.05,25.380877863318215,-0.09183598281629657
2009-06-18,24.77,27.210877863318213,-0.08970228287300697
2009-06-19,26.6,25.17087786331821,0.05677680947172936
2009-06-22,24.56,25.150877863318215,-0.023493329597850443
2009-06-23,24.54,26.090877863318212,-0.059441382978478785
2009-06-24,25.48,26.350877863318214,-0.033049292241247086
2009-06-25,25.74,25.960877863318213,-0.008508104559526775
2009-06-26,25.35,26.700877863318212,-0.05059301309242914
2009-06-29,26.09,26.380877863318215,-0.011026087335883283
2009-06-30,25.77,26.880877863318215,-0.04132595181477039
2009-07-01,26.27,25.960877863318213,0.011907229728874702
2009-07-02,25.35,26.050877863318217,-0.026904193670383325
2009-07-06,25.44,25.540877863318215,-0.003949663118787861
2009-07-07,24.93,25.120877863318213,-0.007598375516841949
2009-07-08,24.51,25.890877863318217,-0.053334532363409015
2009-07-09,25.28,25.290877863318215,-0.00043011015185012713
2009-07-10,24.68,25.680877863318212,-0.038973662374207074
2009-07-13,25.07,26.100877863318214,-0.039495907713012035
2009-07-14,25.49,27.870877863318213,-0.08542529140970356
2009-07-15,27.26,27.850877863318214,-0.021215771589607413
2009-07-16,27.24,26.950877863318212,0.010727744682309526
2009-07-17,26.34,28.290877863318215,-0.06895784120745552
2009-07-20,27.68,28.240877863318214,-0.019860496760503832
2009-07-21,27.63,28.42087786331821,-0.027827355197179493
2009-07-22,27.81,29.160877863318216,-0.046325006731621765
2009-07-23,28.55,29.110877863318215,-0.01926695120468902
2009-07-24,28.5,28.850877863318214,-0.012161774244115131
2009-07-27,28.24,29.040877863318215,-0.02757760516357577
2009-07-28,28.43,27.900877863318215,0.01896435442905653
2009-07-29,27.29,28.770877863318216,-0.0514714173948192
2009-07-30,28.16,28.600877863318214,-0.015414836755191286
2009-07-31,27.99,29.610877863318215,-0.05473927084499408
2009-08-03,29.0,30.030877863318217,-0.034327263692061516
2009-08-04,29.42,29.570877863318213,-0.0051022449862866415
2009-08-05,28.96,29.520877863318216,-0.01899936261770674
2009-08-06,28.91,30.960877863318213,-0.06624094679653936
2009-08-07,30.35,30.480877863318213,-0.00429376948738458
2009-08-10,29.87,30.120877863318213,-0.008329035576474242
2009-08-11,29.51,31.080877863318214,-0.050541618233124974
2009-08-12,30.47,30.950877863318212,-0.015536808533890722
2009-08-13,30.34,30.460877863318213,-0.003968298742426546
2009-08-14,29.85,28.860877863318215,0.03427207382139086
2009-08-17,28.25,29.470877863318215,-0.041426586238132224
2009-08-18,28.86,29.990877863318214,-0.03770739451082861
2009-08-19,29.38,30.740877863318214,-0.04426932338656775
2009-08-20,30.13,31.49087786331821,-0.04321498655022937
2009-08-21,30.88,31.300877863318213,-0.01344619998059049
2009-08-24,30.69,31.670877863318218,-0.030970971741022923
2009-08-25,31.06,31.120877863318213,-0.001956174359399099
2009-08-26,30.51,30.67087786331821,-0.005245296989383363
2009-08-27,30.06,30.950877863318212,-0.02878360566224991
2009-08-28,30.34,29.860877863318215,0.016045145721263143
2009-08-31,29.25,29.82091811414392,-0.01914488722173635
2009-09-01,28.61,29.72091811414392,-0.03737832424548304
2009-09-02,28.51,30.54091811414392,-0.06649826657317726
2009-09-03,29.33,30.56091811414392,-0.040277524043829005
2009-09-04,29.35,32.05091811414392,-0.08426960202902933
2009-09-08,30.84,33.09091811414392,-0.06802223215383729
2009-09-09,31.88,33.44091811414392,-0.04667689172934897
2009-09-10,32.23,33.86091811414392,-0.0481652065264786
2009-09-11,32.65,33.65091811414392,-0.029744154698805203
2009-09-14,32.44,34.15091811414392,-0.05009874429804362
2009-09-15,32.94,34.43091811414392,-0.04330172402610044
2009-09-16,33.22,34.07091811414392,-0.024974910018367824
2009-09-17,32.86,33.47091811414392,-0.01825220664878513
2009-09-18,32.26,33.21091811414392,-0.028632695756126814
2009-09-21,32.0,34.73091811414392,-0.0786307492698205
2009-09-22,33.52,34.33091811414392,-0.023620635820101432
2009-09-23,33.12,35.16091811414392,-0.058045074577359634
2009-09-24,33.95,34.22091811414392,-0.007916740083953044
2009-09-25,33.01,34.83091811414392,-0.052278785996298316
2009-09-28,33.62,34.71091811414392,-0.031428673553276054
2009-09-29,33.5,34.49091811414392,-0.028729827105923644
2009-09-30,33.28,33.94091811414392,-0.019472605659082043
2009-10-01,32.73,33.66091811414392,-0.027655755288289674
2009-10-02,32.45,33.77091811414392,-0.039114071748931445
2009-10-05,32.56,33.84091811414392,-0.037851163193133086
2009-10-06,32.63,33.77091811414392,-0.03378404194661433
2009-10-07,32.56,34.47091811414392,-0.0554356605129076
2009-10-08,33.26,33.86091811414392,-0.017746657433157842
2009-10-09,32.65,33.86091811414392,-0.035761526313668246
2009-10-12,32.65,33.84091811414392,-0.03519166088009207
2009-10-13,32.63,34.53091811414392,-0.05504974144794894
2009-10-14,33.32,34.58091811414392,-0.03646282929741507
2009-10-15,33.37,34.28091811414392,-0.026572162131447974
2009-10-16,33.07,34.55091811414392,-0.0428619033870965
2009-10-19,33.34,34.36091811414392,-0.029711607552292962
2009-10-20,33.15,33.30091811414392,-0.004531950549430008
2009-10-21,32.09,34.22091811414392,-0.06226946065667316
2009-10-22,33.01,33.24091811414392,-0.00694680313434759
2009-10-23,32.03,31.800918114143922,0.00720362490899884
2009-10-26,30.59,31.44091811414392,-0.027064035186718294
2009-10-27,30.23,30.390918114143922,-0.0052949408615934335
2009-10-28,29.18,31.890918114143922,-0.08500596014329243
2009-10-29,30.68,30.33091811414392,0.011509110424629654
2009-10-30,29.12,30.69091811414392,-0.05118511307812457
2009-11-02,29.48,30.52091811414392,-0.03410507214268699
2009-11-03,29.31,30.960918114143922,-0.05332264721793678
2009-11-04,29.75,32.03091811414392,-0.07120988870864542
2009-11-05,30.82,31.78091811414392,-0.030235693968710953
2009-11-06,30.57,33.130918114143924,-0.07729692564875346
