date,XRX,dcf,Deviation
2006-10-04,41.48,,
2006-10-05,41.08,,
2006-10-06,41.32,,
2006-10-09,41.37,,
2006-10-10,41.79,,
2006-10-11,42.71,,
2006-10-12,42.85,,
2006-10-13,42.53,,
2006-10-16,42.82,,
2006-10-17,42.5,,
2006-10-18,42.56,,
2006-10-19,42.53,,
2006-10-20,42.16,,
2006-10-23,43.4,,
2006-10-24,44.3,,
2006-10-25,44.51,,
2006-10-26,44.45,,
2006-10-27,44.01,,
2006-10-30,44.11,,
2006-10-31,44.8,,
2006-11-01,44.72,,
2006-11-02,44.19,,
2006-11-03,44.11,,
2006-11-06,44.14,,
2006-11-07,44.56,,
2006-11-08,44.77,,
2006-11-09,44.56,,
2006-11-10,44.53,,
2006-11-13,44.51,,
2006-11-14,44.14,,
2006-11-15,44.61,,
2006-11-16,45.11,,
2006-11-17,45.16,,
2006-11-20,44.22,,
2006-11-21,43.82,,
2006-11-22,44.11,,
2006-11-24,43.79,,
2006-11-27,43.06,,
2006-11-28,43.35,,
2006-11-29,43.82,,
2006-11-30,43.48,,
2006-12-01,43.19,,
2006-12-04,43.87,,
2006-12-05,44.06,,
2006-12-06,44.45,,
2006-12-07,44.32,,
2006-12-08,44.74,,
2006-12-11,44.77,,
2006-12-12,45.01,,
2006-12-13,44.87,,
2006-12-14,45.24,,
2006-12-15,45.06,,
2006-12-18,44.87,,
2006-12-19,45.38,,
2006-12-20,44.8,,
2006-12-21,45.14,,
2006-12-22,45.09,,
2006-12-26,45.03,,
2006-12-27,45.27,,
2006-12-28,45.06,,
2006-12-29,44.66,,
2007-01-03,44.53,,
2007-01-04,44.51,,
2007-01-05,44.08,,
2007-01-08,44.82,,
2007-01-09,44.69,,
2007-01-10,44.69,,
2007-01-11,45.53,,
2007-01-12,44.82,,
2007-01-16,45.35,,
2007-01-17,44.8,,
2007-01-18,44.37,,
2007-01-19,44.45,,
2007-01-22,44.01,,
2007-01-23,43.56,,
2007-01-24,44.74,,
2007-01-25,44.56,,
2007-01-26,44.87,,
2007-01-29,44.85,,
2007-01-30,45.24,,
2007-01-31,45.32,,
2007-02-01,45.45,,
2007-02-02,45.4,,
2007-02-05,45.56,,
2007-02-06,45.51,,
2007-02-07,45.67,,
2007-02-08,45.67,,
2007-02-09,45.88,,
2007-02-12,45.8,,
2007-02-13,46.59,,
2007-02-14,47.25,,
2007-02-15,47.56,,
2007-02-16,47.67,,
2007-02-20,47.59,,
2007-02-21,47.35,,
2007-02-22,47.4,,
2007-02-23,47.11,,
2007-02-26,47.19,,
2007-02-27,45.4,,
2007-02-28,45.51,,
2007-03-01,45.24,,
2007-03-02,44.48,,
2007-03-05,44.16,,
2007-03-06,44.51,,
2007-03-07,44.27,,
2007-03-08,44.45,,
2007-03-09,44.93,,
2007-03-12,45.53,,
2007-03-13,44.32,,
2007-03-14,44.37,,
2007-03-15,44.45,,
2007-03-16,44.14,,
2007-03-19,44.4,,
2007-03-20,44.69,,
2007-03-21,45.01,,
2007-03-22,45.9,,
2007-03-23,45.69,,
2007-03-26,45.3,,
2007-03-27,45.43,,
2007-03-28,44.61,,
2007-03-29,44.8,,
2007-03-30,44.51,,
2007-04-02,45.01,,
2007-04-03,45.22,,
2007-04-04,45.77,,
2007-04-05,45.69,,
2007-04-09,45.59,,
2007-04-10,45.74,,
2007-04-11,45.77,,
2007-04-12,45.98,,
2007-04-13,46.53,,
2007-04-16,47.22,,
2007-04-17,47.38,,
2007-04-18,47.8,,
2007-04-19,47.64,,
2007-04-20,49.01,,
2007-04-23,47.4,,
2007-04-24,47.88,,
2007-04-25,48.41,,
2007-04-26,48.67,,
2007-04-27,48.01,,
2007-04-30,48.75,,
2007-05-01,48.56,,
2007-05-02,48.22,,
2007-05-03,47.64,,
2007-05-04,47.67,,
2007-05-07,47.83,,
2007-05-08,47.72,,
2007-05-09,47.56,,
2007-05-10,46.61,,
2007-05-11,47.25,,
2007-05-14,47.19,,
2007-05-15,46.9,,
2007-05-16,48.04,,
2007-05-17,47.01,,
2007-05-18,48.17,,
2007-05-21,48.3,,
2007-05-22,49.14,,
2007-05-23,49.43,,
2007-05-24,48.51,,
2007-05-25,49.28,,
2007-05-29,50.04,,
2007-05-30,49.83,,
2007-05-31,49.72,,
2007-06-01,49.99,,
2007-06-04,50.01,,
2007-06-05,50.09,,
2007-06-06,50.09,,
2007-06-07,49.43,,
2007-06-08,50.75,,
2007-06-11,50.86,,
2007-06-12,49.64,,
2007-06-13,50.49,,
2007-06-14,50.09,,
2007-06-15,49.78,,
2007-06-18,51.12,,
2007-06-19,50.8,,
2007-06-20,50.49,,
2007-06-21,50.67,,
2007-06-22,50.07,,
2007-06-25,49.93,,
2007-06-26,49.01,,
2007-06-27,48.88,,
2007-06-28,48.85,,
2007-06-29,48.7,,
2007-07-02,49.25,,
2007-07-03,49.7,,
2007-07-05,50.22,,
2007-07-06,50.43,,
2007-07-09,50.28,,
2007-07-10,51.83,,
2007-07-11,51.3,,
2007-07-12,52.44,,
2007-07-13,52.44,,
2007-07-16,52.15,,
2007-07-17,51.88,,
2007-07-18,51.96,,
2007-07-19,52.17,,
2007-07-20,51.57,,
2007-07-23,51.94,,
2007-07-24,50.94,,
2007-07-25,48.01,,
2007-07-26,46.43,,
2007-07-27,45.09,,
2007-07-30,46.96,,
2007-07-31,46.01,,
2007-08-01,46.53,,
2007-08-02,46.53,,
2007-08-03,44.56,,
2007-08-06,44.4,,
2007-08-07,43.08,,
2007-08-08,43.98,,
2007-08-09,42.29,,
2007-08-10,42.35,,
2007-08-13,43.4,,
2007-08-14,43.0,,
2007-08-15,42.11,,
2007-08-16,41.61,,
2007-08-17,42.71,,
2007-08-20,41.95,,
2007-08-21,43.19,,
2007-08-22,43.93,,
2007-08-23,44.08,,
2007-08-24,44.4,,
2007-08-27,44.4,,
2007-08-28,43.43,,
2007-08-29,44.64,,
2007-08-30,44.56,,
2007-08-31,45.14,,
2007-09-04,45.38,,
2007-09-05,44.48,,
2007-09-06,45.14,,
2007-09-07,44.85,,
2007-09-10,44.43,,
2007-09-11,45.06,,
2007-09-12,44.3,,
2007-09-13,45.22,,
2007-09-14,44.77,,
2007-09-17,43.64,,
2007-09-18,44.37,,
2007-09-19,45.01,,
2007-09-20,44.58,,
2007-09-21,44.85,,
2007-09-24,44.64,,
2007-09-25,44.53,,
2007-09-26,45.59,,
2007-09-27,45.77,,
2007-09-28,45.69,,
2007-10-01,46.06,,
2007-10-02,45.93,,
2007-10-03,45.59,,
2007-10-04,45.72,,
2007-10-05,46.22,,
2007-10-08,46.09,,
2007-10-09,46.59,,
2007-10-10,45.61,,
2007-10-11,44.95,,
2007-10-12,45.43,,
2007-10-15,45.24,,
2007-10-16,44.56,,
2007-10-17,44.98,,
2007-10-18,45.35,,
2007-10-19,43.93,,
2007-10-22,45.27,,
2007-10-23,44.8,,
2007-10-24,44.14,,
2007-10-25,43.61,,
2007-10-26,44.51,,
2007-10-29,44.9,,
2007-10-30,45.14,,
2007-10-31,45.96,,
2007-11-01,44.95,,
2007-11-02,45.3,,
2007-11-05,44.93,,
2007-11-06,44.9,,
2007-11-07,43.16,,
2007-11-08,42.64,,
2007-11-09,41.84,,
2007-11-12,41.92,,
2007-11-13,42.56,,
2007-11-14,42.32,,
2007-11-15,41.69,,
2007-11-16,41.69,,
2007-11-19,42.37,,
2007-11-20,42.77,,
2007-11-21,42.4,,
2007-11-23,43.64,,
2007-11-26,42.71,,
2007-11-27,42.95,,
2007-11-28,44.51,,
2007-11-29,44.11,,
2007-11-30,44.48,,
2007-12-03,43.9,,
2007-12-04,44.08,,
2007-12-05,44.27,,
2007-12-06,46.3,,
2007-12-07,46.25,,
2007-12-10,46.48,,
2007-12-11,44.4,,
2007-12-12,43.9,,
2007-12-13,43.87,,
2007-12-14,42.61,,
2007-12-17,41.98,,
2007-12-18,41.92,,
2007-12-19,41.71,,
2007-12-20,42.79,,
2007-12-21,43.32,,
2007-12-24,43.16,,
2007-12-26,43.45,,
2007-12-27,42.66,,
2007-12-28,43.06,,
2007-12-31,42.66,,
2008-01-02,41.69,,
2008-01-03,41.37,,
2008-01-04,39.82,,
2008-01-07,39.79,,
2008-01-08,39.05,,
2008-01-09,39.53,,
2008-01-10,38.71,,
2008-01-11,37.63,,
2008-01-14,38.18,,
2008-01-15,36.89,,
2008-01-16,36.57,,
2008-01-17,35.47,,
2008-01-18,34.94,,
2008-01-22,34.52,,
2008-01-23,34.91,,
2008-01-24,37.76,,
2008-01-25,38.1,,
2008-01-28,39.97,,
2008-01-29,39.58,,
2008-01-30,40.71,,
2008-01-31,40.66,,
2008-02-01,41.61,,
2008-02-04,40.76,,
2008-02-05,40.13,,
2008-02-06,39.87,,
2008-02-07,39.79,,
2008-02-08,40.4,,
2008-02-11,40.26,,
2008-02-12,39.66,,
2008-02-13,40.82,,
2008-02-14,39.55,,
2008-02-15,39.31,,
2008-02-19,39.6,,
2008-02-20,40.0,,
2008-02-21,38.87,,
2008-02-22,39.18,,
2008-02-25,39.63,,
2008-02-26,39.79,,
2008-02-27,40.82,,
2008-02-28,39.76,,
2008-02-29,38.74,,
2008-03-03,38.79,,
2008-03-04,37.97,,
2008-03-05,37.92,,
2008-03-06,37.31,,
2008-03-07,36.55,,
2008-03-10,37.1,,
2008-03-11,38.13,,
2008-03-12,38.13,,
2008-03-13,37.73,,
2008-03-14,37.31,,
2008-03-17,37.97,,
2008-03-18,39.95,,
2008-03-19,39.21,,
2008-03-20,40.21,,
2008-03-24,40.32,,
2008-03-25,40.53,,
2008-03-26,39.53,,
2008-03-27,39.45,,
2008-03-28,39.21,,
2008-03-31,39.45,,
2008-04-01,40.11,,
2008-04-02,40.47,,
2008-04-03,40.16,,
2008-04-04,39.79,,
2008-04-07,39.21,,
2008-04-08,39.34,,
2008-04-09,39.03,,
2008-04-10,39.66,,
2008-04-11,38.76,,
2008-04-14,38.37,,
2008-04-15,38.21,,
2008-04-16,39.05,,
2008-04-17,38.21,,
2008-04-18,38.39,,
2008-04-21,38.45,,
2008-04-22,36.86,,
2008-04-23,36.97,,
2008-04-24,37.02,,
2008-04-25,36.94,,
2008-04-28,36.94,,
2008-04-29,37.0,,
2008-04-30,36.81,,
2008-05-01,38.16,,
2008-05-02,38.08,,
2008-05-05,37.89,,
2008-05-06,38.47,,
2008-05-07,37.92,,
2008-05-08,38.29,,
2008-05-09,37.5,,
2008-05-12,37.68,,
2008-05-13,38.13,,
2008-05-14,37.79,,
2008-05-15,38.26,,
2008-05-16,37.97,,
2008-05-19,37.21,,
2008-05-20,36.94,,
2008-05-21,36.1,,
2008-05-22,36.63,,
2008-05-23,35.49,,
2008-05-27,35.73,,
2008-05-28,35.81,,
2008-05-29,36.1,,
2008-05-30,35.78,,
2008-06-02,35.15,,
2008-06-03,35.42,,
2008-06-04,35.84,,
2008-06-05,36.18,,
2008-06-06,35.28,,
2008-06-09,35.52,,
2008-06-10,35.6,,
2008-06-11,34.99,,
2008-06-12,35.39,,
2008-06-13,36.15,,
2008-06-16,35.36,,
2008-06-17,36.15,,
2008-06-18,36.55,,
2008-06-19,37.29,,
2008-06-20,36.94,,
2008-06-23,35.63,,
2008-06-24,36.1,,
2008-06-25,36.57,,
2008-06-26,35.86,,
2008-06-27,35.65,,
2008-06-30,35.73,,
2008-07-01,35.15,,
2008-07-02,34.86,,
2008-07-03,35.52,,
2008-07-07,35.47,,
2008-07-08,36.28,,
2008-07-09,34.73,,
2008-07-10,34.68,,
2008-07-11,34.41,,
2008-07-14,34.39,,
2008-07-15,34.65,,
2008-07-16,35.44,,
2008-07-17,36.42,,
2008-07-18,36.1,,
2008-07-21,35.86,,
2008-07-22,36.28,,
2008-07-23,36.97,,
2008-07-24,34.97,,
2008-07-25,35.7,,
2008-07-28,34.7,,
2008-07-29,34.86,,
2008-07-30,34.62,,
2008-07-31,35.94,,
2008-08-01,35.65,,
2008-08-04,35.7,,
2008-08-05,37.23,,
2008-08-06,36.55,,
2008-08-07,36.79,,
2008-08-08,37.63,,
2008-08-11,37.79,,
2008-08-12,37.05,,
2008-08-13,37.15,,
2008-08-14,36.71,,
2008-08-15,37.92,,
2008-08-18,37.73,,
2008-08-19,36.84,,
2008-08-20,36.79,,
2008-08-21,36.63,,
2008-08-22,36.97,,
2008-08-25,36.39,,
2008-08-26,36.15,,
2008-08-27,36.81,,
2008-08-28,37.42,,
2008-08-29,36.71,,
2008-09-02,37.84,,
2008-09-03,37.55,,
2008-09-04,36.42,,
2008-09-05,36.26,,
2008-09-08,37.13,,
2008-09-09,35.86,,
2008-09-10,35.78,,
2008-09-11,35.65,,
2008-09-12,35.28,,
2008-09-15,34.12,,
2008-09-16,33.68,,
2008-09-17,32.15,,
2008-09-18,33.12,,
2008-09-19,34.36,,
2008-09-22,32.67,,
2008-09-23,32.28,,
2008-09-24,32.23,,
2008-09-25,31.91,,
2008-09-26,31.15,,
2008-09-29,29.12,,
2008-09-30,30.38,,
2008-10-01,29.78,,
2008-10-02,28.51,,
2008-10-03,26.35,,
2008-10-06,24.8,,
2008-10-07,22.79,,
2008-10-08,21.48,,
2008-10-09,21.16,,
2008-10-10,20.74,,
2008-10-13,22.37,,
2008-10-14,22.42,,
2008-10-15,21.34,,
2008-10-16,22.27,,
2008-10-17,22.11,,
2008-10-20,23.35,,
2008-10-21,22.4,,
2008-10-22,21.03,,
2008-10-23,20.32,,
2008-10-24,19.63,,
2008-10-27,18.5,,
2008-10-28,20.45,,
2008-10-29,20.18,,
2008-10-30,20.69,,
2008-10-31,21.13,,
2008-11-03,20.9,,
2008-11-04,21.53,,
2008-11-05,20.32,,
2008-11-06,19.16,,
2008-11-07,19.29,,
2008-11-10,18.97,,
2008-11-11,18.08,,
2008-11-12,17.34,,
2008-11-13,17.97,,
2008-11-14,16.76,,
2008-11-17,15.86,,
2008-11-18,15.97,,
2008-11-19,14.7,,
2008-11-20,14.31,,
2008-11-21,13.83,,
2008-11-24,16.31,,
2008-11-25,16.39,,
2008-11-26,19.24,,
2008-11-28,18.42,,
2008-12-01,16.79,,
2008-12-02,17.73,,
2008-12-03,18.74,,
2008-12-04,17.79,,
2008-12-05,18.42,,
2008-12-08,20.47,,
2008-12-09,19.84,,
2008-12-10,19.74,,
2008-12-11,19.71,,
2008-12-12,20.42,,
2008-12-15,18.95,,
2008-12-16,21.13,,
2008-12-17,20.5,,
2008-12-18,19.95,,
2008-12-19,20.53,,
2008-12-22,20.0,,
2008-12-23,19.5,,
2008-12-24,20.11,,
2008-12-26,20.24,,
2008-12-29,19.47,,
2008-12-30,20.37,,
2008-12-31,21.0,,
2009-01-02,22.08,,
2009-01-05,23.45,,
2009-01-06,23.98,,
2009-01-07,23.0,,
2009-01-08,23.29,,
2009-01-09,23.0,,
2009-01-12,21.79,,
2009-01-13,22.16,,
2009-01-14,20.87,,
2009-01-15,20.61,,
2009-01-16,20.26,,
2009-01-20,19.5,,
2009-01-21,20.61,,
2009-01-22,20.0,,
2009-01-23,18.52,,
2009-01-26,18.16,,
2009-01-27,18.89,,
2009-01-28,19.6,,
2009-01-29,18.37,,
2009-01-30,17.5,,
2009-02-02,17.5,,
2009-02-03,17.87,,
2009-02-04,17.65,,
2009-02-05,17.84,,
2009-02-06,18.6,,
2009-02-09,18.5,,
2009-02-10,17.23,,
2009-02-11,17.52,,
2009-02-12,17.18,,
2009-02-13,16.97,,
2009-02-17,15.97,,
2009-02-18,15.76,,
2009-02-19,15.42,,
2009-02-20,14.55,,
2009-02-23,14.02,,
2009-02-24,14.86,,
2009-02-25,14.89,,
2009-02-26,14.1,,
2009-02-27,13.65,,
2009-03-02,12.52,,
2009-03-03,12.09,,
2009-03-04,12.65,,
2009-03-05,11.73,,
2009-03-06,11.28,,
2009-03-09,10.99,,
2009-03-10,12.62,,
2009-03-11,12.6,,
2009-03-12,13.15,,
2009-03-13,13.68,,
2009-03-16,13.49,,
2009-03-17,13.68,,
2009-03-18,14.18,,
2009-03-19,14.07,,
2009-03-20,11.44,,
2009-03-23,12.57,,
2009-03-24,12.25,,
2009-03-25,12.86,,
2009-03-26,13.99,,
2009-03-27,13.44,,
2009-03-30,12.09,,
2009-03-31,11.99,,
2009-04-01,12.52,,
2009-04-02,13.12,,
2009-04-03,13.18,,
2009-04-06,12.81,,
2009-04-07,12.38,,
2009-04-08,12.91,,
2009-04-09,14.39,,
2009-04-13,14.04,,
2009-04-14,14.12,,
2009-04-15,14.33,,
2009-04-16,15.15,,
2009-04-17,15.6,,
2009-04-20,14.12,,
2009-04-21,14.65,,
2009-04-22,14.94,,
2009-04-23,15.13,,
2009-04-24,15.68,,
2009-04-27,14.78,,
2009-04-28,15.02,,
2009-04-29,15.55,,
2009-04-30,16.1,,
2009-05-01,16.97,,
2009-05-04,17.29,,
2009-05-05,17.18,,
2009-05-06,17.63,,
2009-05-07,17.36,,
2009-05-08,17.63,,
2009-05-11,17.1,,
2009-05-12,16.13,,
2009-05-13,15.7,,
2009-05-14,16.65,,
2009-05-15,16.42,,
2009-05-18,17.23,,
2009-05-19,17.81,,
2009-05-20,18.18,,
2009-05-21,17.97,,
2009-05-22,17.87,,
2009-05-26,18.26,,
2009-05-27,17.87,,
2009-05-28,17.81,,
2009-05-29,17.92,,
2009-06-01,18.42,,
2009-06-02,18.5,,
2009-06-03,18.08,,
2009-06-04,19.1,,
2009-06-05,18.74,,
2009-06-08,18.71,,
2009-06-09,18.76,,
2009-06-10,18.63,,
2009-06-11,18.45,,
2009-06-12,18.39,,
2009-06-15,18.18,,
2009-06-16,18.31,,
2009-06-17,18.18,,
2009-06-18,18.16,,
2009-06-19,17.76,,
2009-06-22,16.92,,
2009-06-23,16.86,,
2009-06-24,17.1,,
2009-06-25,17.52,,
2009-06-26,17.47,,
2009-06-29,17.44,,
2009-06-30,17.08,,
2009-07-01,17.42,,
2009-07-02,16.86,,
2009-07-06,16.55,,
2009-07-07,15.94,,
2009-07-08,15.99,,
2009-07-09,15.94,,
2009-07-10,16.1,,
2009-07-13,16.65,,
2009-07-14,17.0,,
2009-07-15,17.55,,
2009-07-16,18.02,,
2009-07-17,17.65,,
2009-07-20,18.45,,
2009-07-21,18.26,,
2009-07-22,18.45,,
2009-07-23,20.37,,
2009-07-24,20.82,,
2009-07-27,20.9,,
2009-07-28,21.66,,
2009-07-29,21.63,,
2009-07-30,21.92,,
2009-07-31,21.58,,
2009-08-03,21.61,,
2009-08-04,22.03,,
2009-08-05,22.42,,
2009-08-06,22.13,,
2009-08-07,22.27,,
2009-08-10,23.03,,
2009-08-11,22.24,,
2009-08-12,22.42,,
2009-08-13,22.48,,
2009-08-14,22.32,,
2009-08-17,21.45,,
2009-08-18,21.69,,
2009-08-19,22.19,,
2009-08-20,21.82,,
2009-08-21,22.27,,
2009-08-24,22.56,,
2009-08-25,22.98,,
2009-08-26,22.98,,
2009-08-27,23.29,,
2009-08-28,23.43,,
2009-08-31,22.79,,
2009-09-01,22.29,,
2009-09-02,21.98,,
2009-09-03,22.21,,
2009-09-04,22.77,,
2009-09-08,22.77,,
2009-09-09,23.35,,
2009-09-10,24.69,,
2009-09-11,24.16,,
2009-09-14,24.14,,
2009-09-15,25.19,,
2009-09-16,25.22,,
2009-09-17,25.06,,
2009-09-18,24.98,,
2009-09-21,24.87,,
2009-09-22,24.27,,
2009-09-23,24.53,,
2009-09-24,24.06,,
2009-09-25,23.77,,
2009-09-28,20.24,,
2009-09-29,20.87,,
2009-09-30,20.4,,
2009-10-01,19.74,,
2009-10-02,19.29,,
2009-10-05,19.6,,
2009-10-06,19.26,,
2009-10-07,19.1,,
2009-10-08,20.05,,
2009-10-09,20.42,,
2009-10-12,20.55,,
2009-10-13,19.95,,
2009-10-14,20.34,,
2009-10-15,20.26,,
2009-10-16,20.05,,
2009-10-19,20.55,,
2009-10-20,20.74,,
2009-10-21,20.34,,
2009-10-22,21.16,,
2009-10-23,20.76,,
2009-10-26,20.47,,
2009-10-27,20.34,,
2009-10-28,19.74,,
2009-10-29,20.32,,
2009-10-30,19.82,,
2009-11-02,19.74,,
2009-11-03,19.92,,
2009-11-04,20.87,,
2009-11-05,20.92,,
2009-11-06,20.9,,
2009-11-09,21.26,,
2009-11-10,20.66,,
2009-11-11,20.79,,
2009-11-12,20.69,,
2009-11-13,20.71,,
2009-11-16,21.11,,
2009-11-17,21.05,,
2009-11-18,20.92,,
2009-11-19,20.5,,
2009-11-20,20.63,,
2009-11-23,20.9,,
2009-11-24,20.87,,
2009-11-25,20.84,,
2009-11-27,20.53,,
2009-11-30,20.29,,
2009-12-01,20.63,,
2009-12-02,20.55,,
2009-12-03,20.45,,
2009-12-04,20.84,,
2009-12-07,20.82,,
2009-12-08,20.55,,
2009-12-09,20.82,,
2009-12-10,20.76,,
2009-12-11,20.9,,
2009-12-14,21.66,,
2009-12-15,22.03,,
2009-12-16,22.16,,
2009-12-17,22.21,,
2009-12-18,22.06,,
2009-12-21,22.35,,
2009-12-22,22.61,,
2009-12-23,22.53,,
2009-12-24,22.79,,
2009-12-28,22.35,,
2009-12-29,22.61,,
2009-12-30,22.82,,
2009-12-31,22.29,,
2010-01-04,22.74,,
2010-01-05,22.77,,
2010-01-06,22.56,,
2010-01-07,22.66,,
2010-01-08,22.58,,
2010-01-11,23.14,,
2010-01-12,23.32,,
2010-01-13,23.58,,
2010-01-14,23.43,,
2010-01-15,23.29,,
2010-01-19,23.77,,
2010-01-20,23.43,,
2010-01-21,24.45,,
2010-01-22,23.64,,
2010-01-25,23.43,,
2010-01-26,23.35,,
2010-01-27,23.43,,
2010-01-28,23.24,,
2010-01-29,22.98,,
2010-02-01,23.64,,
2010-02-02,24.06,,
2010-02-03,23.69,,
2010-02-04,22.79,,
2010-02-05,22.32,,
2010-02-08,22.27,,
2010-02-09,22.08,,
2010-02-10,22.27,,
2010-02-11,23.08,,
2010-02-12,23.11,,
2010-02-16,23.35,,
2010-02-17,23.5,,
2010-02-18,24.16,,
2010-02-19,24.24,,
2010-02-22,24.35,,
2010-02-23,23.98,,
2010-02-24,24.37,,
2010-02-25,24.48,,
2010-02-26,24.69,,
2010-03-01,25.16,,
2010-03-02,25.03,,
2010-03-03,25.09,,
2010-03-04,25.14,,
2010-03-05,26.01,,
2010-03-08,26.11,,
2010-03-09,25.67,,
2010-03-10,25.96,,
2010-03-11,26.35,,
2010-03-12,26.06,,
2010-03-15,26.4,,
2010-03-16,26.59,,
2010-03-17,26.09,,
2010-03-18,25.98,,
2010-03-19,25.22,,
2010-03-22,26.01,,
2010-03-23,26.64,,
2010-03-24,25.98,,
2010-03-25,25.35,,
2010-03-26,25.56,,
2010-03-29,25.64,,
2010-03-30,25.53,,
2010-03-31,25.69,,
2010-04-01,26.32,,
2010-04-05,27.35,,
2010-04-06,27.06,,
2010-04-07,26.77,,
2010-04-08,27.46,,
2010-04-09,27.51,,
2010-04-12,27.64,,
2010-04-13,27.54,,
2010-04-14,27.8,,
2010-04-15,27.64,,
2010-04-16,27.19,,
2010-04-19,28.22,,
2010-04-20,28.3,,
2010-04-21,27.93,,
2010-04-22,27.54,,
2010-04-23,29.83,,
2010-04-26,29.91,,
2010-04-27,28.48,,
2010-04-28,29.25,,
2010-04-29,29.57,,
2010-04-30,28.72,,
2010-05-03,29.12,,
2010-05-04,27.93,,
2010-05-05,27.46,,
2010-05-06,26.46,,
2010-05-07,25.64,,
2010-05-10,26.72,,
2010-05-11,26.61,,
2010-05-12,26.85,,
2010-05-13,27.14,,
2010-05-14,26.4,,
2010-05-17,26.61,,
2010-05-18,26.38,,
2010-05-19,25.27,,
2010-05-20,24.03,,
2010-05-21,24.3,,
2010-05-24,23.58,,
2010-05-25,23.95,,
2010-05-26,23.69,,
2010-05-27,24.93,,
2010-05-28,24.53,,
2010-06-01,23.58,,
2010-06-02,24.3,,
2010-06-03,24.43,,
2010-06-04,23.4,,
2010-06-07,22.71,,
2010-06-08,22.56,,
2010-06-09,22.37,,
2010-06-10,23.77,,
2010-06-11,23.77,,
2010-06-14,24.11,,
2010-06-15,24.93,,
2010-06-16,24.87,,
2010-06-17,24.93,,
2010-06-18,24.85,,
2010-06-21,24.64,,
2010-06-22,24.06,,
2010-06-23,23.77,,
2010-06-24,23.11,,
2010-06-25,23.03,,
2010-06-28,22.95,,
2010-06-29,21.98,,
2010-06-30,21.19,,
2010-07-01,21.0,,
2010-07-02,21.05,,
2010-07-06,20.84,,
2010-07-07,21.4,,
2010-07-08,21.53,,
2010-07-09,21.66,,
2010-07-12,22.13,,
2010-07-13,22.74,,
2010-07-14,22.69,,
2010-07-15,22.69,,
2010-07-16,21.87,,
2010-07-19,22.24,,
2010-07-20,22.32,,
2010-07-21,22.16,,
2010-07-22,23.79,,
2010-07-23,24.37,,
2010-07-26,25.11,,
2010-07-27,25.22,,
2010-07-28,25.09,,
2010-07-29,25.38,,
2010-07-30,25.67,,
2010-08-02,25.88,,
2010-08-03,25.43,,
2010-08-04,25.67,,
2010-08-05,25.4,,
2010-08-06,25.27,,
2010-08-09,25.69,,
2010-08-10,25.35,,
2010-08-11,24.43,,
2010-08-12,23.98,,
2010-08-13,23.74,,
2010-08-16,23.77,,
2010-08-17,24.35,,
2010-08-18,24.4,,
2010-08-19,23.85,,
2010-08-20,23.64,,
2010-08-23,23.19,,
2010-08-24,22.29,,
2010-08-25,22.64,,
2010-08-26,22.32,,
2010-08-27,22.77,,
2010-08-30,22.29,,
2010-08-31,22.27,,
2010-09-01,23.24,,
2010-09-02,23.53,,
2010-09-03,23.95,,
2010-09-07,23.45,,
2010-09-08,23.58,,
2010-09-09,24.08,,
2010-09-10,24.01,,
2010-09-13,25.85,,
2010-09-14,25.3,,
2010-09-15,25.69,,
2010-09-16,26.48,,
2010-09-17,26.61,,
2010-09-20,27.3,,
2010-09-21,27.06,,
2010-09-22,26.88,,
2010-09-23,26.77,,
2010-09-24,27.72,,
2010-09-27,27.67,,
2010-09-28,27.8,,
2010-09-29,27.11,,
2010-09-30,27.27,,
2010-10-01,27.67,,
2010-10-04,27.51,,
2010-10-05,28.25,,
2010-10-06,28.3,,
2010-10-07,28.3,,
2010-10-08,28.85,,
2010-10-11,29.09,,
2010-10-12,29.41,,
2010-10-13,29.2,,
2010-10-14,29.06,,
2010-10-15,29.14,,
2010-10-18,29.57,,
2010-10-19,28.83,,
2010-10-20,29.22,,
2010-10-21,29.54,,
2010-10-22,30.09,,
2010-10-25,30.57,,
2010-10-26,30.28,,
2010-10-27,30.43,,
2010-10-28,30.78,,
2010-10-29,30.83,,
2010-11-01,30.59,,
2010-11-02,30.88,,
2010-11-03,30.83,,
2010-11-04,31.44,,
2010-11-05,31.36,,
2010-11-08,30.91,,
2010-11-09,31.01,,
2010-11-10,30.49,,
2010-11-11,30.14,,
2010-11-12,29.75,,
2010-11-15,29.8,,
2010-11-16,29.06,,
2010-11-17,29.35,,
2010-11-18,30.59,,
2010-11-19,30.78,,
2010-11-22,30.88,,
2010-11-23,30.3,,
2010-11-24,31.09,,
2010-11-26,30.99,,
2010-11-29,30.57,,
2010-11-30,30.2,,
2010-12-01,30.99,,
2010-12-02,31.01,,
2010-12-03,31.17,,
2010-12-06,31.09,,
2010-12-07,31.25,,
2010-12-08,31.41,,
2010-12-09,31.65,,
2010-12-10,31.62,,
2010-12-13,31.41,,
2010-12-14,31.36,,
2010-12-15,30.57,,
2010-12-16,31.12,,
2010-12-17,30.96,,
2010-12-20,31.09,,
2010-12-21,31.33,,
2010-12-22,30.99,,
2010-12-23,30.8,,
2010-12-27,30.65,,
2010-12-28,30.51,,
2010-12-29,30.62,,
2010-12-30,30.25,,
2010-12-31,30.36,,
2011-01-03,30.86,,
2011-01-04,30.04,,
2011-01-05,30.2,,
2011-01-06,30.2,,
2011-01-07,29.78,,
2011-01-10,30.07,,
