CMI,dcf,Deviation
152.8,157.49404500961563,-0.029804587273944416
150.88,160.96404500961563,-0.06264781062760472
154.35,160.60404500961565,-0.03894076895286924
153.99,161.12404500961563,-0.04427672486244916
154.51,160.90404500961563,-0.039738249024339534
154.29,157.32404500961565,-0.019285322910621905
150.71,158.47404500961565,-0.048992533819304906
151.86,158.83404500961564,-0.04390774666220598
152.22,157.38404500961565,-0.03281174409578902
150.77,156.27404500961563,-0.03522046805198498
149.66,158.30404500961563,-0.05460406908168758
151.69,158.32404500961565,-0.041901689722573354
151.71,158.57404500961565,-0.043286056108358784
151.96,157.81404500961563,-0.0370945755129648
151.2,157.58904761904762,-0.04054245974309312
149.72,157.97904761904763,-0.052279386054811416
150.11,157.6890476190476,-0.048063246835997164
149.82,157.8490476190476,-0.050865353577709826
149.98,157.30904761904762,-0.046590121356504866
149.44,157.0090476190476,-0.04820771626748832
149.14,158.3490476190476,-0.05815663407842231
150.48,154.7890476190476,-0.027838194532035954
146.92,152.4390476190476,-0.0362049468640081
144.57,154.86904761904762,-0.06650165270197561
147.0,152.9390476190476,-0.038832774961702676
145.07,152.20904761904762,-0.04690291234799271
144.34,154.0090476190476,-0.0627823349895954
146.14,153.42904761904762,-0.04750761170821949
145.56,156.96904761904761,-0.0726834225734524
149.1,159.97904761904763,-0.06800295276762447
152.11,159.9390476190476,-0.04895019531249989
152.07,158.92904761904762,-0.0431579231223278
151.06,158.80904761904762,-0.04879474900974212
150.94,159.19904761904763,-0.05187875017199206
151.33,168.42904761904762,-0.10152077602268572
160.56,166.49904761904762,-0.0356701597034732
158.63,163.9090476190476,-0.032207176453840525
156.04,163.3490476190476,-0.04474496622773905
155.48,164.1590476190476,-0.05286974884983786
156.29,165.61904761904762,-0.05632834962622202
157.75,167.10904761904763,-0.05600563076861709
159.24,166.71904761904761,-0.04486018679843473
158.85,164.8490476190476,-0.03639115727808706
156.98,164.46904761904761,-0.04553469316849312
156.6,165.2890476190476,-0.05256880443206269
157.42,161.17904761904762,-0.023322185324808897
153.31,159.70904761904762,-0.04006690738217411
151.84,162.76904761904763,-0.06714450799409044
154.9,163.2590476190476,-0.05120112937662602
155.39,163.16904761904763,-0.04767477491937966
155.3,162.94904761904763,-0.04694134596558086
155.08,163.72904761904763,-0.05282537060358139
155.86,164.5090476190476,-0.05257490541843102
156.64,165.20904761904762,-0.05186790761488347
157.34,165.5690476190476,-0.04970160629287157
157.7,168.49904761904762,-0.06408966561913598
160.63,166.0090476190476,-0.032402135282356914
158.14,163.96904761904761,-0.03554968272176806
156.1,165.02904761904762,-0.05410591497600714
157.16,164.14904761904762,-0.042577448486131986
156.28,166.23904761904762,-0.05990799250648815
158.37,167.0990476190476,-0.05223876343657019
159.23,168.3190476190476,-0.05399892494412539
160.45,168.2590476190476,-0.04641086306828468
160.39,167.35904761904763,-0.041641295873713347
159.49,169.5690476190476,-0.05943919459694735
161.7,169.42904761904762,-0.045618196688598456
161.56,171.96904761904761,-0.06052861118418318
164.1,170.35904761904763,-0.03674032994739407
162.49,167.05904761904762,-0.027349896244270533
159.19,166.82904761904763,-0.0457896734895431
158.96,167.0090476190476,-0.04819527884146557
159.14,166.76904761904763,-0.04574618448667256
158.9,166.0690476190476,-0.04316907769287004
158.2,169.4390476190476,-0.06633091826812287
161.57,167.98904761904762,-0.03821110786700954
160.12,170.08904761904762,-0.05861075571059415
162.22,171.06101250744493,-0.051683386984863966
163.36,171.8010125074449,-0.049132495695152656
164.1,171.9110125074449,-0.045436370791584024
164.21,172.40101250744488,-0.04751139444202013
164.7,172.78101250744493,-0.046770257855137554
165.08,172.4710125074449,-0.042853650593173365
164.77,173.0210125074449,-0.04768792176088943
165.32,172.87101250744487,-0.04368003864800463
165.17,173.56101250744493,-0.04834618320220396
165.86,173.84101250744487,-0.04590983676595339
166.14,172.5210125074449,-0.03698687142338419
164.82,172.34101250744487,-0.04364029430963212
164.64,172.13101250744492,-0.04351924965944731
164.43,172.9210125074449,-0.049103416550254964
165.22,174.1710125074449,-0.05139209090296992
166.47,175.40101250744488,-0.05091767932106894
167.7,173.6710125074449,-0.03438116943775493
165.97,173.48101250744492,-0.04329587658547118
165.78,174.9210125074449,-0.05225794417955276
167.22,175.60101250744492,-0.047727586463031324
167.9,165.1810125074449,0.016460653989710528
157.48,165.48101250744492,-0.04835003355496725
157.78,165.4410125074449,-0.04630661038235695
157.74,167.8610125074449,-0.06029400368948701
160.16,167.73101250744492,-0.04513782152903223
160.03,167.5210125074449,-0.0447168530999178
159.82,167.10101250744492,-0.043572521783017515
159.4,163.53101250744493,-0.02526133999969493
155.83,163.35101250744492,-0.046042031769482517
155.65,163.9410125074449,-0.050573144453822216
156.24,163.29101250744492,-0.04318065274488658
155.59,162.0810125074449,-0.04004795137337114
154.38,158.98101250744492,-0.028940641620517127
151.28,158.4910125074449,-0.045497926938325106
150.79,159.76101250744492,-0.056152701880421985
152.06,160.8010125074449,-0.05435918823608288
153.1,160.0810125074449,-0.0436092475809412
152.38,159.50101250744493,-0.04464556303122247
151.8,159.8010125074449,-0.05006859707520406
152.1,160.4110125074449,-0.051810735295116817
152.71,162.54101250744492,-0.060483273456873654
154.84,165.4910125074449,-0.06436006612120859
157.79,167.0810125074449,-0.05560782980669887
159.38,167.06101250744493,-0.045977289327769566
159.36,166.7710125074449,-0.044438253363209945
159.07,167.1810125074449,-0.048516349947837045
159.48,169.5510125074449,-0.059398126608077306
161.85,170.5210125074449,-0.050850111548958465
162.82,172.37101250744487,-0.05540962119156989
164.67,173.2110125074449,-0.04930986998922948
165.51,174.2110125074449,-0.04994524962693203
166.51,174.38101250744492,-0.04513686664773142
166.68,172.9310125074449,-0.0361474348458799
165.23,174.6410125074449,-0.05388775736194118
166.94,175.20101250744491,-0.047151625377130024
167.5,174.9210125074449,-0.04242493455226859
167.22,174.1810125074449,-0.03996424413451716
166.48,175.6810125074449,-0.052373403227369275
167.98,175.48101250744492,-0.04274543667296593
167.78,175.50101250744493,-0.0439941194477006
167.8,176.0510125074449,-0.04686716872529195
168.35,176.03101250744493,-0.04363442780924798
168.33,175.73101250744492,-0.04211557426229107
168.03,177.0268973747017,-0.050822205597709336
169.33,178.51689737470167,-0.0514623405952358
170.82,179.44689737470168,-0.04807493192087864
171.75,179.40689737470166,-0.04267894649953052
171.71,179.8068973747017,-0.04503107218311242
172.11,179.43689737470166,-0.040832724383333185
171.74,180.65689737470166,-0.0493581894977807
172.96,180.0268973747017,-0.03925467514997438
172.33,179.60689737470167,-0.04051568999335453
171.91,180.31689737470168,-0.04662290388255741
172.62,181.82689737470167,-0.05063550831936847
174.13,182.41689737470168,-0.04542834295487219
174.72,182.71689737470166,-0.04376660007696087
175.02,183.00689737470168,-0.043642603034511396
175.31,184.79689737470167,-0.051336886654896885
177.1,184.92689737470167,-0.04232427778660397
177.23,186.09689737470168,-0.04764666955649677
178.4,184.61689737470164,-0.0336745848462815
176.92,186.33689737470164,-0.05053694414459087
178.64,187.19689737470168,-0.04571067947549268
179.5,188.04689737470167,-0.04545088216835158
180.35,184.57689737470167,-0.02290046823206071
176.88,180.5268973747017,-0.020201407256959625
172.83,180.98689737470167,-0.045068993905200916
173.29,180.76689737470167,-0.041362093852854276
173.07,180.28689737470168,-0.04003007140170789
172.59,179.5568973747017,-0.03880049987811429
171.86,179.07689737470167,-0.04030054954325557
171.38,175.65689737470166,-0.024348018430374596
167.96,176.64689737470167,-0.049176620160359175
168.95,176.89689737470167,-0.04492389348055448
169.2,176.81689737470168,-0.043077881626665704
169.12,174.53689737470168,-0.031035829421629413
166.84,174.82689737470167,-0.045684602853664824
167.13,167.10689737470167,0.00013825057888849912
159.41,167.49689737470166,-0.048280878639863634
159.8,168.33689737470164,-0.05071316810419357
160.64,171.08689737470164,-0.06106193715011177
163.39,168.35689737470167,-0.029502191191176252
160.66,168.85689737470167,-0.04854345603965682
161.16,172.21689737470166,-0.0642033246635757
164.52,172.21689737470166,-0.04469304401620411
164.52,175.09689737470168,-0.06040596682914068
167.4,172.70689737470167,-0.030727767421980356
165.01,172.65689737470166,-0.04428955628749831
164.96,172.53689737470168,-0.043914649503907444
164.84,173.07689737470167,-0.04759096967672849
165.38,176.99689737470166,-0.06563333904158075
169.3,178.57689737470167,-0.05194903434365461
170.88,178.46689737470166,-0.042511510461083035
170.77,176.91689737470168,-0.034744546540870114
169.22,177.2768973747017,-0.045448095572612646
169.58,176.24689737470166,-0.037827033973414026
168.55,177.32689737470167,-0.04949557853118913
169.63,179.73689737470167,-0.05623162256791159
172.04,181.69689737470168,-0.05314838896113283
174.0,182.84689737470168,-0.04838418098269426
175.15,182.35689737470167,-0.039520837864954195
174.66,183.45689737470167,-0.0479507584647223
175.76,183.83689737470164,-0.04393512668046762
176.14,183.93689737470166,-0.04238897951409093
176.24,184.89689737470167,-0.046820133261393115
177.2,184.33689737470164,-0.03871659703697017
176.64,185.24433024782888,-0.04644854844581536
177.06,187.19433024782887,-0.05413801921464134
179.01,189.93433024782888,-0.057516354381931256
181.75,189.6443302478289,-0.04162703012271718
181.46,190.30433024782886,-0.046474666321628555
182.12,190.1443302478289,-0.042201259629304766
181.96,188.74433024782888,-0.03594455122927809
180.56,192.08433024782886,-0.059996201839890184
183.9,192.3643302478289,-0.04400155806912864
184.18,190.73433024782886,-0.03436366300346949
182.55,191.87433024782885,-0.048596027596736535
183.69,191.90433024782888,-0.04280429856491896
183.72,197.26433024782887,-0.06866081785192857
189.08,197.76433024782887,-0.0439125207106158
189.58,196.6143302478289,-0.03577730188314465
188.43,196.53433024782888,-0.04123620660883698
188.35,197.58433024782886,-0.04673614671895443
189.4,200.68433024782888,-0.056229254341351176
192.5,198.99433024782888,-0.03263575519835571
190.81,195.43433024782888,-0.023661811320277226
187.25,196.18433024782888,-0.045540488562683
188.0,197.35433024782887,-0.047398657207481154
189.17,192.49433024782888,-0.017269756691269622
184.31,187.19433024782887,-0.01540821372105805
179.01,183.01433024782887,-0.02187987269852809
174.83,180.9243302478289,-0.033684415133558354
172.74,173.91433024782884,-0.006752348964892074
165.73,172.23433024782886,-0.03776442384320111
164.05,173.9543302478289,-0.05693638228906628
165.77,173.81433024782888,-0.0462811681658184
165.63,174.18433024782888,-0.04911079105484295
166.0,173.2043302478289,-0.04159440031043449
165.02,173.78433024782888,-0.050432223868114634
165.6,175.00433024782888,-0.05373770028725078
166.82,174.46433024782888,-0.043816006612755865
166.28,175.2043302478289,-0.05093669908275267
167.02,177.71433024782888,-0.06017708438545866
169.53,179.82433024782887,-0.05724659301464663
171.64,178.24433024782888,-0.03705211963065702
170.06,176.35433024782887,-0.035691384719521824
168.17,169.07433024782887,-0.0053487140626452545
160.89,167.12433024782885,-0.037303546638505436
158.94,169.12433024782885,-0.060218007857917866
160.94,168.83433024782886,-0.04675784975864161
160.65,167.43433024782888,-0.04051935011050012
159.25,167.38433024782887,-0.04859672488927247
159.2,170.55433024782886,-0.06657309862100913
162.37,168.24433024782888,-0.03491547227282976
160.06,168.53433024782888,-0.05028251653753524
160.35,167.7943302478289,-0.04436580328330386
159.61,168.34433024782885,-0.05188372091278959
160.16,170.75433024782888,-0.06204428451361976
162.57,167.7943302478289,-0.03113532048498102
159.61,169.18433024782888,-0.05659111711943976
161.0,169.66433024782884,-0.051067482688746946
161.48,165.73433024782886,-0.025669577579172764
157.55,163.60433024782887,-0.037005929113598124
155.42,168.90433024782888,-0.07983412993641836
160.72,166.93433024782888,-0.037226196903915154
158.75,167.85433024782887,-0.05423947201354151
159.67,170.27433024782889,-0.06227791489412782
162.09,166.01424864212433,-0.02363802308670382
158.73,167.38424864212433,-0.05170288550046043
160.1,168.23424864212433,-0.048350729460728825
160.95,169.7042486421243,-0.05158532395134929
162.42,165.18424864212432,-0.016734335536514378
157.9,163.7842486421243,-0.03592682868412844
156.5,169.2042486421243,-0.07508232650229985
161.92,166.14424864212435,-0.025425187309513264
158.86,169.07424864212433,-0.06041279925333032
161.79,169.6742486421243,-0.0464669724794462
162.39,173.9542486421243,-0.06647867891927961
166.67,174.7542486421243,-0.046260670083506206
167.47,178.11424864212435,-0.05976079243110577
170.83,176.80424864212432,-0.033790187102443414
169.52,176.05424864212432,-0.03711497275710085
168.77,176.30424864212432,-0.04273435665987779
169.02,168.61424864212435,0.0024063883161906663
161.33,169.4242486421243,-0.04777503047525278
162.14,169.27424864212432,-0.04214609545960768
161.99,168.10424864212433,-0.03637176746877402
160.82,167.14424864212435,-0.037837070036823905
159.86,160.5642486421243,-0.004386086243233223
153.28,153.40424864212432,-0.0008099426399471588
146.12,150.83424864212432,-0.031254497467014586
143.55,151.83424864212432,-0.05456113305273047
144.55,152.24424864212432,-0.05053884603687675
144.96,153.27424864212432,-0.054244262919448505
145.99,153.80424864212432,-0.05080645503042447
146.52,153.40424864212432,-0.044876518760471384
146.12,153.5342486421243,-0.04829051959218755
146.25,152.15424864212432,-0.038804362643934165
144.87,153.7242486421243,-0.057598256100358736
146.44,154.46424864212432,-0.05194890541121633
147.18,153.64424864212435,-0.04207283187788691
146.36,156.18424864212432,-0.06290166087513271
148.9,158.2842486421243,-0.059287318369509956
151.0,156.3442486421243,-0.03418257267881608
149.06,156.3442486421243,-0.046591087970227374
149.06,155.66424864212433,-0.04242623916367372
148.38,153.82424864212433,-0.03539265551551962
146.54,151.7842486421243,-0.034550677616681846
144.5,152.76424864212433,-0.054098054457
145.48,149.6742486421243,-0.0280225134261598
142.39,150.86424864212435,-0.05617135085613767
143.58,149.58424864212432,-0.04013957817503422
142.3,148.85424864212433,-0.04403131722415299
141.57,150.83424864212432,-0.06142006026830871
143.55,151.14424864212435,-0.0502450388311223
143.86,150.96424864212432,-0.04705914616225215
143.68,151.8442486421243,-0.05376725635072488
144.56,150.87424864212431,-0.04185106934385996
143.59,148.8442486421243,-0.035300313516025916
141.56,149.1742486421243,-0.051042647852654666
141.89,150.41424864212433,-0.05667181612830985
143.13,149.6942486421243,-0.04385104104979698
142.41,147.05424864212432,-0.031581873254316606
139.77,145.86424864212435,-0.041780276516396264
138.58,142.52424864212432,-0.027674228629180453
135.24,143.33424864212432,-0.05647114153668853
136.05,141.43424864212432,-0.03806891678512925
134.15,141.2242486421243,-0.05009230858116387
133.94,139.60424864212433,-0.040573612173112616
132.32,140.52424864212432,-0.05838315252635318
133.24,140.2842486421243,-0.050214109640311144
133.0,140.2378787878788,-0.05161143943731983
132.25,139.03787878787878,-0.048820356345011695
131.05,139.44787878787878,-0.060222348743312226
131.46,139.38787878787878,-0.056876385929822915
