date,MAS,dcf,Deviation
2015-09-16,27.55,31.298554913294797,-0.1197676673469199
2015-09-17,27.55,31.008554913294798,-0.1115355076354092
2015-09-18,27.26,31.0385549132948,-0.12173746245113759
2015-09-21,27.29,30.438554913294798,-0.10343969752386595
2015-09-22,26.69,30.298554913294797,-0.11909990174849516
2015-09-23,26.55,30.048554913294797,-0.11643005540166207
2015-09-24,26.3,29.938554913294798,-0.12153408619194994
2015-09-25,26.19,29.368554913294798,-0.10822987112164317
2015-09-28,25.62,28.3285549132948,-0.09561218076901101
2015-09-29,24.58,28.928554913294796,-0.15032050257361174
2015-09-30,25.18,29.388023255813952,-0.14318837368489767
2015-10-01,25.67,29.618023255813952,-0.13329799972518297
2015-10-02,25.9,30.178023255813955,-0.14175955858837685
2015-10-05,26.46,30.248023255813955,-0.12523209281406056
2015-10-06,26.53,30.498023255813955,-0.1301075555792789
2015-10-07,26.78,30.498023255813955,-0.12191030299333161
2015-10-08,26.78,30.728023255813955,-0.12848282569126734
2015-10-09,27.01,30.828023255813953,-0.12384911040619184
2015-10-12,27.11,30.348023255813953,-0.10669634817792051
2015-10-13,26.63,29.868023255813952,-0.1084110330329161
2015-10-14,26.15,30.098023255813953,-0.1311721777293572
2015-10-15,26.38,30.138023255813952,-0.12469375393055981
2015-10-16,26.42,30.268023255813954,-0.1271316340446783
2015-10-19,26.55,30.388023255813952,-0.12630052384469093
2015-10-20,26.67,30.568023255813955,-0.1275196378644654
2015-10-21,26.85,31.348023255813953,-0.1434866632293864
2015-10-22,27.63,31.288023255813954,-0.11691448916109515
2015-10-23,27.57,31.318023255813955,-0.11967623962723006
2015-10-26,27.6,32.07802325581395,-0.1395978555194275
2015-10-27,28.36,32.968023255813954,-0.13977250683361253
2015-10-28,29.25,32.39802325581395,-0.09716713982693459
2015-10-29,28.68,32.718023255813954,-0.12341892492225681
2015-10-30,29.0,33.068023255813955,-0.12301984985143388
2015-11-02,29.35,33.11802325581395,-0.11377560872847281
2015-11-03,29.4,32.73802325581396,-0.10196166181845323
2015-11-04,29.02,32.968023255813954,-0.11975310819151752
2015-11-05,29.25,32.318023255813955,-0.09493226833612178
2015-11-06,28.6,32.12802325581395,-0.1098114013340522
2015-11-09,28.41,32.51802325581395,-0.12633065741717464
2015-11-10,28.8,32.87802325581395,-0.12403492825843221
2015-11-11,29.16,32.388023255813955,-0.09966718963728338
2015-11-12,28.67,32.01802325581395,-0.10456683190790061
2015-11-13,28.3,32.498023255813955,-0.1291778033010953
2015-11-16,28.78,33.038023255813954,-0.1288825067663404
2015-11-17,29.32,33.55802325581395,-0.1262894188822552
2015-11-18,29.84,33.66802325581396,-0.11369907959039194
2015-11-19,29.95,33.90802325581395,-0.11672822169411778
2015-11-20,30.19,33.87802325581395,-0.10886181959217567
2015-11-23,30.16,33.90802325581395,-0.11053499720516169
2015-11-24,30.19,34.218023255813954,-0.11771642171438279
2015-11-25,30.5,33.968023255813954,-0.10209670517757807
2015-11-27,30.25,33.62802325581395,-0.10045262637404428
2015-11-30,29.91,34.138023255813955,-0.12385085170664922
2015-12-01,30.42,33.888023255813955,-0.1023377265069294
2015-12-02,30.17,33.22802325581395,-0.09203145285745773
2015-12-03,29.51,33.73802325581396,-0.12531923473273898
2015-12-04,30.02,33.65802325581395,-0.1080878466380385
2015-12-07,29.94,33.468023255813954,-0.1054147485451229
2015-12-08,29.75,33.01802325581395,-0.09897695057315414
2015-12-09,29.3,32.968023255813954,-0.11126002997971962
2015-12-10,29.25,32.678023255813955,-0.10490301781653988
2015-12-11,28.96,32.93802325581395,-0.12077298096848554
2015-12-14,29.22,32.528023255813956,-0.10169764174718765
2015-12-15,28.81,33.14802325581395,-0.13086823375065337
2015-12-16,29.43,32.08802325581395,-0.08283536927854696
2015-12-17,28.37,31.598023255813953,-0.10215902525548026
2015-12-18,27.88,31.758023255813953,-0.12211160702843815
2015-12-21,28.04,32.028023255813956,-0.12451668415377526
2015-12-22,28.31,32.098023255813956,-0.11801422242186921
2015-12-23,28.38,32.15802325581395,-0.11748306871228198
2015-12-24,28.44,32.22802325581395,-0.11753818177882158
2015-12-28,28.51,32.25802325581395,-0.11618886954390284
2015-12-29,28.54,32.12802325581395,-0.1116789298627221
2015-12-30,28.41,32.01802325581395,-0.1126872582666012
2015-12-31,28.3,32.1049853372434,-0.11851696231206255
2016-01-04,27.8,31.994985337243403,-0.13111383840392876
2016-01-05,27.69,31.6849853372434,-0.12608449379800035
2016-01-06,27.38,30.4349853372434,-0.10037742103016578
2016-01-07,26.13,29.834985337243403,-0.12418257610532235
2016-01-08,25.53,29.4549853372434,-0.13325368498080958
2016-01-11,25.15,29.8249853372434,-0.15674728032156315
2016-01-12,25.52,28.8449853372434,-0.11527082778406972
2016-01-13,24.54,29.2549853372434,-0.16116861050827236
2016-01-14,24.95,29.1249853372434,-0.14334720820973823
2016-01-15,24.82,29.014985337243402,-0.14457995716643535
2016-01-19,24.71,28.564985337243403,-0.13495492091911643
2016-01-20,24.26,29.2149853372434,-0.16960423837443317
2016-01-21,24.91,29.8749853372434,-0.16619205938333448
2016-01-22,25.57,29.674985337243402,-0.13833150347311096
2016-01-25,25.37,29.974985337243403,-0.1536276093360348
2016-01-26,25.67,30.0749853372434,-0.1464667492884354
2016-01-27,25.77,29.724985337243403,-0.13305255805418592
2016-01-28,25.42,30.694985337243402,-0.17185169757494745
2016-01-29,26.39,30.5749853372434,-0.136876119189685
2016-02-01,26.27,29.3749853372434,-0.10570168126370816
2016-02-02,25.07,29.564985337243403,-0.152037462084617
2016-02-03,25.26,29.694985337243402,-0.14935132268548557
2016-02-04,25.39,28.604985337243402,-0.1123924833150508
2016-02-05,24.3,27.764985337243402,-0.12479694461050328
2016-02-08,23.46,29.694985337243402,-0.20996761798105668
2016-02-09,25.39,29.814985337243403,-0.14841480843245392
2016-02-10,25.51,29.2749853372434,-0.12860759087908458
2016-02-11,24.97,30.1249853372434,-0.17111992850898805
2016-02-12,25.82,30.7349853372434,-0.1599150051094257
2016-02-16,26.43,31.534985337243402,-0.16188323167584673
2016-02-17,27.23,31.334985337243403,-0.13100326338319346
2016-02-18,27.03,31.924985337243402,-0.15332772389821447
2016-02-19,27.62,32.0949853372434,-0.13942942457277196
2016-02-22,27.79,32.6649853372434,-0.14924192639037026
2016-02-23,28.36,32.9849853372434,-0.14021486715718878
2016-02-24,28.68,33.214985337243405,-0.136534317001742
2016-02-25,28.91,33.0449853372434,-0.12513200702144245
2016-02-26,28.74,32.504985337243404,-0.11582793525919788
2016-02-29,28.2,33.504985337243404,-0.15833420859153458
2016-03-01,29.2,33.3749853372434,-0.12509324858292914
2016-03-02,29.07,33.2749853372434,-0.1263707645435661
2016-03-03,28.97,33.2949853372434,-0.1298990011089004
2016-03-04,28.99,33.2649853372434,-0.1285130684382758
2016-03-07,28.96,33.4449853372434,-0.13410038282328218
2016-03-08,29.14,33.5349853372434,-0.13105672458315942
2016-03-09,29.23,33.4249853372434,-0.12550447801002285
2016-03-10,29.12,33.7949853372434,-0.13833369923351868
2016-03-11,29.49,33.8149853372434,-0.12790144056280028
2016-03-14,29.51,34.1249853372434,-0.1352377236689004
2016-03-15,29.82,34.2849853372434,-0.130231507854639
2016-03-16,29.98,34.864985337243404,-0.14011149839851433
2016-03-17,30.56,35.074985337243405,-0.12872379828051683
2016-03-18,30.77,35.1649853372434,-0.12498186178933657
2016-03-21,30.86,35.3749853372434,-0.1276321472419084
2016-03-22,31.07,35.2449853372434,-0.11845615191196257
2016-03-23,30.94,35.1949853372434,-0.12089748856183691
2016-03-24,30.89,35.504985337243404,-0.12998133342143525
2016-03-28,31.2,35.7349853372434,-0.12690603604409456
2016-03-29,31.43,35.9049853372434,-0.12463409454735541
2016-03-30,31.6,35.754985337243404,-0.11620716098897266
2016-03-31,31.45,38.571531531531534,-0.18463180612130503
2016-04-01,32.04,38.211531531531534,-0.16150966172185188
2016-04-04,31.68,38.031531531531535,-0.16700698803742753
2016-04-05,31.5,38.25153153153153,-0.17650356106568188
2016-04-06,31.72,37.93153153153153,-0.16375641269238084
2016-04-07,31.4,38.26153153153153,-0.17933238051061573
2016-04-08,31.73,38.00153153153153,-0.16503365203393894
2016-04-11,31.47,38.31153153153153,-0.17857629956402932
2016-04-12,31.78,38.74153153153153,-0.17969169664512552
2016-04-13,32.21,38.691531531531524,-0.16751809181421062
2016-04-14,32.16,38.81153153153153,-0.17138029005960898
2016-04-15,32.28,38.93153153153153,-0.17085203869116494
2016-04-18,32.4,38.93153153153153,-0.1677697042625076
2016-04-19,32.4,39.25153153153153,-0.17455450180402676
2016-04-20,32.72,38.83153153153153,-0.15738579681228693
2016-04-21,32.3,39.00153153153153,-0.17182739416562542
2016-04-22,32.47,38.77153153153153,-0.16252985844540901
2016-04-25,32.24,38.11153153153153,-0.15406181005016095
2016-04-26,31.58,38.22153153153153,-0.1737641393582694
2016-04-27,31.69,37.69153153153153,-0.15922758475629573
2016-04-28,31.16,37.24153153153153,-0.16329971624240103
2016-04-29,30.71,37.91153153153153,-0.1899562281081132
2016-05-02,31.38,37.25153153153153,-0.15761852708153978
2016-05-03,30.72,37.211531531531534,-0.174449458658558
2016-05-04,30.68,37.52153153153153,-0.18233614813356414
2016-05-05,30.99,38.23153153153153,-0.18941254094304505
2016-05-06,31.7,38.25153153153153,-0.17127501224705133
2016-05-09,31.72,38.73153153153153,-0.18102902865649428
2016-05-10,32.2,38.12153153153153,-0.15533299145218338
2016-05-11,31.59,37.88153153153153,-0.16608440253516765
2016-05-12,31.35,37.711531531531534,-0.1686892913965189
2016-05-13,31.18,38.031531531531535,-0.1801539737060287
2016-05-16,31.5,37.87153153153153,-0.16824066188679598
2016-05-17,31.34,37.77153153153153,-0.17027457640054944
2016-05-18,31.24,37.88153153153153,-0.1753237333079658
2016-05-19,31.35,38.31153153153153,-0.18170851577160207
2016-05-20,31.78,37.90153153153153,-0.16151145571621106
2016-05-23,31.37,38.92153153153153,-0.1940193829580884
2016-05-24,32.39,39.101531531531535,-0.17164369958550973
2016-05-25,32.57,38.90153153153153,-0.16275789878348434
2016-05-26,32.37,39.15153153153153,-0.17321242021068528
2016-05-27,32.62,39.17153153153153,-0.1672523711833378
2016-05-31,32.64,39.06153153153153,-0.1643952830253953
2016-06-01,32.53,38.66153153153153,-0.15859515359681964
2016-06-02,32.13,38.56153153153153,-0.16678620573647351
2016-06-03,32.03,38.11153153153153,-0.1595719533469806
2016-06-06,31.58,38.461531531531534,-0.17891985205763106
2016-06-07,31.93,38.54153153153153,-0.1715430412027742
2016-06-08,32.01,38.37153153153153,-0.16578779312741243
2016-06-09,31.84,37.77153153153153,-0.15703709357350015
2016-06-10,31.24,37.38153153153153,-0.16429320254979696
2016-06-13,30.85,36.94153153153153,-0.16489656164720967
2016-06-14,30.41,36.72153153153153,-0.17187549833296123
2016-06-15,30.19,37.20153153153153,-0.1884742708936229
2016-06-16,30.67,37.42153153153153,-0.18041836491493302
2016-06-17,30.89,37.90153153153153,-0.18499335642145243
2016-06-20,31.37,37.891531531531534,-0.17211052886855793
2016-06-21,31.36,37.74153153153153,-0.16908512380320384
2016-06-22,31.21,38.01153153153153,-0.17893337251853392
2016-06-23,31.48,36.711531531531534,-0.1425037668896535
2016-06-24,30.18,35.81153153153153,-0.15725469676081982
2016-06-27,29.28,36.45153153153153,-0.19674156970134338
2016-06-28,29.92,37.00153153153153,-0.19138482215247965
2016-06-29,30.47,37.47153153153153,-0.18684935590742768
2016-06-30,30.94,33.92087087087087,-0.08787719166227703
2016-07-01,31.05,33.42087087087087,-0.07093982918731434
2016-07-05,30.55,33.79087087087087,-0.0959096580628418
2016-07-06,30.92,34.07087087087087,-0.09247990410379348
2016-07-07,31.2,35.09087087087087,-0.1108798606107182
2016-07-08,32.22,35.67087087087087,-0.09674198545258628
2016-07-11,32.8,36.27087087087087,-0.09569306684770917
2016-07-12,33.4,36.620870870870874,-0.0879517825293673
2016-07-13,33.75,36.89087087087088,-0.0851395154607455
2016-07-14,34.02,36.95087087087087,-0.07931804587537705
2016-07-15,34.08,36.77087087087087,-0.07317941640056524
2016-07-18,33.9,36.66087087087087,-0.07530838207841217
2016-07-19,33.79,37.20087087087087,-0.09168793071297865
2016-07-20,34.33,36.22087087087087,-0.05220390414167331
2016-07-21,33.35,36.66087087087087,-0.09031075346062079
2016-07-22,33.79,37.100870870870864,-0.08923970767139966
2016-07-25,34.23,38.72087087087087,-0.11598062672317855
2016-07-26,35.85,39.31087087087087,-0.08803851947821784
2016-07-27,36.44,39.74087087087087,-0.08305985245256253
2016-07-28,36.87,39.350870870870864,-0.06304487844784423
2016-07-29,36.48,39.23087087087087,-0.07012005621607076
2016-08-01,36.36,39.21087087087088,-0.07270613499657674
2016-08-02,36.34,39.43087087087087,-0.07838708105111147
2016-08-03,36.56,39.15087087087087,-0.06617658338728127
2016-08-04,36.28,39.54087087087087,-0.08246836245766909
2016-08-05,36.67,39.350870870870864,-0.06812735808740011
2016-08-08,36.48,39.100870870870864,-0.06702845262772261
2016-08-09,36.23,39.16087087087087,-0.07484182056459199
2016-08-10,36.29,39.050870870870874,-0.07069934189176519
2016-08-11,36.18,38.940870870870874,-0.07089905308040001
2016-08-12,36.07,39.02087087087087,-0.07562288603542422
2016-08-15,36.15,38.38087087087087,-0.05812455059647936
2016-08-16,35.51,38.34087087087087,-0.07383428718677343
2016-08-17,35.47,38.08087087087087,-0.06856121751322652
2016-08-18,35.21,38.07087087087087,-0.07514592667381836
2016-08-19,35.2,38.25087087087087,-0.0797595140034888
2016-08-22,35.38,38.58087087087087,-0.08296523117853127
2016-08-23,35.71,38.15087087087087,-0.0639794273407932
2016-08-24,35.28,38.13087087087087,-0.07476542774292427
2016-08-25,35.26,38.09087087087087,-0.07431888025001077
2016-08-26,35.22,38.33087087087087,-0.08115836661657849
2016-08-29,35.46,38.280870870870864,-0.07368878519995614
2016-08-30,35.41,38.350870870870864,-0.07668328786516776
2016-08-31,35.48,38.40087087087087,-0.07606262057682944
2016-09-01,35.53,38.33087087087087,-0.07307089057033034
2016-09-02,35.46,38.18087087087087,-0.07126267182519108
2016-09-06,35.31,38.15087087087087,-0.07446411591720548
2016-09-07,35.28,38.02087087087087,-0.07208858734929058
2016-09-08,35.15,36.13087087087087,-0.027147722909210636
2016-09-09,33.26,36.56087087087087,-0.09028425177641963
2016-09-12,33.69,35.90087087087087,-0.061582652934046744
2016-09-13,33.03,36.11087087087087,-0.08531699171387408
2016-09-14,33.24,36.47087087087087,-0.08858770831960994
2016-09-15,33.6,35.77087087087087,-0.06068823089903208
2016-09-16,32.9,35.800870870870874,-0.08102794150829296
2016-09-19,32.93,35.72087087087087,-0.07812997843640834
2016-09-20,32.85,36.26087087087087,-0.09406478082165681
2016-09-21,33.39,37.20087087087087,-0.10244036716502969
2016-09-22,34.33,37.14087087087088,-0.07568133985451075
2016-09-23,34.27,37.20087087087087,-0.07878500697051716
2016-09-26,34.33,37.690870870870874,-0.08916936099421102
2016-09-27,34.82,37.42087087087087,-0.0695032159953134
2016-09-28,34.55,37.09087087087087,-0.06850394210793087
2016-09-29,34.22,37.18087087087087,-0.07963425281656189
2016-09-30,34.31,37.0955421686747,-0.07509102188097805
2016-10-03,33.96,36.995542168674696,-0.0820515659652904
2016-10-04,33.86,37.3755421686747,-0.09405996447647935
2016-10-05,34.24,38.065542168674696,-0.10049882257615261
2016-10-06,34.93,36.6455421686747,-0.04681448457709492
2016-10-07,33.51,37.0155421686747,-0.0947046014536389
2016-10-10,33.88,36.36554216867469,-0.06834882750120908
2016-10-11,33.23,36.6955421686747,-0.09444041329993147
2016-10-12,33.56,36.495542168674696,-0.08043563663494124
2016-10-13,33.36,36.65554216867471,-0.08990569975775808
2016-10-14,33.52,36.9355421686747,-0.09247304813008661
2016-10-17,33.8,36.605542168674695,-0.07664255198699255
2016-10-18,33.47,36.0755421686747,-0.07222461568262062
2016-10-19,32.94,36.3255421686747,-0.09320004510749524
2016-10-20,33.19,36.22554216867471,-0.08379563111962562
2016-10-21,33.09,36.6955421686747,-0.09825559061374445
2016-10-24,33.56,33.5155421686747,0.0013264840264721744
2016-10-25,30.38,33.7355421686747,-0.09946608096283993
2016-10-26,30.6,33.6355421686747,-0.09024805229694621
2016-10-27,30.5,33.855542168674695,-0.09911352628638326
2016-10-28,30.72,34.0155421686747,-0.09688342324026233
2016-10-31,30.88,33.1155421686747,-0.06750734012711979
2016-11-01,29.98,32.565542168674696,-0.07939502911644347
2016-11-02,29.43,32.5855421686747,-0.09683871921910825
2016-11-03,29.45,32.9755421686747,-0.10691384998739484
2016-11-04,29.84,33.4055421686747,-0.10673504865363947
2016-11-07,30.27,33.5955421686747,-0.09898760234253678
2016-11-08,30.46,34.065542168674696,-0.10584132642956168
2016-11-09,30.93,34.5855421686747,-0.10569567337838781
2016-11-10,31.45,34.4055421686747,-0.08590308370044053
2016-11-11,31.27,34.7855421686747,-0.10106331393737888
2016-11-14,31.65,35.065542168674696,-0.09740451615563284
2016-11-15,31.93,34.5155421686747,-0.07490950471064195
2016-11-16,31.38,35.3855421686747,-0.11319713993871294
2016-11-17,32.25,35.5955421686747,-0.09398767274905817
2016-11-18,32.46,35.6255421686747,-0.08885597175439308
2016-11-21,32.49,35.6955421686747,-0.08980231070667921
2016-11-22,32.56,35.5255421686747,-0.08347633808357802
2016-11-23,32.39,35.8455421686747,-0.09640089003018304
2016-11-25,32.71,35.29554216867469,-0.07325407147221552
2016-11-28,32.16,35.3455421686747,-0.09012571241580547
2016-11-29,32.21,34.7855421686747,-0.07404059296203946
2016-11-30,31.65,33.4655421686747,-0.05425109085410651
2016-12-01,30.33,33.4555421686747,-0.09342374883409377
2016-12-02,30.32,34.3255421686747,-0.11669275750959984
2016-12-05,31.19,34.3755421686747,-0.09266885604432962
2016-12-06,31.24,35.2655421686747,-0.11414944790641746
2016-12-07,32.13,35.675542168674696,-0.09938299330985068
2016-12-08,32.54,35.745542168674696,-0.08967669740602913
2016-12-09,32.61,35.5355421686747,-0.08232721354828876
2016-12-12,32.4,35.8055421686747,-0.09511215198562517
2016-12-13,32.67,35.6355421686747,-0.08321866283492507
2016-12-14,32.5,34.675542168674696,-0.06273996115452363
2016-12-15,31.54,35.065542168674696,-0.10054149887989439
2016-12-16,31.93,35.5355421686747,-0.10146298462425207
2016-12-19,32.4,35.5955421686747,-0.0897736619246352
2016-12-20,32.46,35.925542168674696,-0.09646457532647834
2016-12-21,32.79,35.1655421686747,-0.06755312223767784
2016-12-22,32.03,35.1955421686747,-0.08994156571033429
2016-12-23,32.06,35.3755421686747,-0.09372413722638673
2016-12-27,32.24,34.9655421686747,-0.07794937528858015
2016-12-28,31.83,35.0255421686747,-0.09123462395773141
2016-12-29,31.89,34.7555421686747,-0.08244849568934143
2016-12-30,31.62,35.23,-0.10246948623332375
2017-01-03,32.23,35.94,-0.10322760155815247
2017-01-04,32.94,35.66,-0.07627593942793043
2017-01-05,32.66,35.53,-0.08077680833098799
2017-01-06,32.53,35.18,-0.07532689027856732
2017-01-09,32.18,35.21,-0.0860550979835274
2017-01-10,32.21,35.46,-0.09165256627185558
2017-01-11,32.46,35.05,-0.07389443651925809
2017-01-12,32.05,35.05,-0.08559201141226824
2017-01-13,32.05,35.03,-0.08506994005138468
2017-01-17,32.03,35.1,-0.08746438746438745
2017-01-18,32.1,34.93,-0.08101918121958196
2017-01-19,31.93,34.98,-0.08719268153230408
2017-01-20,31.98,35.03,-0.08706822723379959
2017-01-23,32.03,35.92,-0.10829621380846322
2017-01-24,32.92,36.62,-0.10103768432550508
2017-01-25,33.62,36.64,-0.0824235807860263
2017-01-26,33.64,36.32,-0.07378854625550657
2017-01-27,33.32,36.31,-0.0823464610300193
2017-01-30,33.31,35.95,-0.07343532684283727
2017-01-31,32.95,36.26,-0.09128516271373399
2017-02-01,33.26,36.0,-0.07611111111111113
2017-02-02,33.0,36.23,-0.08915263593706868
2017-02-03,33.23,36.18,-0.08153676064123838
2017-02-06,33.18,36.61,-0.09369024856596553
2017-02-07,33.61,36.79,-0.08643653166621368
2017-02-08,33.79,36.06,-0.06295063782584587
2017-02-09,33.06,36.75,-0.1004081632653061
2017-02-10,33.75,36.5,-0.07534246575342463
2017-02-13,33.5,36.11,-0.0722791470506785
2017-02-14,33.11,36.44,-0.09138309549945112
2017-02-15,33.44,36.67,-0.08808290155440424
2017-02-16,33.67,36.52,-0.07803943044906902
2017-02-17,33.52,37.03,-0.09478800972184709
2017-02-21,34.03,36.85,-0.07652645861601082
2017-02-22,33.85,37.11,-0.08784694152519534
2017-02-23,34.11,37.02,-0.07860615883306332
2017-02-24,34.02,37.43,-0.09110339300026704
2017-02-27,34.43,36.78,-0.06389342033713974
2017-02-28,33.78,37.56,-0.10063897763578278
2017-03-01,34.56,37.33,-0.07420305384409309
2017-03-02,34.33,37.06,-0.07366432811656787
2017-03-03,34.06,36.46,-0.0658255622600109
2017-03-06,33.46,36.25,-0.07696551724137923
2017-03-07,33.25,36.82,-0.09695817490494296
2017-03-08,33.82,36.71,-0.07872514301280309
2017-03-09,33.71,36.93,-0.08719198483617652
2017-03-10,33.93,36.68,-0.07497273718647768
2017-03-13,33.68,36.68,-0.08178844056706647
2017-03-14,33.68,37.38,-0.09898341359015528
2017-03-15,34.38,37.65,-0.08685258964143416
2017-03-16,34.65,37.66,-0.0799256505576208
2017-03-17,34.66,37.49,-0.0754867964790612
2017-03-20,34.49,36.83,-0.06353516155308159
2017-03-21,33.83,36.92,-0.08369447453954504
2017-03-22,33.92,37.21,-0.08841709217952165
2017-03-23,34.21,36.99,-0.07515544741822122
2017-03-24,33.99,36.74,-0.07485029940119758
2017-03-27,33.74,36.97,-0.08736813632675133
2017-03-28,33.97,36.97,-0.08114687584527991
2017-03-29,33.97,36.82,-0.07740358500814781
2017-03-30,33.82,36.99,-0.08569883752365504
2017-03-31,33.99,35.55641744548286,-0.044054422746177324
2017-04-03,33.41,35.41641744548287,-0.056652185347978445
2017-04-04,33.27,35.226417445482866,-0.055538359769643164
2017-04-05,33.08,35.976417445482866,-0.08050877911542964
2017-04-06,33.83,35.64641744548287,-0.05095652173913057
2017-04-07,33.5,35.71641744548287,-0.06205598444653593
2017-04-10,33.57,36.10641744548287,-0.07024838311119097
2017-04-11,33.96,35.45641744548286,-0.04220441751577764
2017-04-12,33.31,35.23641744548287,-0.05467120624460153
2017-04-13,33.09,35.63641744548286,-0.07145548368823573
2017-04-17,33.49,35.52641744548286,-0.05732121592636941
2017-04-18,33.38,35.86641744548287,-0.06932438817627185
2017-04-19,33.72,36.07641744548287,-0.06531739048212826
2017-04-20,33.93,36.48641744548287,-0.07006490701101609
2017-04-21,34.34,37.17641744548287,-0.07629614794492534
2017-04-24,35.03,39.04641744548287,-0.10286263652973138
2017-04-25,36.9,39.596417445482864,-0.0680975103163145
2017-04-26,37.45,39.39641744548287,-0.049405950380547514
2017-04-27,37.25,39.16641744548287,-0.048930118465657535
2017-04-28,37.02,38.86641744548287,-0.047506756908397785
2017-05-01,36.72,38.88641744548286,-0.05571141770825483
2017-05-02,36.74,38.78641744548287,-0.05276118755642367
2017-05-03,36.64,38.93641744548287,-0.05897865279203496
2017-05-04,36.79,39.06641744548286,-0.05827044285951233
2017-05-05,36.92,39.07641744548287,-0.0551846250616852
2017-05-08,36.93,39.096417445482864,-0.05541217295686429
2017-05-09,36.95,38.906417445482866,-0.05028521189914925
2017-05-10,36.76,38.79641744548287,-0.05248983229816162
2017-05-11,36.65,38.60641744548287,-0.05067596464358748
2017-05-12,36.46,39.156417445482866,-0.06886272088699286
2017-05-15,37.01,39.406417445482866,-0.060812872644365856
2017-05-16,37.26,38.99641744548287,-0.04452761456639931
2017-05-17,36.85,39.16641744548287,-0.05914294940830811
2017-05-18,37.02,39.14641744548287,-0.0543195925513289
2017-05-19,37.0,39.336417445482866,-0.05939578632754128
2017-05-22,37.19,38.976417445482866,-0.045833290039587915
2017-05-23,36.83,39.23641744548287,-0.06133122242433253
2017-05-24,37.09,39.27641744548286,-0.055667435771546314
2017-05-25,37.13,39.14641744548287,-0.05150962915804547
2017-05-26,37.0,39.13641744548286,-0.05458898859250205
2017-05-30,36.99,39.39641744548287,-0.06108213897400416
2017-05-31,37.25,39.56641744548286,-0.05854503882426476
2017-06-01,37.42,39.78641744548287,-0.05947802283845838
2017-06-02,37.64,39.41641744548287,-0.04506795798831409
2017-06-05,37.27,39.29641744548287,-0.05156748572040126
2017-06-06,37.15,39.14641744548287,-0.050998726722903176
2017-06-07,37.0,39.18641744548287,-0.05579528795978006
2017-06-08,37.04,39.36641744548287,-0.05909649890556179
2017-06-09,37.22,39.56641744548286,-0.05930325758494326
2017-06-12,37.42,40.28641744548287,-0.07115096420181355
2017-06-13,38.14,40.56641744548286,-0.05981345157589324
2017-06-14,38.42,40.73641744548287,-0.056863553320144256
2017-06-15,38.59,40.726417445482866,-0.05245777997396184
2017-06-16,38.58,41.28641744548287,-0.06555224727494435
2017-06-19,39.14,41.11641744548287,-0.048068814558161366
2017-06-20,38.97,40.906417445482866,-0.04733774225189935
2017-06-21,38.76,40.96641744548287,-0.05385917497958215
2017-06-22,38.82,41.05641744548286,-0.05447181182947847
2017-06-23,38.91,41.05641744548286,-0.052279706292761685
2017-06-26,38.91,40.39641744548287,-0.03679577396903755
2017-06-27,38.25,40.906417445482866,-0.06493889251052476
2017-06-28,38.76,40.14641744548287,-0.03453402653837212
2017-06-29,38.0,40.35641744548287,-0.0583901543952986
2017-06-30,38.21,41.06,-0.06941061860691677
2017-07-03,37.96,41.25,-0.0797575757575757
2017-07-05,38.15,40.78,-0.06449239823442865
2017-07-06,37.68,41.53,-0.09270406934745967
2017-07-07,38.43,41.84,-0.0815009560229446
2017-07-10,38.74,41.9,-0.07541766109785197
2017-07-11,38.8,41.75999999999999,-0.07088122605363967
2017-07-12,38.66,41.940000000000005,-0.0782069623271342
2017-07-13,38.84,42.02,-0.07567824845311755
2017-07-14,38.92,41.84,-0.0697896749521989
2017-07-17,38.74,41.67,-0.07031437485001202
2017-07-18,38.57,42.120000000000005,-0.08428300094966767
2017-07-19,39.02,41.4,-0.05748792270531389
2017-07-20,38.3,41.4,-0.0748792270531401
2017-07-21,38.3,40.82,-0.06173444390004912
2017-07-24,37.72,40.84,-0.07639569049951034
2017-07-25,37.74,40.74,-0.07363770250368185
2017-07-26,37.64,41.39,-0.09060159458806472
2017-07-27,38.29,41.67,-0.08111351091912655
2017-07-28,38.57,41.23,-0.06451612903225801
2017-07-31,38.13,41.43,-0.07965242577842135
2017-08-01,38.33,41.38,-0.07370710488158538
2017-08-02,38.28,41.09,-0.06838646872718424
2017-08-03,37.99,41.43,-0.08303161959932415
2017-08-04,38.33,41.31,-0.07213749697409833
2017-08-07,38.21,40.73,-0.06187085686226357
2017-08-08,37.63,40.3,-0.06625310173697263
2017-08-09,37.2,39.55,-0.05941845764854603
2017-08-10,36.45,39.79,-0.08394068861522985
2017-08-11,36.69,40.4,-0.0918316831683168
2017-08-14,37.3,40.52,-0.07946692991115512
2017-08-15,37.42,40.57999999999999,-0.0778708723509115
2017-08-16,37.48,39.57,-0.052817791256002056
2017-08-17,36.47,39.5,-0.07670886075949368
2017-08-18,36.4,39.63,-0.08150391117840028
2017-08-21,36.53,40.09,-0.08880019955101026
2017-08-22,36.99,39.82,-0.07106981416373681
2017-08-23,36.72,39.57999999999999,-0.07225871652349658
2017-08-24,36.48,39.41,-0.07434661253488961
2017-08-25,36.31,39.4,-0.07842639593908618
2017-08-28,36.3,39.41,-0.07891398122303983
2017-08-29,36.31,39.47,-0.08006080567519624
2017-08-30,36.37,39.870000000000005,-0.087785302232255
2017-08-31,36.77,40.16,-0.08441235059760943
2017-09-01,37.06,39.75,-0.06767295597484269
