date,MCHP,dcf,Deviation
2017-01-23,67.03,70.74523314663318,-0.05251566757766768
2017-01-24,67.9,71.66523314663318,-0.05253918785039313
2017-01-25,68.82,70.47523314663319,-0.02348673530727108
2017-01-26,67.63,71.60523314663318,-0.05551595842852297
2017-01-27,68.76,71.90523314663318,-0.043741366365077194
2017-01-30,69.06,70.19523314663319,-0.016172510521644035
2017-01-31,67.35,71.25523314663319,-0.05480626438477543
2017-02-01,68.41,71.62523314663318,-0.044889670935532866
2017-02-02,68.78,72.27523314663318,-0.04836003973231051
2017-02-03,69.43,72.01523314663318,-0.03589842084339678
2017-02-06,69.17,72.46523314663318,-0.04547329807061118
2017-02-07,69.62,76.64523314663319,-0.09165910074528594
2017-02-08,73.8,73.77523314663318,0.00033570688035089447
2017-02-09,70.93,73.74523314663318,-0.038175120296052745
2017-02-10,70.9,73.50523314663319,-0.03544282543034849
2017-02-13,70.66,73.62523314663318,-0.040274685999670434
2017-02-14,70.78,74.74523314663318,-0.05304998030916963
2017-02-15,71.9,74.55523314663319,-0.03561430947993871
2017-02-16,71.71,74.52523314663318,-0.037775569800553854
2017-02-17,71.68,75.32523314663318,-0.048393254084419746
2017-02-21,72.48,75.88523314663318,-0.044873462272340126
2017-02-22,73.04,75.55523314663319,-0.03328999252443254
2017-02-23,72.71,75.67523314663319,-0.039183667143615764
2017-02-24,72.83,75.97523314663319,-0.04139813747675969
2017-02-27,73.13,75.36523314663319,-0.029658677526867683
2017-02-28,72.52,76.48523314663318,-0.051843120344959415
2017-03-01,73.64,75.85523314663318,-0.029203432047344546
2017-03-02,73.01,76.14523314663319,-0.041174385014957515
2017-03-03,73.3,76.76523314663318,-0.04514065814161028
2017-03-06,73.92,76.68523314663318,-0.03605952584568217
2017-03-07,73.84,76.37523314663318,-0.03319444068688826
2017-03-08,73.53,76.32523314663318,-0.03662266109640411
2017-03-09,73.48,76.79523314663318,-0.04316977774262443
2017-03-10,73.95,77.34523314663318,-0.04389712214321473
2017-03-13,74.5,76.83523314663319,-0.030392738474243952
2017-03-14,73.99,77.36523314663319,-0.04362726006701212
2017-03-15,74.52,76.96523314663318,-0.031770619624766905
2017-03-16,74.12,77.12523314663318,-0.038965628031483845
2017-03-17,74.28,77.19523314663319,-0.037764419223861534
2017-03-20,74.35,75.18523314663318,-0.011109005208565836
2017-03-21,72.34,76.34523314663318,-0.052462124766067375
2017-03-22,73.5,75.59523314663318,-0.02771647178558234
2017-03-23,72.75,75.99523314663318,-0.042703114554191735
2017-03-24,73.15,75.66523314663318,-0.033241596464242185
2017-03-27,72.82,76.34523314663318,-0.046174895292577234
2017-03-28,73.5,76.52523314663318,-0.039532491731667285
2017-03-29,73.68,76.72523314663319,-0.03969011264929356
2017-03-30,73.88,76.62523314663318,-0.03582675097875121
2017-03-31,73.78,77.07993518053202,-0.042811857233702955
2017-04-03,73.21,77.31993518053201,-0.05315492273675415
2017-04-04,73.45,76.889935180532,-0.04473843257190013
2017-04-05,73.02,77.389935180532,-0.056466453555465645
2017-04-06,73.52,77.92993518053201,-0.0565884620629542
2017-04-07,74.06,77.27993518053201,-0.04166586285314533
2017-04-10,73.41,76.52993518053201,-0.0407675136947675
2017-04-11,72.66,76.01993518053202,-0.04419808005035586
2017-04-12,72.15,76.10993518053202,-0.05202914929751401
2017-04-13,72.24,76.889935180532,-0.06047521264797917
2017-04-17,73.02,77.99993518053202,-0.0638453758840426
2017-04-18,74.13,78.72993518053201,-0.058426761942380834
2017-04-19,74.86,79.49993518053202,-0.05836401212146214
2017-04-20,75.63,78.29993518053202,-0.034098817251586366
2017-04-21,74.43,79.81993518053201,-0.06752617837062092
2017-04-24,75.95,80.59993518053201,-0.057691549876769055
2017-04-25,76.73,80.01993518053202,-0.041113944582804596
2017-04-26,76.15,80.61993518053201,-0.05544453949910144
2017-04-27,76.75,79.44993518053201,-0.033982849380518876
2017-04-28,75.58,80.02993518053201,-0.05560338354009431
2017-05-01,76.16,79.55993518053201,-0.04273426282735282
2017-05-02,75.69,79.11993518053201,-0.04335108683678457
2017-05-03,75.25,78.87993518053202,-0.046018485844647405
2017-05-04,75.01,79.03993518053201,-0.050986063833774575
2017-05-05,75.17,79.32993518053202,-0.05243840387698795
2017-05-08,75.46,80.31993518053201,-0.06050720994244496
2017-05-09,76.45,82.37993518053202,-0.07198276094217382
2017-05-10,78.51,82.90993518053202,-0.053068853219477075
2017-05-11,79.04,82.86993518053201,-0.046216220299780564
2017-05-12,79.0,83.99993518053202,-0.05952308379507909
2017-05-15,80.13,85.49993518053202,-0.06280630703629742
2017-05-16,81.63,82.20993518053201,-0.007054319885528293
2017-05-17,78.34,83.20993518053201,-0.05852588600106723
2017-05-18,79.34,84.04993518053202,-0.05603734459063503
2017-05-19,80.18,84.97993518053201,-0.05648315888138755
2017-05-22,81.11,85.21993518053202,-0.04822739153491995
2017-05-23,81.35,85.52993518053201,-0.0488710200903254
2017-05-24,81.66,85.639935180532,-0.04647288875385258
2017-05-25,81.77,85.56993518053201,-0.04440736308278215
2017-05-26,81.7,86.37993518053202,-0.0541784984064998
2017-05-30,82.51,87.16993518053201,-0.053458054900248686
2017-05-31,83.3,87.29993518053202,-0.045818306419819765
2017-06-01,83.43,88.20993518053201,-0.05418817246321861
2017-06-02,84.34,88.37993518053202,-0.04571099958695046
2017-06-05,84.51,89.05993518053201,-0.05108846274487966
2017-06-06,85.19,90.16993518053201,-0.05522833270936178
2017-06-07,86.3,90.72993518053201,-0.04882550804998864
2017-06-08,86.86,87.34993518053201,-0.005608878581528809
2017-06-09,83.48,86.94993518053201,-0.03990727736975841
2017-06-12,83.08,87.39993518053201,-0.049427212635899775
2017-06-13,83.53,86.16993518053201,-0.030636383501985498
2017-06-14,82.3,85.43993518053202,-0.0367502055554868
2017-06-15,81.57,85.09993518053201,-0.04147988095459265
2017-06-16,81.23,86.47993518053201,-0.060706974046320195
2017-06-19,82.61,84.21993518053202,-0.019115844450378616
2017-06-20,80.35,84.69993518053201,-0.051357007195583226
2017-06-21,80.83,83.93993518053202,-0.03704953040341752
2017-06-22,80.07,85.45993518053201,-0.06306973167187546
2017-06-23,81.59,84.16993518053201,-0.030651504898969284
2017-06-26,80.3,82.57993518053202,-0.027608827441529815
2017-06-27,78.71,83.69993518053201,-0.059616953941114104
2017-06-28,79.83,81.24993518053202,-0.017476139240936273
2017-06-29,77.38,81.04993518053202,-0.04527992739732045
2017-06-30,77.18,78.99250158500136,-0.022945235922817053
2017-07-03,75.81,81.12250158500136,-0.06548739845546847
2017-07-05,77.94,80.30250158500135,-0.029420024761004693
2017-07-06,77.12,81.54250158500136,-0.054235539737412464
2017-07-07,78.36,81.94250158500135,-0.043719699981152216
2017-07-10,78.76,82.29250158500136,-0.04292616601711363
2017-07-11,79.11,83.34250158500136,-0.0507844317666013
2017-07-12,80.16,82.67250158500136,-0.03039101922442833
2017-07-13,79.49,84.02250158500136,-0.05394390192508214
2017-07-14,80.84,84.21250158500136,-0.04004751695444253
2017-07-17,81.03,84.75250158500135,-0.043922026080468246
2017-07-18,81.57,85.49250158500136,-0.0458812353397029
2017-07-19,82.31,86.22250158500135,-0.045376804350129696
2017-07-20,83.04,84.06250158500136,-0.01216358739892398
2017-07-21,80.88,83.73250158500136,-0.03406683821700507
2017-07-24,80.55,84.12250158500136,-0.042467847694609206
2017-07-25,80.94,85.87250158500136,-0.057439826416596174
2017-07-26,82.69,84.11250158500135,-0.016911892503444603
2017-07-27,80.93,83.88250158500136,-0.035198063114623146
2017-07-28,80.7,83.22250158500135,-0.03031033118398796
2017-07-31,80.04,83.51250158500136,-0.04158061989637496
2017-08-01,80.33,83.00250158500135,-0.03219784384768809
2017-08-02,79.82,83.86250158500135,-0.0482039231909146
2017-08-03,80.68,86.67250158500136,-0.06913959416671955
2017-08-04,83.49,88.16250158500137,-0.052998740972616365
2017-08-07,84.98,87.80250158500135,-0.032146026981576314
2017-08-08,84.62,86.78250158500136,-0.024918636193993926
2017-08-09,83.6,84.42250158500136,-0.009742681981215862
2017-08-10,81.24,85.39250158500136,-0.04862841008197749
2017-08-11,82.21,87.20250158500136,-0.05725181610913854
2017-08-14,84.02,87.47250158500135,-0.039469564976901794
2017-08-15,84.29,87.34250158500136,-0.03494863931771719
2017-08-16,84.16,84.83250158500135,-0.007927404855879616
2017-08-17,81.65,84.76250158500136,-0.03672026576374787
2017-08-18,81.58,84.71250158500136,-0.036978031888931784
2017-08-21,81.53,85.89250158500136,-0.050790249492082995
2017-08-22,82.71,86.08250158500135,-0.03917755087160446
2017-08-23,82.9,85.87250158500136,-0.03461529046127776
2017-08-24,82.69,85.81250158500136,-0.03638749048596812
2017-08-25,82.63,86.94250158500135,-0.04960176560810292
2017-08-28,83.76,87.01250158500136,-0.03737970436149374
2017-08-29,83.83,88.86250158500135,-0.05663245458139077
2017-08-30,85.68,89.98250158500136,-0.04781486966037529
2017-08-31,86.8,91.03250158500136,-0.046494400475738606
2017-09-01,87.85,89.67250158500136,-0.02032397393613239
2017-09-05,86.49,89.30250158500135,-0.031494096302826624
2017-09-06,86.12,90.57250158500136,-0.04915952973676818
2017-09-07,87.39,89.75250158500135,-0.026322403757893187
2017-09-08,86.57,91.56250158500136,-0.05452561363634889
2017-09-11,88.38,91.63250158500136,-0.03549506483771192
2017-09-12,88.45,91.52250158500136,-0.03357099655047979
2017-09-13,88.34,92.42250158500136,-0.04417216062093554
2017-09-14,89.24,92.80250158500135,-0.03838799088555089
2017-09-15,89.62,94.19250158500135,-0.048544220697600005
2017-09-18,91.01,94.16250158500137,-0.03347937376276655
2017-09-19,90.98,91.50250158500135,-0.005710243719577179
2017-09-20,88.32,91.56250158500136,-0.03541298598085174
2017-09-21,88.38,92.87250158500136,-0.04837278535982592
2017-09-22,89.69,91.25250158500135,-0.01712283562490491
2017-09-25,88.07,90.94250158500135,-0.03158590906273362
2017-09-26,87.76,92.10250158500136,-0.0471485737115801
2017-09-27,88.92,92.32250158500136,-0.036854521125260886
2017-09-28,89.14,92.96250158500136,-0.04111874701979934
2017-09-29,89.78,93.93920581540796,-0.04427550541124292
2017-10-02,90.55,94.10920581540796,-0.03781995379271641
2017-10-03,90.72,94.98920581540796,-0.04494411526825781
2017-10-04,91.6,94.68920581540796,-0.0326246881976201
2017-10-05,91.3,94.93920581540796,-0.03833195974362513
2017-10-06,91.55,94.87920581540796,-0.03508888788429665
2017-10-09,91.49,95.30920581540796,-0.04007174105306144
2017-10-10,91.92,95.31920581540795,-0.035661289729907564
2017-10-11,91.93,95.16920581540796,-0.034036280829019216
2017-10-12,91.78,95.14920581540797,-0.03540971032321927
2017-10-13,91.76,95.27920581540796,-0.036935717350814135
2017-10-16,91.89,95.08920581540796,-0.0336442584410519
2017-10-17,91.7,95.50920581540797,-0.03988312731623034
2017-10-18,92.12,96.43920581540796,-0.04478682480728058
2017-10-19,93.05,96.11920581540797,-0.0319312440148769
2017-10-20,92.73,95.99920581540796,-0.034054508968481945
2017-10-23,92.61,96.69920581540796,-0.04228789451708603
2017-10-24,93.31,95.70920581540796,-0.025067659844918655
2017-10-25,92.32,96.50920581540797,-0.043407318296874386
2017-10-26,93.12,98.10920581540796,-0.05085359497043662
2017-10-27,94.72,98.59920581540796,-0.03934317506238738
2017-10-30,95.21,98.18920581540796,-0.030341479907768698
2017-10-31,94.8,96.37920581540796,-0.016385337501458208
2017-11-01,92.99,96.84920581540796,-0.03984757317229326
2017-11-02,93.46,97.04920581540796,-0.03698336102033439
2017-11-03,93.66,98.74920581540796,-0.051536675899158335
2017-11-06,95.36,94.82920581540796,0.005597370346275721
2017-11-07,91.44,96.19920581540796,-0.04947240234540162
2017-11-08,92.81,94.19920581540796,-0.014747532140878539
2017-11-09,90.81,94.94920581540796,-0.04359389612436615
2017-11-10,91.56,94.40920581540796,-0.030179321929461156
2017-11-13,91.02,94.39920581540797,-0.03579697293233386
2017-11-14,91.01,92.97920581540797,-0.021178991562021188
2017-11-15,89.59,94.16920581540796,-0.048627423113073664
2017-11-16,90.78,94.68920581540796,-0.04128459819410424
2017-11-17,91.3,94.77920581540796,-0.03670853522643003
2017-11-20,91.39,95.25920581540797,-0.04061765770864878
2017-11-21,91.87,93.78920581540795,-0.020462971177997336
2017-11-22,90.4,94.35920581540796,-0.04195887175177404
2017-11-24,90.97,92.31920581540795,-0.014614573462706004
2017-11-27,88.93,93.96920581540796,-0.05362614030501556
2017-11-28,90.58,89.96920581540796,0.006788924933329055
2017-11-29,86.58,90.37920581540796,-0.0420362823630861
2017-11-30,86.99,90.38920581540796,-0.037606324613027264
2017-12-01,87.0,89.68920581540796,-0.029983606064510115
2017-12-04,86.3,89.59920581540796,-0.03682181985189659
2017-12-05,86.21,89.69920581540796,-0.038898959959449475
2017-12-06,86.31,90.77920581540796,-0.049231602934439844
2017-12-07,87.39,90.79920581540796,-0.03754664795569651
2017-12-08,87.41,90.77920581540796,-0.03711429049356263
2017-12-11,87.39,89.22920581540797,-0.020612150456799982
2017-12-12,85.84,89.78920581540795,-0.04398307992084127
2017-12-13,86.4,88.85920581540796,-0.02767530716532174
2017-12-14,85.47,90.13920581540796,-0.051799944021803546
2017-12-15,86.75,92.35920581540796,-0.06073250377031936
2017-12-18,88.97,92.97920581540797,-0.043119381158917
2017-12-19,89.59,93.60920581540796,-0.042936010196834684
2017-12-20,90.22,92.84920581540796,-0.028316944580388137
2017-12-21,89.46,92.30920581540796,-0.030865890246153382
2017-12-22,88.92,92.01920581540796,-0.033679988736536326
2017-12-26,88.63,91.78920581540795,-0.0344180537062414
2017-12-27,88.4,91.99920581540796,-0.03912214006096526
2017-12-28,88.61,91.26920581540796,-0.029135849179910744
2017-12-29,87.88,93.11973373544495,-0.05626877918628015
2018-01-02,90.41,94.47973373544495,-0.043075203268890694
2018-01-03,91.77,94.69973373544495,-0.030937085247034757
2018-01-04,91.99,94.96973373544496,-0.03137561429566127
2018-01-05,92.26,95.32973373544496,-0.03220122007225945
2018-01-08,92.62,95.21973373544496,-0.027302468022731063
2018-01-09,92.51,93.65973373544496,-0.012275645996309814
2018-01-10,90.95,94.81973373544496,-0.04081148072237617
2018-01-11,92.11,96.14973373544495,-0.0420150277957112
2018-01-12,93.44,96.03973373544495,-0.02706935592518711
2018-01-16,93.33,98.72973373544495,-0.054692072298240135
2018-01-17,96.02,99.99973373544496,-0.039797443320935044
2018-01-18,97.29,100.15973373544496,-0.028651571129620468
2018-01-19,97.45,101.39973373544495,-0.03895211150899003
2018-01-22,98.69,101.22973373544495,-0.02508881177226374
2018-01-23,98.52,98.06973373544496,0.004591286703904851
2018-01-24,95.36,95.18973373544496,0.0017887040742046167
2018-01-25,92.48,99.61973373544495,-0.07166987370600264
2018-01-26,96.91,99.58973373544495,-0.02690773069605279
2018-01-29,96.88,97.69973373544495,-0.008390337456442465
2018-01-30,94.99,97.92973373544496,-0.030018806580099477
2018-01-31,95.22,97.24973373544496,-0.020871355195342556
2018-02-01,94.54,96.01973373544496,-0.015410725252810398
2018-02-02,93.31,92.20973373544496,0.01193221387789456
2018-02-05,89.5,94.62973373544496,-0.05420847690204944
2018-02-06,91.92,85.61973373544495,0.0735842777089466
2018-02-07,82.91,82.60973373544496,0.0036347564745411454
2018-02-08,79.9,83.74973373544496,-0.045967116117715534
2018-02-09,81.04,85.72973373544495,-0.0547037011676379
2018-02-12,83.02,83.51973373544496,-0.005983421080195339
2018-02-13,80.81,84.91973373544495,-0.04839550896671707
2018-02-14,82.21,85.19973373544495,-0.0350908812077797
2018-02-15,82.49,86.11973373544495,-0.042147526217339415
2018-02-16,83.41,87.56973373544496,-0.04750195710325944
2018-02-20,84.86,86.85973373544496,-0.023022563499166315
2018-02-21,84.15,86.62973373544496,-0.02862451064455207
2018-02-22,83.92,87.86973373544495,-0.0449498771367246
2018-02-23,85.16,89.08973373544495,-0.044109838144925195
2018-02-26,86.38,91.25973373544495,-0.05347083029620636
2018-02-27,88.55,91.63973373544496,-0.03371609245793672
2018-02-28,88.93,91.72973373544495,-0.030521550880323933
2018-03-01,89.02,93.99973373544496,-0.05297604086262675
2018-03-02,91.29,97.17973373544496,-0.060606604989047685
2018-03-05,94.47,99.27973373544496,-0.04844627956257086
2018-03-06,96.57,98.27973373544496,-0.017396605286368882
2018-03-07,95.57,98.04973373544496,-0.02529057082537023
2018-03-08,95.34,101.67973373544496,-0.06235002298432413
2018-03-09,98.97,102.94973373544495,-0.038657057100039416
2018-03-12,100.24,100.73973373544496,-0.004960641813460898
2018-03-13,98.03,99.95973373544496,-0.019305110801437486
2018-03-14,97.25,100.23973373544496,-0.029825834766635917
2018-03-15,97.53,100.88973373544496,-0.03330104670763545
2018-03-16,98.18,99.67973373544496,-0.015045523089230128
2018-03-19,96.97,101.24973373544496,-0.04226908632300663
2018-03-20,98.54,101.91973373544495,-0.03316073945226139
2018-03-21,99.21,99.25973373544495,-0.0005010464321566488
2018-03-22,96.55,96.71973373544496,-0.001754902840295558
2018-03-23,94.01,100.69973373544495,-0.06643248683278546
2018-03-26,97.99,97.10973373544496,0.009064655320270232
2018-03-27,94.4,93.86973373544495,0.005648958865160036
2018-03-28,91.16,94.06973373544496,-0.030931667603398272
2018-03-29,91.36,91.25113298513459,0.0011930483633901812
2018-04-02,87.63,92.6511329851346,-0.05419397284586058
2018-04-03,89.03,93.80113298513459,-0.050864342820792
2018-04-04,90.18,93.2411329851346,-0.0328302851663399
2018-04-05,89.62,89.89113298513459,-0.003016237265353272
2018-04-06,86.27,89.8211329851346,-0.03953560667869016
2018-04-09,86.2,92.3511329851346,-0.066605928766729
2018-04-10,88.73,92.1211329851346,-0.036811672579860844
2018-04-11,88.5,92.6811329851346,-0.04511309746078762
2018-04-12,89.06,90.95113298513459,-0.020792846917516483
2018-04-13,87.33,89.8511329851346,-0.028059000497541953
2018-04-16,86.23,92.69113298513459,-0.06970605253223938
2018-04-17,89.07,91.6211329851346,-0.027844372821153818
2018-04-18,88.0,88.7611329851346,-0.008575070636627213
2018-04-19,85.14,89.30113298513459,-0.046596642685678646
2018-04-20,85.68,88.02113298513459,-0.02659739662212668
2018-04-23,84.4,86.06113298513459,-0.019301779183194312
2018-04-24,82.44,86.6011329851346,-0.048049405841478654
2018-04-25,82.98,88.52113298513459,-0.062596724626933
2018-04-26,84.9,88.28113298513459,-0.03829961024292616
2018-04-27,84.66,87.28113298513459,-0.03003092301266319
2018-04-30,83.66,88.64113298513459,-0.05619437407202299
2018-05-01,85.02,88.4011329851346,-0.03824762048811259
2018-05-02,84.78,89.7311329851346,-0.055177426389509954
2018-05-03,86.11,91.1311329851346,-0.05509788829195894
2018-05-04,87.51,92.36113298513459,-0.052523532662980266
2018-05-07,88.74,94.27113298513459,-0.05867260538819219
2018-05-08,90.65,95.4811329851346,-0.050597776064164934
2018-05-09,91.86,96.78113298513459,-0.050848061325036054
2018-05-10,93.16,96.5711329851346,-0.03532249109741403
2018-05-11,92.95,97.08113298513459,-0.04255340721834344
2018-05-14,93.46,96.9811329851346,-0.03630740203534566
2018-05-15,93.36,97.1311329851346,-0.03882517241626071
2018-05-16,93.51,96.9911329851346,-0.03589124982866354
2018-05-17,93.37,96.42113298513459,-0.03164382009081956
2018-05-18,92.8,97.4311329851346,-0.047532373310707476
2018-05-21,93.81,97.95113298513459,-0.04227754043195253
2018-05-22,94.33,97.70113298513459,-0.03450454341862663
2018-05-23,94.08,98.47113298513459,-0.044593099033373385
2018-05-24,94.85,99.4311329851346,-0.04607342637662093
2018-05-25,95.81,98.8511329851346,-0.030764776217506062
2018-05-29,95.23,101.1311329851346,-0.058351299060419026
2018-05-30,97.51,101.00113298513459,-0.034565285378020616
2018-05-31,97.38,104.67113298513459,-0.06965753381278561
2018-06-01,101.05,105.03113298513459,-0.037904313435313086
2018-06-04,101.41,105.7611329851346,-0.04114113438767886
2018-06-05,102.14,106.9311329851346,-0.044805781547275436
2018-06-06,103.31,105.84113298513459,-0.02391445474690912
2018-06-07,102.22,105.77113298513459,-0.03357374441317251
2018-06-08,102.15,106.02113298513459,-0.03651284301665936
2018-06-11,102.4,106.31113298513459,-0.03678949584406632
2018-06-12,102.69,105.70113298513459,-0.02848723471637782
2018-06-13,102.08,106.19113298513459,-0.03871446578981408
2018-06-14,102.57,105.6011329851346,-0.028703602882379053
2018-06-15,101.98,105.2611329851346,-0.0311713629911049
2018-06-18,101.64,104.02113298513459,-0.022890858009351533
2018-06-19,100.4,104.8511329851346,-0.04245193025969163
2018-06-20,101.23,102.3211329851346,-0.010663808670815955
2018-06-21,98.7,100.5411329851346,-0.01831223630040857
2018-06-22,96.92,96.86113298513459,0.0006077465031764095
2018-06-25,93.24,96.7611329851346,-0.03638995200351314
2018-06-26,93.14,93.92113298513459,-0.008316903345472082
2018-06-27,90.3,94.06113298513459,-0.03998604807076911
2018-06-28,90.44,94.5711329851346,-0.04368281160154819
2018-06-29,90.95,93.98863600317209,-0.032329823395559565
2018-07-02,91.47,92.61863600317209,-0.012401780599886503
2018-07-03,90.1,94.64863600317209,-0.04805812524355502
2018-07-05,92.13,95.92863600317209,-0.03959856161247288
2018-07-06,93.41,95.89863600317209,-0.02595069238617509
2018-07-09,93.38,97.11863600317209,-0.038495557155991955
2018-07-10,94.6,94.52863600317208,0.0007549458010323029
2018-07-11,92.01,96.79863600317209,-0.04947007727479924
2018-07-12,94.28,96.54863600317209,-0.023497338720534167
2018-07-13,94.03,96.62863600317209,-0.026893021682379725
2018-07-16,94.11,97.56863600317209,-0.0354482356713447
2018-07-17,95.05,98.27863600317208,-0.03285186012418684
2018-07-18,95.76,97.31863600317209,-0.016015801979810673
2018-07-19,94.8,96.88863600317208,-0.02155707923376793
2018-07-20,94.37,96.71863600317208,-0.02428317954251391
2018-07-23,94.2,95.77863600317208,-0.016482130765777425
2018-07-24,93.26,95.44863600317208,-0.0229299872142682
2018-07-25,92.93,97.18863600317209,-0.04381825055177324
2018-07-26,94.67,97.82863600317208,-0.032287437832309696
2018-07-27,95.31,95.72863600317208,-0.004373153328521395
2018-07-30,93.21,95.94863600317208,-0.02854272991521789
2018-07-31,93.43,96.10863600317208,-0.027870918936812927
2018-08-01,93.59,97.12863600317209,-0.036432468824709074
2018-08-02,94.61,97.60863600317208,-0.030721011233827977
2018-08-03,95.09,98.11863600317209,-0.030867082203162366
2018-08-06,95.6,99.77863600317208,-0.0418790652042913
2018-08-07,97.26,100.27863600317208,-0.030102483674354974
2018-08-08,97.76,100.59863600317209,-0.02821744027506079
2018-08-09,98.08,89.92863600317209,0.09064258459941921
2018-08-10,87.41,89.54863600317209,-0.023882396188550925
2018-08-13,87.03,86.59863600317209,0.004981186964793771
2018-08-14,84.08,84.85863600317208,-0.009175683699923942
2018-08-15,82.34,84.30863600317208,-0.023350348155294687
2018-08-16,81.79,85.52863600317208,-0.04371209664834852
2018-08-17,83.01,85.01863600317209,-0.023625831906984973
2018-08-20,82.5,87.53863600317209,-0.05755899604135373
2018-08-21,85.02,87.93863600317209,-0.033189461831848455
2018-08-22,85.42,88.18863600317209,-0.03139447584916166
2018-08-23,85.67,89.49863600317208,-0.042778707856915066
2018-08-24,86.98,90.88863600317208,-0.04300467225666871
2018-08-27,88.37,90.01863600317209,-0.018314385513617304
2018-08-28,87.5,89.33863600317208,-0.020580524680349987
2018-08-29,86.82,88.06863600317209,-0.014177987304437423
2018-08-30,85.55,88.54863600317209,-0.033864282257997425
2018-08-31,86.03,88.60863600317208,-0.029101407261023282
2018-09-04,86.09,87.65863600317209,-0.017894825594997
2018-09-05,85.14,86.41863600317208,-0.01479583643422866
2018-09-06,83.9,85.56863600317209,-0.019500556291562554
2018-09-07,83.05,86.53863600317209,-0.04031304587518825
2018-09-10,84.02,85.74863600317208,-0.020159341113112683
2018-09-11,83.23,85.98863600317209,-0.032081402047944074
2018-09-12,83.47,86.28863600317209,-0.032665205219705507
2018-09-13,83.77,86.11863600317209,-0.02727209942207609
2018-09-14,83.6,83.39863600317209,0.0024144759012634243
2018-09-17,80.88,82.90863600317209,-0.02446833165961726
2018-09-18,80.39,83.88863600317208,-0.041705720463017015
2018-09-19,81.37,85.89863600317209,-0.05272069748586983
2018-09-20,83.38,85.26863600317209,-0.022149246096792696
2018-09-21,82.75,84.81863600317209,-0.024388932676242536
2018-09-24,82.3,81.28863600317209,0.012441640634595519
2018-09-25,78.77,81.30863600317208,-0.031222218548507485
2018-09-26,78.79,81.12863600317209,-0.0288262704562251
2018-09-27,78.61,81.42863600317209,-0.03461480065885281
2018-09-28,78.91,78.98420634920635,-0.0009395087022621151
2018-10-01,77.16,79.47420634920636,-0.029118961428036605
2018-10-02,77.65,76.94420634920635,0.009172797852907255
2018-10-03,75.12,73.25420634920636,0.025470123065688854
2018-10-04,71.43,71.10420634920635,0.0045819181103523565
2018-10-05,69.28,69.52420634920635,-0.0035125370288983104
2018-10-08,67.7,69.20420634920634,-0.021735764754183817
2018-10-09,67.38,68.26420634920635,-0.012952708256552259
2018-10-10,66.44,69.52420634920635,-0.044361618940531256
2018-10-11,67.7,70.08420634920635,-0.03401916741878541
2018-10-12,68.26,70.04420634920635,-0.025472575708990974
2018-10-15,68.22,70.97420634920636,-0.03880573649045327
2018-10-16,69.15,70.87420634920635,-0.02432769886284092
2018-10-17,69.05,69.37420634920635,-0.004673298135828841
2018-10-18,67.55,68.85420634920635,-0.018941563897953317
2018-10-19,67.03,68.65420634920635,-0.023657783485907635
2018-10-22,66.83,69.04420634920635,-0.032069401131320285
2018-10-23,67.22,63.12420634920635,0.06488467558919497
2018-10-24,61.3,64.33420634920635,-0.047163189248603965
2018-10-25,62.51,64.19420634920635,-0.026236111403021956
2018-10-26,62.37,64.11420634920636,-0.027204678159881035
2018-10-29,62.29,66.67420634920634,-0.06575565858623122
2018-10-30,64.85,67.60420634920635,-0.04074016245349632
2018-10-31,65.78,72.19420634920635,-0.08884655256379681
2018-11-01,70.37,71.56420634920634,-0.016687201746904967
2018-11-02,69.74,71.15420634920635,-0.01987523186283313
2018-11-05,69.33,71.85420634920635,-0.0351295557693434
2018-11-06,70.03,72.12420634920635,-0.029036109445236047
2018-11-07,70.3,76.27420634920635,-0.07832538200207073
2018-11-08,74.45,73.95420634920634,0.006704062896065066
2018-11-09,72.13,71.48420634920635,0.009034074570806405
2018-11-12,69.66,72.68420634920635,-0.041607475696670004
2018-11-13,70.86,73.84420634920635,-0.0404121934101932
2018-11-14,72.02,77.17420634920634,-0.06678664534474155
2018-11-15,75.35,77.43420634920635,-0.026915835358435447
2018-11-16,75.61,75.70420634920634,-0.0012444004600192793
2018-11-19,73.88,74.82420634920635,-0.012618995847409553
2018-11-20,73.0,74.82420634920635,-0.024379895734446322
2018-11-21,73.0,76.15420634920635,-0.04141867534857735
2018-11-23,74.33,77.56420634920634,-0.04169715003136154
2018-11-26,75.74,75.53420634920634,0.0027245093414001165
2018-11-27,73.71,77.71420634920635,-0.051524766671534716
2018-11-28,75.89,76.24420634920635,-0.004645682159560405
2018-11-29,74.42,76.82420634920635,-0.03129490642933519
2018-11-30,75.0,79.58420634920635,-0.05760196098571846
2018-12-03,77.76,76.30420634920635,0.019078812564162106
2018-12-04,74.48,75.22420634920636,-0.009893176483000587
2018-12-06,73.4,72.08420634920635,0.018253563678281903
2018-12-07,70.26,73.72420634920636,-0.04698872352450412
2018-12-10,71.9,74.02420634920635,-0.0286961043416728
2018-12-11,72.2,75.40420634920635,-0.04249373482385399
2018-12-12,73.58,74.25420634920636,-0.009079705815394079
2018-12-13,72.43,73.46420634920635,-0.014077690355631445
2018-12-14,71.64,73.03420634920634,-0.0190897720246328
2018-12-17,71.21,73.96420634920635,-0.03723701618865416
2018-12-18,72.14,70.43420634920635,0.024218256145834616
2018-12-19,68.61,70.53420634920634,-0.02728047069360684
2018-12-20,68.71,69.81420634920634,-0.015816356110720187
