ADSK,dcf,Deviation
31.72,35.97991883810337,-0.11839712194103236
31.39,36.51991883810337,-0.14046906459033603
31.93,36.79991883810337,-0.1323350428985447
32.21,38.039918838103375,-0.15325792000017968
33.45,36.749918838103376,-0.08979390818904132
32.16,36.37991883810337,-0.11599582882201331
31.79,35.91991883810338,-0.11497572855655824
31.33,36.52991883810338,-0.14234684892536587
31.94,38.079918838103374,-0.16123770810035631
33.49,39.189918838103374,-0.14544349687607627
34.6,38.70991883810338,-0.10617224115845614
34.12,38.509918838103374,-0.11399449727636923
33.92,38.03056199056199,-0.10808575459868575
34.04,37.770561990561994,-0.09876903582991903
33.78,38.97056199056199,-0.1331918690784869
34.98,38.68056199056199,-0.09566980933381797
34.69,39.24056199056199,-0.11596577010432418
35.25,39.30056199056199,-0.10306626127979357
35.31,39.16056199056199,-0.09832754676733191
35.17,39.00056199056199,-0.0982181228949719
35.01,38.67056199056199,-0.09466017047943076
34.68,38.15056199056199,-0.09097014066059017
34.16,38.47056199056199,-0.11204832390074015
34.48,38.66056199056199,-0.10813505482880903
34.67,38.96056199056199,-0.1101257726108098
34.97,37.950561990561994,-0.07853801984021314
33.96,38.59056199056199,-0.11999208489615865
34.6,39.48056199056199,-0.12361936468201007
35.49,39.700561990561994,-0.10605799463400467
35.71,34.12056199056199,0.04658299619677031
30.13,34.50056199056199,-0.12668089266944715
30.51,35.22056199056199,-0.13374465722109352
31.23,34.91056199056199,-0.10542832256773815
30.92,34.40056199056199,-0.10117747470279415
30.41,35.04056199056199,-0.13214862226836455
31.05,35.40056199056199,-0.12289528035520669
31.41,35.29056199056199,-0.10996033419926254
31.3,36.760561990561996,-0.14854402911369946
32.77,36.21056199056199,-0.0950154264785712
32.22,35.96056199056199,-0.10401845197924664
31.97,36.18056199056198,-0.11637635677578329
32.19,36.57056199056199,-0.119783830275633
32.58,36.73056199056199,-0.11300023102364964
32.74,37.46056199056199,-0.12601417970588147
33.47,37.58056199056199,-0.10938000319405339
33.59,37.46056199056199,-0.10332364985707254
33.47,37.55056199056199,-0.10866846657548301
33.56,37.60056199056199,-0.10746014890884348
33.61,37.67056199056199,-0.10779138340381889
33.68,37.47056199056199,-0.10116106589265328
33.48,36.92056199056199,-0.09318823455183334
32.93,36.39056199056199,-0.0950950411664293
32.4,37.29056199056199,-0.13114744668636968
33.3,37.34056199056199,-0.10820838721129211
33.35,37.37056199056199,-0.10758634006032308
33.38,37.40056199056199,-0.10750004215382036
33.41,37.770561990561994,-0.11544869233482946
33.78,37.17056199056199,-0.09121632305217475
33.18,37.09056199056199,-0.10543280502347374
33.1,36.440561990561996,-0.09167152777246379
32.45,35.46056199056199,-0.08489887981367206
31.47,35.020561990561994,-0.1013850660511636
31.03,35.00056199056199,-0.11344280676500751
31.01,35.19056199056199,-0.11879781833786007
31.2,35.89056199056199,-0.1306906810708468
31.9,36.67056199056199,-0.13009241559455254
32.68,36.190561990561996,-0.09700214081996028
32.2,35.58056199056199,-0.09501148383937008
31.59,34.46056199056199,-0.08329991807296055
30.47,34.94056199056199,-0.12794762693769957
30.95,35.36056199056199,-0.12473110556724765
31.37,35.450561990561994,-0.11510570669227649
31.46,36.09056199056199,-0.128303959128509
32.1,36.300561990561995,-0.11571616967401566
32.31,35.84056199056199,-0.09850743946179474
31.85,35.96389801210026,-0.11438965850465133
32.39,35.71389801210026,-0.09307015467687352
32.14,35.55389801210026,-0.09602035790670238
31.98,35.983898012100255,-0.11126915740906862
32.41,35.14389801210026,-0.07779154182495529
31.57,34.30389801210026,-0.07969642432868462
30.73,34.513898012100256,-0.10963403817133766
30.94,34.57389801210026,-0.10510524473776306
31.0,34.21389801210026,-0.09393545310048024
30.64,34.013898012100256,-0.09919174835239442
30.44,34.07389801210026,-0.10664755792864655
30.5,35.05389801210026,-0.1299113157266647
31.48,34.89389801210026,-0.0978365332218375
31.32,34.443898012100256,-0.09069525205895168
30.87,34.91389801210026,-0.11582487898368576
31.34,35.37389801210026,-0.11403600504305167
31.8,35.81389801210026,-0.11207654667314082
32.24,35.49389801210026,-0.09167485664693598
31.92,36.67389801210026,-0.1296261992802551
33.1,37.083898012100256,-0.1074293217719543
33.51,36.70389801210026,-0.08701795136438428
33.13,36.56389801210026,-0.09391498715382762
32.99,36.65389801210026,-0.09995930066948733
33.08,37.17389801210026,-0.11012829514859268
33.6,37.37389801210026,-0.10097683711981065
33.8,37.333898012100256,-0.09465655075596158
33.76,37.53389801210026,-0.10054639171459423
33.96,38.193898012100256,-0.11085273387803751
34.62,37.86389801210026,-0.08567258476830886
34.29,37.45389801210026,-0.08447446541019843
33.88,37.78389801210026,-0.10332173802845956
34.21,38.45389801210026,-0.11036327216462782
34.88,39.30389801210026,-0.11255621543538252
35.73,39.57389801210026,-0.09713215541529263
36.0,39.47389801210026,-0.08800493964480971
35.9,39.06389801210026,-0.08099289044632019
35.49,39.25389801210026,-0.09588596808755179
35.68,38.72389801210026,-0.07860515517185573
35.15,38.693898012100256,-0.09158803310516861
35.12,38.56389801210026,-0.08930368011604184
34.99,38.92389801210026,-0.10106639398955697
35.35,40.513898012100256,-0.127459915374175
36.94,39.943898012100256,-0.07520292614382007
36.37,39.93389801210026,-0.08924493198786587
36.36,39.66389801210026,-0.08329736051389458
36.09,39.87389801210026,-0.09489661660246973
36.3,40.24389801210026,-0.09799990077786302
36.67,40.09389801210026,-0.08539698512394411
36.52,40.37389801210026,-0.09545518767955541
36.8,40.40389801210026,-0.08919679014685555
36.83,40.28389801210026,-0.08573892256064186
36.71,40.30389801210026,-0.08916998576716528
36.73,40.90389801210026,-0.10204157097363997
37.33,41.07389801210026,-0.09115029722762902
37.5,40.12389801210026,-0.06539489287179845
36.55,40.43389801210026,-0.09605549311466244
36.86,41.17389801210026,-0.10477264044401347
37.6,42.56389801210026,-0.11662226074052473
38.99,42.43389801210026,-0.08115912450744467
38.86,42.43389801210026,-0.08422271296125428
38.86,42.30389801210026,-0.08140852672997645
38.73,42.45389801210026,-0.08771628016440036
38.88,45.898135520069054,-0.15290676713872953
38.94,45.48813552006906,-0.143952603139341
38.53,46.01813552006905,-0.16272140180045724
39.06,45.66813552006906,-0.14469904332234196
38.71,45.608135520069055,-0.1512479175350997
38.65,45.84813552006906,-0.1569995254641975
38.89,45.84813552006906,-0.15176485240110316
38.89,45.86813552006905,-0.1521347105337616
38.91,45.61813552006905,-0.14704975211268567
38.66,45.62813552006905,-0.15271576277764398
38.67,45.95813552006906,-0.1585820538103958
39.0,45.93813552006905,-0.15103215316690377
38.98,45.68813552006905,-0.14682445330084504
38.73,44.928135520069056,-0.1379566600821972
37.97,44.86813552006905,-0.15374241519315168
37.91,43.578135520069054,-0.13006833478359137
36.62,43.748135520069056,-0.1629357556689266
36.79,43.15813552006905,-0.14755353639194613
36.2,43.678135520069056,-0.1712100443626544
36.72,44.318135520069056,-0.17144528827545802
37.36,45.608135520069055,-0.18084789974454474
38.65,46.29813552006905,-0.1651931645660717
39.34,46.898135520069054,-0.1611606823225351
39.94,46.968135520069055,-0.14963624683517618
40.01,47.12813552006905,-0.1510379191011676
40.17,47.318135520069056,-0.1510654517872394
40.36,47.258135520069054,-0.14596715346799138
40.3,47.41813552006906,-0.15011420086427507
40.46,47.648135520069054,-0.15085869450319755
40.69,47.09813552006906,-0.1360592186783801
40.14,46.98813552006906,-0.14574180150527904
40.03,46.62813552006905,-0.1415054547319219
39.67,48.11813552006905,-0.17557071629563692
41.16,47.98813552006906,-0.14228799360653377
41.03,48.34813552006906,-0.15136334506697446
41.39,47.33813552006905,-0.12565208694261587
40.38,47.55813552006906,-0.1509339136526905
40.6,47.87813552006905,-0.15201376246195464
40.92,48.20813552006906,-0.1511806138413091
41.25,46.888135520069056,-0.12024652841347938
39.93,46.52813552006906,-0.14180958352012774
39.57,45.498135520069056,-0.1302940318830027
38.54,45.43813552006905,-0.15181378903679477
38.48,45.30813552006906,-0.15070440312081623
38.35,45.30813552006906,-0.15357364500216475
38.35,45.41813552006906,-0.1556236388643879
38.46,46.608135520069055,-0.17482217276339107
39.65,45.968135520069055,-0.13744598184345858
39.01,45.318135520069056,-0.139196713361597
38.36,43.66813552006906,-0.12155626652824547
36.71,44.648135520069054,-0.17779321415338634
37.69,43.77813552006906,-0.13906794905137287
36.82,42.888135520069056,-0.14148751039152851
35.93,43.078135520069054,-0.1659341899033423
36.12,43.19813552006905,-0.16385280139650205
36.24,44.218135520069055,-0.18042677345470748
37.26,44.51813552006905,-0.16303772463240385
37.56,44.828135520069054,-0.16213334406502788
37.87,44.26813552006905,-0.1445313981468329
37.31,45.16813552006906,-0.17397520242068742
38.21,46.33813552006905,-0.17540920515778535
39.38,45.41110771914523,-0.1328112882963769
38.19,45.751107719145224,-0.1652661125837871
38.53,46.741107719145226,-0.1756720822382638
39.52,46.821107719145225,-0.15593624488640168
39.6,46.76110771914522,-0.15314238837445837
39.54,47.20110771914523,-0.16230779507824578
39.98,46.97110771914522,-0.1488384681269861
39.75,46.97110771914522,-0.1537350952488168
39.75,46.12110771914522,-0.1381386535193847
38.9,46.641107719145225,-0.16597178106830557
39.42,46.65110771914522,-0.15500398752970312
39.43,47.001107719145224,-0.16108360178203296
39.78,44.33110771914522,-0.10266171889902354
37.11,44.211107719145225,-0.16061818139132833
36.99,44.70110771914523,-0.17250372781797085
37.48,43.791107719145224,-0.1441184762811114
36.57,43.681107719145224,-0.16279595666088065
36.46,43.30110771914522,-0.15798920811719752
36.08,44.291107719145224,-0.18538953171396755
37.07,44.321107719145225,-0.16360393709232568
37.1,45.12110771914522,-0.17776841315759195
37.9,44.95110771914523,-0.15686171213400546
37.73,44.601107719145226,-0.15405688491893166
37.38,43.921107719145226,-0.14892856894622342
36.7,43.34110771914523,-0.15322884136188386
36.12,43.19110771914522,-0.16371674848271678
35.97,43.87110771914522,-0.18009820426068712
36.65,43.19110771914522,-0.1514457040944509
35.97,42.55110771914522,-0.154663605060137
35.33,42.15110771914522,-0.1618251118000168
34.93,43.101107719145226,-0.18957999345143683
35.88,42.31110771914523,-0.15199573033714808
35.09,42.65110771914522,-0.17727810890480555
35.43,42.351107719145226,-0.16342211790641015
35.13,42.73110771914522,-0.17788229991846483
35.51,41.781107719145226,-0.15009433836220765
34.56,41.431107719145224,-0.1658441711412436
34.21,40.70110771914523,-0.15948233556532665
33.48,41.26110771914522,-0.18858213337628793
34.04,41.861107719145224,-0.1868347051783399
34.64,42.141107719145225,-0.17799977563801384
34.92,41.16110771914523,-0.15162633041195595
33.94,41.02110771914523,-0.17262107517004865
33.8,40.711107719145225,-0.16975975615360472
33.49,40.711107719145225,-0.17737438560900054
33.49,41.38110771914523,-0.1906934868129292
34.16,41.601107719145226,-0.17886801883693015
34.38,41.611107719145224,-0.17377830381136905
34.39,41.531107719145226,-0.1719459969003736
34.31,42.62110771914522,-0.19499980558721863
35.4,43.23110771914522,-0.18114520150676494
36.01,43.351107719145226,-0.16934071827426822
36.13,43.38110771914523,-0.1671489756806076
36.16,43.62110771914522,-0.1710435179038463
36.4,44.09110771914523,-0.17443670882883255
36.87,43.711107719145225,-0.1565073061772091
36.49,43.69110771914522,-0.16481861172839363
36.47,43.70110771914523,-0.16546737820966761
36.48,44.08110771914522,-0.1724345896109123
36.86,43.95110771914523,-0.16134081908603004
36.73,43.73110771914522,-0.16009445185126603
36.51,43.38110771914523,-0.15838940221696618
36.16,43.80110771914522,-0.17445010222436308
36.58,42.611107719145224,-0.14153839320247108
35.39,40.37989969472307,-0.12357385066449689
34.27,41.13989969472307,-0.1669887322453597
35.03,41.36989969472307,-0.15324909515146223
35.26,41.00989969472307,-0.14020760200647198
34.9,40.99989969472307,-0.14877840531663944
34.89,41.70989969472307,-0.16350793803481356
35.6,41.95989969472307,-0.15157089842907556
35.85,42.05989969472307,-0.14764418697608495
35.95,42.78989969472307,-0.1598484629204816
36.68,42.84989969472307,-0.14398866131961774
36.74,42.14989969472307,-0.12834905264081464
36.04,42.049899694723074,-0.1429230447243438
35.94,41.51989969472307,-0.13439097241923847
35.41,41.799899694723074,-0.15286878058058484
35.69,41.72989969472307,-0.14473793943690805
35.62,42.23989969472307,-0.15672148235593664
36.13,45.01989969472307,-0.19746600403388026
38.91,43.99989969472307,-0.11567980222767438
37.89,43.09989969472307,-0.12087962458439183
36.99,43.00989969472307,-0.139965443710664
36.9,43.12989969472307,-0.14444503091402505
37.02,42.85989969472307,-0.13625556140632022
36.75,43.23989969472307,-0.15009053537455563
37.13,43.22989969472307,-0.1411037207534318
37.12,43.14989969472307,-0.13974307558959365
37.04,43.24989969472307,-0.1435818288263161
37.14,43.80989969472307,-0.1522464041506688
37.7,44.18989969472307,-0.14686387024087444
38.08,44.41989969472307,-0.1427265648570618
38.31,43.98989969472307,-0.12911826883307076
37.88,44.28989969472307,-0.1447259925830623
38.18,45.17989969472307,-0.15493393615348472
39.07,45.41989969472307,-0.13980435310077988
39.31,46.72989969472307,-0.15878270107994596
40.62,47.049899694723074,-0.13666128379534526
40.94,47.10989969472307,-0.13096821973098327
41.0,46.86989969472307,-0.12523815354748757
40.76,46.92989969472307,-0.13147054936954894
40.82,46.77989969472307,-0.12740300286268824
40.67,48.049899694723074,-0.1535882435053979
41.94,47.89989969472307,-0.12442405376017207
41.79,47.27989969472307,-0.11611487609259463
41.17,46.59989969472307,-0.11652170348636925
40.49,48.65989969472307,-0.1678979970361315
42.55,48.25989969472307,-0.11831561463745466
42.15,48.59989969472307,-0.1327142593963706
42.49,47.799899694723074,-0.1110860007789779
41.69,46.49989969472307,-0.10343892624071427
40.39,46.06989969472307,-0.12328873586355249
39.96,46.71989969472307,-0.1446899445181511
40.61,47.15989969472307,-0.138887057375484
41.05,47.10989969472307,-0.12863325402923453
41.0,46.99989969472307,-0.12765771275458082
40.89,46.88989969472307,-0.12795718766270447
40.78,46.51989969472307,-0.12338590006405736
40.41,46.38989969472307,-0.12890520854916387
40.28,46.12989969472307,-0.12681362269236096
40.02,46.10989969472307,-0.13207358365648336
40.0,45.59989969472307,-0.12280508799827694
39.49,46.30989969472307,-0.14726656157063944
40.2,45.97989969472307,-0.12570492178316794
39.87,45.77989969472307,-0.12909376678700524
39.67,46.40989969472307,-0.145225474285811
40.3,46.14989969472307,-0.1267586654233177
40.04,46.00989969472307,-0.1297525040118217
39.9,48.33531933508311,-0.17451667747564725
41.89,48.24531933508312,-0.13172924177251
41.8,48.155319335083114,-0.13197543745604456
41.71,48.465319335083116,-0.1393846038314055
42.02,48.20531933508312,-0.1283119668202578
41.76,49.20531933508312,-0.15131126950688534
42.76,49.92531933508312,-0.14352075120424845
43.48,50.05531933508311,-0.13136105058218184
43.61,49.98531933508311,-0.12754383526781787
43.54,50.575319335083115,-0.13910578178401833
44.13,50.55531933508311,-0.12709482245569015
44.11,49.74531933508312,-0.11328340857807662
43.3,48.725319335083114,-0.11134497236997665
42.28,48.785319335083116,-0.13334583894800767
42.34,49.975319335083114,-0.15278180183078993
43.53,52.30531933508311,-0.1677710689206553
45.86,51.83531933508311,-0.11527505592193599
45.39,51.725319335083114,-0.12248004297551296
45.28,51.88531933508312,-0.12730613244229994
45.44,51.69531933508311,-0.12100359211511691
45.25,51.865319335083115,-0.12754803055089514
45.42,52.215319335083116,-0.1301403385369585
45.77,52.73531933508311,-0.13208072735513532
46.29,52.38531933508312,-0.11635548685108432
45.94,52.865319335083115,-0.1309992906916435
46.42,53.225319335083114,-0.1278586849284985
46.78,53.23531933508311,-0.12126008476535854
46.79,52.19531933508311,-0.10355946479380818
45.75,51.95531933508312,-0.11943568848190955
45.51,54.185319335083115,-0.16010460843526209
47.74,53.63531933508312,-0.10991487341116579
47.19,53.94531933508311,-0.12522530996845582
47.5,54.715319335083116,-0.1318701859509518
48.27,54.49531933508312,-0.11423585385021062
48.05,55.63531933508312,-0.1363399981475416
49.19,55.905319335083114,-0.12011950588875264
49.46,56.145319335083116,-0.11907171273146022
