date,GD,dcf,Deviation
1997-03-24,17.09,,
1997-03-25,17.25,,
1997-03-26,16.94,,
1997-03-27,17.03,,
1997-03-31,16.91,,
1997-04-01,16.69,,
1997-04-02,16.31,,
1997-04-03,16.13,,
1997-04-04,16.34,,
1997-04-07,16.22,,
1997-04-08,16.06,,
1997-04-09,15.81,,
1997-04-10,15.91,,
1997-04-11,15.81,,
1997-04-14,16.09,,
1997-04-15,16.19,,
1997-04-16,16.44,,
1997-04-17,16.81,,
1997-04-18,17.28,,
1997-04-21,17.56,,
1997-04-22,18.06,,
1997-04-23,17.97,,
1997-04-24,17.59,,
1997-04-25,17.53,,
1997-04-28,17.19,,
1997-04-29,17.63,,
1997-04-30,17.81,,
1997-05-01,17.84,,
1997-05-02,18.31,,
1997-05-05,18.25,,
1997-05-06,18.28,,
1997-05-07,18.09,,
1997-05-08,17.94,,
1997-05-09,18.0,,
1997-05-12,18.31,,
1997-05-13,18.31,,
1997-05-14,18.22,,
1997-05-15,18.31,,
1997-05-16,17.94,,
1997-05-19,18.06,,
1997-05-20,18.25,,
1997-05-21,18.41,,
1997-05-22,18.13,,
1997-05-23,18.22,,
1997-05-27,18.44,,
1997-05-28,18.41,,
1997-05-29,18.47,,
1997-05-30,18.72,,
1997-06-02,18.44,,
1997-06-03,18.44,,
1997-06-04,18.5,,
1997-06-05,18.53,,
1997-06-06,18.63,,
1997-06-09,18.56,,
1997-06-10,18.72,,
1997-06-11,18.69,,
1997-06-12,19.13,,
1997-06-13,19.28,,
1997-06-16,19.31,,
1997-06-17,19.16,,
1997-06-18,19.19,,
1997-06-19,19.34,,
1997-06-20,19.41,,
1997-06-23,18.97,,
1997-06-24,19.41,,
1997-06-25,19.09,,
1997-06-26,19.11,,
1997-06-27,19.08,,
1997-06-30,18.75,,
1997-07-01,18.55,,
1997-07-02,18.73,,
1997-07-03,18.91,,
1997-07-07,18.89,,
1997-07-08,19.0,,
1997-07-09,18.78,,
1997-07-10,19.11,,
1997-07-11,19.25,,
1997-07-14,19.33,,
1997-07-15,19.47,,
1997-07-16,19.52,,
1997-07-17,19.98,,
1997-07-18,20.0,,
1997-07-21,20.19,,
1997-07-22,20.52,,
1997-07-23,20.64,,
1997-07-24,20.98,,
1997-07-25,20.75,,
1997-07-28,21.06,,
1997-07-29,21.5,,
1997-07-30,21.19,,
1997-07-31,22.13,,
1997-08-01,21.03,,
1997-08-04,21.05,,
1997-08-05,21.06,,
1997-08-06,21.14,,
1997-08-07,21.41,,
1997-08-08,21.33,,
1997-08-11,21.66,,
1997-08-12,21.19,,
1997-08-13,21.11,,
1997-08-14,20.92,,
1997-08-15,20.56,,
1997-08-18,20.47,,
1997-08-19,20.61,,
1997-08-20,20.81,,
1997-08-21,20.61,,
1997-08-22,20.77,,
1997-08-25,20.89,,
1997-08-26,20.78,,
1997-08-27,20.72,,
1997-08-28,20.16,,
1997-08-29,19.97,,
1997-09-02,20.88,,
1997-09-03,20.86,,
1997-09-04,21.06,,
1997-09-05,21.14,,
1997-09-08,20.97,,
1997-09-09,20.88,,
1997-09-10,20.55,,
1997-09-11,20.25,,
1997-09-12,20.88,,
1997-09-15,20.78,,
1997-09-16,21.67,,
1997-09-17,22.08,,
1997-09-18,22.19,,
1997-09-19,22.33,,
1997-09-22,22.19,,
1997-09-23,22.48,,
1997-09-24,22.47,,
1997-09-25,21.97,,
1997-09-26,22.16,,
1997-09-29,21.7,,
1997-09-30,21.91,,
1997-10-01,21.88,,
1997-10-02,21.55,,
1997-10-03,21.92,,
1997-10-06,21.98,,
1997-10-07,22.0,,
1997-10-08,21.8,,
1997-10-09,21.97,,
1997-10-10,21.97,,
1997-10-13,21.84,,
1997-10-14,22.2,,
1997-10-15,21.83,,
1997-10-16,21.66,,
1997-10-17,21.42,,
1997-10-20,21.16,,
1997-10-21,21.0,,
1997-10-22,20.75,,
1997-10-23,20.58,,
1997-10-24,20.5,,
1997-10-27,19.66,,
1997-10-28,20.34,,
1997-10-29,20.14,,
1997-10-30,20.25,,
1997-10-31,20.34,,
1997-11-03,20.47,,
1997-11-04,20.55,,
1997-11-05,20.55,,
1997-11-06,20.63,,
1997-11-07,20.64,,
1997-11-10,20.75,,
1997-11-11,21.03,,
1997-11-12,20.86,,
1997-11-13,20.56,,
1997-11-14,20.75,,
1997-11-17,21.16,,
1997-11-18,20.89,,
1997-11-19,20.98,,
1997-11-20,21.22,,
1997-11-21,21.75,,
1997-11-24,21.14,,
1997-11-25,21.11,,
1997-11-26,21.42,,
1997-11-28,21.75,,
1997-12-01,21.7,,
1997-12-02,21.38,,
1997-12-03,21.19,,
1997-12-04,21.17,,
1997-12-05,21.73,,
1997-12-08,21.77,,
1997-12-09,21.75,,
1997-12-10,21.7,,
1997-12-11,21.28,,
1997-12-12,21.73,,
1997-12-15,21.55,,
1997-12-16,21.83,,
1997-12-17,21.67,,
1997-12-18,21.33,,
1997-12-19,21.22,,
1997-12-22,21.0,,
1997-12-23,20.64,,
1997-12-24,20.66,,
1997-12-26,20.91,,
1997-12-29,21.25,,
1997-12-30,21.33,,
1997-12-31,21.69,,
1998-01-02,21.45,,
1998-01-05,21.77,,
1998-01-06,21.72,,
1998-01-07,21.75,,
1998-01-08,21.59,,
1998-01-09,21.25,,
1998-01-12,21.55,,
1998-01-13,21.73,,
1998-01-14,21.41,,
1998-01-15,21.33,,
1998-01-16,21.28,,
1998-01-20,21.33,,
1998-01-21,21.16,,
1998-01-22,21.44,,
1998-01-23,21.13,,
1998-01-26,21.75,,
1998-01-27,21.69,,
1998-01-28,21.27,,
1998-01-29,21.34,,
1998-01-30,21.66,,
1998-02-02,22.11,,
1998-02-03,22.09,,
1998-02-04,21.86,,
1998-02-05,21.86,,
1998-02-06,21.97,,
1998-02-09,22.13,,
1998-02-10,22.25,,
1998-02-11,21.94,,
1998-02-12,21.89,,
1998-02-13,21.98,,
1998-02-17,22.19,,
1998-02-18,22.22,,
1998-02-19,21.88,,
1998-02-20,21.66,,
1998-02-23,21.56,,
1998-02-24,21.45,,
1998-02-25,21.38,,
1998-02-26,21.42,,
1998-02-27,21.81,,
1998-03-02,21.5,,
1998-03-03,21.34,,
1998-03-04,21.72,,
1998-03-05,21.72,,
1998-03-06,22.02,,
1998-03-09,21.83,,
1998-03-10,21.94,,
1998-03-11,22.03,,
1998-03-12,21.95,,
1998-03-13,21.91,,
1998-03-16,22.09,,
1998-03-17,22.63,,
1998-03-18,22.38,,
1998-03-19,22.83,,
1998-03-20,22.7,,
1998-03-23,22.27,,
1998-03-24,22.34,,
1998-03-25,22.02,,
1998-03-26,22.05,,
1998-03-27,21.52,,
1998-03-30,21.59,,
1998-03-31,21.56,,
1998-04-01,22.03,,
1998-04-02,22.36,,
1998-04-03,22.59,,
1998-04-06,22.44,,
1998-04-07,22.75,,
1998-04-08,22.41,,
1998-04-09,22.0,,
1998-04-13,21.94,,
1998-04-14,22.13,,
1998-04-15,22.19,,
1998-04-16,22.66,,
1998-04-17,22.84,,
1998-04-20,22.5,,
1998-04-21,22.25,,
1998-04-22,21.91,,
1998-04-23,21.34,,
1998-04-24,21.16,,
1998-04-27,20.47,,
1998-04-28,20.5,,
1998-04-29,20.19,,
1998-04-30,21.34,,
1998-05-01,21.03,,
1998-05-04,21.0,,
1998-05-05,21.16,,
1998-05-06,20.75,,
1998-05-07,20.75,,
1998-05-08,20.97,,
1998-05-11,20.88,,
1998-05-12,21.13,,
1998-05-13,21.5,,
1998-05-14,22.13,,
1998-05-15,22.81,,
1998-05-18,22.69,,
1998-05-19,23.13,,
1998-05-20,23.34,,
1998-05-21,24.03,,
1998-05-22,23.94,,
1998-05-26,23.13,,
1998-05-27,22.38,,
1998-05-28,22.28,,
1998-05-29,22.22,,
1998-06-01,22.25,,
1998-06-02,22.19,,
1998-06-03,22.41,,
1998-06-04,22.88,,
1998-06-05,22.78,,
1998-06-08,22.56,,
1998-06-09,22.81,,
1998-06-10,22.63,,
1998-06-11,22.22,,
1998-06-12,22.5,,
1998-06-15,22.25,,
1998-06-16,22.19,,
1998-06-17,22.5,,
1998-06-18,22.25,,
1998-06-19,21.94,,
1998-06-22,21.63,,
1998-06-23,22.44,,
1998-06-24,22.97,,
1998-06-25,22.88,,
1998-06-26,23.06,,
1998-06-29,22.91,,
1998-06-30,23.25,,
1998-07-01,23.44,,
1998-07-02,23.28,,
1998-07-06,23.47,,
1998-07-07,23.38,,
1998-07-08,23.13,,
1998-07-09,22.91,,
1998-07-10,22.84,,
1998-07-13,22.81,,
1998-07-14,23.0,,
1998-07-15,22.88,,
1998-07-16,23.31,,
1998-07-17,23.13,,
1998-07-20,23.13,,
1998-07-21,23.03,,
1998-07-22,22.34,,
1998-07-23,22.0,,
1998-07-24,22.59,,
1998-07-27,22.91,,
1998-07-28,22.72,,
1998-07-29,23.0,,
1998-07-30,24.5,,
1998-07-31,23.78,,
1998-08-03,23.41,,
1998-08-04,22.09,,
1998-08-05,21.81,,
1998-08-06,22.88,,
1998-08-07,23.56,,
1998-08-10,24.03,,
1998-08-11,23.97,,
1998-08-12,24.06,,
1998-08-13,22.88,,
1998-08-14,23.03,,
1998-08-17,23.59,,
1998-08-18,24.31,,
1998-08-19,24.03,,
1998-08-20,23.47,,
1998-08-21,23.06,,
1998-08-24,23.34,,
1998-08-25,23.56,,
1998-08-26,23.53,,
1998-08-27,23.5,,
1998-08-28,23.22,,
1998-08-31,23.78,,
1998-09-01,23.66,,
1998-09-02,23.44,,
1998-09-03,23.63,,
1998-09-04,22.53,,
1998-09-08,23.75,,
1998-09-09,23.56,,
1998-09-10,22.41,,
1998-09-11,23.28,,
1998-09-14,23.66,,
1998-09-15,23.88,,
1998-09-16,24.41,,
1998-09-17,23.5,,
1998-09-18,24.25,,
1998-09-21,24.72,,
1998-09-22,26.06,,
1998-09-23,26.78,,
1998-09-24,26.19,,
1998-09-25,26.63,,
1998-09-28,26.03,,
1998-09-29,25.78,,
1998-09-30,25.13,,
1998-10-01,25.25,,
1998-10-02,27.0,,
1998-10-05,27.0,,
1998-10-06,26.56,,
1998-10-07,27.0,,
1998-10-08,27.0,,
1998-10-09,25.5,,
1998-10-12,25.44,,
1998-10-13,25.5,,
1998-10-14,25.97,,
1998-10-15,26.0,,
1998-10-16,26.09,,
1998-10-19,27.47,,
1998-10-20,28.38,,
1998-10-21,28.38,,
1998-10-22,28.56,,
1998-10-23,28.91,,
1998-10-26,28.88,,
1998-10-27,28.53,,
1998-10-28,28.97,,
1998-10-29,29.03,,
1998-10-30,29.75,,
1998-11-02,30.22,,
1998-11-03,30.28,,
1998-11-04,30.0,,
1998-11-05,30.38,,
1998-11-06,30.03,,
1998-11-09,30.5,,
1998-11-10,29.34,,
1998-11-11,28.66,,
1998-11-12,29.28,,
1998-11-13,29.97,,
1998-11-16,30.63,,
1998-11-17,30.5,,
1998-11-18,29.47,,
1998-11-19,30.22,,
1998-11-20,30.03,,
1998-11-23,29.81,,
1998-11-24,29.84,,
1998-11-25,30.03,,
1998-11-27,29.97,,
1998-11-30,29.13,,
1998-12-01,29.78,,
1998-12-02,29.88,,
1998-12-03,28.66,,
1998-12-04,29.97,,
1998-12-07,29.97,,
1998-12-08,27.94,,
1998-12-09,29.03,,
1998-12-10,28.78,,
1998-12-11,28.22,,
1998-12-14,27.06,,
1998-12-15,26.75,,
1998-12-16,27.97,,
1998-12-17,27.63,,
1998-12-18,28.69,,
1998-12-21,27.81,,
1998-12-22,28.19,,
1998-12-23,27.44,,
1998-12-24,27.66,,
1998-12-28,28.5,,
1998-12-29,29.0,,
1998-12-30,29.09,,
1998-12-31,29.5,,
1999-01-04,29.34,,
1999-01-05,29.25,,
1999-01-06,29.25,,
1999-01-07,28.5,,
1999-01-08,28.03,,
1999-01-11,29.19,,
1999-01-12,28.41,,
1999-01-13,27.03,,
1999-01-14,27.41,,
1999-01-15,28.25,,
1999-01-19,27.97,,
1999-01-20,27.38,,
1999-01-21,26.97,,
1999-01-22,26.75,,
1999-01-25,27.0,,
1999-01-26,28.16,,
1999-01-27,28.0,,
1999-01-28,29.13,,
1999-01-29,29.19,,
1999-02-01,29.19,,
1999-02-02,29.06,,
1999-02-03,30.56,,
1999-02-04,29.84,,
1999-02-05,29.69,,
1999-02-08,30.0,,
1999-02-09,29.78,,
1999-02-10,29.22,,
1999-02-11,28.88,,
1999-02-12,29.06,,
1999-02-16,29.38,,
1999-02-17,29.06,,
1999-02-18,30.03,,
1999-02-19,30.19,,
1999-02-22,30.75,,
1999-02-23,29.97,,
1999-02-24,29.44,,
1999-02-25,29.94,,
1999-02-26,30.22,,
1999-03-01,29.44,,
1999-03-02,29.47,,
1999-03-03,29.59,,
1999-03-04,29.75,,
1999-03-05,29.78,,
1999-03-08,29.59,,
1999-03-09,29.78,,
1999-03-10,29.78,,
1999-03-11,30.16,,
1999-03-12,30.84,,
1999-03-15,31.53,,
1999-03-16,31.88,,
1999-03-17,31.19,,
1999-03-18,31.31,,
1999-03-19,31.16,,
1999-03-22,32.13,,
1999-03-23,30.88,,
1999-03-24,31.72,,
1999-03-25,31.97,,
1999-03-26,31.38,,
1999-03-29,32.38,,
1999-03-30,31.28,,
1999-03-31,32.13,,
1999-04-01,32.75,,
1999-04-05,33.81,,
1999-04-06,33.28,,
1999-04-07,32.69,,
1999-04-08,32.72,,
1999-04-09,33.28,,
1999-04-12,34.5,,
1999-04-13,33.53,,
1999-04-14,34.78,,
1999-04-15,34.94,,
1999-04-16,34.75,,
1999-04-19,33.5,,
1999-04-20,33.25,,
1999-04-21,35.5,,
1999-04-22,34.0,,
1999-04-23,35.0,,
1999-04-26,34.38,,
1999-04-27,34.66,,
1999-04-28,35.16,,
1999-04-29,35.31,,
1999-04-30,35.13,,
1999-05-03,35.88,,
1999-05-04,36.0,,
1999-05-05,36.75,,
1999-05-06,36.88,,
1999-05-07,37.0,,
1999-05-10,37.41,,
1999-05-11,36.81,,
1999-05-12,36.34,,
1999-05-13,35.97,,
1999-05-14,35.72,,
1999-05-17,32.63,,
1999-05-18,32.88,,
1999-05-19,33.0,,
1999-05-20,33.0,,
1999-05-21,32.75,,
1999-05-24,32.0,,
1999-05-25,31.81,,
1999-05-26,32.25,,
1999-05-27,32.25,,
1999-05-28,32.88,,
1999-06-01,33.22,,
1999-06-02,33.28,,
1999-06-03,33.34,,
1999-06-04,33.5,,
1999-06-07,33.59,,
1999-06-08,33.03,,
1999-06-09,32.34,,
1999-06-10,32.13,,
1999-06-11,31.75,,
1999-06-14,32.03,,
1999-06-15,32.38,,
1999-06-16,32.94,,
1999-06-17,32.97,,
1999-06-18,33.22,,
1999-06-21,33.31,,
1999-06-22,33.38,,
1999-06-23,34.63,,
1999-06-24,34.41,,
1999-06-25,34.75,,
1999-06-28,33.97,,
1999-06-29,34.59,,
1999-06-30,34.44,,
1999-07-01,35.03,,
1999-07-02,34.97,,
1999-07-06,35.22,,
1999-07-07,35.22,,
1999-07-08,35.28,,
1999-07-09,35.28,,
1999-07-12,34.69,,
1999-07-13,34.19,,
1999-07-14,33.88,,
1999-07-15,33.97,,
1999-07-16,33.94,,
1999-07-19,33.22,,
1999-07-20,33.03,,
1999-07-21,33.38,,
1999-07-22,34.25,,
1999-07-23,33.88,,
1999-07-26,33.13,,
1999-07-27,33.66,,
1999-07-28,33.38,,
1999-07-29,33.06,,
1999-07-30,33.66,,
1999-08-02,33.5,,
1999-08-03,32.88,,
1999-08-04,32.56,,
1999-08-05,32.72,,
1999-08-06,33.0,,
1999-08-09,32.63,,
1999-08-10,31.44,,
1999-08-11,31.66,,
1999-08-12,30.88,,
1999-08-13,30.81,,
1999-08-16,30.81,,
1999-08-17,30.91,,
1999-08-18,30.28,,
1999-08-19,30.25,,
1999-08-20,31.09,,
1999-08-23,31.0,,
1999-08-24,30.97,,
1999-08-25,31.13,,
1999-08-26,30.84,,
1999-08-27,31.19,,
1999-08-30,31.16,,
1999-08-31,31.5,,
1999-09-01,31.72,,
1999-09-02,31.41,,
1999-09-03,31.75,,
1999-09-07,31.25,,
1999-09-08,31.41,,
1999-09-09,31.34,,
1999-09-10,31.78,,
1999-09-13,31.91,,
1999-09-14,31.81,,
1999-09-15,31.69,,
1999-09-16,30.59,,
1999-09-17,30.69,,
1999-09-20,30.63,,
1999-09-21,30.25,,
1999-09-22,31.06,,
1999-09-23,30.91,,
1999-09-24,30.16,,
1999-09-27,30.56,,
1999-09-28,30.63,,
1999-09-29,30.84,,
1999-09-30,31.22,,
1999-10-01,30.63,,
1999-10-04,30.91,,
1999-10-05,30.59,,
1999-10-06,30.31,,
1999-10-07,30.59,,
1999-10-08,30.69,,
1999-10-11,31.19,,
1999-10-12,28.84,,
1999-10-13,26.16,,
1999-10-14,27.13,,
1999-10-15,26.06,,
1999-10-18,26.34,,
1999-10-19,26.13,,
1999-10-20,28.22,,
1999-10-21,27.81,,
1999-10-22,27.63,,
1999-10-25,27.38,,
1999-10-26,26.75,,
1999-10-27,27.19,,
1999-10-28,28.41,,
1999-10-29,27.72,,
1999-11-01,27.5,,
1999-11-02,27.13,,
1999-11-03,27.78,,
1999-11-04,27.0,,
1999-11-05,27.06,,
1999-11-08,27.28,,
1999-11-09,26.81,,
1999-11-10,26.81,,
1999-11-11,25.78,,
1999-11-12,25.53,,
1999-11-15,25.69,,
1999-11-16,26.06,,
1999-11-17,26.72,,
1999-11-18,27.0,,
1999-11-19,27.5,,
1999-11-22,25.86,,
1999-11-23,25.53,,
1999-11-24,25.72,,
1999-11-26,25.5,,
1999-11-29,25.56,,
1999-11-30,25.78,,
1999-12-01,25.38,,
1999-12-02,25.73,,
1999-12-03,26.03,,
1999-12-06,25.5,,
1999-12-07,25.28,,
1999-12-08,25.24,,
1999-12-09,25.25,,
1999-12-10,25.34,,
1999-12-13,25.45,,
1999-12-14,24.81,,
1999-12-15,24.91,,
1999-12-16,24.94,,
1999-12-17,24.5,,
1999-12-20,24.5,,
1999-12-21,23.47,,
1999-12-22,24.53,,
1999-12-23,25.69,,
1999-12-27,25.72,,
1999-12-28,25.38,,
1999-12-29,25.72,,
1999-12-30,26.22,,
1999-12-31,26.38,,
2000-01-03,24.53,,
2000-01-04,25.56,,
2000-01-05,27.31,,
2000-01-06,27.41,,
2000-01-07,28.13,,
2000-01-10,27.88,,
2000-01-11,27.5,,
2000-01-12,26.5,,
2000-01-13,26.5,,
2000-01-14,26.69,,
2000-01-18,25.91,,
2000-01-19,25.38,,
2000-01-20,24.66,,
2000-01-21,24.69,,
2000-01-24,23.22,,
2000-01-25,23.53,,
2000-01-26,23.47,,
2000-01-27,23.5,,
2000-01-28,23.63,,
2000-01-31,23.56,,
2000-02-01,24.16,,
2000-02-02,23.75,,
2000-02-03,23.13,,
2000-02-04,22.78,,
2000-02-07,22.25,,
2000-02-08,21.5,,
2000-02-09,20.88,,
2000-02-10,21.09,,
2000-02-11,20.72,,
2000-02-14,20.78,,
2000-02-15,20.66,,
2000-02-16,20.78,,
2000-02-17,21.56,,
2000-02-18,20.94,,
2000-02-22,21.5,,
2000-02-23,21.56,,
2000-02-24,21.13,,
2000-02-25,21.47,,
2000-02-28,21.53,,
2000-02-29,21.63,,
2000-03-01,21.19,,
2000-03-02,20.56,,
2000-03-03,19.44,,
2000-03-06,18.91,,
2000-03-07,18.5,,
2000-03-08,18.75,,
2000-03-09,19.91,,
2000-03-10,19.66,,
2000-03-13,19.53,,
2000-03-14,20.06,,
2000-03-15,21.69,,
2000-03-16,22.56,,
2000-03-17,22.88,,
2000-03-20,23.03,,
2000-03-21,23.25,,
2000-03-22,22.97,,
2000-03-23,23.22,,
2000-03-24,24.13,,
2000-03-27,23.91,,
2000-03-28,23.56,,
2000-03-29,23.53,,
2000-03-30,24.16,,
2000-03-31,24.88,,
2000-04-03,25.44,,
2000-04-04,25.97,,
2000-04-05,25.44,,
2000-04-06,25.56,,
2000-04-07,25.38,,
2000-04-10,25.38,,
2000-04-11,25.59,,
2000-04-12,26.16,,
2000-04-13,26.38,,
2000-04-14,25.69,,
2000-04-17,25.22,,
2000-04-18,25.13,,
2000-04-19,26.0,,
2000-04-20,26.78,,
2000-04-24,29.0,,
2000-04-25,29.66,,
2000-04-26,28.44,,
2000-04-27,29.69,,
2000-04-28,29.25,,
2000-05-01,29.47,,
2000-05-02,28.59,,
2000-05-03,27.91,,
2000-05-04,27.91,,
2000-05-05,28.5,,
2000-05-08,28.03,,
2000-05-09,28.75,,
2000-05-10,27.88,,
2000-05-11,28.25,,
2000-05-12,28.22,,
2000-05-15,28.47,,
2000-05-16,28.13,,
2000-05-17,27.31,,
2000-05-18,27.84,,
2000-05-19,28.41,,
2000-05-22,28.09,,
2000-05-23,28.47,,
2000-05-24,29.16,,
2000-05-25,28.56,,
2000-05-26,28.22,,
2000-05-30,29.06,,
2000-05-31,29.53,,
2000-06-01,30.19,,
2000-06-02,29.31,,
2000-06-05,28.69,,
2000-06-06,28.94,,
2000-06-07,28.72,,
2000-06-08,27.72,,
2000-06-09,27.59,,
2000-06-12,27.59,,
2000-06-13,27.06,,
2000-06-14,27.69,,
2000-06-15,28.13,,
2000-06-16,27.52,,
2000-06-19,26.88,,
2000-06-20,27.0,,
2000-06-21,26.56,,
2000-06-22,26.28,,
2000-06-23,27.09,,
2000-06-26,27.06,,
2000-06-27,27.22,,
2000-06-28,26.74,,
2000-06-29,26.41,,
2000-06-30,26.13,,
2000-07-03,26.22,,
2000-07-05,26.25,,
2000-07-06,26.09,,
2000-07-07,26.28,,
2000-07-10,26.31,,
2000-07-11,26.63,,
2000-07-12,26.91,,
2000-07-13,26.72,,
2000-07-14,26.81,,
2000-07-17,27.19,,
2000-07-18,26.53,,
2000-07-19,27.06,,
2000-07-20,28.94,,
2000-07-21,28.97,,
2000-07-24,29.63,,
2000-07-25,29.34,,
2000-07-26,28.41,,
2000-07-27,28.59,,
2000-07-28,28.38,,
2000-07-31,28.22,,
2000-08-01,29.28,,
2000-08-02,29.34,,
2000-08-03,29.78,,
2000-08-04,30.56,,
2000-08-07,30.91,,
2000-08-08,31.19,,
2000-08-09,31.47,,
2000-08-10,31.22,,
2000-08-11,30.78,,
2000-08-14,30.66,,
2000-08-15,30.63,,
2000-08-16,30.56,,
2000-08-17,30.56,,
2000-08-18,30.34,,
2000-08-21,31.03,,
2000-08-22,31.97,,
2000-08-23,32.06,,
2000-08-24,31.72,,
2000-08-25,32.06,,
2000-08-28,31.75,,
2000-08-29,31.78,,
2000-08-30,31.91,,
2000-08-31,31.47,,
2000-09-01,31.44,,
2000-09-05,30.81,,
2000-09-06,31.31,,
2000-09-07,31.81,,
2000-09-08,31.63,,
2000-09-11,32.28,,
2000-09-12,32.19,,
2000-09-13,32.0,,
2000-09-14,31.66,,
2000-09-15,31.03,,
2000-09-18,31.41,,
2000-09-19,31.25,,
2000-09-20,31.22,,
2000-09-21,31.47,,
2000-09-22,31.91,,
2000-09-25,31.63,,
2000-09-26,31.06,,
2000-09-27,31.06,,
2000-09-28,32.0,,
2000-09-29,31.41,,
2000-10-02,31.38,,
2000-10-03,31.28,,
2000-10-04,31.0,,
2000-10-05,30.06,,
2000-10-06,30.22,,
2000-10-09,29.88,,
2000-10-10,31.78,,
2000-10-11,32.28,,
2000-10-12,32.75,,
2000-10-13,33.22,,
2000-10-16,33.19,,
2000-10-17,32.88,,
2000-10-18,33.06,,
2000-10-19,33.25,,
2000-10-20,33.34,,
2000-10-23,34.06,,
2000-10-24,34.47,,
2000-10-25,34.09,,
2000-10-26,33.66,,
2000-10-27,33.97,,
2000-10-30,35.06,,
2000-10-31,35.78,,
2000-11-01,35.19,,
2000-11-02,34.72,,
2000-11-03,34.34,,
2000-11-06,34.91,,
2000-11-07,34.56,,
2000-11-08,34.59,,
2000-11-09,35.0,,
2000-11-10,34.88,,
2000-11-13,36.13,,
2000-11-14,36.0,,
2000-11-15,36.59,,
2000-11-16,36.53,,
2000-11-17,36.56,,
2000-11-20,36.5,,
2000-11-21,37.38,,
2000-11-22,36.0,,
2000-11-24,36.69,,
2000-11-27,35.09,,
2000-11-28,34.97,,
2000-11-29,37.47,,
2000-11-30,38.13,,
2000-12-01,36.78,,
2000-12-04,35.5,,
2000-12-05,36.0,,
2000-12-06,34.59,,
2000-12-07,34.91,,
2000-12-08,35.97,,
2000-12-11,36.81,,
2000-12-12,36.78,,
2000-12-13,37.25,,
2000-12-14,37.0,,
2000-12-15,37.09,,
2000-12-18,38.09,,
2000-12-19,37.88,,
2000-12-20,36.53,,
2000-12-21,37.25,,
2000-12-22,37.25,,
2000-12-26,37.47,,
2000-12-27,37.59,,
2000-12-28,38.41,,
2000-12-29,39.0,,
2001-01-02,37.53,,
2001-01-03,36.47,,
2001-01-04,34.66,,
2001-01-05,34.59,,
2001-01-08,34.78,,
2001-01-09,34.91,,
2001-01-10,35.0,,
2001-01-11,34.22,,
2001-01-12,33.78,,
2001-01-16,34.31,,
2001-01-17,33.38,,
2001-01-18,33.94,,
2001-01-19,34.19,,
2001-01-22,34.97,,
2001-01-23,34.69,,
2001-01-24,34.94,,
2001-01-25,36.19,,
2001-01-26,35.88,,
2001-01-29,35.4,,
2001-01-30,35.34,,
2001-01-31,35.49,,
2001-02-01,34.97,,
2001-02-02,34.94,,
2001-02-05,34.05,,
2001-02-06,33.65,,
2001-02-07,32.93,,
2001-02-08,33.74,,
2001-02-09,33.38,,
2001-02-12,33.21,,
2001-02-13,34.13,,
2001-02-14,34.58,,
2001-02-15,34.46,,
2001-02-16,35.29,,
2001-02-20,34.99,,
2001-02-21,34.9,,
2001-02-22,34.47,,
2001-02-23,34.69,,
2001-02-26,35.34,,
2001-02-27,34.86,,
2001-02-28,34.09,,
2001-03-01,33.55,,
2001-03-02,33.3,,
2001-03-05,34.55,,
2001-03-06,34.87,,
2001-03-07,36.04,,
2001-03-08,36.07,,
2001-03-09,35.97,,
2001-03-12,34.56,,
2001-03-13,34.9,,
2001-03-14,34.7,,
2001-03-15,34.31,,
2001-03-16,33.95,,
2001-03-19,34.17,,
2001-03-20,33.63,,
2001-03-21,32.75,,
2001-03-22,32.18,,
2001-03-23,32.4,,
2001-03-26,32.0,,
2001-03-27,31.27,,
2001-03-28,30.5,,
2001-03-29,30.98,,
2001-03-30,31.37,,
2001-04-02,32.26,,
2001-04-03,31.83,,
2001-04-04,31.87,,
2001-04-05,32.35,,
2001-04-06,32.42,,
2001-04-09,32.86,,
2001-04-10,34.01,,
2001-04-11,33.83,,
2001-04-12,34.67,,
2001-04-16,34.24,,
2001-04-17,33.9,,
2001-04-18,35.24,,
2001-04-19,36.75,,
2001-04-20,35.95,,
2001-04-23,35.95,,
2001-04-24,37.06,,
2001-04-25,36.37,,
2001-04-26,37.75,,
2001-04-27,38.25,,
2001-04-30,38.54,,
2001-05-01,38.85,,
2001-05-02,39.47,,
2001-05-03,39.33,,
2001-05-04,39.26,,
2001-05-07,39.0,,
2001-05-08,39.15,,
2001-05-09,39.08,,
2001-05-10,38.95,,
2001-05-11,39.13,,
2001-05-14,39.33,,
2001-05-15,39.74,,
2001-05-16,40.01,,
2001-05-17,40.94,,
2001-05-18,40.99,,
2001-05-21,41.45,,
2001-05-22,41.83,,
2001-05-23,40.01,,
2001-05-24,38.59,,
2001-05-25,38.74,,
2001-05-29,38.25,,
2001-05-30,39.58,,
2001-05-31,38.76,,
2001-06-01,39.28,,
2001-06-04,39.23,,
2001-06-05,40.06,,
2001-06-06,39.05,,
2001-06-07,38.9,,
2001-06-08,38.62,,
2001-06-11,38.22,,
2001-06-12,38.4,,
2001-06-13,37.94,,
2001-06-14,37.06,,
2001-06-15,37.17,,
2001-06-18,37.37,,
2001-06-19,37.74,,
2001-06-20,38.08,,
2001-06-21,37.83,,
2001-06-22,36.82,,
2001-06-25,36.58,,
2001-06-26,37.24,,
